UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,SEMEN,BGRP,AGE,RMK,YRREC
97IN00406,1991635654,K5654,63,K5654,91,2,61,1,06,631,334663,253763,0,,,,3,,1,256,188,2,,93,1020,R,,0,*,6.0,"X,SICK",1997
97IN00407,1991635678,K5678,63,K5678,91,2,60,1,06,611,393963,317263,0,,,,3,,2,229,218,11,,93,1020,M,,0,*,6.0,X L.SPOILED,1997
97IN00408,1991635685,K5685,63,K5685,91,2,61,1,06,601,388463,224863,0,,,,1,,1,251,212,3,2,,,R,04,74,1,6.0,LTS,1997
97IN00409,1991635697,K5697,63, 4541,91,2,68,1,06,604,428963,415363,7,,,,1,LIM,3,172,178,1,,,,,L-3,0,3,6.0,RETAG K5697 *,1997
97IN00410,1991635711,K5711,63,K5711,91,2,62,1,06,612,431263,253263,0,,,,1,,1,220,182,3,1,,,C,04,2,1,6.0,,1997
97IN00411,1991635719,K5719,63,K5719,91,2,61,1,06,611,393963,094863,0,,,,6,,H,163,0,2,2,76,0629,R,,73,A,6.0,"THIN,LUNGER",1997
97IN00412,1991635724,K5724,63, 5548,91,2,68,1,06,614,425163,213763,7,,,,1,LIM,3,173,153,3,,,,,L-4,0,3,6.0,RETAG K5724 *,1997
97IN00413,1991635738,K5738,63,K5738,91,2,61,1,06,613,407663,236463,0,,,,1,,1,254,214,3,,,,R,54,0,1,6.0,,1997
97IN00414,1991635771,K5771,63,K5771,91,2,62,1,06,603,399463,407463,0,,,,1,,2,205,186,2,,,,C,01,0,1,6.0,,1997
97IN00415,1991635813,K5813,63,K5813,91,2,61,1,06,612,431263,117163,0,,,,7,,*,0,0,2,,97,0313,R,,0,1,6.0,,1997
97IN00416,1992635830,K5830,63,K5830,92,2,61,1,06,C11,442263,188463,0,,,,7,,2,187,0,0,,97,0910,R,,0,2,5.0,SUCK1SIDE,1997
97IN00417,1992635835,K5835,63,K5835,92,2,60,1,06,C12,452563,453663,0,,,,3,,2,198,162,3,,93,1020,M,,0,*,5.0,"X,BAD EYE chk",1997
97IN00418,1992635840,K5840,63,K5840,92,2,61,1,06,C-1,392563,247663,0,,,,1,,2,246,212,2,,97,1029,R,05,0,1,5.0,msg 10/29/97,1997
97IN00419,1992635842,K5842,63,K5842,92,2,60,1,06,C-1,392563,338963,7,,,,1,LIM,1,239,196,3,,,,M,L-5,0,3,5.0,,1997
97IN00420,1992635861,K5861,63,K5861,92,2,68,1,06,C-5,444963,432963,2,,,,3,OVX,*,0,0,0,X,,,,,0,,5.0,"OVX,BLK.L.HIP",1997
97IN00421,1992635866,K5866,63,K5866,92,2,60,1,06,C-5,444963,384463,0,,,,7,,2,177,0,0,,97,0910,H,,0,2,5.0,,1997
97IN00422,1992635868,K5868,63,K5868,92,2,61,1,06,C-5,444963,404363,0,,,,3,,X,200,0,3,1,93,0505,H,,67,A,5.0,LOST PESSARY,1997
97IN00423,1992635870,K5870,63,K5870,92,2,61,1,06,C11,442263,246463,0,,,,3,,1,206,174,2,,93,1020,R,,0,*,5.0,SHORTNECK?,1997
97IN00424,1992635884,K5884,63,K5884,92,2,62,1,06,C-3,399463,445263,0,,,,1,,1,215,187,2,,,,C,06,0,1,5.0,,1997
97IN00425,1992635886,K5886,63,K5886,92,2,61,1,06,C11,442263,390863,0,,,,1,,1,216,181,3,,,,R,04,0,1,5.0,FLT'S,1997
97IN00426,1992635891,K5891,63,K5891,92,2,60,1,06,C12,452563,133663,0,,,,1,,1,190,159,3,1,,,M,53,74,1,5.0,ENTR,1997
97IN00427,1992635896,K5896,63,K5896,92,2,61,1,06,C13,485563,228163,0,,,,1,,2,201,179,3,,,,R,05,0,1,5.0,VLT'S,1997
97IN00428,1992635914,K5914,63,K5914,92,2,61,1,06,C-7,503263,272163,0,,,,6,,*,0,0,3,,09,0411,R,,0,1,5.0,,1997
97IN00429,1992635915,K5915,63,K5915,92,2,60,1,06,C-3,399463,345763,0,,,,1,,1,208,178,3,1,,,M,54,2,1,5.0,?WITHERS,1997
97IN00430,1992635917,K5917,63,K5917,92,2,61,1,06,C-3,399463,494263,0,,,,1,,2,207,178,3,,,,R,01,0,1,5.0,,1997
97IN00431,1992635918,K5918,63,K5918,92,2,61,1,06,C-3,399463,494263,7,,,,1,LIM,1,210,174,2,1,,,R,L-2,73,3,5.0,,1997
97IN00432,1992635921,K5921,63,K5921,92,2,62,1,06,C11,442263,460363,0,,,,3,,5,232,221,2,1,93,1020,C,,67,*,5.0,VLTS & DRY,1997
97IN00433,1992635926,K5926,63,K5926,92,2,60,1,06,C-8,463863,188063,0,,,,1,,2,193,173,3,1,,,H,03,74,1,5.0,,1997
97IN00434,1992635941,K5941,63,K5941,92,2,60,1,06,C-2,425163,505463,0,,,,1,,1,212,212,3,,,,M,03,0,1,5.0,,1997
97IN00435,1992635971,K5971,63,K5971,92,2,61,1,06,C-6,508663,323563,0,,,,1,,1,233,211,2,2,,,R,05,2,1,5.0,,1997
97IN00436,1992635972,K5972,63,K5972,92,2,60,1,06,C11,442263,177863,0,,,,1,,1,222,198,2,1,,,M,01,73,1,5.0,DYSTOCIA 95,1997
97IN00437,1992635986,K5986,63,K5986,92,2,60,1,06,C-4,388463,385763,7,,,,1,LIM,2,220,206,2,,,,M,L-5,0,3,5.0,,1997
97IN00438,1992635989,K5989,63,K5989,92,2,62,1,06,C12,452563,404663,0,,,,3,,X,218,0,3,1,93,0505,C,,67,A,5.0,FAT,1997
97IN00439,1992635997,K5997,63,K5997,92,2,68,1,06,C10,442963,433863,2,,,,3,OVX,*,0,0,0,X,,,,,0,,5.0,OVX.EWE,1997
97IN00440,1992636003,K6003,63,K6003,92,2,62,1,06,C10,442963,222463,0,,,,1,,1,173,167,3,,,,C,53,0,1,5.0,WEAK WITH 3,1997
97IN00441,1992636007,K6007,63,K6007,92,2,60,1,06,C12,452563,350363,0,,,,1,,1,224,192,3,2,,,M,05,74,1,5.0,LOST PESSARY,1997
97IN00442,1992636013,K6013,63,K6013,92,2,61,1,06,C-3,399463,427163,0,,,,1,,1,233,212,4,,,,R,01,0,1,5.0,,1997
97IN00443,1992636024,K6024,63,K6024,92,2,60,1,06,C-6,508663,386363,0,,,,3,UTE,1,210,192,5,2,93,0925,M,,2,*,5.0,"X,LUMPY BAG",1997
97IN00444,1992636037,K6037,63,K6037,92,2,61,1,06,C12,452563,124963,0,,,,1,,2,199,183,4,1,,,R,01,73,1,5.0,,1997
97IN00445,1992636038,K6038,63,K6038,92,2,60,1,06,C-5,444963,397263,7,,,,1,LIM,2,226,192,2,,,,M,L-3,0,3,5.0,,1997
97IN00446,1992636063,K6063,63,K6063,92,2,60,1,06,C10,442963,408863,0,,,,1,,2,202,187,4,,,,M,02,0,1,5.0,LTS,1997
97IN00447,1992636080,K6080,63,K6080,92,2,61,1,06,C-5,444963,184963,0,,,,1,,1,199,172,3,2,,,R,03,67,1,5.0,R.UDDER chk?,1997
97IN00448,1992636109,K6109,63,K6109,92,2,61,1,06,C-5,444963,211763,0,,,,1,,2,201,180,2,,,,R,05,0,1,5.0,,1997
97IN00449,1992636123,K6123,63,K6123,92,2,61,1,06,C-6,508663,255263,0,,,,1,,1,209,190,2,2,,,R,06,74,1,5.0,,1997
97IN00450,1992636127,K6127,63,K6127,92,2,62,1,06,C12,452563,313063,0,,,,6,,*,0,0,3,2,19,0203,H,,2,A,5.0,L EYE TRT95,1997
97IN00451,1992636128,K6128,63,K6128,92,2,61,1,06,C12,452563,313063,0,,,,1,,2,204,165,3,,,,R,02,0,1,5.0,EYE OK,1997
97IN00452,1992636155,K6155,63,K6155,92,2,60,1,06,C11,442263,297863,0,,,,7,,*,0,0,2,,97,0527,M,,0,1,5.0,MSG 5/27/97 ?,1997
97IN00453,1992636162,K6162,63,K6162,92,2,61,1,06,C12,452563,190763,0,,,,1,,1,192,146,3,2,,,R,03,2,1,5.0,,1997
97IN00454,1992636172,K6172,63,K6172,92,2,60,1,06,C13,485563,407163,0,,,,1,,1,178,166,2,2,,,M,06,67,1,5.0,,1997
97IN00455,1992636177,K6177,63,K6177,92,2,61,1,06,C-3,399463,366863,0,,,,3,,2,246,198,2,1,93,1020,H,,74,*,5.0,"X,EYE",1997
97IN00456,1992636184,K6184,63,K6184,92,2,60,1,06,C-3,399463,388863,0,,,,3,,1,224,201,2,,93,1020,M,,0,*,5.0,ABS+LAME 95,1997
97IN00457,1992636187,K6187,63,K6187,92,2,62,1,06,C10,442963,246163,0,,,,1,,1,158,138,4,2,,,C,03,2,1,5.0,,1997
97IN00458,1992636189,K6189,63,K6189,92,2,61,1,06,C-1,392563,330263,0,,,,1,,1,198,179,4,,,,R,53,0,1,5.0,ENTR,1997
97IN00459,1992636205,K6205,63,K6205,92,2,62,1,06,C-4,388463,389863,0,,,,1,,1,185,167,3,2,,,C,04,73,1,5.0,SUCK1SIDE FLT,1997
97IN00460,1992636216,K6216,63,K6216,92,2,61,1,06,C-4,388463,494363,0,,,,7,,1,207,0,0,2,97,0910,R,,67,2,5.0,DYSTOCIA 22LB,1997
97IN00461,1992636233,K6233,63,K6233,92,2,61,1,06,C12,452563,473263,0,,,,3,UTE,1,212,209,11,2,93,0925,H,,74,*,5.0,X L.SPOILED,1997
97IN00462,1992636238,K6238,63,K6238,92,2,60,1,06,C-2,425163,426663,0,,,,1,,1,217,195,3,,,,M,06,0,1,5.0,,1997
97IN00463,1992636239,K6239,63,K6239,92,2,62,1,06,C11,442263,327363,7,,,,1,LIM,1,217,199,2,2,,,H,L-4,2,3,5.0,,1997
97IN00464,1992636264,K6264,63,K6264,92,2,60,1,06,C-1,392563,505163,7,,,,1,LIM,2,228,188,3,,,,M,L-2,0,3,5.0,,1997
97IN00465,1992636266,K6266,63,K6266,92,2,62,1,06,C10,442963,347063,7,,,,1,LIM,2,188,169,2,,,,C,L-3,0,3,5.0,,1997
97IN00466,1992636268,K6268,63,K6268,92,2,61,1,06,C-2,425163,388563,0,,,,6,,*,0,0,2,,50,0329,R,,0,1,5.0,,1997
97IN00467,1992636269,K6269,63,K6269,92,2,60,1,06,C-2,425163,388563,0,,,,3,X,*,0,0,2,,93,0407,M,,0,1,5.0,TEAT CORES,1997
97IN00468,1992636271,K6271,63,K6271,92,2,62,1,06,C-3,399463,505663,0,,,,1,,2,221,198,2,,,,C,02,0,1,5.0,,1997
97IN00469,1992636278,K6278,63,K6278,92,2,60,1,06,C-7,503263,313663,0,,,,1,,1,204,175,4,,,,M,04,0,1,5.0,,1997
97IN00470,1992636305,K6305,63,K6305,92,2,62,1,06,C-4,388463,322163,0,,,,1,,1,224,188,3,,,,C,02,0,1,5.0,,1997
97IN00471,1992636311,K6311,63,K6311,92,2,62,1,06,C13,485563,158263,0,,,,1,,2,236,204,2,2,,,H,01,73,1,5.0,,1997
97IN00472,1992636312,K6312,63,K6312,92,2,61,1,06,C10,442963,383563,0,,,,3,,1,190,149,2,2,93,1020,H,,67,*,5.0,"X,BUMBLE FOOT",1997
97IN00473,1992636313,K6313,63,K6313,92,2,60,1,06,C11,442263,312863,0,,,,3,,1,218,188,12,1,93,1020,H,,74,*,5.0,SEWN UDDER X?,1997
97IN00474,1992636322,K6322,63,K6322,92,2,62,1,06,C-4,388463,510763,7,,,,1,LIM,1,222,186,2,2,,,C,L-5,2,3,5.0,,1997
97IN00475,1992636327,K6327,63,K6327,92,2,61,1,06,C11,442263,224863,0,,,,3,,5,224,220,2,2,93,1020,R,,73,*,5.0,DRY & 3 per 5,1997
97IN00476,1992636342,K6342,63,K6342,92,2,68,1,06,C10,442963,354563,2,,,,3,OVX,*,0,0,0,X,,,,,0,,5.0,OVX EWE,1997
97IN00477,1992636354,K6354,63,K6354,92,2,61,1,06,C-4,388463,195063,0,,,,1,,1,214,190,2,,,,R,04,0,1,5.0,,1997
97IN00478,1992636360,K6360,63,K6360,92,2,62,1,06,C-5,444963,339163,0,,,,3,,2,182,139,4,2,93,1020,C,,67,*,5.0,"X,SICK",1997
97IN00479,1992636362,K6362,63,K6362,92,2,60,1,06,C-4,388463,489163,0,,,,1,,2,200,186,2,,,,M,04,0,1,5.0,,1997
97IN00480,1992636364,K6364,63,K6364,92,2,62,1,06,C13,485563,504763,0,,,,1,,2,216,178,3,,,,C,02,0,1,5.0,CERV.PROLAPSE,1997
97IN00481,1992636368,K6368,63,K6368,92,2,61,1,06,C12,452563,262463,0,,,,1,,2,193,175,2,,,,R,54,0,1,5.0,NICE EWE,1997
97IN00482,1992636378,K6378,63,K6378,92,2,60,1,06,C13,485563,191063,0,,,,1,,2,173,131,3,1,,,M,54,74,1,5.0,LUMP @TEAT,1997
97IN00483,1992636379,K6379,63,K6379,92,2,61,1,06,C13,485563,191063,0,,,,3,,1,214,186,11,2,93,1020,H,,2,*,5.0,?HARDBAG 199#,1997
97IN00484,1992636394,K6394,63,K6394,92,2,62,1,06,C-9,453463,383463,7,,,,1,LIM,2,228,197,3,,,,C,L-4,0,3,5.0,,1997
97IN00485,1992636406,K6406,63,K6406,92,2,61,1,06,C12,452563,467363,7,,,,1,LIM,1,202,189,2,,,,R,L-2,0,3,5.0,THIN 96,1997
97IN00486,1992636447,K6447,63,K6447,92,2,62,1,06,C11,442263,508263,0,,,,1,,1,199,175,2,1,,,H,53,73,1,5.0,,1997
97IN00487,1992636491,K6491,63,K6491,92,2,61,1,06,C-7,503263,375263,0,,,,6,,1,229,0,0,2,05,0701,H,,67,2,5.0,"3""LUMP R.BAG",1997
97IN00488,1992636492,K6492,63,K6492,92,2,60,1,06,C-2,425163,380863,0,,,,1,,1,202,194,2,2,,,M,06,74,1,5.0,,1997
97IN00489,1992636504,K6504,63,K6504,92,2,61,1,06,C-6,508663,404963,7,,,,1,LIM,1,231,214,2,2,,,R,L-3,2,3,5.0,,1997
97IN00490,1992636523,K6523,63,K6523,92,2,61,1,06,C10,442963,393663,0,,,,1,,1,184,161,2,1,,,R,54,73,1,5.0,,1997
97IN00491,1992636532,K6532,63,K6532,92,2,62,1,06,C-6,508663,489763,0,,,,1,,1,193,199,4,,,,C,01,0,1,5.0,,1997
97IN00492,1992636552,K6552,63,K6552,92,2,60,1,06,C-9,453463,340263,7,,,,1,LIM,2,217,186,3,,,,M,L-4,0,3,5.0,,1997
97IN00493,1992636596,K6596,63,K6596,92,2,60,1,06,C-8,463863,280963,0,,,,6,,*,0,0,3,,50,0424,M,,0,1,5.0,XTHINRUPT&CLA,1997
97IN00494,1992636598,K6598,63,K6598,92,2,62,1,06,c-3,464063,579763,0,,,,1,,1,206,181,3,,,,C,03,0,1,5.0,,1997
97IN00495,1992636603,K6603,63,K6603,92,2,61,1,06,c-1,486463,525563,0,,,,1,,1,200,179,3,1,,,R,03,67,1,5.0,TIGHT BAG ok,1997
97IN00496,1992636612,K6612,63,   44,92,2,00,1,04,SPG,954319,310163,7,,,,3,LIM,3,205,174,3,,93,1215,,XXX,0,3,5.0,"X,STM 07x06",1997
97IN00497,1992636627,K6627,63,K6627,92,2,60,1,06,c-4,508663,566563,0,,,,1,,2,229,186,2,2,,,M,02,74,1,5.0,,1997
97IN00498,1993636658,K6658,63,K6658,93,2,60,1,06,602,560863,508263,0,,,,1,,1,218,201,3,1,,,M,02,2,1,4.0,,1997
97IN00499,1993636659,K6659,63,K6659,93,2,62,1,06,863,561363,533463,0,,,,1,,1,210,182,4,,,,C,02,0,1,4.0,R BLOODY MILK,1997
97IN00500,1993636669,K6669,63,K6669,93,2,61,1,06,604,531763,471863,0,,,,1,,1,221,190,4,1,,,R,01,73,1,4.0,"LTS,BAD L.EYE",1997
97IN00501,1993636670,K6670,63,K6670,93,2,62,1,06,863,561363,567363,0,,,,1,,2,230,194,4,2,,,C,03,67,1,4.0,,1997
97IN00502,1993636672,K6672,63,K6672,93,2,60,1,06,604,531763,511663,7,,,,1,LIM,1,236,199,2,1,,,M,L-5,74,3,4.0,JUMPY,1997
97IN00503,1993636676,K6676,63,K6676,93,2,00,1,05,751,0751,306263,0,,CN,,1,,2,204,183,3,,,,H,52,0,1,4.0,,1997
97IN00504,1993636679,K6679,63,K6679,93,2,60,1,06,602,560863,328563,0,,,,1,,1,180,160,4,,,,M,03,0,1,4.0,4TEATS,1997
97IN00505,1993636680,K6680,63,K6680,93,2,62,1,06,813,516263,546663,7,,,,1,LIM,5,176,174,1,,,,C,L-2,0,3,4.0,,1997
97IN00506,1993636681,K6681,63,K6681,93,2,62,1,06,813,516263,546663,0,,,,1,,1,212,190,2,2,,,C,02,2,1,4.0,,1997
97IN00507,1993636688,K6688,63,K6688,93,2,62,1,06,813,516263,305363,0,,,,1,,1,187,173,2,,,,C,01,0,1,4.0,,1997
97IN00508,1993636699,K6699,63,K6699,93,2,62,1,06,893,567563,477263,7,,,,1,LIM,1,225,217,2,2,,,C,L-3,67,3,4.0,,1997
97IN00509,1993636703,K6703,63,K6703,93,2,60,1,06,601,520563,561763,2,,,,3,OVX,*,0,0,0,X,,,,,0,,4.0,SM BAG DRY!,1997
97IN00510,1993636713,K6713,63,K6713,93,2,60,1,06,601,520563,525563,0,,,,6,,1,203,0,2,2,01,0626,M,,67,A,4.0,TAG IN 06/26,1997
97IN00511,1993636718,K6718,63,K6718,93,2,62,1,06,913,544763,573563,0,,,,1,,2,208,178,3,,,,C,03,0,1,4.0,,1997
97IN00512,1993636719,K6719,63,K6719,93,2,62,1,06,913,544763,573563,7,,,,1,LIM,1,177,172,2,,,,C,L-4,0,3,4.0,,1997
97IN00513,1993636722,K6722,63,K6722,93,2,61,1,06,913,544763,347963,0,,,,1,,1,198,164,3,1,,,R,04,74,1,4.0,,1997
97IN00514,1993636723,K6723,63,K6723,93,2,62,1,06,913,544763,347963,0,,,,1,,1,219,195,2,,,,H,05,0,1,4.0,LTS,1997
97IN00515,1993636726,K6726,63,K6726,93,2,62,1,06,843,537963,196663,0,,,,1,,1,173,165,2,1,,,C,06,73,1,4.0,CUT @LR FOOT,1997
97IN00516,1993636729,K6729,63,K6729,93,2,62,1,06,843,537963,564663,7,,,,1,LIM,1,192,161,2,,,,C,L-5,0,3,4.0,,1997
97IN00517,1993636730,K6730,63,K6730,93,2,62,1,06,843,537963,387263,0,,,,1,,1,190,174,2,,,,C,01,0,1,4.0,,1997
97IN00518,1993636739,K6739,63,K6739,93,2,60,1,06,603,574963,226563,0,,,,1,,1,183,163,3,,,,M,05,0,1,4.0,ORNERY,1997
97IN00519,1993636747,K6747,63,K6747,93,2,00,1,05,751,0751,307063,0,,CN,,1,,1,132,136,2,,,,H,52,0,1,4.0,TEXEL ?,1997
97IN00520,1993636753,K6753,63,K6753,93,2,00,1,05,201,2010,380863,0,,CN,,1,,2,178,179,2,,,,H,52,0,1,4.0,,1997
97IN00521,1993636755,K6755,63,K6755,93,2,00,1,05,338,0338,547863,0,,CN,,6,,*,0,0,3,,19,0104,H,,0,1,4.0,,1997
97IN00522,1993636761,K6761,63,K6761,93,2,00,1,05,201,2010,461763,0,,CN,,1,,1,230,200,2,,,,H,52,0,1,4.0,EYE OK,1997
97IN00523,1993636763,K6763,63,K6763,93,2,00,1,05,338,0338,453663,0,,CN,,1,,1,214,179,2,,,,H,51,0,1,4.0,DYSTOCIA 94,1997
97IN00524,1993636775,K6775,63,K6775,93,2,62,1,06,833,524763,529563,0,,,,1,,1,165,148,3,1,,,C,53,73,1,4.0,,1997
97IN00525,1993636776,K6776,63,K6776,93,2,61,1,06,833,524763,529563,7,,,,1,LIM,1,220,197,2,,,,R,L-2,0,3,4.0,,1997
97IN00526,1993636781,K6781,63,K6781,93,2,62,1,06,853,558163,431963,0,,,,3,,X,210,0,2,,93,0505,C,,0,1,4.0,FAT,1997
97IN00527,1993636788,K6788,63,K6788,93,2,00,1,05,338,0338,190763,0,,CN,,1,,2,183,162,2,,,,H,51,0,1,4.0,,1997
97IN00528,1993636795,K6795,63,K6795,93,2,62,1,06,823,544663,309863,0,,,,1,,2,213,182,2,,,,C,02,0,1,4.0,,1997
97IN00529,1993636797,K6797,63,K6797,93,2,60,1,06,603,574963,560963,0,,,,1,,2,204,185,2,2,,,M,54,67,1,4.0,DYSTOCIA 95,1997
97IN00530,1993636806,K6806,63,K6806,93,2,62,1,06,893,567563,536063,0,,,,3,,1,162,145,12,2,93,1020,C,,74,*,4.0,12BAG,1997
97IN00531,1993636807,K6807,63,K6807,93,2,62,1,06,893,567563,536063,2,,,,3,OVX,*,0,0,0,X,,,,,0,,4.0,BRN.EARS*2,1997
97IN00532,1993636816,K6816,63,K6816,93,2,61,1,06,602,560863,460563,0,,,,1,,1,199,193,3,,,,R,04,0,1,4.0,,1997
97IN00533,1993636824,K6824,63,K6824,93,2,62,1,06,893,567563,522863,0,,,,1,,5,202,204,2,2,,,C,06,2,1,4.0,,1997
97IN00534,1993636825,K6825,63, 5084,93,2,18,1,04, 42,1958TX,548463,7,,,,3,,3,186,179,12,,93,1020,,,0,,4.0,X12BAG,1997
97IN00535,1993636827,K6827,63,K6827,93,2,60,1,06,604,531763,533163,0,,,,1,,1,220,190,2,,,,M,02,0,1,4.0,,1997
97IN00536,1993636831,K6831,63,K6831,93,2,60,1,06,602,560863,520363,0,,,,1,,1,187,177,2,,,,H,05,0,1,4.0,,1997
97IN00537,1993636837,K6837,63,K6837,93,2,62,1,06,813,516263,449163,7,,,,1,LIM,2,194,175,2,,,,H,L-3,0,3,4.0,WILD95,1997
97IN00538,1993636841,K6841,63,K6841,93,2,62,1,06,893,567563,398663,0,,,,1,,2,163,159,3,1,,,C,06,73,1,4.0,EXCELLENTMILK,1997
97IN00539,1993636843,K6843,63,K6843,93,2,00,1,05,338,0338,426663,0,,CN,,1,,1,207,189,2,,,,H,51,0,1,4.0,,1997
97IN00540,1993636847,K6847,63,K6847,93,2,60,1,06,604,531763,264863,0,,,,1,,1,223,196,3,1,,,M,03,67,1,4.0,,1997
97IN00541,1993636849,K6849,63,K6849,93,2,61,1,06,883,563263,458963,0,,,,1,,2,192,158,3,,,,R,53,0,1,4.0,,1997
97IN00542,1993636854,K6854,63,K6854,93,2,60,1,06,604,531763,342963,0,,,,3,,1,195,176,3,,93,1020,M,,0,*,4.0,FACIALPARESIS,1997
97IN00543,1993636856,K6856,63,K6856,93,2,60,1,06,601,520563,567263,0,,,,1,,2,221,211,3,,,,M,04,0,1,4.0,,1997
97IN00544,1993636859,K6859,63,K6859,93,2,62,1,06,843,537963,452263,0,,,,1,,2,175,155,2,2,,,C,54,74,1,4.0,,1997
97IN00545,1993636861,K6861,63,K6861,93,2,60,1,06,603,574963,318163,7,,,,1,LIM,2,221,171,2,1,,,M,L-4,2,3,4.0,REJECTEDGRAFT,1997
97IN00546,1993636862,K6862,63,K6862,93,2,60,1,06,603,574963,318163,0,,,,1,,2,238,189,3,2,,,H,06,73,1,4.0,LOST PESSARY,1997
97IN00547,1993636870,K6870,63, 9051,93,2,00,1,05,338,0338,366063,7,,NN,,3,,3,175,160,3,,93,1020,H,,0,,4.0,1/2D x 1/2C !,1997
97IN00548,1993636877,K6877,63,K6877,93,2,60,1,06,602,560863,403963,0,,,,1,,2,180,149,2,,,,M,54,0,1,4.0,,1997
97IN00549,1993636879,K6879,63,K6879,93,2,61,1,06,602,560863,403963,0,,,,6,,*,0,0,3,1,05,0331,R,,67,A,4.0,"DEAD,MASTITIS",1997
97IN00550,1993636881,K6881,63,K6881,93,2,60,1,06,604,531763,539963,0,,,,1,,1,209,188,3,1,,,M,04,74,1,4.0,"BIG BAG,FLT'S",1997
97IN00551,1993636886,K6886,63,K6886,93,2,60,1,06,603,574963,574163,0,,,,6,TOB,5,224,219,2,,95,1009,M,,0,*,4.0,DRY & 2 per 4,1997
97IN00552,1993636888,K6888,63,K6888,93,2,62,1,06,873,562463,508463,0,,,,3,UTE,1,180,183,11,1,93,0925,H,,73,*,4.0,X L.SPOILED,1997
97IN00553,1993636896,K6896,63,K6896,93,2,62,1,06,913,544763,511063,7,,,,1,LIM,2,157,138,2,,,,C,L-5,0,3,4.0,SM BAG,1997
97IN00554,1993636897,K6897,63,K6897,93,2,62,1,06,913,544763,511063,2,,,,3,OVX,*,0,0,0,X,,,,,0,,4.0,age2 dry2,1997
97IN00555,1993636900,K6900,63,K6900,93,2,60,1,06,602,560863,525263,0,,,,1,,1,196,184,3,1,,,H,06,2,1,4.0,ENTR,1997
97IN00556,1993636904,K6904,63,K6904,93,2,60,1,06,604,531763,191963,0,,,,1,,2,203,177,2,2,,,M,05,67,1,4.0,R BLOODY MILK,1997
97IN00557,1993636906,K6906,63,K6906,93,2,62,1,06,853,558163,550863,0,,,,1,,1,169,157,2,2,,,H,53,74,1,4.0,THIN,1997
97IN00558,1993636911,K6911,63,K6911,93,2,62,1,06,913,544763,445363,0,,,,1,,1,207,181,3,,,,C,06,0,1,4.0,,1997
97IN00559,1993636915,K6915,63,K6915,93,2,60,1,06,602,560863,276063,0,,,,1,,2,207,153,1,1,,,M,01,2,1,4.0,R.QTR CUT ok,1997
97IN00560,1993636917,K6917,63,K6917,93,2,62,1,06,883,563263,393663,0,,,,1,,2,223,200,2,,,,C,04,0,1,4.0,,1997
97IN00561,1993636928,K6928,63,K6928,93,2,61,1,06,602,560863,530663,0,,,,3,,5,192,192,1,1,93,1020,R,,73,*,4.0,DRY & 2 per 4,1997
97IN00562,1993636937,K6937,63,K6937,93,2,60,1,06,601,520563,245763,7,,,,1,LIM,1,203,163,2,,,,M,L-2,0,3,4.0,,1997
97IN00563,1993636944,K6944,63,K6944,93,2,62,1,06,903,551163,536963,7,,,,1,LIM,2,200,182,1,,,,H,L-3,0,3,4.0,,1997
97IN00564,1993636950,K6950,63,K6950,93,2,62,1,06,843,537963,255263,0,,,,6,,1,143,0,2,,04,0604,C,,0,1,4.0,POISON 06/04,1997
97IN00565,1993636955,K6955,63,K6955,93,2,62,1,06,813,516263,499563,0,,,,1,,2,195,181,2,,,,C,02,0,1,4.0,,1997
97IN00566,1993636958,K6958,63,K6958,93,2,61,1,06,601,520563,501163,0,,,,1,,1,203,171,3,,,,R,05,0,1,4.0,,1997
97IN00567,1993636959,K6959,63,K6959,93,2,00,1,05,751,2010,336863,0,,CN,,3,,1,185,158,2,,93,1020,H,,0,*,4.0,"X,BADEYES*2",1997
97IN00568,1993636964,K6964,63,K6964,93,2,60,1,06,601,520563,484263,0,,,,1,,1,242,197,2,,,,M,06,0,1,4.0,R BLOODY MILK,1997
97IN00569,1993636980,K6980,63,K6980,93,2,00,1,05,338,2009,260263,0,,CN,,7,,2,144,0,0,,97,0910,H,,0,2,4.0,DYSTOCIA 94,1997
97IN00570,1993636990,K6990,63,K6990,93,2,00,1,05,201,2009,368863,0,,CN,,1,,1,202,169,4,,,,H,52,0,1,4.0,,1997
97IN00571,1993636993,K6993,63,K6993,93,2,60,1,06,c.3,557163,612863,0,,,,1,,1,215,183,2,2,,,M,01,67,1,4.0,THIN 96,1997
97IN00572,1993636994,K6994,63,K6994,93,2,00,1,05,201,2010,546463,0,,CN,,1,,1,214,195,2,,,,H,52,0,1,4.0,,1997
97IN00573,1993636996,K6996,63,K6996,93,2,62,1,06,c.1,520463,629063,2,,,,6,OVX,*,0,0,2,X,95,0829,,,0,,4.0,X LOW PROD.,1997
97IN00574,1993636999,K6999,63,K6999,93,2,60,1,06,c.2,531763,597263,7,,,,1,LIM,1,191,165,2,2,,,H,L-4,74,3,4.0,,1997
97IN00575,1993637001,K7001,63,K7001,93,2,60,1,06,c.2,531763,616363,2,,,,3,OVX,*,0,0,0,X,95,1231,,,0,,4.0,0 lbwn 2yr,1997
