UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,YRREC
05IN01457,1998109393,S9393,10,S9393,98,2,11,1,07,11,728210,695110,2,,,,6,.,*,,0,0,0,,77,0429,R,,,7.0,POLIO ECM,Lww,,0,2005
05IN01458,1998109412,S9412,10,S9412,98,2,13,1,43,34,718410,155610,0,,,,6,.,2,,151,0,0,,11,0825,F,,,7.0,THIN + POOR,Wool,,0,2005
05IN01459,1998109428,S9428,10,S9428,98,2,11,1,07,11,728210,485110,0,,,,3,.,5,,164,0,0,,93,0523,R,,,7.0,THIN,Lww,,1988,2005
05IN01460,1998109453,S9453,10,S9453,98,2,10,1,07,24,720810,270810,0,,,,1,.,2,,156,186,2,,,,M,37,1,7.0,MS.BIG,Idx,,0,2005
05IN01461,1998109482,S9482,10,S9482,98,2,11,1,07,12,669110,672010,2,,,,U,UTE,*,,0,0,0,X,95,0218,R,UTE,U,7.0,"R.SPOILED, U",Lww,,0,2005
05IN01462,1998109503,S9503,10,S9503,98,2,10,1,07,22,700310,620810,0,,,,1,.,1,,165,178,2,S,,,M,36,1,7.0,REJECTS 1LAMB,Idx,,0,2005
05IN01463,1998109511,S9511,10,S9511,98,2,10,1,07,23,714610,488610,0,,,,1,.,1,,138,164,4,,,,M,35,1,7.0,THIN,Idx,,0,2005
05IN01464,1998109522,S9522,10,S9522,98,2,12,1,07,88,716810,317610,2,,,,O,OVX,5,,139,0,0,X,95,0523,.,OVX,O,7.0,XVAG.PROLAPSE,Ovx,,0,2005
05IN01465,1998109570,S9570,10,S9570,98,2,13,1,43,33,712410,377910,0,,,,3,.,2,,145,153,2,,93,1021,F,,,7.0,ABS.NECK X,Wool,,5615,2005
05IN01466,1998109588,S9588,10,S9588,98,2,10,1,07,24,720810,734110,2,,,,3,.,H,,182,174,2,,93,1021,M,,,7.0,SM.BAG,Idx,,5505,2005
05IN01467,1998109601,S9601,10,S9601,98,2,10,1,07,23,714610,616410,2,,,,O,OVX,5,,170,0,0,X,95,0523,.,OVX,O,7.0,OVX,Ovx,,0,2005
05IN01468,1998109602,S9602,10,S9602,98,2,10,1,07,23,714610,616410,2,,,,3,.,5,,194,200,1,,93,1021,M,,,7.0,LOW PROD.,Idx,TK,5504,2005
05IN01469,1998109613,S9613,10,S9613,98,2,11,1,07,12,669110,200110,0,,,,1,.,2,,185,194,2,,,,R,34,1,7.0,THIN,Lww,,0,2005
05IN01470,1998109615,S9615,10,S9615,98,2,13,1,43,33,712410,693110,0,,,,3,.,1,,168,167,9,S,93,1021,F,,,7.0,X 9 BAG,Wool,,5647,2005
05IN01471,1998109634,S9634,10,S9634,98,2,10,1,42,22,700310,254410,0,,,,1,.,2,,163,176,2,,,,M,33,1,7.0,ENTR,Idx,,0,2005
05IN01472,1998109638,S9638,10,S9638,98,2,10,1,43,22,700310,516410,0,,,,1,.,1,,156,177,2,,,,M,32,1,7.0,HAIRY,Idx,,0,2005
05IN01473,1998109646,S9646,10,S9646,98,2,13,1,43,31,747210,474210,2,,,,U,UTE,*,,0,0,0,X,95,0221,F,UTE,U,7.0,"LT,SUCK1SIDE",Wool,,0,2005
05IN01474,1998109673,S9673,10,S9673,98,2,11,1,07,12,669110,633010,0,,,,6,.,*,,0,0,0,,89,0416,R,,,7.0,ABOMASAL RUPT,Lww,,0,2005
05IN01475,1998109674,S9674,10,S9674,98,2,11,1,07,12,669110,633010,2,,,,U,UTE,*,,0,0,0,X,95,0221,R,UTE,U,7.0,"R.SPOILED, U",Lww,,0,2005
05IN01476,1998109706,S9706,10,S9706,98,2,11,1,07,11,728210,726210,0,,,,6,.,2,,158,0,0,S,11,0825,R,,,7.0,,Lww,,0,2005
05IN01477,1998109708,S9708,10,S9708,98,2,11,1,07,13,687710,294410,0,,,,U,.,2,,160,179,9,,93,1122,R,d.4,3,7.0,"SW.9 BAG, X",Lww,,5546,2005
05IN01478,1998109778,S9778,10,S9778,98,2,12,1,07,89,675810,486510,2,,,,U,UTE,5,,190,0,0,X,93,0523,C,UTE,U,7.0,"12 BAG, U",Ctrl,,1982,2005
05IN01479,1998109784,S9784,10,S9784,98,2,13,1,07,33,712410,583310,0,,,,6,.,2,,184,0,0,,11,0825,F,,,7.0,ABS.L.FLANK,Wool,,0,2005
05IN01480,1998109795,S9795,10,S9795,98,2,10,1,07,22,700310,732210,2,,,,3,.,5,,185,0,0,,93,0523,M,,,7.0,X HERNIA,Idx,,1995,2005
05IN01481,1999109988,S9988,10,S9988,99,2,12,1,43,89,857510,444310,0,,,,1,.,1,,153,160,2,,,,C,31,1,6.0,SUCK1SIDE,Ctrl,,0,2005
05IN01482,1999109998,S9998,10,S9998,99,2,11,1,07,12,787410,726210,0,,,,3,.,2,,178,181,12,S,93,1021,R,,,6.0,X 12 BAG,Lww,,5586,2005
05IN01483,1998446436,T6436,44,T6436,98,2,ID,1,02,42T,135800,560944,2,,McR,1,O,OVX,5,,205,0,0,X,95,0523,.,OVX,O,7.0,VAG.PROLAPSE,Ovx,,0,2005
05IN01484,1998446454,T6454,44,T6454,98,2,ID,1,02,41T,4052,196144,2,,ISA,1,O,OVX,5,,178,0,0,X,95,0523,.,OVX,O,7.0,OVX,Ovx,,0,2005
05IN01485,1998446455,T6455,44,T6455,98,2,ID,1,02,41T,4052,196144,I,,ISA,1,2, 41,1,,157,170,2,,92,0922,I,,,7.0,,Ida,,6108,2005
05IN01486,1998446479,T6479,44,T6479,98,2,ID,1,02,42T,006400,194544,2,,KK,1,U,UTE,5,,203,0,0,X,93,0523,I,UTE,U,7.0,"11 BAG, U",Ida,,1961,2005
05IN01487,1998446481,T6481,44,T6481,98,2,ID,1,02,e.4,550544,600344,I,,ISA,1,U,.,H,,190,198,2,,93,1122,I,d.3,3,7.0,THIN OLD,Ida,,5405,2005
05IN01488,1998446485,T6485,44,T6485,98,2,41,1,02,413,521344,485944,0,,,,2, 41,1,,176,177,2,,92,0922,M,,,7.0,SW.BAG,Lww,,6107,2005
05IN01489,1998446489,T6489,44,T6489,98,2,ID,1,02,e.5,547544,592844,2,,L41,,O,OVX,5,,178,0,0,X,95,0523,.,OVX,O,7.0,"OVX,PROD",Ovx,,0,2005
05IN01490,1998446499,T6499,44,T6499,98,2,42,1,02,842,516844,268044,0,,,,6,.,2,,136,0,0,,05,0723,C,,,7.0,,Ctrl,,0,2005
05IN01491,1998446510,T6510,44,T6510,98,2,ID,1,02,41T,4052,307144,I,,ISA,1,3,.,5,,175,0,0,,93,0523,I,,,7.0,"DOWNER, THIN",Ida,,1957,2005
05IN01492,1998446511,T6511,44,T6511,98,2,ID,1,02,42T,006400,566044,I,,KK,1,2, 40,1,,181,192,2,,92,0922,I,,,7.0,FIBER ok,Ida,,6102,2005
05IN01493,1998446525,T6525,44,T6525,98,2,41,1,02,411,525244,522344,0,,,,1,.,2,,189,187,2,,,,M,65,2,7.0,LTS,Lww,,0,2005
05IN01494,1998446526,T6526,44,T6526,98,2,41,1,02,411,525244,522344,0,,,,2, 41,2,,156,176,1,,92,0922,M,,,7.0,WEAK KETOTIC,Lww,,6106,2005
05IN01495,1998446544,T6544,44,T6544,98,2,41,1,02,413,521344,511744,2,,,,O,OVX,5,,178,0,0,X,95,0523,.,OVX,O,7.0,"OVX,BARREN",Ovx,,0,2005
05IN01496,1998446566,T6566,44,T6566,98,2,41,1,02,411,525244,387644,2,,,,O,OVX,5,,197,0,0,X,95,0523,.,OVX,O,7.0,OVX,Ovx,,0,2005
05IN01497,1998446576,T6576,44,T6576,98,2,42,1,02,832,544444,385944,0,,,,U,.,1,,158,157,11,,93,1122,C,d.4,3,7.0,X 11 BAG,Ctrl,,5633,2005
05IN01498,1998446593,T6593,44,T6593,98,2,41,1,02,414,552544,302044,2,,,,O,OVX,5,,169,0,0,X,95,0523,.,OVX,O,7.0,VAG.PROLAPSE,Ovx,,0,2005
05IN01499,1998446598,T6598,44,T6598,98,2,42,1,02,812,533744,473244,0,,,,2, 42,1,,136,155,2,,92,0922,C,,,7.0,THIN,Ctrl,,6110,2005
05IN01500,1998446610,T6610,44,T6610,98,2,41,1,02,414,552544,551644,2,,,,O,OVX,*,,0,0,0,X,97,0315,.,OVX,O,7.0,VAG.PROLAPSE,Ovx,,0,2005
05IN01501,1998446620,T6620,44,T6620,98,2,41,1,02,413,521344,422044,0,,,,6,.,*,,0,0,0,,64,0413,M,,,7.0,THIN WEAK,Lww,,0,2005
05IN01502,1998446631,T6631,44,T6631,98,2,42,1,02,882,548444,542544,0,,,,U,.,2,,151,141,4,,93,1122,C,d.1,3,7.0,X BAG AGE,Ctrl,,5640,2005
05IN01503,1998446639,T6639,44,T6639,98,2,42,1,02,832,544444,274044,0,,,,2, 42,2,,163,147,2,,92,0922,C,,,7.0,"SW.BAG, THIN",Ctrl,,6112,2005
05IN01504,1998446640,T6640,44,T6640,98,2,42,1,02,812,533744,412544,0,,,,U,.,2,,175,196,11,,93,1122,C,d.2,3,7.0,L.SPOILED,Ctrl,,5622,2005
05IN01505,1998446649,T6649,44,T6649,98,2,ID,1,02,41T,4052,521144,I,,ISA,1,2, 40,1,,170,181,2,,92,0922,I,,,7.0,NICE,Ida,,6101,2005
05IN01506,1998446686,T6686,44,T6686,98,2,41,1,02,412,556244,474444,0,,,,3,.,5,,174,0,0,,93,0523,M,,,7.0,TEATS DOWN,Lww,,1963,2005
05IN01507,1998446702,T6702,44,T6702,98,2,42,1,02,912,559344,402344,0,,,,6,.,2,,152,0,0,,11,0825,C,,,7.0,HAIRY,Ctrl,,0,2005
05IN01508,1998446708,T6708,44,T6708,98,2,41,1,02,413,521344,528344,0,,,,3,.,H,,200,190,2,,93,1021,M,,,7.0,BAD SW BAG,Lww,,5430,2005
05IN01509,1998446709,T6709,44,T6709,98,2,41,1,02,413,521344,528344,0,,,,6,.,*,,0,0,0,,16,0217,M,,,7.0,SW.BAG,Lww,,0,2005
05IN01510,1998446726,T6726,44,T6726,98,2,41,1,02,412,556244,097244,0,,,,3,.,5,,166,0,0,,93,0523,M,,,7.0,DOWN PTOX OPP,Lww,,1965,2005
05IN01511,1998446752,T6752,44,T6752,98,2,ID,1,02,41T,4052,362044,I,,ISA,1,U,.,2,,160,188,11,,18,1109,I,d.3,3,7.0,X 11 BAG,Ida,,5634,2005
05IN01512,1998446761,T6761,44,T6761,98,2,42,1,02,812,533744,466644,0,,,,6,.,*,,0,0,0,,10,0115,C,,,7.0,FLTS,Ctrl,,0,2005
05IN01513,1998446771,T6771,44,T6771,98,2,41,1,02,414,552544,520544,0,,,,2, 40,2,,174,184,2,,92,0922,M,,,7.0,SW BAG,Lww,,6099,2005
05IN01514,1998446780,T6780,44,T6780,98,2,41,1,02,413,521344,528044,0,,,,U,.,H,,185,191,2,,93,1122,M,d.4,3,7.0,BAD SW.BAG,Lww,,5487,2005
05IN01515,1998446785,T6785,44,T6785,98,2,41,1,02,414,552544,239144,0,,,,2, 40,2,,184,197,2,,92,0922,M,,,7.0,F2+,Lww,,6100,2005
05IN01516,1998446793,T6793,44,T6793,98,2,42,1,02,802,541644,234144,0,,,,2, 42,1,,136,157,2,,92,0922,C,,,7.0,THIN OLD,Ctrl,,6111,2005
05IN01517,1998446801,T6801,44,T6801,98,2,41,1,02,412,556244,574444,0,,,,2, 42,1,,146,159,2,,92,0922,M,,,7.0,,Lww,,6115,2005
05IN01518,1998446803,T6803,44,T6803,98,2,42,1,02,882,548444,402844,0,,,,2, 42,2,,165,157,2,,92,0922,C,,,7.0,,Ctrl,,6114,2005
05IN01519,1998446813,T6813,44,T6813,98,2,42,1,02,892,536044,429144,0,,,,2, 41,1,,158,165,2,,92,0922,C,,,7.0,THIN,Ctrl,,6105,2005
05IN01520,1998446829,T6829,44,T6829,98,2,42,1,02,862,522544,475244,0,,,,3,.,2,,127,153,2,,93,1021,C,,,7.0,X COARSE !,Ctrl,,5742,2005
05IN01521,1998446836,T6836,44,T6836,98,2,42,1,02,892,536044,191544,2,,,,O,OVX,5,,192,0,0,X,95,0523,.,OVX,O,7.0,OVX,Ovx,,0,2005
05IN01522,1998446850,T6850,44,T6850,98,2,42,1,02,872,570744,482344,0,,,,3,.,1,,156,173,2,,93,1021,C,,,7.0,X THROAT,Ctrl,,5621,2005
05IN01523,1998446852,T6852,44,T6852,98,2,42,1,02,862,522544,570644,0,,,,2, 40,2,,189,192,2,,92,0922,C,,,7.0,,Ctrl,,6098,2005
05IN01524,1998446884,T6884,44,T6884,98,2,41,1,02,414,552544,452844,0,,,,3,.,2,,230,220,2,,93,1021,M,,,7.0,X LAME,Lww,,5553,2005
05IN01525,1998446904,T6904,44,T6904,98,2,41,1,02,413,521344,270844,0,,,,E,ORE,1,,155,156,2,,93,1219,M,ORE,O,7.0,THIN,Lww,,6266,2005
05IN01526,1998446909,T6909,44,T6909,98,2,41,1,02,412,556244,499044,0,,,,2, 41,1,,175,165,2,,92,0922,M,,,7.0,,Lww,,6104,2005
05IN01527,1998446918,T6918,44,T6918,98,2,42,1,02,842,516844,523544,0,,,,2, 42,1,,144,151,2,,92,0922,C,,,7.0,THIN,Ctrl,,6113,2005
05IN01528,1998446931,T6931,44,T6931,98,2,42,1,02,802,541644,545644,2,,,,O,OVX,5,,202,0,0,X,95,0523,.,OVX,O,7.0,OVX,Ovx,,0,2005
05IN01529,1998446964,T6964,44,T6964,98,2,41,1,02,413,521344,228944,0,,,,2, 40,1,,181,185,2,,92,0922,M,,,7.0,THIN RP,Lww,,6103,2005
05IN01530,1998446978,T6978,44,T6978,98,2,42,1,02,872,570744,446444,0,,,,2, 41,2,,148,172,2,,92,0922,C,,,7.0,DEPRESSED,Ctrl,,6109,2005
05IN01531,1999447025,T7025,44,T7025,99,2,ID,1,02,42T,4052,301644,I,,ISA,1,E,ORE,5,,165,179,1,,93,1219,I,ORE,O,6.0,COUGH?,Ida,TK,6271,2005
05IN01532,1999447029,T7029,44,T7029,99,2,ID,1,02,41T,644044,273244,I,,McR,1,3,.,5,,173,205,2,,93,1021,I,,,6.0,LOW PROD.,Ida,TK,5485,2005
05IN01533,1999447035,T7035,44,T7035,99,2,ID,1,02,43T,006400,618544,I,,KK,1,6,.,2,,165,0,0,,11,0825,I,,,6.0,THIN,Ida,,0,2005
05IN01534,1999447064,T7064,44,T7064,99,2,ID,1,02,42T,4052,601144,I,,ISA,1,3,.,5,,140,0,0,,93,0523,I,,,6.0,THIN X,Ida,,1976,2005
05IN01535,1999447072,T7072,44,T7072,99,2,ID,1,02,42T,4052,302644,2,,ISA,1,U,UTE,*,,0,0,0,X,95,0204,I,UTE,U,6.0,"5 BAG, U",Ida,,0,2005
05IN01536,1999447080,T7080,44,T7080,99,2,ID,1,02,e.4,550544,644644,I,,ISA,1,1,.,1,,168,171,3,,,,I,51,2,6.0,SW BAG,Ida,,0,2005
05IN01537,1999447095,T7095,44,T7095,99,2,ID,1,02,42T,4052,600344,I,,ISA,1,1,.,2,,153,183,2,,,,I,51,2,6.0,THIN,Ida,,0,2005
05IN01538,1999447102,T7102,44,T7102,99,2,ID,1,02,41T,644044,517944,I,,McR,1,1,.,2,,225,227,2,,,,I,53,2,6.0,FAT,Ida,,0,2005
05IN01539,1999447104,T7104,44,T7104,99,2,41,1,02,411,595344,606744,0,,,,1,.,1,,160,154,2,,,,M,67,2,6.0,THIN,Lww,,0,2005
05IN01540,1999447106,T7106,44,T7106,99,2,41,1,02,412,615044,528044,0,,,,1,.,2,,162,165,2,,,,M,61,2,6.0,DYSTOCIA,Lww,,0,2005
05IN01541,1999447130,T7130,44,T7130,99,2,ID,1,02,42T,4052,355344,I,,ISA,1,1,.,2,,181,195,2,,,,I,51,2,6.0,SW BAG,Ida,,0,2005
05IN01542,1999447142,T7142,44,T7142,99,2,41,1,02,412,615044,618144,0,,,,3,.,H,,185,182,12,,93,0926,M,,,6.0,LAME LR ROT??,Lww,,5461,2005
05IN01543,1999447153,T7153,44,T7153,99,2,ID,1,02,43T,006400,194544,I,,KK,1,3,.,H,,182,190,2,,93,1021,I,,,6.0,L.EYE GONE !,Ida,,5453,2005
05IN01544,1999447175,T7175,44,T7175,99,2,42,1,02,862,609744,435444,0,,,,1,.,2,,176,182,1,,,,C,62,2,6.0,@Henn.8/11/05,Ctrl,,0,2005
05IN01545,1999447186,T7186,44,T7186,99,2,ID,1,02,41T,644044,618844,I,,McR,1,3,.,5,,205,240,1,,93,1021,I,,,6.0,LOW PROD.,Ida,,5528,2005
05IN01546,1999447201,T7201,44,T7201,99,2,41,1,02,411,595344,561644,0,,,,1,.,2,,187,173,2,,,,M,63,2,6.0,METRITIS,Lww,,0,2005
05IN01547,1999447217,T7217,44,T7217,99,2,42,1,02,832,593844,385844,0,,,,3,.,5,,201,0,0,,93,0523,C,,,6.0,THIN + A MESS,Ctrl,,1977,2005
05IN01548,1999447218,T7218,44,T7218,99,2,42,1,02,832,593844,385844,0,,,,1,.,2,,186,185,2,,,,C,64,2,6.0,VLTS,Ctrl,,0,2005
05IN01549,1999447226,T7226,44,T7226,99,2,41,1,02,414,637244,370344,0,,,,1,.,1,,171,189,3,,,,M,65,2,6.0,THIN,Lww,,0,2005
05IN01550,1999447227,T7227,44,T7227,99,2,41,1,02,414,637244,602244,0,,,,3,.,5,,170,0,0,,93,0523,M,,,6.0,SPOILED BAG,Lww,,1958,2005
05IN01551,1999447231,T7231,44,T7231,99,2,ID,1,02,e.5,643144,651044,I,,McR,1,1,.,2,,232,225,2,,,,I,53,2,6.0,LTS,Ida,,0,2005
05IN01552,1999447242,T7242,44,T7242,99,2,41,1,02,411,595344,302044,0,,,,3,.,1,,144,155,11,,93,1021,M,,,6.0,X 11 BAG,Lww,,5639,2005
05IN01553,1999447248,T7248,44,T7248,99,2,41,1,02,412,615044,381444,0,,,,6,.,1,,180,0,0,,01,0713,M,,,6.0,SW.BAG,Lww,,0,2005
05IN01554,1999447265,T7265,44,T7265,99,2,42,1,02,882,603644,542944,0,,,,1,.,2,,121,127,2,,,,C,67,2,6.0,SMALL,Ctrl,,0,2005
05IN01555,1999447280,T7280,44,T7280,99,2,42,1,02,902,628544,402844,0,,,,1,.,1,,158,172,2,,,,C,61,2,6.0,CHUNKY,Ctrl,,0,2005
05IN01556,1999447286,T7286,44,T7286,99,2,41,1,02,414,637244,574444,0,,,,1,.,2,,198,186,2,,,,M,62,2,6.0,,Lww,,0,2005
05IN01557,1999447321,T7321,44,T7321,99,2,41,1,02,411,595344,541144,0,,,,3,.,1,,167,148,2,,93,1021,M,,,6.0,X BAD R. EYE,Lww,,5680,2005
05IN01558,1999447323,T7323,44,T7323,99,2,41,1,02,412,615044,496244,0,,,,1,.,1,,171,160,2,,,,M,63,2,6.0,TRT EYES '00,Lww,,0,2005
05IN01559,1999447362,T7362,44,T7362,99,2,42,1,02,882,603644,396944,0,,,,6,.,2,,145,0,0,,01,0817,C,,,6.0,,Ctrl,,0,2005
05IN01560,1999447372,T7372,44,T7372,99,2,42,1,02,812,522544,483044,0,,,,3,.,5,,164,0,0,,93,0523,C,,,6.0,RUPTURE DOWNE,Ctrl,,1981,2005
05IN01561,1999447375,T7375,44,T7375,99,2,42,1,02,832,593844,599744,2,,,,O,OVX,5,,145,164,1,X,,,.,OVX,O,6.0,"SMALL,OVX",Ovx,,0,2005
05IN01562,1999447393,T7393,44,T7393,99,2,41,1,02,411,595344,387644,0,,,,6,.,1,,153,0,0,,10,0727,M,,,6.0,BIG BAG,Lww,,0,2005
05IN01563,1999447397,T7397,44,T7397,99,2,41,1,02,411,595344,587244,2,,,,U,UTE,*,,0,0,0,X,95,0204,M,UTE,U,6.0,"MLTS,WARTS,X",Lww,,0,2005
05IN01564,1999447400,T7400,44,T7400,99,2,42,1,02,832,593844,529944,0,,,,1,.,1,,156,150,2,,,,C,64,2,6.0,,Ctrl,,0,2005
05IN01565,1999447404,T7404,44,T7404,99,2,41,1,02,411,595344,466444,0,,,,1,.,5,,207,231,1,,,,M,65,2,6.0,"LT,L.",Lww,,0,2005
05IN01566,1999447406,T7406,44,T7406,99,2,42,1,02,802,559344,430444,2,,,,O,OVX,5,,172,187,1,X,,,.,OVX,O,6.0,"OVX,BARREN",Ovx,,0,2005
05IN01567,1999447408,T7408,44,T7408,99,2,42,1,02,852,636644,490744,0,,,,6,.,*,,0,0,0,,19,0416,C,,,6.0,"DEAD,05/19/43",Ctrl,,0,2005
05IN01568,1999447415,T7415,44,T7415,99,2,42,1,02,872,603244,542544,0,,,,1,.,2,,144,146,2,,,,C,66,2,6.0,"URI, FEVER",Ctrl,,0,2005
05IN01569,1999447424,T7424,44,T7424,99,2,41,1,02,412,615044,550244,0,,,,1,.,5,,188,219,2,,,,M,67,2,6.0,"LT,L.",Lww,,0,2005
05IN01570,1999447454,T7454,44,T7454,99,2,42,1,02,892,603244,477944,0,,,,1,.,2,,160,173,2,,,,C,61,2,6.0,THIN,Ctrl,,0,2005
05IN01571,1999447522,T7522,44,T7522,99,2,42,1,02,892,603244,495744,2,,,,O,OVX,5,,153,0,0,X,,,.,OVX,O,6.0,"LT,R., OVX",Ovx,,0,2005
05IN01572,1999447552,T7552,44,T7552,99,2,42,1,02,872,603244,417344,0,,,,1,.,2,,137,136,2,,,,C,62,2,6.0,THIN,Ctrl,,0,2005
05IN01573,1999447588,T7588,44,T7588,99,2,42,1,02,842,639044,433544,0,,,,7,.,2,,162,0,0,,97,0914,C,,,6.0,,Ctrl,,0,2005
05IN01574,1999447602,T7602,44,T7602,99,2,41,1,02,412,615044,601744,0,,,,6,.,*,,0,0,0,,10,0115,M,,,6.0,,Lww,,0,2005
05IN01575,1999447610,T7610,44,T7610,99,2,41,1,02,412,615044,521544,0,,,,1,.,2,,182,200,2,,,,M,63,2,6.0,,Lww,,0,2005
05IN01576,1999447637,T7637,44,T7637,99,2,42,1,02,862,609744,491344,0,,,,1,.,1,,150,164,2,,,,C,64,2,6.0,,Ctrl,,0,2005
05IN01577,1999447653,T7653,44,T7653,99,2,42,1,02,842,639044,623444,0,,,,1,.,1,,157,181,2,,,,C,65,2,6.0,,Ctrl,,0,2005
05IN01578,2000447682,T7682,44,T7682,00,2,ID,1,02,41T,006400,645644,I,,KK,1,3,.,5,,163,0,0,,93,0523,I,,,5.0,BAD UDDER,Ida,,1972,2005
05IN01579,2000447691,T7691,44,T7691,00,2,ID,1,02,43T,644044,648644,I,,McR,1,1,.,1,,185,203,1,,,,I,53,2,5.0,,Ida,,0,2005
05IN01580,2000447703,T7703,44,T7703,00,2,ID,1,02,43T,644044,318444,I,,McR,1,7,.,2,,194,0,0,,97,0914,I,,,5.0,KETOTOC?,Ida,,0,2005
05IN01581,2000447705,T7705,44,T7705,00,2,ID,1,02,41T,006400,648144,I,,KK,1,1,.,H,,184,185,2,,,,I,53,2,5.0,,Ida,,0,2005
05IN01582,2000447719,T7719,44,T7719,00,2,ID,1,02,42T,550544,402044,I,,ISA,1,1,.,1,,145,177,2,,,,I,51,2,5.0,THIN,Ida,,0,2005
05IN01583,2000447737,T7737,44,T7737,00,2,ID,1,02,43T,644044,522744,I,,McR,1,3,.,5,,207,229,1,,93,1021,I,,,5.0,SW.BAG,Ida,,5533,2005
05IN01584,2000447759,T7759,44,T7759,00,1,ID,1,02,42T,550544,555744,I,,ISA,1,3,.,M,,229,247,0,,93,0815,I,,,5.0,"AGE 5, X",Ida,,2016,2005
05IN01585,2000447760,T7760,44,T7760,00,2,ID,1,02,42T,550544,555744,I,,ISA,1,3,.,2,,189,214,3,,93,1021,I,,,5.0,BAD SW BAG,Ida,,5554,2005
05IN01586,2000447761,T7761,44,T7761,00,2,ID,1,02,43T,644044,675244,2,,McR,1,3,UTE,5,,174,182,1,X,93,1021,I,UTE,U,5.0,"LTS, U",Ida,TK,5421,2005
05IN01587,2000447791,T7791,44,T7791,00,2,41,1,02,412,658544,585844,0,,,,U,.,1,,187,178,11,,93,1122,M,d.4,3,5.0,THIN,Lww,,5565,2005
05IN01588,2000447804,T7804,44,T7804,00,2,ID,1,02,42T,550544,327944,I,,ISA,1,6,.,*,,0,0,0,,95,0505,I,,,5.0,THIN SLOW,Ida,,0,2005
05IN01589,2000447808,T7808,44,T7808,00,2,41,1,02,412,658544,468044,0,,,,6,.,2,,175,0,0,,11,0825,M,,,5.0,,Lww,,0,2005
05IN01590,2000447823,T7823,44,T7823,00,2,41,1,02,413,674844,638244,0,,,,1,.,1,,198,187,2,,,,M,66,2,5.0,THIN + POOR,Lww,,0,2005
05IN01591,2000447861,T7861,44,T7861,00,2,42,1,02,892,673744,610944,2,,,,O,OVX,5,,136,0,0,X,,,.,OVX,O,5.0,OVX,Ovx,,0,2005
05IN01592,2000447877,T7877,44,T7877,00,2,41,1,02,414,687744,569344,0,,,,1,.,2,,171,168,2,,,,M,67,2,5.0,FAT,Lww,,0,2005
05IN01593,2000447885,T7885,44,T7885,00,2,41,1,02,414,687744,532044,0,,,,1,.,H,,213,198,3,,,,M,61,2,5.0,,Lww,,0,2005
05IN01594,2000447915,T7915,44,T7915,00,2,42,1,02,892,673744,491344,0,,,,1,.,1,,160,177,2,,,,C,62,2,5.0,,Ctrl,,0,2005
05IN01595,2000447917,T7917,44,T7917,00,2,42,1,02,862,668444,544244,2,,,,O,OVX,5,,159,178,1,X,,,.,OVX,O,5.0,OVX,Ovx,,0,2005
05IN01596,2000447922,T7922,44,T7922,00,2,42,1,02,842,654244,572444,0,,,,1,.,2,,166,167,1,,,,C,63,2,5.0,R.EYE TRT'01,Ctrl,,0,2005
05IN01597,2000447923,T7923,44,T7923,00,2,42,1,02,882,694044,433144,0,,,,1,.,2,,183,191,2,,,,C,64,2,5.0,,Ctrl,,0,2005
05IN01598,2000447945,T7945,44,T7945,00,2,ID,1,02,43T,644044,560944,I,,McR,1,1,.,2,,150,156,2,,,,I,53,2,5.0,"THIN,METRITIS",Ida,,0,2005
05IN01599,2000447953,T7953,44,T7953,00,2,42,1,02,832,664644,604144,0,,,,6,.,2,,159,0,0,,05,0602,C,,,5.0,X SPOILED BAG,Ctrl,,0,2005
05IN01600,2000447956,T7956,44,T7956,00,2,42,1,02,812,692944,446444,0,,,,1,.,1,,139,168,2,,,,C,65,2,5.0,,Ctrl,,0,2005
05IN01601,2000447995,T7995,44,T7995,00,2,41,1,02,412,658544,444844,0,,,,1,.,1,,184,200,2,,,,M,67,2,5.0,?BAG ok,Lww,,0,2005
05IN01602,2000448006,T8006,44,T8006,00,2,41,1,02,414,687744,382944,0,,,,6,.,2,,153,0,0,,11,0825,M,,,5.0,THIN CLA,Lww,,0,2005
05IN01603,2000448009,T8009,44,T8009,00,2,42,1,02,872,673944,545644,2,,,,O,OVX,5,,140,0,0,X,,,.,OVX,O,5.0,"ENTR,OVX",Ovx,,0,2005
05IN01604,2000448026,T8026,44,T8026,00,2,42,1,02,842,654244,617744,0,,,,1,.,2,,135,136,2,,,,C,66,2,5.0,,Ctrl,,0,2005
05IN01605,2000448034,T8034,44,T8034,00,2,42,1,02,812,692944,482344,0,,,,6,.,*,,0,0,0,,76,0329,C,,,5.0,"LUNGER, THIN",Ctrl,,0,2005
05IN01606,2000448049,T8049,44,T8049,00,2,41,1,02,413,674844,556344,0,,,,3,.,5,,177,0,0,,93,0523,M,,,5.0,NASTY ABORT,Lww,,1990,2005
05IN01607,2000448071,T8071,44,T8071,00,2,42,1,02,852,678944,522444,0,,,,1,.,2,,183,186,2,,,,C,61,2,5.0,ENTR,Ctrl,,0,2005
05IN01608,2000448087,T8087,44,T8087,00,2,41,1,02,412,658544,550244,0,,,,1,.,1,,157,165,2,,,,M,63,2,5.0,THIN,Lww,,0,2005
