UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
19BR01085,Z3235,3.0,A,.,17,1,0,185,H,187,1008,W,1,,97,195,1106,191,0108
19BR01086,Z3238,3.0,,.,29,1,0,191,H,177,1008,W,1,,00,198,1106,209,0108
19BR01087,Z3257,3.0,A,.,13,1,0,185,D,168,1010,W,1,,97,176,1106,175,0108
19BR01088,Z3265,3.0,A,.,17,1,0,179,H,167,1008,W,1,,97,193,1106,189,0108
19BR01089,Z3276,3.0,,.,30,1,,213,D,200,1008,W,1,,00,212,1106,218,0108
19BR01090,Z3277,3.0,,.,29,1,0,179,H,176,1008,W,1,,00,189,1106,190,0108
19BR01091,Z3278,3.0,,.,30,1,0,162,H,158,1008,W,1,,00,172,1106,186,0108
19BR01092,Z3281,3.0,,Thin Pen 2019,10,1,0,164,H,167,1008,W,1,,SY,182,1106,176,0108
19BR01093,Z3288,3.0,A,DRY,13,1,0,185,H,176,1008,W,1,,97,179,1106,185,0108
19BR01094,Z3299,3.0,A,.,16,1,0,178,H,172,1008,W,1,,97,199,1106,186,0108
19BR01095,Z3301,3.0,A,.,14,1,,165,H,146,1008,W,1,,97,161,1106,165,0108
19BR01096,Z3304,3.0,A,.,11,1,0,237,D,227,1008,W,1,,97,228,1106,224,0108
19BR01097,Z3310,3.0,A,.,12,1,0,194,H,185,1010,W,1,,97,205,1106,199,0108
19BR01098,Z3313,3.0,,.,10,1,0,221,H,207,1008,W,1,,SY,212,1106,226,0108
19BR01099,Z3333,3.0,,.,29,1,0,242,D,231,1008,W,1,,00,237,1106,246,0108
19BR01100,Z3340,3.0,A,SLSMUCHMORE,16,1,0,188,H,179,1008,W,1,,97,207,1106,196,0108
19BR01101,Z3371,3.0,A,.,14,1,0,193,H,188,1008,W,1,,97,197,1106,201,0108
19BR01102,Z3372,3.0,,.,30,1,0,190,H,183,1008,W,1,,S3,197,1106,211,0108
19BR01103,Z3380,3.0,A,.,17,1,0,176,H,167,1010,W,1,,97,186,1106,188,0108
19BR01104,Z3385,3.0,,.,29,1,0,191,H,193,1008,W,1,,00,209,1106,213,0108
19BR01105,Z3386,3.0,,.,30,1,0,228,H,218,1008,W,1,,00,226,1106,220,0108
19BR01106,Z3387,3.0,A,.,17,1,0,205,H,200,1010,W,1,,97,228,1106,227,0108
19BR01107,Z3393,3.0,,.,10,1,0,217,H,210,1010,W,1,,SY,216,1106,237,0108
19BR01108,Z3399,3.0,,.,10,1,0,252,D,231,1008,W,1,,SY,250,1106,266,0108
19BR01109,Z3401,3.0,A,.,17,1,,197,H,187,1008,W,1,,97,211,1106,210,0108
19BR01110,Z3412,3.0,A,.,13,1,,140,H,131,1008,W,1,,97,136,1106,140,0108
19BR01111,Z3485,3.0,,.,10,1,0,178,H,176,1008,W,1,,SY,186,1106,197,0108
19BR01112,Z3506,3.0,,.,46,2,7,187,2,195,1008,W,1,,08,186,1113,202,0108
19BR01113,Z3529,3.0,,.,50,2,0,145,2,145,1008,W,1,,01,158,1113,167,0108
19BR01114,Z3581,3.0,,.,10,1,0,207,H,195,1010,W,1,,SY,204,1106,220,0108
19BR01115,Z3595,3.0,A,.,16,1,,178,H,179,1008,W,1,,97,193,1106,185,0108
19BR01116,Z3630,3.0,A,.,17,1,0,160,H,160,1008,W,1,,97,178,1106,174,0108
19BR01117,Z3636,3.0,A,.,13,1,0,190,H,174,1010,W,1,,97,188,1106,198,0108
19BR01118,Z3656,3.0,A,.,14,1,0,169,H,171,1008,W,1,,97,168,1106,178,0108
19BR01119,Z3663,3.0,A,.,14,1,0,166,H,160,1008,W,1,,97,171,1106,166,0108
19BR01120,Z3686,3.0,,.,59,2,0,183,H,175,1008,W,1,,08,180,1113,183,0108
19BR01121,Z3740,3.0,,.,52,2,0,177,2,177,1008,W,1,,01,190,1113,184,0108
19BR01122,Z3749,3.0,,BIGTITS,45,2,0,205,1,195,1008,W,1,,08,208,1113,224,0108
19BR01123,Z3762,3.0,,.,54,2,0,179,D,166,1010,W,1,,01,172,1113,167,0108
19BR01124,Z3792,3.0,,.,10,1,,242,D,240,1008,W,1,,SY,250,1106,262,0108
19BR01125,Z3793,3.0,,LameLFTx,10,1,,202,H,198,1010,W,1,,SY,212,1106,226,0108
19BR01126,Z3797,3.0,,SMBAG,52,2,,215,2,193,1010,W,1,,08,220,1113,216,0108
19BR01127,Z3800,3.0,,Thin Pen 2019,10,1,0,182,H,169,1010,W,1,,SY,184,1106,186,0108
19BR01128,Z3801,3.0,,.,10,1,0,216,D,210,1008,W,1,,SY,216,1106,228,0108
19BR01129,Z3811,3.0,,.,56,2,,176,1,169,1010,W,1,,08,195,1113,194,0108
19BR01130,Z3814,3.0,A,.,17,1,0,206,H,201,1008,W,1,,97,216,1106,197,0108
19BR01131,Z3818,3.0,,.,60,2,,183,2,175,1010,W,1,,08,195,1113,200,0108
19BR01132,Z3822,3.0,,.,47,2,0,205,D,197,1008,W,1,,08,195,1113,204,0108
19BR01133,Z3823,3.0,,.,50,2,0,210,2,202,1008,W,1,,08,209,1113,206,0108
19BR01134,Z3833,3.0,,.,41,2,0,195,2,197,1008,W,1,,08,202,1113,208,0108
19BR01135,Z3849,3.0,,.,29,1,0,184,H,169,1008,W,1,,S3,187,1106,191,0108
19BR01136,Z3860,3.0,,.,64,2,0,202,2,190,1008,W,1,,01,200,1113,205,0108
19BR01137,Z3862,3.0,,.,62,2,0,212,D,193,1008,W,1,,01,201,1113,210,0108
19BR01138,Z3865,3.0,,.,30,1,0,200,H,190,1010,W,1,,00,205,1106,211,0108
19BR01139,Z3925,3.0,,.,55,2,,179,1,169,1008,W,1,,01,183,1113,183,0108
19BR01140,Z3927,3.0,,.,57,2,0,210,H,195,1010,W,1,,01,207,1113,202,0108
19BR01141,Z3962,3.0,,.,10,1,,186,H,180,1008,W,1,,SY,191,1106,211,0108
19BR01142,Z3978,3.0,,.,29,1,0,210,H,195,1008,W,1,,80,209,1106,226,0108
19BR01143,Z3992,3.0,,.,30,1,0,195,H,186,1008,W,1,,00,198,1106,212,0108
19BR01144,Z4008,3.0,,.,29,1,0,218,H,208,1008,W,1,,20,217,1106,240,0108
19BR01145,Z4014,3.0,,.,30,1,0,219,H,213,1008,W,1,,80,222,1106,227,0108
19BR01146,Z4092,3.0,,.,12,1,,188,H,177,1008,W,1,,97,186,1106,184,0108
19BR01147,Z4095,3.0,,.,16,1,,191,H,169,1010,W,1,,97,201,1106,190,0108
19BR01148,Z4097,3.0,,.,12,1,,199,H,191,1008,W,1,,97,206,1106,193,0108
19BR01149,Z4098,3.0,,.,12,1,,186,H,178,1008,W,1,,97,194,1106,187,0108
19BR01150,Z4111,3.0,,Jarvis,12,1,,224,H,212,1010,W,1,,97,230,1106,227,0108
19BR01151,Z4113,3.0,,.,12,1,,194,H,185,1010,W,1,,97,205,1106,215,0108
19BR01152,Z4116,3.0,,.,16,1,,155,H,153,1008,W,1,,97,178,1106,172,0108
19BR01153,Z4118,3.0,,.,12,1,,196,H,186,1010,W,1,,97,210,1106,205,0108
19BR01154,Z4119,3.0,,.,15,1,,194,H,186,1008,W,1,,97,216,1106,217,0108
19BR01155,Z4120,3.0,,.,12,1,,177,H,173,1008,W,1,,97,198,1106,190,0108
19BR01156,Z4121,3.0,,.,15,1,,205,H,208,1008,W,1,,97,204,1106,220,0108
19BR01157,Z4123,3.0,,Jarvis,16,1,,193,H,196,1010,W,1,,97,231,1106,221,0108
19BR01158,Z4125,3.0,,LameRF,12,1,,189,H,178,1008,W,1,,97,198,1106,207,0108
19BR01159,Z4127,3.0,,.,15,1,,196,H,188,1008,W,1,,97,211,1106,204,0108
19BR01160,Z4128,3.0,,Jarvis,16,1,,224,H,211,1010,W,1,,97,238,1106,239,0108
19BR01161,Z4142,2.0,,.,29,1,0,151,H,141,1010,W,1,,00,152,1106,163,0108
19BR01162,Z4153,2.0,,.,30,1,0,185,H,173,1008,W,1,,00,177,1106,195,0108
19BR01163,Z4157,2.0,,.,29,1,,169,H,152,1008,W,1,,00,172,1106,184,0108
19BR01164,Z4168,2.0,,ForSync,30,1,0,198,H,185,1008,W,1,,S3,201,1106,209,0108
19BR01165,Z4169,2.0,,.,29,1,0,217,D,209,1010,W,1,,S3,215,1106,219,0108
19BR01166,Z4189,2.0,,ForSync,30,1,0,152,H,158,1008,W,1,,S3,172,1106,180,0108
19BR01167,Z4193,2.0,,LameLHTx,29,1,,207,D,196,1008,W,1,,00,201,1106,202,0108
19BR01168,Z4228,2.0,A,HARD BAG,17,1,0,183,H,173,1008,W,1,,97,190,1106,188,0108
19BR01169,Z4230,2.0,,Thin Pen 2019,30,1,,171,H,174,1008,W,1,,20,186,1106,188,0108
19BR01170,Z4236,2.0,A,.,13,1,,160,H,161,1008,W,1,,97,164,1106,173,0108
19BR01171,Z4248,2.0,,SM.BAG,9,1,0,171,H,160,1010,W,1,,CT,173,1106,185,0108
19BR01172,Z4249,2.0,,.,9,1,0,169,H,157,1008,W,1,,CT,171,1106,178,0108
19BR01173,Z4255,2.0,A,.,14,1,0,177,H,163,1008,W,1,,97,184,1106,188,0108
19BR01174,Z4256,2.0,,.,29,1,0,200,H,191,1008,W,1,,00,197,1106,212,0108
19BR01175,Z4259,2.0,,.,9,1,,187,H,174,1008,W,1,,CT,189,1106,212,0108
19BR01176,Z4261,2.0,A,.,11,1,0,196,H,183,1008,W,1,,97,206,1106,206,0108
19BR01177,Z4263,2.0,A,.,12,1,0,158,H,154,1008,W,1,,97,161,1106,,
19BR01178,Z4286,2.0,,.,BL,1,0,164,2,154,1008,W,1,,BL,163,1113,175,0108
19BR01179,Z4287,2.0,,.,BL,1,0,187,1,189,1008,W,1,,BL,185,1113,196,0108
19BR01180,Z4306,2.0,,.,9,1,0,198,H,178,1010,W,1,,CT,187,1106,200,0108
19BR01181,Z4307,2.0,,.,9,1,0,169,H,161,1008,W,1,,CT,166,1106,176,0108
19BR01182,Z4312,2.0,,.,10,1,0,185,H,182,1008,W,1,,SY,196,1106,199,0108
19BR01183,Z4313,2.0,,.,10,1,0,166,H,161,1008,W,1,,SY,172,1106,186,0108
19BR01184,Z4341,2.0,,.,10,1,0,175,H,174,1008,W,1,,SY,183,1106,194,0108
19BR01185,Z4351,2.0,,.,12,1,,184,H,186,1008,W,1,,97,194,1106,180,0108
19BR01186,Z4352,2.0,,.,14,1,0,162,H,153,1008,W,1,,97,156,1106,160,0108
19BR01187,Z4363,2.0,A,.,14,1,0,227,D,194,1008,W,1,,97,209,1106,204,0108
19BR01188,Z4426,2.0,A,SM.BAG,15,1,0,175,H,157,1010,W,1,,97,182,1106,179,0108
19BR01189,Z4448,2.0,,.,BL,1,0,156,2,155,1008,W,1,,BL,158,1113,166,0108
19BR01190,Z4449,2.0,,.,BL,1,0,171,2,171,1008,W,1,,BL,171,1113,178,0108
19BR01191,Z4469,2.0,,.,62,2,0,162,2,151,1008,W,1,,08,154,1113,153,0108
19BR01192,Z4479,2.0,,.,9,1,0,196,H,190,1010,W,1,,CT,199,1106,208,0108
19BR01193,Z4488,2.0,,.,9,1,0,182,H,172,1008,W,1,,CT,197,1106,207,0108
19BR01194,Z4507,2.0,,.,9,1,,199,D,186,1008,W,1,,CT,195,1106,204,0108
19BR01195,Z4532,2.0,A,.,12,1,0,217,D,217,1008,W,1,,97,223,1106,211,0108
19BR01196,Z4537,2.0,,.,45,2,0,138,1,,,W,1,,01,147,1113,153,0108
19BR01197,Z4558,2.0,,Thin Pen 2019,10,1,0,178,H,172,1008,W,1,,SY,175,1106,173,0108
19BR01198,Z4561,2.0,A,.,16,1,0,156,H,147,1008,W,1,,97,180,1106,165,0108
19BR01199,Z4581,2.0,A,.,13,1,,166,D,158,1008,W,1,,97,169,1106,163,0108
19BR01200,Z4599,2.0,,.,9,1,0,188,H,182,1008,W,1,,CT,195,1106,211,0108
19BR01201,Z4611,2.0,,.,17,1,,153,H,156,1008,W,1,,97,164,1106,163,0108
19BR01202,Z4633,2.0,A,SM.BAG,13,1,0,163,H,161,1008,W,1,,97,167,1106,172,0108
19BR01203,Z4650,2.0,,.,61,2,0,172,2,168,1010,W,1,,08,184,1113,198,0108
19BR01204,Z4672,2.0,,DoubleSync,30,1,0,195,H,179,1010,W,1,,10,204,1106,208,0108
19BR01205,Z4673,2.0,,.,46,2,0,188,2,163,1008,W,1,,01,180,1113,198,0108
19BR01206,Z4686,2.0,,.,10,1,0,165,H,156,1008,W,1,,SY,168,1106,175,0108
19BR01207,Z4690,2.0,,.,14,1,0,171,H,157,1010,W,1,,97,164,1106,173,0108
19BR01208,Z4697,2.0,,SMBAG,64,2,0,140,2,130,1010,W,1,,08,147,1113,155,0108
19BR01209,Z4698,2.0,,FootInfxnTx,15,1,,168,H,157,1010,W,1,,97,184,1106,177,0108
19BR01210,Z4699,2.0,,.,29,1,7,156,H,154,1008,W,1,,LT,172,1106,177,0108
19BR01211,Z4727,2.0,,.,BL,1,0,158,2,164,1008,W,1,,BL,163,1113,168,0108
19BR01212,Z4737,2.0,,SM.BAG,47,2,0,218,D,208,1008,W,1,,01,208,1113,215,0108
19BR01213,Z4742,2.0,,.,50,2,,154,1,152,1008,W,1,,01,163,1113,165,0108
19BR01214,Z4743,2.0,,Scours,52,2,,155,1,141,1010,W,1,,01,168,1113,167,0108
19BR01215,Z4746,2.0,,.,29,1,0,155,1,154,1008,W,1,,LR,161,1106,177,0108
19BR01216,Z4749,2.0,,SMBAG.THIN.AD,61,2,0,176,D,162,1010,W,1,,01,175,1113,164,0108
19BR01217,Z4778,2.0,,.,9,1,0,179,H,184,1008,W,1,,CT,198,1106,212,0108
19BR01218,Z4784,2.0,A,.,15,1,,178,H,164,1008,W,1,,97,185,1106,191,0108
19BR01219,Z4793,2.0,A,.,14,1,0,158,H,149,1008,W,1,,97,164,1106,166,0108
19BR01220,Z4828,2.0,A,HIGH1?OKFORON,14,1,0,180,H,172,1008,W,1,,97,173,1106,183,0108
19BR01221,Z4829,2.0,,.,47,2,0,139,1,139,1008,W,1,,01,147,1113,154,0108
19BR01222,Z4830,2.0,,.,58,2,0,176,1,171,1008,W,1,,01,188,1113,193,0108
19BR01223,Z4834,2.0,A,.,15,1,0,145,H,144,1010,W,1,,97,162,1106,160,0108
19BR01224,Z4868,2.0,A,.,12,1,,206,D,202,1008,W,1,,97,204,1106,193,0108
19BR01225,Z4871,2.0,,.,57,2,,168,1,155,1010,W,1,,01,167,1113,176,0108
19BR01226,Z4877,2.0,,LameLFTx,45,2,,191,2,193,1008,W,1,,01,190,1113,195,0108
19BR01227,Z4882,2.0,,1ST,54,2,0,162,2,154,1008,W,1,,01,174,1113,175,0108
19BR01228,Z4898,2.0,,.,9,1,0,168,H,172,1008,W,1,,CT,172,1106,176,0108
19BR01229,Z4900,2.0,,.,9,1,0,202,H,199,1008,W,1,,CT,205,1106,204,0108
19BR01230,Z4901,2.0,,.,BL,1,7,177,2,178,1008,W,1,,BL,189,1113,201,0108
19BR01231,Z4904,2.0,A,.,14,1,0,178,H,167,1010,W,1,,97,176,1106,179,0108
19BR01232,Z4907,2.0,,.,63,2,0,162,1,168,1008,W,1,,01,172,1113,174,0108
19BR01233,Z4908,2.0,,.,63,2,0,178,1,163,1008,W,1,,01,182,1113,182,0108
19BR01234,Z4919,2.0,,.,59,2,0,182,1,185,1008,W,1,,01,189,1113,184,0108
19BR01235,Z4937,2.0,,SMBAG,62,2,,171,2,172,1008,W,1,,01,174,1113,182,0108
19BR01236,Z4956,2.0,,.,56,2,0,178,2,179,1008,W,1,,01,187,1113,186,0108
19BR01237,Z4969,2.0,,.,41,2,0,188,1,182,1008,W,1,,01,196,1113,,
19BR01238,Z5001,2.0,A,.,16,1,,155,H,161,1008,W,1,,97,175,1106,169,0108
19BR01239,Z5016,2.0,,2ND.BACKWARDS,57,2,0,156,2,146,1008,W,1,,08,155,1113,158,0108
19BR01240,Z5029,2.0,,.,BL,1,0,184,1,187,1008,W,1,,BL,185,1113,201,0108
19BR01241,Z5034,2.0,,HAIRY,63,2,0,207,2,186,1008,W,1,,08,200,1113,215,0108
19BR01242,Z5038,2.0,A,.,16,1,,185,D,175,1008,W,1,,97,189,1106,186,0108
19BR01243,Z5040,2.0,,.,58,2,0,179,2,162,1010,W,1,,08,189,1113,190,0108
19BR01244,Z5061,2.0,,LameAll4Tx,10,1,0,195,H,184,1008,W,1,,SY,198,1106,213,0108
19BR01245,Z5062,2.0,,SM.BAG,64,2,0,163,2,168,1008,W,1,,01,171,1113,177,0108
19BR01246,Z5063,2.0,,SM.BAG,60,2,0,186,D,182,1008,W,1,,01,186,1113,195,0108
19BR01247,Z5080,2.0,,.,30,1,,171,2,160,1010,W,1,,XR,171,1106,195,0108
19BR01248,Z5129,2.0,,DoubleSync,30,1,0,190,H,190,1010,W,1,,10,198,1106,211,0108
19BR01249,Z5175,1.0,,.,16,1,,168,H,158,1008,W,1,,97,174,1106,169,0108
19BR01250,Z5184,1.0,,.,BL,1,0,160,1,156,1008,W,1,,BL,160,1113,165,0108
19BR01251,Z5203,1.0,,.,17,1,,140,H,140,1008,W,1,,97,152,1106,147,0108
19BR01252,Z5211,1.0,,In 10-21-19,BL,1,0,141,2,,,W,1,,BL,135,1113,144,0108
19BR01253,Z5212,1.0,,.,BL,1,0,175,D,168,1010,W,1,,BL,169,1113,172,0108
19BR01254,Z5213,1.0,,.,12,1,,150,H,143,1008,W,1,,97,158,1106,162,0108
19BR01255,Z5219,1.0,,.,13,1,0,132,H,127,1008,W,1,,97,139,1106,138,0108
19BR01256,Z5224,1.0,,.,13,1,0,197,D,187,1008,W,1,,97,193,1106,197,0108
19BR01257,Z5225,1.0,,.,17,1,0,184,D,178,1008,W,1,,97,195,1106,182,0108
19BR01258,Z5237,1.0,,.,15,1,,153,H,142,1010,W,1,,97,166,1106,149,0108
19BR01259,Z5240,1.0,,.,11,1,0,182,D,182,1008,W,1,,97,187,1106,177,0108
19BR01260,Z5251,1.0,,.,11,1,,130,H,124,1008,W,1,,97,132,1106,129,0108
19BR01261,Z5260,1.0,,.,14,1,0,156,H,144,1010,W,1,,97,153,1106,155,0108
19BR01262,Z5263,1.0,,.,11,1,,134,H,128,1008,W,1,,97,144,1106,141,0108
19BR01263,Z5269,1.0,,.,16,1,0,141,H,136,1008,W,1,,97,163,1106,147,0108
19BR01264,Z5288,1.0,,.,11,1,0,133,H,132,1008,W,1,,97,140,1106,116,0108
19BR01265,Z5296,1.0,,.,13,1,,197,D,187,1010,W,1,,97,189,1106,188,0108
19BR01266,Z5299,1.0,,.,9,1,0,131,H,133,1008,W,1,,CT,136,1106,150,0108
19BR01267,Z5340,1.0,,.,11,1,,180,D,180,1008,W,1,,97,176,1106,172,0108
19BR01268,Z5348,1.0,,NICE LAMB,16,1,,211,H,200,1008,W,1,,97,218,1106,219,0108
19BR01269,Z5349,1.0,,.,11,1,0,169,H,156,1008,W,1,,97,161,1106,158,0108
19BR01270,Z5362,1.0,,.,14,1,0,120,H,117,1008,W,1,,97,125,1106,133,0108
19BR01271,Z5368,1.0,,LameRF,30,1,0,153,H,140,1010,W,1,,00,167,1106,153,0108
19BR01272,Z5381,1.0,,NICE LAMB,29,1,0,151,H,146,1008,W,1,,00,164,1106,164,0108
19BR01273,Z5387,1.0,,.,15,1,,194,D,189,1008,W,1,,97,201,1106,188,0108
19BR01274,Z5393,1.0,,.,13,1,,125,H,119,1008,W,1,,97,129,1106,132,0108
19BR01275,Z5394,1.0,,CornealUlcer,13,1,,138,H,139,1008,W,1,,97,145,1106,151,0108
19BR01276,Z5420,1.0,,.,41,2,0,162,D,164,1008,W,1,,02,171,1113,174,0108
19BR01277,Z5431,1.0,,.,62,2,0,132,1,129,1008,W,1,,01,150,1113,153,0108
19BR01278,Z5467,1.0,,.,63,2,0,156,2,155,1008,W,1,,01,166,1113,168,0108
19BR01279,Z5476,1.0,,.,17,1,0,171,D,166,1008,W,1,,97,177,1106,167,0108
19BR01280,Z5480,1.0,,DepressedTx,11,1,0,156,D,151,1008,W,1,,97,152,1106,152,0108
19BR01281,Z5481,1.0,,.,14,1,0,155,D,160,1008,W,1,,97,147,1106,,
19BR01282,Z5482,1.0,,.,30,1,0,169,H,158,1008,W,1,,00,184,1106,186,0108
19BR01283,Z5493,1.0,,.,45,2,7,169,2,174,1008,W,1,,02,177,1113,188,0108
19BR01284,Z5517,1.0,,TxHardBreathi,56,2,0,174,D,174,1008,W,1,,01,183,1113,179,0108
19BR01285,Z5525,1.0,,ScoursTx,64,2,0,163,2,165,1008,W,1,,08,172,1113,178,0108
19BR01286,Z5528,1.0,,.,16,1,,147,H,140,1010,W,1,,97,164,1106,150,0108
19BR01287,Z5529,1.0,,.,57,2,0,130,1,130,1010,W,1,,01,139,1113,151,0108
19BR01288,Z5530,1.0,,.,46,2,0,189,D,185,1008,W,1,,01,182,1113,177,0108
19BR01289,Z5538,1.0,,.,61,2,,149,2,136,1008,W,1,,01,151,1113,149,0108
19BR01290,Z5541,1.0,,.,9,1,,154,H,153,1008,W,1,,CT,160,1106,177,0108
19BR01291,Z5550,1.0,,.,BL,1,0,155,2,164,1008,W,1,,BL,156,1113,157,0108
19BR01292,Z5551,1.0,,.,BL,1,0,179,D,186,1008,W,1,,BL,182,1113,188,0108
19BR01293,Z5557,1.0,,70BLK,11,1,,184,D,189,1008,W,1,,SC,190,1106,201,0108
19BR01294,Z5581,1.0,,20BLK H,9,1,0,189,D,176,1010,W,1,,CT,190,1106,198,0108
19BR01295,Z5599,1.0,,.,60,2,0,180,D,176,1008,W,1,,01,189,1113,191,0108
19BR01296,Z5605,1.0,,BLKSPOTNECK,47,2,,178,2,175,1008,W,1,,07,180,1113,179,0108
19BR01297,Z5607,1.0,,50BLK,10,1,0,174,H,168,1010,W,1,,SY,178,1106,185,0108
19BR01298,Z5612,1.0,,.,11,1,,167,D,163,1008,W,1,,97,168,1106,156,0108
19BR01299,Z5624,1.0,,.,57,2,0,138,1,141,1008,W,1,,42,138,1113,152,0108
19BR01300,Z5634,1.0,,.,59,2,0,174,1,175,1008,W,1,,01,177,1113,175,0108
19BR01301,Z5639,1.0,,.,BL,1,0,135,1,140,1008,W,1,,BL,138,1113,142,0108
19BR01302,Z5644,1.0,,.,12,1,0,129,H,129,1008,W,1,,97,139,1106,134,0108
19BR01303,Z5648,1.0,,ScoursTx,13,1,0,171,D,161,1008,W,1,,97,161,1106,156,0108
19BR01304,Z5650,1.0,,.,45,2,7,149,D,149,1010,W,1,,08,152,1113,154,0108
19BR01305,Z5655,1.0,,.,16,1,0,163,H,158,1008,W,1,,97,182,1106,169,0108
19BR01306,Z5687,1.0,,.,17,1,,169,D,160,1008,W,1,,97,171,1106,162,0108
19BR01307,Z5688,1.0,,3RD,12,1,0,146,H,141,1008,W,1,,97,155,1106,151,0108
19BR01308,Z5693,1.0,,.,60,2,,127,1,122,1008,W,1,,08,140,1113,143,0108
19BR01309,Z5700,1.0,,.,13,1,0,149,H,145,1008,W,1,,97,147,1106,147,0108
19BR01310,Z5703,1.0,,.,15,1,0,133,H,128,1008,W,1,,97,142,1106,141,0108
19BR01311,Z5712,1.0,,.,14,1,0,134,H,135,1008,W,1,,97,135,1106,136,0108
19BR01312,Z5725,1.0,,.,10,1,0,133,H,139,1008,W,1,,SY,146,1106,144,0108
19BR01313,Z5732,1.0,,.,9,1,0,152,D,143,1008,W,1,,CT,149,1106,152,0108
19BR01314,Z5738,1.0,,.,50,2,0,158,1,152,1008,W,1,,08,161,1113,157,0108
19BR01315,Z5747,1.0,,NICE.RHLame,17,1,0,150,H,143,1008,W,1,,97,154,1106,150,0108
19BR01316,Z5756,1.0,,.,29,1,0,158,H,155,1008,W,1,,00,163,1106,168,0108
19BR01317,Z5762,1.0,,.,11,1,0,150,H,145,1010,W,1,,97,163,1106,166,0108
19BR01318,Z5764,1.0,,THIN,30,1,0,155,H,150,1010,W,1,,00,174,1106,178,0108
19BR01319,Z5783,1.0,,.,58,2,0,152,1,152,1008,W,1,,01,167,1113,172,0108
19BR01320,Z5792,1.0,,.,41,2,7,135,2,144,1008,W,1,,08,151,1113,157,0108
19BR01321,Z5803,1.0,,.,59,2,7,125,2,124,1008,W,1,,08,123,1113,129,0108
19BR01322,Z5809,1.0,,.,29,1,0,176,D,162,1010,W,1,,00,173,1106,179,0108
19BR01323,Z5814,1.0,,.,30,1,,165,H,158,1008,W,1,,00,163,1106,168,0108
19BR01324,Z5824,1.0,,.,11,1,0,158,H,154,1010,W,1,,97,172,1106,169,0108
19BR01325,Z5854,1.0,,.,29,1,0,151,H,141,1008,W,1,,00,160,1106,168,0108
19BR01326,Z5855,1.0,,.,50,2,,185,D,178,1010,W,1,,07,191,1113,190,0108
19BR01327,Z5864,1.0,,60GR.ContrTen,10,1,0,132,H,134,1010,W,1,,SY,149,1106,165,0108
19BR01328,Z5867,1.0,,CornealUlcer,30,1,0,175,D,178,1008,W,1,,00,178,1106,177,0108
19BR01329,Z5871,1.0,,.,15,1,0,173,D,164,1010,W,1,,97,168,1106,156,0108
19BR01330,Z5874,1.0,,.,9,1,0,128,H,132,1008,W,1,,CT,131,1106,144,0108
19BR01331,Z5878,1.0,,.,47,2,,154,1,161,1008,W,1,,08,167,1113,168,0108
19BR01332,Z5880,1.0,,.,17,1,0,143,H,124,1010,W,1,,97,156,1106,151,0108
19BR01333,Z5892,1.0,,.,17,1,0,155,D,153,1008,W,1,,97,164,1106,155,0108
19BR01334,Z5904,1.0,,.,11,1,0,168,D,165,1008,W,1,,97,169,1106,166,0108
19BR01335,Z5917,1.0,,90BRN,10,1,0,200,D,193,1010,W,1,,SY,191,1106,195,0108
19BR01336,Z5931,1.0,,.,60,2,,179,D,177,1008,W,1,,42,183,1113,179,0108
19BR01337,Z5933,1.0,,100BLK,29,1,7,145,H,134,1008,W,1,,00,152,1106,,
19BR01338,Z5959,1.0,,.,14,1,0,175,D,158,1010,W,1,,97,158,1106,158,0108
19BR01339,Z5985,1.0,,.,17,1,0,136,H,130,1008,W,1,,97,154,1106,150,0108
19BR01340,Z5986,1.0,,30BLK,9,1,0,121,H,122,1008,W,1,,CT,134,1106,140,0108
19BR01341,Z5987,1.0,,EntropionVetF,9,1,0,136,H,139,1008,W,1,,CT,147,1106,156,0108
19BR01342,Z6003,1.0,,.,BL,1,7,150,1,153,1010,W,1,,BL,154,1113,161,0108
19BR01343,Z6007,1.0,,.,64,2,0,124,2,131,1008,W,1,,01,132,1113,138,0108
19BR01344,Z6014,1.0,,.,30,1,0,150,D,153,1008,W,1,,00,163,1106,166,0108
19BR01345,Z6025,1.0,,.,13,1,,171,D,155,1008,W,1,,97,164,1106,161,0108
19BR01346,Z6026,1.0,,.,15,1,,179,D,180,1008,W,1,,97,188,1106,174,0108
19BR01347,Z6029,1.0,,.,54,2,0,165,D,165,1008,W,1,,08,174,1113,183,0108
19BR01348,Z6052,1.0,,.,15,1,,168,D,157,1008,W,1,,97,161,1106,151,0108
19BR01349,Z6053,1.0,,.,16,1,,118,H,113,1008,W,1,,97,131,1106,120,0108
19BR01350,Z6092,1.0,,.,BL,1,0,167,D,171,1008,W,1,,BL,164,1113,167,0108
19BR01351,Z6096,1.0,,.,46,2,7,131,2,138,1008,W,1,,02,129,1113,140,0108
19BR01352,Z6097,1.0,,.,41,2,0,195,D,187,1008,W,1,,01,191,1113,190,0108
19BR01353,Z6099,1.0,,.,55,2,0,165,D,171,1008,W,1,,08,175,1113,168,0108
19BR01354,Z6176,1.0,,.,62,2,0,144,1,150,1008,W,1,,42,153,1113,155,0108
19BR01355,Z6214,1.0,,.,46,2,0,130,1,121,1010,W,1,,08,133,1113,133,0108
