UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,UREA,WORK,AISIRE
95BR01875,S2276,3.5,18,,-0-,2,2,156,0.0,o,W,S1908
95BR01876,S2279,3.0,12,,91,1,0,144,0.0,o,W,
95BR01877,S2277,3.5,18,,-2-,2,2,171,0.0,o,W,L6868
95BR01878,S2814,3.0,13,,43,1,0,179,0.0,o,W,
95BR01879,S2806,3.0,12,,82,1,0,186,0.0,o,W,
95BR01880,S2831,3.0,13,SH FLAT TEATS,42,1,0,140,0.0,o,W,
95BR01881,S2846,3.0,13,BLOODY MILK R,43,1,0,169,0.0,o,W,
95BR01882,S2847,3.0,10,,22,1,0,192,0.0,o,W,
95BR01883,S2828,3.0,10,BIGTAG95???,21,1,0,159,0.0,o,W,
95BR01884,S2829,3.0,13,,41,1,0,181,0.0,o,W,
95BR01885,S2889,3.0,13,,42,1,0,142,0.0,o,W,
95BR01886,S2914,3.0,12,ENTR,84,1,0,187,0.0,o,W,
95BR01887,S2901,3.0,11,,33,1,0,147,0.0,o,W,
95BR01888,S2934,3.0,11,,31,1,0,131,0.0,o,W,
95BR01889,S2944,3.0,11,,32,1,0,157,0.0,o,W,
95BR01890,S2954,3.0,10,,23,1,0,173,0.0,o,W,
95BR01891,S2966,3.0,10,,24,1,0,181,0.0,o,W,
95BR01892,S2929,3.0,12,THIN95,86,1,0,136,0.0,o,W,
95BR01893,S2982,3.0,10,,21,1,0,172,0.0,o,W,
95BR01894,S2996,3.0,11,VLT @R.,33,1,0,143,0.0,o,W,
95BR01895,S2971,3.0,13,RIND BAG,44,1,0,163,0.0,o,W,
95BR01896,S2715,3.0,10,ABS R HIP 94,23,1,0,160,0.0,o,W,
95BR01897,S2712,3.0,11,SUCK1SIDE,33,1,0,168,0.0,o,W,
95BR01898,S2708,3.0,10,,24,1,0,175,0.0,o,W,
95BR01899,S2733,3.0,13,ENTR,44,1,0,175,0.0,o,W,
95BR01900,S2748,3.0,12,,83,1,0,155,0.0,o,W,
95BR01901,S2752,3.0,11,WILD HORNED,31,1,0,131,0.0,o,W,
95BR01902,S2725,3.0,11,,34,1,0,151,0.0,o,W,
95BR01903,S2794,3.0,11,,32,1,0,170,0.0,o,W,
95BR01904,S2775,3.0,11,,34,1,0,147,0.0,o,W,
95BR01905,S8416,8.0,12,SUCK1SIDE,87,1,0,172,0.0,o,W,
95BR01906,S8659,7.0,12,,88,1,0,165,0.0,o,W,
95BR01907,S8826,7.0,10,,21,1,0,160,0.0,o,W,
95BR01908,S8931,7.0,11,,31,1,0,161,0.0,o,W,
95BR01909,S8995,7.0,10,,22,1,0,149,0.0,o,W,
95BR01910,S8705,7.0,11,,33,1,0,168,0.0,o,W,
95BR01911,S8702,7.0,13,,41,1,0,188,0.0,o,W,
95BR01912,S8757,7.0,12,THICKMILK95,90,1,0,175,0.0,o,W,
95BR01913,S8768,7.0,11,,34,1,0,165,0.0,o,W,
95BR01914,S8726,7.0,12,SW BAG,89,1,0,159,0.0,o,W,
95BR01915,S9150,7.0,11,FIBER BAG,33,1,0,177,0.0,o,W,
95BR01916,S9036,7.0,11,THIN WEAK 95,32,1,0,160,0.0,o,W,
95BR01917,S9072,7.0,12,,91,1,0,188,0.0,o,W,
95BR01918,S9079,7.0,10,URI?,23,1,0,169,0.0,o,W,
95BR01919,S9331,7.0,10,TENDER,24,1,0,192,0.0,o,W,
95BR01920,S9337,7.0,12,THICK MILK,80,1,0,172,0.0,o,W,
95BR01921,S9406,7.0,12,CUT LF FOOT,81,1,0,159,0.0,o,W,
95BR01922,S9583,6.0,11,FLT,31,1,0,171,0.0,o,W,
95BR01923,S9570,6.0,12,LR BAD HOOVES,82,1,0,152,0.0,o,W,
95BR01924,S9573,6.0,12,LAME R.ELBOW+,84,1,0,169,0.0,o,W,
95BR01925,S9574,6.0,11,DYSTOCIA 95,34,1,0,172,0.0,o,W,
95BR01926,S9576,6.0,12,,85,1,0,181,0.0,o,W,
95BR01927,S9610,6.0,11,,32,1,0,190,0.0,o,W,
95BR01928,S9614,6.0,13,BIGHEAD-MAY91,43,1,0,175,0.0,o,W,
95BR01929,S9643,6.0,12,,87,1,0,153,0.0,o,W,
95BR01930,S9654,6.0,10,,21,1,0,177,0.0,o,W,
95BR01931,S9665,6.0,13,,41,1,0,183,0.0,o,W,
95BR01932,S9626,6.0,13,FIBERY,42,1,0,177,0.0,o,W,
95BR01933,S9272,7.0,13,X PARESIS,44,1,0,155,0.0,o,W,
95BR01934,S9804,6.0,13,,41,1,0,174,0.0,o,W,
95BR01935,S9832,6.0,10,BIGTAG95,23,1,0,177,0.0,o,W,
95BR01936,S9862,6.0,11,,32,1,0,185,0.0,o,W,
95BR01937,S9825,6.0,11,,31,1,0,156,0.0,o,W,
95BR01938,S9886,6.0,11,ABS SOLE LF,33,1,0,161,0.0,o,W,
95BR01939,S9944,6.0,10,SW BAG,21,1,0,191,0.0,o,W,
95BR01940,S9946,6.0,10,X THIN OPP,22,1,0,136,0.0,o,W,
95BR01941,S9922,6.0,11,,34,1,0,174,0.0,o,W,
95BR01942,S9928,6.0,11,SW BAG,31,1,0,159,0.0,o,W,
95BR01943,S9744,6.0,10,,24,1,0,202,0.0,o,W,
95BR01944,S9752,6.0,11,,33,1,0,179,0.0,o,W,
95BR01945,S9722,6.0,10,,22,1,0,189,0.0,o,W,
95BR01946,S9777,6.0,11,SW BAG,34,1,0,171,0.0,o,W,
95BR01947,T1113,5.0,41,SM BAG,412,2,2,167,3.5,o,W,
95BR01948,T1116,5.0,48,VLTS,-2-,2,2,189,0.0,o,W,L6868
95BR01949,T1136,5.0,48,,-0-,2,2,181,0.0,o,W,S1390
95BR01950,T1199,5.0,48,DYSTOCIA,-0-,2,2,176,0.0,o,W,S1497
95BR01951,T1011,5.0,42,,912,2,2,168,0.0,o,W,
95BR01952,T1015,5.0,42,FIGHTS 1 LAMB,862,2,2,157,0.0,o,W,
95BR01953,T1018,5.0,42,LT SUCK1SIDE,802,2,2,166,0.0,o,W,
95BR01954,T1004,5.0,42,TENDER,902,2,2,163,0.0,o,W,
95BR01955,T1033,5.0,42,LTS SUCK1SIDE,812,2,2,174,0.0,o,W,
95BR01956,T1063,5.0,42,,842,2,2,168,0.0,o,W,
95BR01957,T1024,5.0,41,,411,2,2,193,4.5,o,W,
95BR01958,T1029,5.0,41,SM.BAG,413,2,2,160,3.5,o,W,
95BR01959,T1083,5.0,41,DYSTOCIA,414,2,2,201,4.0,o,W,
95BR01960,T1084,5.0,41,DYSTOCIA 95,411,2,2,203,4.0,o,W,
95BR01961,T1075,5.0,41,LOST @ ODELL,412,2,2,181,4.0,o,W,
95BR01962,T1332,5.0,48,,-2-,2,2,168,0.0,o,W,S1878
95BR01963,T1428,5.0,42,,852,2,2,183,0.0,o,W,
95BR01964,T1429,5.0,42,,862,2,2,172,0.0,o,W,
95BR01965,T1488,5.0,41,,412,2,2,185,3.0,o,W,
95BR01966,T1492,5.0,41,ABS LR LEG,413,2,2,165,2.0,o,W,
95BR01967,T1474,5.0,42,FAT,872,2,2,180,0.0,o,W,
95BR01968,T1472,5.0,41,,411,2,2,179,4.0,o,W,
95BR01969,T1524,5.0,41,,411,2,2,156,3.0,o,W,
95BR01970,T1592,5.0,48,,-0-,2,2,203,0.0,o,W,S1878
95BR01971,T1572,5.0,48,'94 ABS NECK,-2-,2,2,185,0.0,o,W,S0423
95BR01972,T1236,5.0,41,TENDER,412,2,2,179,3.5,o,W,
95BR01973,T1238,5.0,42,TENDER,832,2,2,159,0.0,o,W,
95BR01974,T1261,5.0,41,CUT ON UDDER,414,2,2,181,3.0,o,W,
95BR01975,T1267,5.0,48,,-2-,2,2,227,0.0,o,W,S1390
95BR01976,T1284,5.0,48,,-2-,2,2,191,0.0,o,W,S1497
95BR01977,T1820,4.0,48,,-0-,2,2,191,0.0,o,W,L6868
95BR01978,T1829,4.0,41,,412,2,2,198,4.5,U,W,
95BR01979,T1890,4.0,41,,413,2,2,170,3.5,U,W,
95BR01980,T1894,4.0,48,FAT 2MILK,-2-,2,2,204,0.0,o,W,T2864
95BR01981,T1878,4.0,48,FAT but 2MILK,-0-,2,2,193,0.0,o,W,L6868
95BR01982,T1915,4.0,42,,882,2,2,176,0.0,o,W,
95BR01983,T1948,4.0,42,,892,2,2,162,0.0,o,W,
95BR01984,T1949,4.0,48,HEMOLACTIA,-2-,2,2,132,0.0,o,W,L6868
95BR01985,T1965,4.0,48,,-0-,2,2,166,0.0,o,W,L6868
95BR01986,T1966,4.0,42,LTS,902,2,2,164,0.0,o,W,
95BR01987,T1967,4.0,42,,912,2,2,175,0.0,o,W,
95BR01988,T1926,4.0,41,,414,2,2,176,4.5,U,W,
95BR01989,T1993,4.0,48,FAT LOW MILK,-2-,2,2,201,0.0,o,W,S1878
95BR01990,T1978,4.0,48,,-2-,2,2,192,0.0,o,W,S1497
95BR01991,T1711,4.5,48,,-2-,2,2,156,0.0,o,W,S2079
95BR01992,T1701,4.5,48,,-0-,2,2,163,0.0,o,W,S0423
95BR01993,T1772,4.0,41,,414,2,2,175,3.5,o,W,
95BR01994,T0319,6.0,41,LAME,412,2,2,166,3.5,o,W,
95BR01995,T0331,6.0,42,LTS,812,2,2,163,0.0,o,W,
95BR01996,T0334,6.0,41,RP OR FETUS,413,2,2,193,4.0,o,W,
95BR01997,T0338,6.0,42,CLONE RECIP94,822,2,2,169,0.0,o,W,
95BR01998,T0354,6.0,41,,411,2,2,164,3.0,o,W,
95BR01999,T0360,6.0,42,SM.AB.L.FLANK,832,2,2,153,0.0,o,W,
95BR02000,T0364,6.0,41,"FLTS,WRINKLED",414,2,2,201,3.0,o,W,
95BR02001,T0325,6.0,42,PINK-EYE,802,2,2,146,0.0,o,W,
95BR02002,T0404,6.0,42,TINY BAG,842,2,2,118,0.0,o,W,
95BR02003,T0408,6.0,41,,411,2,2,187,4.5,o,W,
95BR02004,T0463,6.0,42,,852,2,2,179,0.0,o,W,
95BR02005,T0510,6.0,48,SW BAG,-2-,2,2,187,0.0,o,W,S1878
95BR02006,T0543,6.0,41,DYSTOCIA,412,2,2,193,3.0,o,W,
95BR02007,T0578,6.0,42,,862,2,2,170,0.0,o,W,
95BR02008,T0579,6.0,42,,872,2,2,159,0.0,o,W,
95BR02009,T0621,6.0,41,,413,2,2,190,4.5,o,W,
95BR02010,T0689,6.0,48,ABS L.HIP,-2-,2,2,173,0.0,o,W,S0423
95BR02011,T0811,6.0,42,BLOODYMILK R,882,2,2,184,0.0,o,W,
95BR02012,T0842,6.0,41,DYSTOCIA 9495,413,2,2,196,4.0,o,W,
95BR02013,T0821,6.0,48,,-0-,2,2,180,0.0,o,W,L6868
95BR02014,T0969,5.0,41,,412,2,2,183,4.5,o,W,
95BR02015,T0972,5.0,41,,414,2,2,196,4.5,o,W,
95BR02016,T0978,5.0,42,,892,2,2,149,0.0,o,W,
95BR02017,T0741,6.0,41,,414,2,2,172,4.5,o,W,
95BR02018,T0751,6.0,48,,-2-,2,2,202,0.0,o,W,S1908
95BR02019,T0727,6.0,48,FAT95,-0-,2,2,190,0.0,o,W,S1908
95BR02020,T0777,6.0,41,RP,414,2,2,191,4.0,o,W,
95BR02021,T3187,3.0,41,,413,2,2,169,4.0,o,W,
95BR02022,T3171,3.0,42,,852,2,2,168,0.0,o,W,
95BR02023,T3172,3.0,42,,822,2,2,176,0.0,o,W,
95BR02024,T3013,3.0,42,,902,2,2,112,0.0,o,W,
95BR02025,T3012,3.0,42,,892,2,2,171,0.0,o,W,
95BR02026,T3042,3.0,41,,411,2,2,182,4.0,U,W,
95BR02027,T3058,3.0,42,,912,2,2,163,0.0,o,W,
95BR02028,T3020,3.0,41,,414,2,2,162,3.0,o,W,
95BR02029,T3073,3.0,41,,412,2,2,165,3.5,o,W,
95BR02030,T3074,3.0,41,"DYSTOCIA,LAME",414,2,2,156,3.0,U,W,
95BR02031,T3343,3.0,42,?LAME,832,2,2,162,0.0,o,W,
95BR02032,T3344,3.0,42,,852,2,2,152,0.0,o,W,
95BR02033,T3354,3.0,42,,842,2,2,150,0.0,o,W,
95BR02034,T3388,3.0,42,,862,2,2,170,0.0,o,W,
95BR02035,T3411,3.0,42,,872,2,2,174,0.0,o,W,
95BR02036,T3404,3.0,42,,892,2,2,162,0.0,o,W,
95BR02037,T3458,3.0,42,SM BAG,882,2,2,159,0.0,o,W,
95BR02038,T3459,3.0,42,ABORTION 0316,912,2,2,168,0.0,o,W,
95BR02039,T3425,3.0,42,,902,2,2,162,0.0,o,W,
95BR02040,T3643,2.0,48,DYSTOCIA 95,-2-,2,2,174,0.0,o,W,S1908
95BR02041,T3645,2.0,41,LAME RF 95,411,2,2,177,3.0,U,W,
95BR02042,T3646,2.0,41,POSS.HARDBAG,413,2,2,122,3.5,o,W,
95BR02043,T3651,2.0,48,DYSTOCIA 94,-2-,2,2,152,0.0,o,W,L6868
95BR02044,T3650,2.0,48,,-0-,2,2,160,0.0,o,W,S1541
95BR02045,T3652,2.0,41,ENTR,414,2,2,186,3.5,U,W,
95BR02046,T3659,2.0,42,,802,2,2,145,0.0,o,W,
95BR02047,T3663,2.0,42,,812,2,2,159,0.0,o,W,
95BR02048,T3682,2.0,42,SMALL EWE,832,2,2,127,0.0,o,W,
95BR02049,T3674,2.0,42,ENTR,822,2,2,126,0.0,o,W,
95BR02050,T3216,3.0,42,,802,2,2,153,0.0,o,W,
95BR02051,T3262,3.0,41,,412,2,2,169,4.0,o,W,
95BR02052,T3814,2.0,41,,412,2,2,156,3.5,U,W,
95BR02053,T3803,2.0,41,,411,2,2,170,0.0,o,n,
95BR02054,T3833,2.0,41,,412,2,2,183,4.0,o,W,
95BR02055,T3835,2.0,48,,-2-,2,2,166,0.0,o,W,S1497
95BR02056,T3838,2.0,41,,413,2,2,167,4.0,o,W,
95BR02057,T3837,2.0,42,,872,2,2,157,0.0,o,W,
95BR02058,T3842,2.0,41,ENTR,414,2,2,144,4.0,U,W,
95BR02059,T3847,2.0,41,,411,2,2,156,3.0,o,W,
95BR02060,T3854,2.0,41,,412,2,2,168,3.0,o,W,
95BR02061,T3858,2.0,42,R BLOODY MILK,882,2,2,145,0.0,o,W,
95BR02062,T3859,2.0,42,,892,2,2,135,0.0,o,W,
95BR02063,T3823,2.0,41,,413,2,2,164,3.0,o,W,
95BR02064,T3825,2.0,41,,414,2,2,187,4.5,o,W,
95BR02065,T3826,2.0,42,THIN95,862,2,2,139,0.0,o,W,
95BR02066,T3829,2.0,41,,411,2,2,117,3.5,U,W,
95BR02067,T3883,2.0,42,,912,2,2,132,0.0,o,W,
95BR02068,T3885,2.0,41,DYSTOCIA 95,414,2,2,155,3.5,o,W,
95BR02069,T3882,2.0,42,NASTYPLACENTA,902,2,2,170,0.0,o,W,
95BR02070,T3893,2.0,42,RP,802,2,2,132,0.0,o,W,
95BR02071,T3894,2.0,42,,812,2,2,147,0.0,o,W,
95BR02072,T3896,2.0,42,,822,2,2,146,0.0,o,W,
95BR02073,T3899,2.0,41,,411,2,2,165,4.0,o,W,
95BR02074,T3876,2.0,41,23,413,2,2,157,4.0,U,W,
95BR02075,T3914,2.0,48,LOW MILK,-0-,2,2,153,0.0,o,W,S0423
95BR02076,T3915,2.0,41,,413,2,2,142,4.0,o,W,
95BR02077,T3909,2.0,41,,412,2,2,141,3.5,U,W,
95BR02078,T3934,2.0,42,,852,2,2,154,0.0,o,W,
95BR02079,T3937,2.0,41,,411,2,2,125,2.5,U,W,
95BR02080,T3956,2.0,41,,412,2,2,180,4.0,o,W,
95BR02081,T3966,2.0,42,,862,2,2,141,0.0,o,W,
95BR02082,T3969,2.0,42,,872,2,2,150,0.0,o,W,
95BR02083,T3923,2.0,42,,832,2,2,138,0.0,o,W,
95BR02084,T3924,2.0,41,DYSTOCIA 94,414,2,2,159,4.5,o,W,
95BR02085,T3928,2.0,42,,842,2,2,124,0.0,o,W,
95BR02086,T3983,2.0,41,L.CORNEALSCAR,413,2,2,167,4.0,o,W,
95BR02087,T3999,2.0,41,,414,2,2,136,3.0,U,W,
95BR02088,T3976,2.0,42,,882,2,2,157,0.0,o,W,
95BR02089,T3715,2.0,41,,412,2,2,179,4.0,o,W,
95BR02090,T3718,2.0,41,,413,2,2,186,4.0,U,W,
95BR02091,T3703,2.0,41,,411,2,2,150,4.0,o,W,
95BR02092,T3739,2.0,48,,-2-,2,2,153,0.0,o,W,S1908
95BR02093,T3749,2.0,48,,-0-,2,2,118,0.0,o,W,S1878
95BR02094,T3752,2.0,42,,842,2,2,127,0.0,o,W,
95BR02095,T3723,2.0,48,,-0-,2,2,136,0.0,o,W,S1497
95BR02096,T3786,2.0,41,,414,2,2,202,4.0,o,W,
95BR02097,T3792,2.0,42,,852,2,2,151,0.0,o,W,
95BR02098,T4113,2.0,42,PINK-EYE,872,2,2,142,0.0,o,W,
95BR02099,T4118,2.0,41,DYSTOCIA 95,411,2,2,124,3.0,U,W,
95BR02100,T4101,2.0,41,,414,2,2,146,3.0,o,W,
95BR02101,T4100,2.0,48,,-0-,2,2,134,0.0,o,W,T2864
95BR02102,T4105,2.0,48,,-2-,2,2,138,0.0,o,W,L6868
95BR02103,T4108,2.0,42,,862,2,2,145,0.0,o,W,
95BR02104,T4109,2.0,48,,-0-,2,2,173,0.0,o,W,L6868
95BR02105,T4130,2.0,42,,892,2,2,166,0.0,o,W,
95BR02106,T4139,1.0,42,CLONE 4TEATS,CLO,2,2,666,0.0,o,n,
95BR02107,T4143,1.0,42,CLONHYPERHOCK,CLO,2,2,666,0.0,o,n,
95BR02108,T4145,1.0,41,CLONE @HQ,,,2,176,3.5,R,W,
95BR02109,T4146,1.0,41,CLONE @HQ,,,2,172,3.0,R,W,
95BR02110,T4142,1.0,42,CLONE 4TEATS,CLO,2,2,666,0.0,o,n,
95BR02111,T4152,1.0,42,"CLONE,4TEATS",CLO,2,2,666,0.0,o,n,
95BR02112,T4163,1.0,42,,902,2,2,144,0.0,o,W,
95BR02113,T4125,2.0,42,,882,2,2,156,0.0,o,W,
95BR02114,T4186,1.0,41,LOW APPETITE,413,2,2,144,3.5,U,W,
95BR02115,T4187,1.0,42,,812,2,2,115,0.0,o,W,
95BR02116,T4170,1.0,42,"ENTR,4TEATS",912,2,2,122,0.0,o,W,
95BR02117,T4173,1.0,42,4TEATS,802,2,2,121,0.0,o,W,
95BR02118,T4176,1.0,ch,4TEATS,-2-,2,2,156,0.0,o,W,T2864
95BR02119,T4179,1.0,42,,872,2,2,164,0.0,R,W,
95BR02120,T4013,2.0,41,RR SHEAR.CUT,412,2,2,178,4.0,o,W,
95BR02121,T4012,2.0,42,,892,2,2,142,0.0,o,W,
95BR02122,T4017,2.0,41,,413,2,2,161,3.5,U,W,
95BR02123,T4001,2.0,41,,411,2,2,171,4.0,o,W,
95BR02124,T4034,2.0,41,,414,2,2,143,3.5,o,W,
95BR02125,T4036,2.0,41,BLOODY MILKok,411,2,2,182,4.5,o,W,
95BR02126,T4044,2.0,42,BLOODYMILK @L,812,2,2,141,0.0,o,W,
95BR02127,T4045,2.0,42,,822,2,2,122,0.0,o,W,
95BR02128,T4042,2.0,42,,802,2,2,140,0.0,o,W,
95BR02129,T4047,2.0,41,,412,2,2,192,4.0,U,W,
95BR02130,T4063,2.0,48,,-2-,2,2,130,0.0,o,W,S1878
95BR02131,T4064,2.0,41,ABS OK,413,2,2,152,3.5,o,W,
95BR02132,T4023,2.0,42,,902,2,2,140,0.0,o,W,
95BR02133,T4028,2.0,42,,912,2,2,171,0.0,o,W,
95BR02134,T4093,2.0,42,,842,2,2,135,0.0,o,W,
95BR02135,T4099,2.0,42,,852,2,2,130,0.0,o,W,
95BR02136,T4097,2.0,48,,-2-,2,2,201,0.0,o,W,S0423
95BR02137,T4076,2.0,42,,832,2,2,145,0.0,o,W,
95BR02138,T4078,2.0,48,,-0-,2,2,160,0.0,o,W,S2079
95BR02139,T4313,1.0,42,,832,2,2,111,0.0,o,W,
95BR02140,T4312,1.0,42,AT HQ,912,2,2,168,0.0,R,W,
95BR02141,T4304,1.0,42,4TEATS,812,2,2,124,0.0,o,W,
95BR02142,T4305,1.0,42,4TEATS,822,2,2,125,0.0,o,W,
95BR02143,T4306,1.0,42,NICE,852,2,2,141,0.0,R,W,
95BR02144,T4331,1.0,42,4TEATS,842,2,2,138,0.0,o,W,
95BR02145,T4335,1.0,42,,852,2,2,140,0.0,o,W,
95BR02146,T4336,1.0,41,4TEATS,414,2,2,128,2.5,o,W,
95BR02147,T4343,1.0,ch,4TEATS,-2-,2,2,152,0.0,o,W,S1497
95BR02148,T4346,1.0,42,,,,2,160,0.0,R,W,
95BR02149,T4342,1.0,ch,"ENTR,HAIRY",-0-,2,2,130,0.0,o,W,S2079
95BR02150,T4350,1.0,42,FUZZY ?,842,2,2,153,0.0,R,W,
95BR02151,T4354,1.0,42,,872,2,2,129,0.0,o,W,
95BR02152,T4356,1.0,42,,882,2,2,138,0.0,o,W,
95BR02153,T4352,1.0,42,,862,2,2,135,0.0,o,W,
95BR02154,T4358,1.0,42,,,,2,137,0.0,R,W,
95BR02155,T4361,1.0,42,,892,2,2,113,0.0,o,W,
95BR02156,T4364,1.0,ch,4TEATS,-2-,2,2,126,0.0,o,W,S1908
95BR02157,T4366,1.0,41,,411,2,2,167,4.0,o,W,
95BR02158,T4362,1.0,42,,912,2,2,124,0.0,o,W,
95BR02159,T4320,1.0,41,4TEATS,412,2,2,141,4.0,U,W,
95BR02160,T4327,1.0,41,RCVR was LAME,414,2,2,183,3.5,R,W,
95BR02161,T4380,1.0,ch,,-0-,2,2,126,0.0,o,W,L6868
95BR02162,T4384,1.0,41,4TEATS,412,2,2,139,3.5,U,W,
95BR02163,T4386,1.0,41,4TEATS,413,2,2,143,3.0,o,W,
95BR02164,T4388,1.0,41,4TEATS,413,2,2,142,3.0,o,W,
95BR02165,T4387,1.0,42,4TEATS,902,2,2,109,0.0,o,W,
95BR02166,T4390,1.0,41,,411,2,2,125,4.0,U,W,
95BR02167,T4393,1.0,42,,822,2,2,170,0.0,R,W,
95BR02168,T4394,1.0,42,4TEATS,812,2,2,137,0.0,o,W,
95BR02169,T4395,1.0,41,VAG PROLAPSE,412,2,2,139,3.5,o,W,
95BR02170,T4396,1.0,ch,,-2-,2,2,147,0.0,o,W,S1878
95BR02171,T4373,1.0,ch,,-0-,2,2,119,0.0,o,W,S1390
95BR02172,T4379,1.0,ch,,-2-,2,2,127,0.0,o,W,S1497
95BR02173,T4414,1.0,41,AT HENNINGER,411,2,2,141,4.0,o,W,
95BR02174,T4415,1.0,41,4TEATS,413,2,2,148,3.5,o,W,
95BR02175,T4416,1.0,41,,414,2,2,129,4.0,U,W,
95BR02176,T4403,1.0,41,,414,2,2,149,2.5,o,W,
95BR02177,T4405,1.0,41,3TEATS,413,2,2,152,4.0,U,W,
95BR02178,T4407,1.0,42,,802,2,2,112,0.0,o,W,
95BR02179,T4432,1.0,42,,902,2,2,175,0.0,R,W,
95BR02180,T4440,1.0,41,4TEATS,412,2,2,131,3.5,o,W,
95BR02181,T4444,1.0,ch,ENTR,-2-,2,2,139,0.0,o,W,S0423
95BR02182,T4448,1.0,41,BLK EAR DOT,411,2,2,136,4.0,o,W,
95BR02183,T4458,1.0,41,3TEATS,412,2,2,140,3.5,U,W,
95BR02184,T4459,1.0,41,,413,2,2,133,3.0,o,W,
95BR02185,T4464,1.0,42,4TEATS,842,2,2,119,0.0,o,W,
95BR02186,T4421,1.0,42,4TEATS,822,2,2,141,0.0,o,W,
95BR02187,T4424,1.0,42,AT HQ,,,2,152,0.0,R,W,
95BR02188,T4422,1.0,42,,832,2,2,125,0.0,o,W,
95BR02189,T4483,1.0,41,,412,2,2,190,4.0,R,W,
95BR02190,T4482,1.0,42,,,,2,169,0.0,R,W,
95BR02191,T4498,1.0,41,MSG 10-27-95,411,2,2,191,0.0,R,n,
95BR02192,T4471,1.0,41,"5JAW,ok",412,2,2,145,3.5,U,W,
95BR02193,T4474,1.0,41,,413,2,2,145,3.0,o,W,
95BR02194,T4510,1.0,42,BIGTAG95,872,2,2,134,0.0,o,W,
95BR02195,T4513,1.0,42,4TEATS,832,2,2,169,0.0,R,W,
95BR02196,T4518,1.0,42,4TEATS,892,2,2,166,0.0,R,W,
95BR02197,T4500,1.0,41,,411,2,2,140,4.0,o,W,
95BR02198,T4503,1.0,42,4TEATS,852,2,2,131,0.0,o,W,
95BR02199,T4506,1.0,42,,862,2,2,127,0.0,o,W,
95BR02200,T4533,1.0,42,NICE,812,2,2,181,0.0,R,W,
95BR02201,T4542,1.0,42,,892,2,2,115,0.0,o,W,
95BR02202,T4553,1.0,42,,902,2,2,142,0.0,o,W,
95BR02203,T4554,1.0,42,,862,2,2,165,0.0,R,W,
95BR02204,T4556,1.0,41,SM BAG,413,2,2,124,3.0,o,W,
95BR02205,T4524,1.0,42,,882,2,2,128,0.0,o,W,
95BR02206,T4528,1.0,41,,414,2,2,135,3.5,o,W,
95BR02207,T4527,1.0,41,,411,2,2,160,4.0,U,W,
95BR02208,T4583,1.0,41,,414,2,2,148,4.0,o,W,
95BR02209,T4587,1.0,42,,,,2,148,0.0,R,W,
95BR02210,T4595,1.0,42,4TEATS,802,2,2,123,0.0,o,W,
95BR02211,T4576,1.0,41,,412,2,2,138,3.5,U,W,
95BR02212,T4572,1.0,42,,912,2,2,127,0.0,o,W,
95BR02213,T4617,1.0,42,4TEATS,822,2,2,126,0.0,o,W,
95BR02214,T4604,1.0,41,,411,2,2,148,3.5,o,W,
95BR02215,T4605,1.0,42,HAIRY,812,2,2,116,0.0,o,W,
95BR02216,T4636,1.0,42,,882,2,2,164,0.0,R,W,
95BR02217,T4638,1.0,41,,414,2,2,175,4.0,R,W,
95BR02218,T4637,1.0,41,,412,2,2,141,3.5,U,W,
95BR02219,T4650,1.0,42,,842,2,2,113,0.0,o,W,
95BR02220,T4213,1.0,ch,,-2-,2,2,155,0.0,o,W,S0423
95BR02221,T4216,1.0,41,4TEATS,413,2,2,153,4.0,o,W,
95BR02222,T4219,1.0,42,,822,2,2,115,0.0,o,W,
95BR02223,T4201,1.0,41,HI.EWE RECORD,,,2,164,4.0,R,W,
95BR02224,T4200,1.0,ch,,-0-,2,2,121,0.0,o,W,T2864
95BR02225,T4202,1.0,41,HI.EWE RECORD,413,2,2,175,3.0,R,W,
95BR02226,T4236,1.0,41,4TEATS,412,2,2,154,3.5,o,W,
95BR02227,T4232,1.0,42,DYSTOCIA 95,842,2,2,129,0.0,o,W,
95BR02228,T4239,1.0,42,,852,2,2,107,0.0,o,W,
95BR02229,T4258,1.0,42,4TEATS,862,2,2,132,0.0,o,W,
95BR02230,T4259,1.0,42,4TEATS,872,2,2,122,0.0,o,W,
95BR02231,T4257,1.0,41,,411,2,2,153,4.0,o,W,
95BR02232,T4261,1.0,42,4TEATS,882,2,2,111,0.0,o,W,
95BR02233,T4263,1.0,41,HAD A MUMMY,413,2,2,133,3.0,U,W,
95BR02234,T4264,1.0,41,4TEATS,411,2,2,188,3.0,R,W,
95BR02235,T4262,1.0,42,4TEATS,892,2,2,127,0.0,o,W,
95BR02236,T4220,1.0,41,,414,2,2,153,3.5,U,W,
95BR02237,T4228,1.0,ch,ORPHAN,-0-,2,2,112,0.0,o,W,L6868
95BR02238,T4229,1.0,42,4TEATS,832,2,2,108,0.0,o,W,
95BR02239,T4285,1.0,41,OK,,,2,170,4.0,R,W,
95BR02240,T4282,1.0,ch,ORPHAN,-2-,2,2,109,0.0,o,W,S1497
95BR02241,T4289,1.0,42,,,,2,160,0.0,R,W,
95BR02242,T4291,1.0,42,,902,2,2,114,0.0,o,W,
95BR02243,T4294,1.0,42,,802,2,2,128,0.0,o,W,
95BR02244,T4292,1.0,42,,912,2,2,130,0.0,o,W,
