UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BCS_FALL,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,BCS_NOV,WTWIN,WDAYW,BCS_WIN
24BR00016,A0587,5.0,,.,36,1,7,175,3.5,1,169,1009,W,1,,30,183,1113,3.5,179,1220,4.0
24BR00017,A0607,5.0,,.,31,1,0,211,4.0,1,186,1008,W,1,,30,176,1113,3.0,174,1220,3.0
24BR00018,A0609,5.0,,.,35,1,7,186,3.5,1,188,1008,W,1,,30,195,1113,3.0,187,1220,3.5
24BR00019,A0622,5.0,,.,30,1,0,193,3.0,H,185,1008,W,1,,30,196,1113,3.5,195,1220,4.0
24BR00020,A0654,5.0,,.,30,1,7,197,3.0,1,173,1009,W,1,,30,194,1113,3.5,190,1220,3.5
24BR00021,A0687,5.0,,.,33,1,,184,3.5,1,183,1008,W,1,,30,197,1113,4.0,196,1220,4.0
24BR00022,A0733,4.0,,.,33,1,0,164,4.0,1,171,1009,W,1,,30,180,1113,3.5,190,1220,3.5
24BR00023,A0761,4.0,,.,36,1,0,179,4.0,2,174,1008,W,1,,30,195,1113,4.0,196,1220,4.0
24BR00024,A0816,4.0,,.,33,1,0,176,3.5,1,167,1008,W,1,,30,180,1113,4.0,188,1220,4.0
24BR00025,A0844,4.0,,.,29,1,7,190,3.0,2,186,1008,W,1,,30,205,1113,3.5,205,1220,3.5
24BR00026,A0850,4.0,,LTSBUTOK,30,1,7,172,3.0,1,173,1008,W,1,,30,190,1113,3.5,190,1220,4.0
24BR00027,A0871,4.0,,.,33,1,0,168,3.0,1,166,1008,W,1,,30,174,1113,3.5,174,1220,4.0
24BR00028,A0899,4.0,,.,30,1,0,188,3.5,1,171,1008,W,1,,30,188,1113,3.5,183,1220,4.0
24BR00029,A0907,4.0,,.,32,1,0,153,2.5,2,147,1008,W,1,,30,168,1113,3.5,165,1220,3.5
24BR00030,A0970,4.0,,.,31,1,,164,3.5,1,167,1008,W,1,,30,176,1113,3.5,180,1220,4.0
24BR00031,A1008,4.0,,.,31,1,7,154,2.5,2,152,1009,W,1,,30,168,1113,3.0,173,1220,3.0
24BR00032,A1050,4.0,,SMBAG,29,1,,197,3.5,D,197,1008,W,1,,30,209,1113,4.0,204,1220,4.0
24BR00033,A1054,3.0,,.,30,1,0,167,3.0,1,160,1009,W,1,,30,175,1113,3.5,169,1220,3.5
24BR00034,A1080,3.0,,.,32,1,,161,4.0,1,160,1008,W,1,,30,169,1113,3.5,164,1220,4.0
24BR00035,A1119,3.0,,.,29,1,,204,3.5,D,206,1008,W,1,,30,202,1113,4.0,201,1220,4.0
24BR00036,A1127,3.0,,.,29,1,0,179,3.0,1,169,1008,W,1,,30,184,1113,3.5,191,1220,4.0
24BR00037,A1130,3.0,,.,31,1,7,156,3.0,1,154,1008,W,1,,30,172,1113,3.0,174,1220,3.5
24BR00038,A1144,3.0,,.,33,1,,167,4.0,D,157,1008,W,1,,30,163,1113,4.0,158,1220,4.0
24BR00039,A1150,3.0,,.,31,1,0,164,3.0,1,155,1009,W,1,,30,178,1113,3.0,176,1220,4.0
24BR00040,A1157,3.0,,.,36,1,0,157,3.0,1,158,1009,W,1,,30,168,1113,3.5,176,1220,3.5
24BR00041,A1161,3.0,,.,31,1,,176,3.0,1,171,1008,W,1,,30,189,1113,3.5,177,1220,3.5
24BR00042,A1162,3.0,,.,31,1,,190,3.0,2,182,1008,W,1,,30,195,1113,4.0,177,1220,4.0
24BR00043,A1179,3.0,,.,31,1,0,198,3.0,2,191,1008,W,1,,30,200,1113,3.0,207,1220,3.0
24BR00044,A1192,3.0,,.,31,1,,177,3.5,1,168,1008,W,1,,30,190,1113,3.5,184,1220,4.0
24BR00045,A1202,3.0,,.,34,1,7,158,3.0,2,162,1008,W,1,,30,161,1113,3.0,166,1220,3.5
24BR00046,A1226,3.0,,.,29,1,7,206,3.5,1,199,1008,W,1,,30,206,1113,4.0,208,1220,3.5
24BR00047,A1243,3.0,,.,36,1,0,172,3.5,2,174,1009,W,1,,30,184,1113,3.5,184,1220,4.0
24BR00048,A1259,3.0,,.,36,1,0,175,3.5,1,174,1008,W,1,,30,190,1113,4.0,187,1220,4.0
24BR00049,A1283,3.0,,.,36,1,0,157,3.5,1,156,1008,W,1,,30,166,1113,3.5,173,1220,4.0
24BR00050,A1297,3.0,,.,36,1,0,162,3.0,2,164,1008,W,1,,30,171,1113,3.0,163,1220,3.5
24BR00051,A1306,3.0,,.,30,1,7,165,3.0,1,158,1008,W,1,,30,174,1113,3.5,168,1220,4.0
24BR00052,A1312,3.0,,.,35,1,0,161,4.0,1,165,1008,W,1,,30,171,1113,3.0,171,1220,4.0
24BR00053,A1314,3.0,,.,30,1,0,193,3.5,2,183,1008,W,1,,30,189,1113,4.0,190,1220,4.0
24BR00054,A1322,3.0,,.,32,1,0,174,3.5,1,168,1008,W,1,,30,176,1113,3.5,172,1220,4.0
24BR00055,A1353,3.0,,.,34,1,0,153,2.5,1,151,1008,W,1,,30,160,1113,3.0,173,1220,3.5
24BR00056,A1360,3.0,,.,34,1,7,187,4.5,1,179,1008,W,1,,30,191,1113,4.0,193,1220,4.0
24BR00057,A1367,3.0,,.,30,1,0,185,3.0,1,185,1009,W,1,,30,190,1113,3.5,198,1220,3.5
24BR00058,A1382,3.0,,FEVER,30,1,7,208,3.5,2,202,1009,W,1,,30,206,1113,3.5,209,1220,4.0
24BR00059,A1383,3.0,,.,30,1,7,174,3.5,1,173,1008,W,1,,30,179,1113,3.5,186,1220,4.0
24BR00060,A1390,3.0,,.,36,1,0,152,3.0,2,145,1008,W,1,,30,154,1113,2.5,164,1220,3.0
24BR00061,A1408,3.0,,.,32,1,0,168,2.5,2,163,1009,W,1,,30,179,1113,3.5,186,1220,3.5
24BR00062,A1419,3.0,,.,32,1,7,171,3.0,2,174,1009,W,1,,30,184,1113,3.5,178,1220,4.0
24BR00063,A1450,3.0,,.,36,1,7,178,3.5,1,175,1008,W,1,,30,185,1113,3.5,184,1220,4.0
24BR00064,A1456,3.0,,FOOTROT.LF,29,1,0,171,3.5,H,147,1008,W,1,,30,168,1113,3.0,168,1220,3.5
24BR00065,A1468,2.0,,.,34,1,7,176,3.0,2,175,1009,W,1,,30,194,1113,3.5,195,1220,4.0
24BR00066,A1476,2.0,,.,29,1,7,177,3.5,1,178,1009,W,1,,30,188,1113,4.0,191,1220,4.0
24BR00067,A1493,2.0,,.,36,1,0,216,4.0,D,199,1009,W,1,,30,189,1113,3.5,184,1220,4.0
24BR00068,A1502,2.0,,.,32,1,0,176,3.5,1,171,1008,W,1,,30,178,1113,3.5,177,1220,4.0
24BR00069,A1503,2.0,,.,29,1,0,163,3.5,1,158,1008,W,1,,30,165,1113,3.5,166,1220,3.0
24BR00070,A1506,2.0,,DRY,35,1,0,193,4.0,D,187,1008,W,1,,30,197,1113,4.0,190,1220,4.0
24BR00071,A1508,2.0,,.,32,1,,169,3.5,1,152,1008,W,1,,30,180,1113,3.5,180,1220,4.0
24BR00072,A1509,2.0,,.,31,1,,193,4.0,D,190,1008,W,1,,30,202,1113,4.5,195,1220,4.0
24BR00073,A1511,2.0,,.,34,1,0,165,3.0,1,160,1008,W,1,,30,182,1113,3.5,175,1220,3.5
24BR00074,A1514,2.0,,.,35,1,,167,3.0,1,154,1008,W,1,,30,166,1113,3.5,175,1220,3.5
24BR00075,A1516,2.0,,.,36,1,,168,3.5,2,167,1008,W,1,,30,160,1113,3.5,164,1220,4.0
24BR00076,A1518,2.0,,"+Y0564,Y0565",34,1,0,154,3.0,1,165,1008,W,1,,30,166,1113,3.0,173,1220,3.5
24BR00077,A1522,2.0,,.,34,1,0,171,4.0,1,167,1008,W,1,,30,180,1113,4.0,184,1220,4.0
24BR00078,A1527,2.0,,LHTOEABSCESS,33,1,0,201,3.5,D,200,1008,W,1,,30,204,1113,4.0,202,1220,4.0
24BR00079,A1532,2.0,,.,30,1,0,184,3.5,D,182,1008,W,1,,30,184,1113,4.0,182,1220,3.5
24BR00080,A1535,2.0,,.,33,1,7,157,3.0,1,162,1008,W,1,,30,177,1113,3.5,177,1220,3.5
24BR00081,A1536,2.0,,"+Y0566,Y0567",31,1,7,198,3.5,1,189,1008,W,1,,30,209,1113,3.5,212,1220,4.0
24BR00082,A1545,2.0,,.,36,1,7,150,3.0,1,153,1009,W,1,,30,162,1113,3.0,168,1220,3.5
24BR00083,A1548,2.0,,+Y0531,30,1,0,145,2.0,1,165,1009,W,1,,30,162,1113,2.5,172,1220,2.5
24BR00084,A1549,2.0,,.,30,1,0,175,3.5,D,164,1009,W,1,,30,169,1113,4.0,167,1220,4.0
24BR00085,A1558,2.0,,.,33,1,0,217,4.0,1,210,1008,W,1,,30,216,1113,4.0,211,1220,4.0
24BR00086,A1569,2.0,,.,33,1,0,153,3.0,1,153,1008,W,1,,30,172,1113,3.5,172,1220,3.5
24BR00087,A1582,2.0,,CHUNKSRS,30,1,0,152,2.0,1,146,1008,W,1,,30,163,1113,3.0,150,1220,3.0
24BR00088,A1594,2.0,,.,35,1,0,206,4.0,D,193,1008,W,1,,30,207,1113,4.0,202,1220,4.0
24BR00089,A1611,2.0,,.,34,1,0,200,3.5,D,194,1008,W,1,,30,202,1113,4.0,199,1220,4.0
24BR00090,A1614,2.0,,.,30,1,0,165,3.0,1,163,1008,W,1,,30,175,1113,3.5,175,1220,3.5
24BR00091,A1616,2.0,,.,32,1,7,175,3.0,1,172,1008,W,1,,30,185,1113,3.5,187,1220,4.0
24BR00092,A1626,2.0,,.,30,1,0,178,3.5,1,167,1008,W,1,,30,191,1113,3.5,190,1220,4.0
24BR00093,A1637,2.0,,.,29,1,0,163,3.5,D,157,1008,W,1,,30,158,1113,4.0,161,1220,4.0
24BR00094,A1644,2.0,,.,31,1,,178,3.5,1,173,1008,W,1,,30,183,1113,3.5,179,1220,4.0
24BR00095,A1646,2.0,,.,32,1,7,191,4.0,1,185,1008,W,1,,30,202,1113,4.0,200,1220,4.0
24BR00096,A1648,2.0,,.,32,1,,189,3.5,1,185,1009,W,1,,30,194,1113,3.5,194,1220,4.0
24BR00097,A1649,2.0,,.,33,1,,154,3.0,1,151,1008,W,1,,30,165,1113,3.5,167,1220,4.0
24BR00098,A1651,2.0,,CHUNKS,34,1,0,154,2.5,1,160,1008,W,1,,30,166,1113,3.5,168,1220,3.5
24BR00099,A1654,2.0,,.,36,1,0,177,3.5,H,171,1008,W,1,,30,180,1113,3.0,180,1220,4.0
24BR00100,A1663,2.0,,.,31,1,0,167,3.0,1,165,1008,W,1,,30,180,1113,3.0,182,1220,4.0
24BR00101,A1665,2.0,,.,34,1,0,160,3.0,1,160,1008,W,1,,30,169,1113,4.0,178,1220,4.0
24BR00102,A1674,2.0,,"+Y0592,Y0593",31,1,,156,3.0,1,156,1008,W,1,,30,166,1113,3.5,169,1220,4.0
24BR00103,A1678,2.0,,.,33,1,0,176,3.5,1,177,1008,W,1,,30,183,1113,3.5,186,1220,3.5
24BR00104,A1684,2.0,,.,31,1,0,187,3.5,2,169,1008,W,1,,30,188,1113,4.0,187,1220,3.5
24BR00105,A1692,2.0,,.,34,1,,151,2.5,1,151,1009,W,1,,30,174,1113,3.5,164,1220,3.5
24BR00106,A1706,2.0,,.,34,1,0,156,3.0,1,150,1009,W,1,,30,160,1113,3.0,162,1220,3.5
24BR00107,A1709,2.0,,SM.BAG,35,1,,187,4.5,D,179,1008,W,1,,30,184,1113,4.0,184,1220,4.0
24BR00108,A1712,2.0,,.,31,1,,188,3.5,1,174,1008,W,1,,30,185,1113,3.5,193,1220,4.0
24BR00109,A1723,2.0,,.,36,1,0,164,2.5,2,157,1008,W,1,,30,167,1113,3.0,173,1220,4.0
24BR00110,A1725,2.0,,.,34,1,0,155,4.0,1,152,1008,W,1,,30,171,1113,3.5,172,1220,4.0
24BR00111,A1734,2.0,,.,29,1,,229,4.0,D,219,1009,W,1,,30,216,1113,4.0,219,1220,4.0
24BR00112,A1736,2.0,,.,29,1,0,221,4.0,D,219,1008,W,1,,30,222,1113,4.5,223,1220,4.0
24BR00113,A1742,2.0,,.,35,1,0,176,3.0,1,178,1008,W,1,,30,184,1113,3.5,188,1220,4.0
24BR00114,A1754,2.0,,.,30,1,0,160,3.5,1,162,1009,W,1,,30,176,1113,4.0,183,1220,4.0
24BR00115,A1762,2.0,,.,29,1,7,154,3.0,1,155,1008,W,1,,30,165,1113,3.0,166,1220,3.5
24BR00116,A1770,1.0,,.,30,1,,125,3.0,2,131,1008,W,1,,30,149,1113,3.0,144,1220,3.5
24BR00117,A1771,1.0,,NO.PROGRESS,31,1,,140,3.0,2,141,1008,W,1,,30,166,1113,3.5,157,1220,4.0
24BR00118,A1774,1.0,,.,29,1,,169,4.0,D,164,1008,W,1,,30,173,1113,4.0,171,1220,4.0
24BR00119,A1775,1.0,,.,36,1,,123,3.0,1,127,1008,W,1,,30,139,1113,3.0,141,1220,3.5
24BR00120,A1777,1.0,,.,36,1,,142,3.0,1,146,1008,W,1,,30,155,1113,3.5,152,1220,3.5
24BR00121,A1779,1.0,,.,34,1,,154,3.5,D,149,1008,W,1,,30,155,1113,3.0,157,1220,3.5
24BR00122,A1789,1.0,,.,32,1,,175,3.5,D,168,1008,W,1,,30,189,1113,4.0,180,1220,4.0
24BR00123,A1805,1.0,,.,30,1,,155,3.5,1,164,1009,W,1,,30,176,1113,3.5,173,1220,4.0
24BR00124,A1806,1.0,,.,30,1,,191,4.0,D,183,1008,W,1,,30,196,1113,4.0,183,1220,4.0
24BR00125,A1808,1.0,,2ND,30,1,,131,3.5,D,129,1008,W,1,,30,135,1113,3.5,140,1220,4.0
24BR00126,A1816,1.0,,.,35,1,,160,3.5,D,165,1009,W,1,,30,167,1113,3.5,174,1220,4.0
24BR00127,A1818,1.0,,.,34,1,,132,3.0,H,141,1008,W,1,,30,149,1113,3.5,144,1220,3.0
24BR00128,A1821,1.0,,.,34,1,,177,3.5,D,167,1008,W,1,,30,177,1113,3.5,166,1220,4.0
24BR00129,A1824,1.0,,.,35,1,,154,3.0,D,160,1008,W,1,,30,179,1113,3.5,176,1220,4.0
24BR00130,A1826,1.0,,.,32,1,,125,3.0,2,127,1009,W,1,,30,134,1113,3.5,134,1220,3.5
24BR00131,A1832,1.0,,.,32,1,,135,3.0,1,133,1008,W,1,,30,156,1113,3.0,152,1220,4.0
24BR00132,A1837,1.0,,.,35,1,,132,2.5,2,132,1008,W,1,,30,150,1113,3.0,146,1220,3.5
24BR00133,A1843,1.0,,.,36,1,,163,3.5,D,166,1008,W,1,,30,,,,,,
24BR00134,A1845,1.0,,.,29,1,,123,2.5,D,109,1008,W,1,,30,121,1113,3.0,132,1220,3.0
24BR00135,A1846,1.0,,.,35,1,,149,3.5,D,149,1008,W,1,,30,160,1113,3.5,158,1220,4.0
24BR00136,A1848,1.0,,.,34,1,,189,3.5,D,180,1008,W,1,,30,195,1113,4.0,195,1220,4.0
24BR00137,A1849,1.0,,BAD.DYSTOCIA,34,1,,162,3.5,D,140,1008,W,1,,30,167,1113,3.0,168,1220,3.5
24BR00138,A1850,1.0,,.,35,1,,157,3.5,D,161,1008,W,1,,30,164,1113,3.5,158,1220,4.0
24BR00139,A1851,1.0,,.,32,1,,131,3.0,1,134,1008,W,1,,30,149,1113,3.0,153,1220,3.5
24BR00140,A1853,1.0,,.,32,1,,146,3.5,1,149,1008,W,1,,30,156,1113,3.0,162,1220,4.0
24BR00141,A1857,1.0,,HadY0646->Fai,29,1,,149,3.5,D,151,1008,W,1,,30,153,1113,3.5,157,1220,3.5
24BR00142,A1860,1.0,,.,34,1,,141,3.5,D,138,1008,W,1,,30,144,1113,3.5,142,1220,3.5
24BR00143,A1862,1.0,,.,35,1,,193,3.5,D,184,1008,W,1,,30,193,1113,3.5,194,1220,4.0
24BR00144,A1872,1.0,,"Lambed,notfou",35,1,,155,3.5,D,166,1009,W,1,,30,175,1113,4.0,177,1220,4.0
24BR00145,A1875,1.0,,.,31,1,,130,3.0,1,136,1009,W,1,,30,153,1113,3.0,135,1220,3.5
24BR00146,A1880,1.0,,.,36,1,,123,2.5,2,130,1008,W,1,,30,139,1113,3.0,139,1220,3.5
24BR00147,A1883,1.0,,.,35,1,,166,3.5,D,158,1008,W,1,,30,172,1113,3.5,167,1220,4.0
24BR00148,A1891,1.0,,.,30,1,,140,2.5,1,145,1008,W,1,,30,153,1113,3.0,158,1220,3.5
24BR00149,A1896,1.0,,.,34,1,,156,3.5,D,146,1008,W,1,,30,163,1113,3.5,162,1220,4.0
24BR00150,A1900,1.0,,.,29,1,,165,3.5,D,165,1008,W,1,,30,167,1113,4.0,167,1220,4.0
24BR00151,A1903,1.0,,.,34,1,,125,2.5,2,127,1008,W,1,,30,134,1113,3.0,136,1220,3.5
24BR00152,A1907,1.0,,.,33,1,,168,3.5,D,165,1008,W,1,,30,172,1113,3.5,166,1220,3.5
24BR00153,A1917,1.0,,.,35,1,,163,3.5,D,146,1008,W,1,,30,166,1113,3.5,161,1220,4.0
24BR00154,A1920,1.0,,.,32,1,,175,4.0,D,167,1008,W,1,,30,169,1113,3.5,169,1220,4.0
24BR00155,A1921,1.0,,.,32,1,,109,2.5,1,117,1009,W,1,,30,117,1113,3.0,109,1220,3.0
24BR00156,A1928,1.0,,.,33,1,,152,3.5,D,141,1008,W,1,,30,145,1113,3.5,141,1220,3.5
24BR00157,A1930,1.0,,BLOODY RS,30,1,,142,3.0,H,143,1008,W,1,,30,154,1113,3.5,151,1220,3.5
24BR00158,A1934,1.0,,SMBAG,35,1,,135,3.0,1,139,1008,W,1,,30,149,1113,3.5,151,1220,4.0
24BR00159,A1943,1.0,,.,35,1,,109,2.5,2,116,1009,W,1,,30,134,1113,3.0,135,1220,3.5
24BR00160,A1955,1.0,,.,36,1,,138,3.0,2,136,1008,W,1,,30,145,1113,3.0,146,1220,4.0
24BR00161,A1957,1.0,,.,34,1,,155,3.5,D,145,1008,W,1,,30,157,1113,3.5,158,1220,4.0
24BR00162,A1965,1.0,,.,29,1,,180,3.5,D,171,1008,W,1,,30,182,1113,4.0,186,1220,4.0
24BR00163,A1981,1.0,,.,35,1,,166,3.5,D,164,1008,W,1,,30,173,1113,3.5,173,1220,4.0
24BR00164,A1982,1.0,,.,36,1,,132,3.0,2,131,1008,W,1,,30,143,1113,3.0,143,1220,3.0
24BR00165,A1993,1.0,,.,29,1,,142,3.0,D,142,1008,W,1,,30,146,1113,3.0,144,1220,4.0
24BR00166,A1995,1.0,,.,35,1,,163,3.5,D,156,1008,W,1,,30,169,1113,4.0,169,1220,4.0
24BR00167,A1996,1.0,,.,32,1,,150,4.0,1,141,1009,W,1,,30,156,1113,3.5,158,1220,3.5
24BR00168,A1997,1.0,,LAMBSGONE NOD,33,1,,169,3.5,D,162,1008,W,1,,30,175,1113,3.5,168,1220,3.5
24BR00169,A1998,1.0,,.,29,1,,155,4.0,2,155,1008,W,1,,30,162,1113,3.5,163,1220,3.5
24BR00170,A2005,1.0,,.,32,1,,161,3.5,D,154,1008,W,1,,30,154,1113,3.5,155,1220,4.0
24BR00171,A2026,1.0,,.,34,1,,136,3.0,2,135,1008,W,1,,30,144,1113,3.0,146,1220,3.5
24BR00172,A2031,1.0,,.,36,1,,131,3.0,1,136,1008,W,1,,30,144,1113,3.0,142,1220,3.5
24BR00173,A2033,1.0,,.,32,1,,179,3.5,D,177,1008,W,1,,30,186,1113,4.0,185,1220,4.0
24BR00174,A2040,1.0,,.,34,1,,139,3.5,D,140,1008,W,1,,30,145,1113,3.5,147,1220,4.0
24BR00175,A2043,1.0,,.,32,1,,145,3.0,2,145,1008,W,1,,30,155,1113,3.5,147,1220,3.5
24BR00176,A2047,1.0,,HAIRY,34,1,,171,3.5,D,172,1008,W,1,,30,175,1113,3.0,171,1220,4.0
24BR00177,H9310,8.0,,.,33,1,7,207,3.5,D,189,1008,W,1,,30,207,1113,4.0,198,1220,4.0
24BR00178,H9754,7.0,,FAT,35,1,0,194,4.0,1,188,1008,W,1,,30,197,1113,4.0,193,1220,4.0
24BR00179,H9899,7.0,,.,32,1,7,178,3.0,1,173,1009,W,1,,30,194,1113,4.0,194,1220,4.0
24BR00180,H9980,6.0,,.,33,1,,196,4.0,1,194,1008,W,1,,30,202,1113,4.0,202,1220,4.0
24BR00181,H9982,6.0,,.,33,1,0,132,3.0,2,136,1008,W,1,,30,144,1113,3.0,154,1220,3.5
24BR00182,K5131,7.0,,.,2,1,,201,2.5,2,193,1008,W,1,,06,232,1125,3.0,215,1220,3.5
24BR00183,K5132,7.0,,.,3,1,,235,4.0,D,226,1008,W,1,,06,241,1125,3.5,224,1220,4.0
24BR00184,K5150,7.0,,.,4,1,,186,3.0,1,,,0,7,97,06,,,,,,
24BR00185,K5173,7.0,,.,1,1,,186,2.5,1,186,1008,W,1,,06,232,1125,3.0,208,1220,3.5
24BR00186,K5201,6.0,,.,2,1,,188,2.5,1,191,1008,W,1,,06,228,1125,3.5,210,1220,4.0
24BR00187,K5202,6.0,,.,3,1,,206,3.5,2,191,1009,W,1,,06,215,1125,4.0,206,1220,4.0
24BR00188,K5230,6.0,,.,4,1,,205,2.5,1,196,1008,W,1,,06,239,1125,3.0,202,1220,4.0
24BR00189,K5301,5.0,,"+Y0570,Y0571",1,1,,201,3.5,1,196,1008,W,1,,06,224,1125,3.0,201,1220,3.5
24BR00190,K5309,5.0,,.,2,1,,210,3.5,1,195,1008,W,1,,06,221,1125,3.5,212,1220,4.0
24BR00191,K5343,4.0,,.,3,1,,178,2.5,2,160,1008,W,1,,06,189,1125,3.5,185,1220,3.5
24BR00192,K5346,4.0,,.,4,1,,190,3.5,1,179,1008,W,1,,06,219,1125,4.0,200,1220,4.0
24BR00193,K5357,4.0,,.,1,1,,211,3.5,1,208,1008,W,1,,06,252,1125,4.5,213,1220,4.0
24BR00194,K5369,4.0,,.,2,1,,177,2.5,1,177,1009,W,1,,06,204,1125,3.5,193,1220,3.5
24BR00195,K5382,4.0,,.,3,1,,152,2.5,1,150,1008,W,1,,06,156,1125,2.0,134,1220,2.0
24BR00196,K5392,4.0,,2@ONCE,4,1,,160,2.5,1,166,1009,W,1,,06,207,1125,4.0,198,1220,3.5
24BR00197,K5405,4.0,,"+Y0545,Y0546",1,1,,166,3.0,1,157,1008,W,1,,06,187,1125,3.5,175,1220,4.0
24BR00198,K5416,3.0,,.,2,1,,187,3.5,1,191,1009,W,1,,06,211,1125,4.0,194,1220,4.0
24BR00199,K5425,3.0,,.,3,1,,186,3.5,1,182,1009,W,1,,06,200,1125,3.5,193,1220,4.0
24BR00200,K5434,3.0,,2ND,4,1,,264,4.0,D,256,1009,W,1,,06,279,1125,4.5,246,1220,4.0
24BR00201,K5440,3.0,,.,1,1,,210,3.5,1,194,1008,W,1,,06,215,1125,4.0,200,1220,4.0
24BR00202,K5441,3.0,,.,2,1,,183,3.0,2,175,1008,W,1,,06,207,1125,3.5,196,1220,4.0
24BR00203,K5450,2.0,,.,3,1,,184,3.5,1,176,1008,W,1,,06,199,1125,4.0,188,1220,4.0
24BR00204,K5451,2.0,,.,4,1,,221,4.0,D,209,1008,W,1,,06,244,1125,4.5,216,1220,4.0
24BR00205,K5452,2.0,,.,1,1,,209,3.5,2,202,1008,W,1,,06,233,1125,4.0,210,1220,4.0
24BR00206,K5453,2.0,,.,2,1,,208,3.0,2,206,1008,W,1,,06,241,1125,4.5,228,1220,4.0
24BR00207,K5458,2.0,,.,3,1,,171,3.5,2,167,1008,W,1,,06,189,1125,4.5,177,1220,4.0
24BR00208,K5463,2.0,,.,4,1,,199,3.5,1,201,1008,W,1,,06,234,1125,4.0,219,1220,3.5
24BR00209,K5464,2.0,,.,1,1,,173,3.5,1,176,1009,W,1,,06,195,1125,4.0,179,1220,3.5
24BR00210,K5465,2.0,,HAIRY,4,1,,250,4.0,D,245,1008,W,1,,06,281,1125,4.5,249,1220,4.5
24BR00211,K5481,2.0,,.,3,1,,228,4.0,D,220,1008,W,1,,06,231,1125,4.5,215,1220,4.0
24BR00212,K5482,2.0,,NO.PROGRESS,4,1,,141,2.5,1,146,1008,W,1,,06,182,1125,3.5,167,1220,3.5
24BR00213,K5487,2.0,,.,1,1,,176,3.0,1,177,1009,W,1,,06,202,1125,3.0,178,1220,3.0
24BR00214,K5497,2.0,,.,4,1,,242,4.0,D,230,1008,W,1,,06,262,1125,4.0,253,1220,4.0
24BR00215,K5504,2.0,,.,3,1,,226,3.5,1,208,1008,W,1,,06,239,1125,4.0,224,1220,4.0
24BR00216,K5516,1.0,,.,4,1,,199,3.5,D,190,1008,W,1,,06,215,1125,4.0,198,1220,4.0
24BR00217,K5518,1.0,,.,1,1,,177,3.5,D,177,1008,W,1,,06,201,1125,3.5,178,1220,4.0
24BR00218,K5520,1.0,,.,2,1,,191,3.5,D,183,1009,W,1,,06,202,1125,4.0,184,1220,4.0
24BR00219,K5521,1.0,,.,3,1,,184,3.5,D,172,1008,W,1,,06,202,1125,4.5,185,1220,3.5
24BR00220,K5522,1.0,,.,2,1,,172,3.5,D,186,1008,W,1,,06,196,1125,4.5,189,1220,4.0
24BR00221,K5523,1.0,,.,1,1,,171,3.5,D,169,1009,W,1,,06,196,1125,4.0,175,1220,4.0
24BR00222,K5527,1.0,,.,2,1,,149,3.0,2,154,1008,W,1,,06,183,1125,4.0,166,1220,3.5
24BR00223,K5528,1.0,,.,3,1,,158,2.5,1,155,1008,W,1,,06,183,1125,3.0,167,1220,3.5
24BR00224,K5530,1.0,,.,4,1,,182,3.5,D,177,1008,W,1,,06,190,1125,3.5,180,1220,4.0
24BR00225,K5533,1.0,,1ST,1,1,,165,3.5,D,165,1009,W,1,,06,191,1125,3.5,169,1220,4.0
