UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
05BR00482,H0670,2.0,88,, 2,2,0,197,2,W,1,,.,30
05BR00483,H0675,2.0,88,, 3,2,0,180,1,W,1,,.,30
05BR00484,H0833,1.0,83,,01,2,0,153,2,W,1,,.,30
05BR00485,H0834,1.0,82,,02,2,0,138,2,W,1,,.,30
05BR00486,H0850,1.0,82,,03,2,0,173,1,W,1,,.,30
05BR00487,H0853,1.0,83,4TEATS,04,2,0,145,1,W,1,,.,30
05BR00488,H0861,1.0,83,HAIRY,05,2,0,152,1,W,1,,.,30
05BR00489,H0864,1.0,82,,01,2,0,170,5,W,1,,.,30
05BR00490,H0867,1.0,82,,02,2,0,165,5,W,1,,.,30
05BR00491,H0824,1.0,82,,04,2,0,154,1,W,1,,.,30
05BR00492,H0825,1.0,82,,05,2,0,150,5,W,1,,.,30
05BR00493,H0883,1.0,83,,02,2,0,163,2,W,1,,.,30
05BR00494,H0884,1.0,82,,03,2,0,154,5,W,1,,.,30
05BR00495,H0888,1.0,83,,04,2,0,162,2,W,1,,.,30
05BR00496,H0889,1.0,83,,05,2,0,154,1,W,1,,.,30
05BR00497,H0891,1.0,83,4TEATS,01,2,0,159,2,W,1,,.,30
05BR00498,H0896,1.0,83,,03,2,0,162,5,W,1,,.,30
05BR00499,H0892,1.0,83,TX. L. EYE,02,2,0,150,2,W,1,,.,30
05BR00500,H0871,1.0,83,RP,03,2,0,132,1,W,1,,.,30
05BR00501,H0873,1.0,83,4TEATS,04,2,0,148,1,W,1,,.,30
05BR00502,H0876,1.0,83,,05,2,0,142,1,W,1,,.,30
05BR00503,H0877,1.0,83,,01,2,0,133,2,W,1,,.,30
05BR00504,H0912,1.0,88,,05,2,0,193,5,W,1,,.,30
05BR00505,H0917,1.0,82,X 11 BAG,Mkt,.,0,159,5,W,3,93,.,30
05BR00506,H0903,1.0,82,BRITCHY X,Mkt,.,0,139,1,W,3,93,.,30
05BR00507,H0906,1.0,88,,04,2,0,168,5,W,1,,.,30
05BR00508,H0951,1.0,82,,01,2,0,142,1,W,1,,.,30
05BR00509,H0954,1.0,88,Ytex 2005,02,2,0,179,5,W,1,,.,30
05BR00510,H0960,1.0,88,,03,2,0,154,1,W,1,,.,30
05BR00511,H0963,1.0,82,X 12 BAG,Mkt,.,0,124,1,W,3,93,.,30
05BR00512,H0988,1.0,82,,02,2,0,133,1,W,1,,.,30
05BR00513,H0987,1.0,82,,01,2,0,155,1,W,1,,.,30
05BR00514,H0990,1.0,82,HAIRY,03,2,0,179,5,W,1,,.,30
05BR00515,H0977,1.0,82,NICE LAMB,04,2,0,181,1,W,1,,.,30
05BR00516,H0710,2.0,88,NICE EWE, 4,2,0,208,5,W,1,,.,30
05BR00517,H0713,2.0,88,, 4,2,0,204,5,W,1,,.,30
05BR00518,H0715,2.0,88,, 1,2,0,159,5,W,1,,.,30
05BR00519,H0712,2.0,88,, 1,2,0,185,5,W,1,,.,30
05BR00520,H0700,2.0,88,, 1,2,0,179,1,W,1,18,.,30
05BR00521,H0702,2.0,88,,03,2,0,154,2,W,1,,.,30
05BR00522,H0747,1.0,83,RP ALOOF,04,2,0,179,5,W,1,,.,30
05BR00523,H0755,1.0,82,,05,2,0,138,2,W,1,,.,30
05BR00524,H0762,1.0,82,,01,2,0,144,1,W,1,,.,30
05BR00525,H0780,1.0,83,,02,2,0,152,1,W,1,,.,30
05BR00526,H0793,1.0,82,,03,2,0,150,2,W,1,,.,30
05BR00527,K1115,5.0,68,LTS LEGGY,06,1,0,243,1,W,1,,.,06
05BR00528,K1116,5.0,68,NICE,24,1,0,216,2,W,1,,.,06
05BR00529,K1151,5.0,68,X 11 BAG,Mkt,.,0,226,2,W,3,93,.,06
05BR00530,K1154,5.0,68,"SW.BAG, LTS",41,1,0,204,1,W,1,,.,06
05BR00531,K1156,5.0,68,,42,1,0,198,1,W,1,,.,06
05BR00532,K1159,5.0,68,PNEU.,08,1,0,219,1,W,1,,.,06
05BR00533,K1123,5.0,68,FLTS LEGGY,07,1,0,256,H,W,1,,.,06
05BR00534,K1190,5.0,68,THIN,01,1,0,197,1,W,1,,.,06
05BR00535,K1002,6.0,68,,21,1,0,213,2,W,1,,.,06
05BR00536,K1052,5.0,68,FIBER BAG X,d.1,3,0,209,1,W,U,93,.,06
05BR00537,K1062,5.0,68,"RUPT,LAME,OUT",XXX,.,0,179,H,W,3,93,.,06
05BR00538,K1070,5.0,68,,23,1,0,185,1,W,1,,.,06
05BR00539,K1074,5.0,68,VLTS,13,1,0,203,1,W,1,,.,06
05BR00540,K1312,5.0,68,,16,1,0,203,1,W,1,,.,06
05BR00541,K1302,5.0,68,THIN ok,15,1,0,193,1,W,1,,.,06
05BR00542,K1355,5.0,68,,17,1,0,242,1,W,1,,.,06
05BR00543,K1361,5.0,00,R.SPOILED,Mkt,.,1,205,1,W,3,93,.,06
05BR00544,K1439,5.0,68,LTS LOW BAG,d.2,3,0,228,1,W,U,93,.,06
05BR00545,K1446,5.0,68,URI '04,25,1,0,209,2,W,1,,.,06
05BR00546,K1473,5.0,CP,"OVX, SMALL",OVX,O,2,223,5,W,O,,.,05
05BR00547,K1560,4.0,68,"R.P.,FETUS?",42,1,0,175,1,W,1,50,.,06
05BR00548,K1595,4.0,68,,05,1,0,186,1,W,1,,.,06
05BR00549,K1635,4.0,68,LAME RR FOOT,18,1,0,180,H,W,1,,.,06
05BR00550,K1652,4.0,68,,11,1,0,211,1,W,1,,.,06
05BR00551,K1659,4.0,68,,06,1,0,191,5,W,1,,.,06
05BR00552,K1657,4.0,68,,12,1,0,219,1,W,1,,.,06
05BR00553,K1679,4.0,68,X KNOB.TEATS,Mkt,.,0,214,2,W,3,93,.,06
05BR00554,K1217,5.0,68,L.EYE OK,02,1,0,180,1,W,1,,.,06
05BR00555,K1248,5.0,68,X 5 BAG,Mkt,.,0,192,2,W,3,93,.,06
05BR00556,K1267,5.0,68,,04,1,0,217,1,W,1,,.,06
05BR00557,K1294,5.0,68,LEGGY,14,1,0,221,2,W,1,,.,06
05BR00558,K1810,4.0,68,4TEATS,07,1,0,206,1,W,1,,.,06
05BR00559,K1813,4.0,68,4TEATS,43,1,0,210,1,W,1,,.,06
05BR00560,K1842,4.0,68,NICE,08,1,0,206,2,W,1,,.,06
05BR00561,K1849,4.0,68,,28,1,0,226,1,W,1,,.,06
05BR00562,K1821,4.0,68,BAD LR FOOT,Mkt,.,0,199,H,W,3,93,.,06
05BR00563,K1824,4.0,68,FIX TAG Y2003,01,1,0,205,1,W,1,,.,06
05BR00564,K1888,4.0,68,TALL,21,1,0,215,2,W,1,,.,06
05BR00565,K1877,4.0,68,Ytex 2005,15,1,0,182,1,W,1,,.,06
05BR00566,K1900,4.0,68,JAW5 <?,42,1,0,198,2,W,1,,.,06
05BR00567,K1926,4.0,68,LOW PROD.,Mkt,.,0,206,5,W,3,93,.,06
05BR00568,K1928,4.0,68,SW BAG,41,1,0,182,1,W,1,,.,06
05BR00569,K1982,4.0,68,,42,1,0,220,1,W,1,,.,06
05BR00570,K1704,4.0,68,,26,1,0,213,5,W,1,,.,06
05BR00571,K1738,4.0,68,4TEATS,27,1,0,205,1,W,1,,.,06
05BR00572,K1769,4.0,68,LOW PROD.,Mkt,.,0,246,5,W,3,93,.,06
05BR00573,K1720,4.0,68,ASSISTED,43,1,0,227,1,W,1,,.,06
05BR00574,K1722,4.0,68,,13,1,0,215,1,W,1,,.,06
05BR00575,K1727,4.0,68,4TEATS,14,1,0,177,1,W,1,,.,06
05BR00576,K1783,4.0,68,X 11 BAG,Mkt,.,0,227,2,W,3,93,.,06
05BR00577,K1788,4.0,68,X 12 BAG,Mkt,.,0,186,2,W,3,93,.,06
05BR00578,K1797,4.0,68,"WEAK,SCOURS",01,1,0,242,5,W,1,,.,06
05BR00579,K0118,7.0,61,,26,1,0,195,2,W,1,,.,06
05BR00580,K0180,7.0,60,"THIN,R.EYE TX",16,1,0,177,1,W,1,,.,06
05BR00581,K0372,7.0,61,X 12 BAG,Mkt,.,0,181,2,W,3,93,.,06
05BR00582,K0440,7.0,61,FIX Y'TEX'04,42,1,0,207,2,W,1,,.,06
05BR00583,K0423,7.0,60,,07,1,0,183,2,W,1,,.,06
05BR00584,K0495,7.0,60,SW. BAG,08,1,0,190,1,W,1,,.,06
05BR00585,K0545,7.0,61,UTE PROLAPSE,Mkt,.,0,152,H,W,3,93,.,06
05BR00586,K0619,6.0,68,"OVX,BARREN",OVX,O,2,245,5,W,O,,.,06
05BR00587,K0641,6.0,68,ENTR,27,1,0,250,5,W,1,,.,06
05BR00588,K0643,6.0,68,PRETTY,01,1,0,203,1,W,1,,.,06
05BR00589,K0655,6.0,68,,42,1,0,189,1,W,1,,.,06
05BR00590,K0697,6.0,68,,02,1,0,206,1,W,1,,.,06
05BR00591,K0677,6.0,68,SICK OUT,XXX,.,0,131,1,W,3,93,.,06
05BR00592,K0241,7.0,60,X 12 BAG,d.2,3,0,183,2,W,U,93,.,06
05BR00593,K0280,7.0,61,,17,1,0,200,1,W,1,,.,06
05BR00594,K0800,6.0,68,BAD SW BAG,Mkt,.,0,158,H,W,3,93,.,06
05BR00595,K0844,6.0,68,"12 BAG, U",Mkt,.,2,207,5,W,3,93,.,06
05BR00596,K0848,6.0,68,SUCK1SIDE,28,1,0,213,2,W,1,,.,06
05BR00597,K0852,6.0,68,X THIN,Mkt,.,0,166,1,W,3,93,.,06
05BR00598,K0871,6.0,68,THIN,12,1,0,194,1,W,1,,.,06
05BR00599,K0946,6.0,68,,04,1,0,183,H,W,1,,.,06
05BR00600,K0985,6.0,68,9 BAG X,Mkt,.,0,220,1,W,3,93,.,06
05BR00601,K0971,6.0,68,X 12 BAG,d.4,3,0,160,2,W,U,93,.,06
05BR00602,K0972,6.0,68,,05,1,0,172,1,W,1,,.,06
05BR00603,K0711,6.0,68,,03,1,0,189,1,W,1,,.,06
05BR00604,K0713,6.0,68,X THIN OPP?,42,1,0,151,1,W,1,76,.,06
05BR00605,K0718,6.0,68,JARVIS?,11,1,0,209,1,W,1,,.,06
05BR00606,K0706,6.0,68,F2,41,1,0,225,1,W,1,,.,06
05BR00607,K0723,6.0,68,LOW PROD.,Mkt,.,0,251,5,W,3,93,.,06
05BR00608,K0786,6.0,68,L.EYE TRT'03,41,1,0,210,1,W,1,,.,06
05BR00609,K3115,1.0,68,,43,1,0,186,1,W,1,,.,06
05BR00610,K3109,1.0,68,NICE LAMB,03,1,0,203,5,W,1,,.,06
05BR00611,K3131,1.0,68,,41,1,0,191,5,W,1,,.,06
05BR00612,K3133,1.0,68,,05,1,0,176,5,W,1,,.,06
05BR00613,K3140,1.0,68,,06,1,0,226,5,W,1,,.,06
05BR00614,K3156,1.0,68,,07,1,0,194,5,W,1,,.,06
05BR00615,K3158,1.0,68,4TEATS,43,1,0,188,1,W,1,,.,06
05BR00616,K3161,1.0,68,,27,1,0,197,1,W,1,,.,06
05BR00617,K3160,1.0,68,,08,1,0,193,5,W,1,,.,06
05BR00618,K3164,1.0,68,ENTROPION,01,1,0,190,5,W,1,,.,06
05BR00619,K3162,1.0,68,,43,1,0,218,5,W,1,,.,06
05BR00620,K3124,1.0,68,,25,1,0,188,2,W,1,,.,06
05BR00621,K3129,1.0,68,NICE LAMB,04,1,0,162,2,W,1,,.,06
05BR00622,K3180,1.0,68,4TEATS,43,1,0,168,2,W,1,,.,06
05BR00623,K3187,1.0,68,REAR LEGS ok,03,1,0,208,1,W,1,,.,06
05BR00624,K3191,1.0,68,,04,1,0,196,5,W,1,,.,06
05BR00625,K3173,1.0,68,BIG,02,1,0,184,2,W,1,,.,06
05BR00626,K3010,1.0,68,,42,1,0,212,5,W,1,,.,06
05BR00627,K3013,1.0,68,4TEATS,43,1,0,187,1,W,1,,.,06
05BR00628,K3014,1.0,68,,07,1,0,177,2,W,1,,.,06
05BR00629,K3019,1.0,68,,08,1,0,186,5,W,1,,.,06
05BR00630,K3001,1.0,68,,41,1,0,205,5,W,1,,.,06
05BR00631,K3003,1.0,68,NICE,43,1,0,229,5,W,1,,.,06
05BR00632,K3004,1.0,68,4TEATS,43,1,0,216,5,W,1,,.,06
05BR00633,K3006,1.0,68,JUMPER,41,1,0,206,5,W,1,,.,06
05BR00634,K3009,1.0,68,,41,1,0,208,5,W,1,,.,06
05BR00635,K3035,1.0,68,4TEATS,22,1,0,175,2,W,1,,.,06
05BR00636,K3032,1.0,68,4TEATS,01,1,0,195,5,W,1,,.,06
05BR00637,K3058,1.0,68,,41,1,0,194,5,W,1,,.,06
05BR00638,K3060,1.0,68,,42,1,0,179,2,W,1,,.,06
05BR00639,K3066,1.0,68,,41,1,0,178,2,W,1,,.,06
05BR00640,K3023,1.0,68,,05,1,0,163,2,W,1,,.,06
05BR00641,K3024,1.0,68,,06,1,0,197,5,W,1,,.,06
05BR00642,K3028,1.0,68,4TEATS,07,1,0,159,1,W,1,,.,06
05BR00643,K3029,1.0,68,4TEATS,08,1,0,167,2,W,1,,.,06
05BR00644,K3087,1.0,68,,42,1,0,220,5,W,1,,.,06
05BR00645,K3074,1.0,68,NICE LAMB,42,1,0,164,2,W,1,,.,06
05BR00646,K3075,1.0,68,NICE LAMB,41,1,0,179,5,W,1,,.,06
05BR00647,K3072,1.0,68,4TEATS,02,1,0,174,2,W,1,,.,06
05BR00648,K3212,1.0,68,,05,1,0,191,5,W,1,,.,06
05BR00649,K3224,1.0,68,PNEU. ENTR.,06,1,0,199,5,W,1,,.,06
05BR00650,K2111,3.0,68,ENTR,04,1,0,239,2,W,1,,.,06
05BR00651,K2116,3.0,68,RESP.PROB.?,16,1,0,193,1,W,1,,.,06
05BR00652,K2112,3.0,68,RP,05,1,0,222,5,W,1,,.,06
05BR00653,K2137,3.0,68,RUPTURE,Mkt,.,0,199,H,W,3,93,.,06
05BR00654,K2144,3.0,68,,23,1,0,226,5,W,1,,.,06
05BR00655,K2162,3.0,00,"SL.RUPTURE,L.",Mkt,.,2,181,H,W,3,93,.,05
05BR00656,K2124,3.0,68,ENTR,22,1,0,209,2,W,1,,.,06
05BR00657,K2183,3.0,68,THIN,24,1,0,210,2,W,1,,.,06
05BR00658,K2190,3.0,68,,25,1,0,160,2,W,1,,.,06
05BR00659,K2199,3.0,68,MEAN 2 YOU,06,1,0,207,1,W,1,,.,06
05BR00660,K2175,3.0,68,NICE STUD EWE,41,1,0,245,1,W,1,,.,06
05BR00661,K2018,4.0,68,4TEATS,43,1,0,272,5,W,1,10,.,06
05BR00662,K2001,4.0,68,LOW PROD.,Mkt,.,0,250,5,W,3,93,.,06
05BR00663,K2062,3.0,68,4TEATS,02,1,0,184,1,W,1,,.,06
05BR00664,K2068,3.0,68,,03,1,0,215,2,W,1,,.,06
05BR00665,K2080,3.0,68,4TEATS,41,1,0,199,1,W,1,,.,06
05BR00666,K2085,3.0,00,SICK 9/22/03,ORE,O,2,172,5,W,O,92,.,05
05BR00667,K2316,3.0,68,X 12 BAG,Mkt,.,0,181,2,W,3,93,.,06
05BR00668,K2300,3.0,68,4TEATS,02,1,0,170,1,W,1,,.,06
05BR00669,K2333,3.0,68,,03,1,0,182,1,W,1,,.,06
05BR00670,K2337,3.0,68,THIN,43,1,0,218,1,W,1,,.,06
05BR00671,K2341,3.0,68,X RESP.DX,Mkt,.,0,174,1,W,3,93,.,06
05BR00672,K2340,3.0,68,"11 BAG, U",Mkt,.,2,235,5,W,3,93,.,06
05BR00673,K2383,3.0,68,THIN,11,1,0,192,1,W,1,,.,06
05BR00674,K2385,3.0,68,4TEATS,05,1,0,223,1,W,1,,.,06
05BR00675,K2397,3.0,68,,06,1,0,184,1,W,1,,.,06
05BR00676,K2374,3.0,68,UDDER ok,04,1,0,211,1,W,1,,.,06
05BR00677,K2372,3.0,68,SL.ENTR,26,1,0,178,2,W,1,,.,06
05BR00678,K2400,3.0,68,4TEATS,27,1,0,208,1,W,1,,.,06
05BR00679,K2421,3.0,68,ENTR,12,1,0,194,2,W,1,,.,06
05BR00680,K2480,3.0,68,THIN,13,1,0,205,2,W,1,,.,06
05BR00681,K2483,3.0,68,X 11 BAG,Mkt,.,0,210,2,W,3,93,.,06
05BR00682,K2489,3.0,68,TOXIC MASTITI,Mkt,.,0,184,1,W,3,93,.,06
05BR00683,K2521,3.0,68,SL.ENTR,07,1,0,201,2,W,1,,.,06
05BR00684,K2523,3.0,68,,42,1,0,213,1,W,1,,.,06
05BR00685,K2578,3.0,68,ENTR,14,1,0,205,1,W,1,,.,06
05BR00686,K2579,3.0,68,LTS,15,1,0,197,2,W,1,,.,06
05BR00687,K2577,3.0,68,ABS.@R.TAIL,Mkt,.,0,245,5,W,3,93,.,06
05BR00688,K2616,3.0,68,,28,1,0,184,1,W,1,,.,06
05BR00689,K2644,3.0,68,FACIAL DAMAGE,08,1,0,168,1,W,1,,.,06
05BR00690,K2649,3.0,68,,21,1,0,203,1,W,1,,.,06
05BR00691,K2653,3.0,68,ENTR,01,1,0,224,1,W,1,,.,06
05BR00692,K2655,3.0,68,,22,1,0,216,2,W,1,,.,06
05BR00693,K2679,3.0,68,,17,1,0,206,1,W,1,,.,06
05BR00694,K2677,3.0,68,NICE EWE,16,1,0,205,2,W,1,,.,06
05BR00695,K2211,3.0,00,,Mkt,.,2,145,2,W,3,93,.,05
05BR00696,K2200,3.0,68,COARSE,07,1,0,221,1,W,1,,.,06
05BR00697,K2204,3.0,00,"DRY, CULL",Mkt,.,2,210,5,W,3,93,.,05
05BR00698,K2205,3.0,68,4TEATS,17,1,0,195,1,W,1,,.,06
05BR00699,K2230,3.0,68,,18,1,0,170,1,W,1,,.,06
05BR00700,K2266,3.0,68,METRITIS,08,1,0,182,1,W,1,,.,06
05BR00701,K2220,3.0,68,4TEATS,43,1,0,205,1,W,1,,.,06
05BR00702,K2281,3.0,68,VLTS,01,1,0,215,2,W,1,,.,06
05BR00703,K2806,2.0,68,,25,1,0,165,1,W,1,,.,06
05BR00704,K2809,2.0,00,NICE,ORE,O,2,226,5,W,O,92,.,00
05BR00705,K2837,2.0,68,RP,26,1,0,175,1,W,1,,.,06
05BR00706,K2851,2.0,68,X 11 BAG,Mkt,.,0,168,1,W,3,93,.,06
05BR00707,K2857,2.0,68,4TEATS,07,1,0,184,1,W,1,,.,06
05BR00708,K2865,2.0,68,,12,1,0,192,1,W,1,,.,06
05BR00709,K2825,2.0,68,ENTR,06,1,0,206,2,W,1,,.,06
05BR00710,K2828,2.0,68,ENTR,42,1,0,185,1,W,1,,.,06
05BR00711,K2829,2.0,68,,41,1,0,198,1,W,1,,.,06
05BR00712,K2898,2.0,68,FAT,43,1,0,214,1,W,1,,.,06
05BR00713,K2871,2.0,68,,42,1,0,193,1,W,1,,.,06
05BR00714,K2878,2.0,68,NICE,27,1,0,213,1,W,1,,.,06
05BR00715,K2915,2.0,68,NICE,08,1,0,186,2,W,1,,.,06
05BR00716,K2903,2.0,68,VAG.PRO.,Mkt,.,0,227,5,W,3,93,.,06
05BR00717,K2905,2.0,68,X 12 BAG,Mkt,.,0,210,2,W,3,93,.,06
05BR00718,K2907,2.0,68,FUZZY <<<,14,1,0,196,2,W,1,,.,06
05BR00719,K2938,2.0,68,4TEATS,28,1,0,188,2,W,1,,.,06
05BR00720,K2944,2.0,68,X 11 BAG,Mkt,.,0,191,1,W,3,93,.,06
05BR00721,K2951,2.0,68,NICE,02,1,0,183,1,W,1,,.,06
05BR00722,K2950,2.0,68,NICE,01,1,0,184,1,W,1,,.,06
05BR00723,K2961,2.0,68,LOW PROD.,Mkt,.,0,252,2,W,3,93,.,06
05BR00724,K2989,2.0,68,,43,1,0,201,1,W,1,,.,06
05BR00725,K2993,1.0,68,,42,1,0,173,1,W,1,,.,06
05BR00726,K2977,2.0,68,F3-,15,1,0,198,2,W,1,,.,06
05BR00727,K2717,3.0,68,,23,1,0,208,1,W,1,,.,06
05BR00728,K2707,3.0,68,EMACIATED X,XXX,.,0,163,1,W,3,93,.,06
05BR00729,K2731,3.0,68,NICE,43,1,0,225,1,W,1,,.,06
05BR00730,K2745,3.0,68,FLT,18,1,0,184,1,W,1,,.,06
05BR00731,K2760,2.0,68,"F2, #1 WNWT",42,1,0,217,1,W,1,,.,06
05BR00732,K2728,3.0,68,X 12 BAG,Mkt,.,0,238,1,W,3,93,.,06
05BR00733,K2785,2.0,68,,02,1,0,197,2,W,1,,.,06
05BR00734,K2770,2.0,68,NICE,43,1,0,222,2,W,1,,.,06
05BR00735,K2773,2.0,68,"NICE, found!!",03,1,0,185,H,W,1,,.,06
05BR00736,K2775,2.0,68,LTS,04,1,0,169,1,W,1,,.,06
05BR00737,K2772,2.0,68,,24,1,0,178,2,W,1,,.,06
05BR00738,K2778,2.0,68,4TEATS,05,1,0,216,2,W,1,,.,06
05BR00739,P0149,3.0,81,,04,2,0,171,2,W,1,,.,30
05BR00740,P0151,3.0,81,THIN, 4,2,0,146,1,W,1,,.,30
05BR00741,P0050,3.0,83,, 1,2,0,186,2,W,1,,.,30
05BR00742,P0027,3.0,81,, 1,2,0,178,2,W,1,,.,30
05BR00743,P0083,3.0,83,SW BAG, 2,2,0,188,2,W,1,,.,30
05BR00744,P0075,3.0,83,, 3,2,0,207,2,W,1,,.,30
05BR00745,P0076,3.0,83,THIN, 1,2,0,183,2,W,1,,.,30
05BR00746,P0317,3.0,84,, 2,2,0,162,1,W,1,,.,30
05BR00747,P0336,3.0,82,NICE,05,2,0,206,2,W,1,,.,30
05BR00748,P0363,3.0,84,, 3,2,0,172,1,W,1,,.,30
05BR00749,P0323,3.0,83,"OK,COARSE", 3,2,0,181,1,W,1,,.,30
05BR00750,P0204,3.0,84,THIN, 2,2,0,166,2,W,1,,.,30
05BR00751,P0208,3.0,81,NICE BAG, 4,2,0,150,2,W,1,,.,30
05BR00752,P0235,3.0,82,FOUND 11/05, 3,2,0,128,2,W,1,,.,30
05BR00753,P0247,3.0,83,,03,2,0,183,1,W,1,,.,30
05BR00754,P0260,3.0,83,THIN, 4,2,0,201,1,W,1,,.,30
05BR00755,P0267,3.0,83,,e34,2,0,177,2,W,1,,.,30
05BR00756,P0006,3.0,84,, 2,2,0,171,2,W,1,,.,30
05BR00757,R1152,5.0,12,THIN,34,1,0,168,1,W,1,,.,07
05BR00758,R1165,5.0,11,,24,1,2,190,1,W,1,,.,07
05BR00759,R1162,5.0,13,LOW PROD.,Mkt,.,2,155,1,W,3,93,.,43
05BR00760,R1168,5.0,13,BIG4HER,25,1,0,159,1,W,1,,.,43
05BR00761,R1126,5.0,11,BIG BAG,23,1,2,173,1,W,1,,.,07
05BR00762,R1128,5.0,10,OVX,OVX,O,2,0,5,W,O,,.,07
05BR00763,R1186,5.0,10,,26,1,0,188,2,W,1,,.,07
05BR00764,R1194,5.0,12,DYSTOCIA,35,1,0,163,1,W,1,,.,07
05BR00765,R1196,5.0,11,,27,1,0,159,1,W,1,,.,07
05BR00766,R1197,5.0,11,,36,1,0,183,2,W,1,,.,43
05BR00767,R1179,5.0,13,X 12 BAG,Mkt,.,2,185,2,W,3,93,.,43
05BR00768,R1003,6.0,10,X 4 BAG,Mkt,.,0,205,2,W,3,93,.,43
05BR00769,R1086,5.0,10,,33,1,0,196,1,W,1,,.,07
05BR00770,R1089,5.0,12,"THIN, LUNGS?",22,1,0,148,2,W,1,,.,07
05BR00771,R1090,5.0,11,X THIN,Mkt,.,0,170,1,W,3,93,.,07
05BR00772,R1076,5.0,12,LOW PROD.,Mkt,.,0,201,5,W,3,93,.,43
05BR00773,R1302,5.0,11,, 5,1,2,149,H,W,1,,.,07
05BR00774,R1333,5.0,11,,34,1,0,153,2,W,1,,.,07
05BR00775,R1346,5.0,13,BUMBLE FOOT,XXX,.,0,198,1,W,3,93,.,43
05BR00776,R1366,5.0,12,, 8,1,2,192,1,W,1,,.,43
05BR00777,R1320,5.0,12,THIN, 6,1,2,159,1,W,1,,.,07
05BR00778,R1374,5.0,10,Ytex 2005,35,1,0,178,1,W,1,,.,07
05BR00779,R1433,5.0,12,R.BLOODYMILK,01,1,0,170,1,W,1,,.,07
05BR00780,R1439,5.0,12,,02,1,0,164,1,W,1,,.,07
05BR00781,R1453,5.0,12,,03,1,2,163,1,W,1,,.,07
05BR00782,R1457,5.0,12,SUCK1SIDE,04,1,2,178,1,W,1,,.,43
05BR00783,R1461,5.0,13,LOW PROD.,Mkt,.,2,225,1,W,3,93,.,43
05BR00784,R1483,5.0,12,THIN KETOTIC,05,1,0,172,1,W,1,,.,07
05BR00785,R1474,5.0,11,,ORE,O,0,174,2,W,E,93,.,07
05BR00786,R1504,5.0,11,VLTS,36,1,0,179,1,W,1,,.,07
05BR00787,R1506,5.0,12,POOR MATERNAL,06,1,0,175,2,W,1,,.,07
05BR00788,R1532,5.0,12,SUCK1SIDE,07,1,2,161,1,W,1,,.,07
05BR00789,R1538,5.0,12,THIN,08,1,2,159,1,W,1,,.,07
05BR00790,R1541,5.0,12,"OVX, SMALL",OVX,O,2,0,5,W,O,,.,43
05BR00791,R1549,5.0,12,WRINKLES,11,1,2,190,1,W,1,,.,07
05BR00792,R1563,5.0,13,,12,1,0,174,2,W,1,,.,43
05BR00793,R1575,5.0,12,URI '04,13,1,2,148,1,W,1,,.,07
05BR00794,R1647,5.0,10,,37,1,0,164,2,W,1,,.,07
05BR00795,R1663,5.0,10,METRITIS, 7,1,0,185,2,W,1,,.,07
05BR00796,R1628,5.0,10,,14,1,2,178,1,W,1,,.,07
05BR00797,R1201,5.0,11,SW.BAG,28,1,0,169,2,W,1,,.,07
05BR00798,R1237,5.0,10,,38,1,0,166,1,W,1,,.,07
05BR00799,R1240,5.0,12,, 1,1,2,176,1,W,1,,.,07
05BR00800,R1245,5.0,10,URI '04,31,1,0,181,1,W,1,,.,07
05BR00801,R1248,5.0,11,, 2,1,0,196,2,W,1,,.,07
05BR00802,R1259,5.0,12,,23,1,0,164,1,W,1,,.,07
05BR00803,R1267,5.0,13,, 3,1,2,174,2,W,1,,.,43
05BR00804,R1224,5.0,13,,37,1,0,176,1,W,1,,.,43
05BR00805,R1228,5.0,12,LOW PROD.,Mkt,.,2,201,5,W,3,93,.,07
05BR00806,R1285,5.0,12,, 4,1,0,173,1,W,1,,.,07
05BR00807,R1277,5.0,10,THIN,33,1,0,192,2,W,1,,.,07
05BR00808,R1806,5.0,13,THIN,18,1,0,162,2,W,1,,.,43
05BR00809,R1865,5.0,13,SW BAG Ytex,22,1,2,178,1,W,1,,.,43
05BR00810,R1826,5.0,13,"LAME LR, H.",21,1,2,183,H,W,1,,.,43
05BR00811,R1884,5.0,12,,23,1,2,145,1,W,1,,.,43
05BR00812,R1961,5.0,11,,24,1,2,176,2,W,1,,.,07
05BR00813,R1974,5.0,13,,25,1,2,176,2,W,1,,.,07
05BR00814,R1746,5.0,10,HAULED 9/8/05,16,1,0,166,1,W,1,,.,07
05BR00815,R1728,5.0,11,,15,1,0,143,1,W,1,,.,07
05BR00816,R1727,5.0,13,X 13 BAG,Mkt,.,0,198,2,W,3,93,.,07
05BR00817,R1789,5.0,13,,17,1,0,156,2,W,1,,.,43
05BR00818,R0137,6.0,11,X 12 BAG,d.2,3,0,166,2,W,U,93,.,07
05BR00819,R0141,6.0,13,,14,1,0,161,1,W,1,,.,07
05BR00820,R0167,6.0,13,COLUMBIA?OVX,OVX,O,2,217,5,W,O,,.,43
05BR00821,R0125,6.0,12,POLYPAY?OVX,OVX,O,2,167,5,W,O,,.,07
05BR00822,R0170,6.0,13,DYSTOCIA,15,1,0,186,2,W,1,,.,07
05BR00823,R0011,6.0,11,UTE.PROLAPSE,Mkt,.,2,160,2,W,3,93,.,07
05BR00824,R0037,6.0,11,BIG BAG,07,1,0,192,1,W,1,,.,07
