UID,ETAG,LINE,RMK,IDX,PD,CUWT,BPEN,BRAND,NOV05,DEC10
96EW00047,A3309,ch,,111,1,77,j.5,green,85,106
96EW00048,A3334,73,,98,1,72,-FL,red,82,0
96EW00049,A3339,ch,,120,1,85,j.2,green,97,121
96EW00050,A3337,81,,102,1,91,e.8,red,105,118
96EW00051,A3343,81,4TEATS,107,1,107,e.8,red,125,150
96EW00052,A3346,ch,,112,1,81,j.0,green,91,112
96EW00053,A3342,ch,,110,1,76,j.6,green,89,102
96EW00054,A3351,81,,116,1,101,e.9,red,117,132
96EW00055,A3354,ch,,121,1,87,j.7,green,98,110
96EW00056,A3352,73,,95,1,75,-FL,red,87,0
96EW00057,A3358,81,,105,1,114,e.8,red,129,145
96EW00058,A3359,73,,100,1,72,-FL,red,84,0
96EW00059,A3357,73,,95,1,64,-FL,red,76,0
96EW00060,A3360,73,HAIRY,103,1,76,-FL,red,86,0
96EW00061,A3321,73,,107,1,97,-FL,red,109,0
96EW00062,A3320,81,PINK,102,1,91,e.9,red,106,124
96EW00063,A3323,73,HAIRY,101,1,77,-FL,red,87,0
96EW00064,A3381,ch,ENTR,90,1,82,j.8,green,97,118
96EW00065,A3384,82,,107,1,101,e.8,red,123,138
96EW00066,A3388,81,,107,1,97,e.8,red,119,129
96EW00067,A3393,73,,96,1,69,-FL,red,81,0
96EW00068,A3394,73,,101,1,74,-FL,red,84,0
96EW00069,A3372,ch,,92,1,80,j.0,green,94,111
96EW00070,A3400,82,,98,1,83,e.9,red,101,116
96EW00071,A3403,82,,96,1,82,e.9,red,94,108
96EW00072,A3406,ch,,90,1,78,j.4,green,98,118
96EW00073,A3409,82,4TEATS,115,1,86,e.9,red,109,123
96EW00074,A3430,81,,102,1,78,e.9,red,92,106
96EW00075,A3432,81,,107,1,89,e.9,red,104,123
96EW00076,A3437,82,,102,1,76,e.8,red,87,100
96EW00077,A3445,ch,4TEATS,114,1,95,j.0,green,110,131
96EW00078,A3449,82,4TEATS,97,1,76,e.8,red,93,107
96EW00079,A3464,81,HAIRY,119,1,104,e.8,red,124,142
96EW00080,A3423,81,,109,1,92,e.9,red,108,125
96EW00081,A3426,82,,101,1,82,e.8,red,97,111
96EW00082,A3427,82,PINTO EWE,90,1,85,e.9,red,107,119
96EW00083,A3481,81,,108,1,96,e.8,red,119,133
96EW00084,A3489,82,,98,1,98,e.8,red,118,131
96EW00085,A3496,73,,106,1,77,-FL,red,87,0
96EW00086,A3498,73,,98,1,67,-FL,red,74,0
96EW00087,A3497,73,,102,1,74,-FL,red,81,0
96EW00088,A3470,81,,106,1,82,e.9,red,93,105
96EW00089,A3473,73,X BAD EYES,102,6,81,-FL,red,92,0
96EW00090,A3472,73,4TEATS,107,1,91,-FL,red,105,0
96EW00091,A3516,ch,,92,1,81,j.2,green,94,102
96EW00092,A3518,82,4TEATS,92,1,74,e.8,red,89,101
96EW00093,A3504,81,,112,1,89,e.9,red,104,114
96EW00094,A3505,81,,110,1,88,e.8,red,102,116
96EW00095,A3509,82,,102,1,90,e.8,red,104,114
96EW00096,A3507,73,,97,1,74,-FL,red,83,0
96EW00097,A3530,73,,102,1,85,-FL,red,98,0
96EW00098,A3533,81,,103,1,90,e.9,red,112,130
96EW00099,A3541,73,,105,1,80,-FL,red,90,0
96EW00100,A3546,82,,113,1,95,e.8,red,108,117
96EW00101,A3547,82,,108,1,88,e.9,red,100,113
96EW00102,A3551,81,,110,1,97,e.8,red,111,122
96EW00103,A3550,81,,107,1,92,e.9,red,113,126
96EW00104,A3553,82,,99,1,89,e.9,red,105,120
96EW00105,A3558,73,,104,1,76,-FL,red,87,0
96EW00106,A3559,73,,101,1,72,-FL,red,86,0
96EW00107,A3561,73,,99,1,69,-FL,red,81,0
96EW00108,A3560,73,,101,1,71,-FL,red,72,0
96EW00109,A3564,73,,102,1,68,-FL,red,81,0
96EW00110,A3565,73,,107,1,74,-FL,red,85,0
96EW00111,A3526,81,,104,1,107,e.8,red,118,135
96EW00112,A3528,73,MSG 11/05/96,103,7,75,-FL,red,0,0
96EW00113,A3586,82,,106,1,94,e.9,red,115,132
96EW00114,A3587,82,,105,1,96,e.8,red,103,116
96EW00115,A3590,82,,92,1,87,e.9,red,95,110
96EW00116,A3570,81,,106,1,71,e.9,red,96,106
96EW00117,A3576,73,,101,1,72,-FL,red,79,0
96EW00118,A3610,73,,100,1,81,-FL,red,98,0
96EW00119,A3618,81,4TEATS,106,1,79,e.9,red,104,123
96EW00120,A3619,82,,99,1,99,e.9,red,116,128
96EW00121,A3604,82,,97,1,86,e.9,red,99,115
96EW00122,A3632,ch,,100,1,81,j.1,green,88,94
96EW00123,A3637,82,4TEATS,104,1,82,e.8,red,99,114
96EW00124,A3659,81,,98,1,82,e.8,red,95,105
96EW00125,A3660,81,4TEATS,98,1,81,e.9,red,99,112
96EW00126,A3663,ch,,92,1,75,j.3,green,84,101
96EW00127,A3662,88,BLACK WETHER,102,1,87,973,red,106,118
96EW00128,A3628,ch,,98,1,85,j.3,green,102,116
96EW00129,A3210,73,,104,1,75,-FL,red,92,0
96EW00130,A3215,81,,97,1,86,e.8,red,95,104
96EW00131,A3216,81,,94,1,72,e.9,red,77,93
96EW00132,A3208,ch,,119,1,80,j.5,green,92,106
96EW00133,A3209,ch,,120,1,91,j.6,green,108,120
96EW00134,A3231,ch,,96,1,78,j.0,green,89,111
96EW00135,A3236,ch,,113,1,86,j.1,green,100,108
96EW00136,A3232,73,,108,1,95,-FL,red,105,0
96EW00137,A3238,ch,,116,1,76,j.2,green,90,105
96EW00138,A3237,ch,,119,1,80,j.3,green,97,106
96EW00139,A3241,ch,,73,1,66,j.7,green,76,87
96EW00140,A3243,ch,,116,1,74,j.4,green,85,96
96EW00141,A3248,81,,95,1,84,e.8,red,97,110
96EW00142,A3249,ch,,104,1,73,j.6,green,84,97
96EW00143,A3251,ch,,85,1,98,j.1,green,118,133
96EW00144,A3254,73,,97,1,65,-FL,red,72,0
96EW00145,A3264,ch,,94,1,60,j.8,green,69,85
96EW00146,A3266,ch,4TEATS,100,1,76,j.0,green,86,103
96EW00147,A3262,ch,,112,1,91,j.1,green,104,114
96EW00148,A3267,ch,,104,1,81,j.2,green,97,115
96EW00149,A3224,ch,,109,1,74,j.5,green,87,99
96EW00150,A3229,ch,,123,1,102,j.0,green,120,140
96EW00151,A3280,82,,113,1,88,e.9,red,100,112
96EW00152,A3282,ch,MSG 2/10/97 !,100,1,70,j.3,green,79,95
96EW00153,A3287,ch,,96,1,76,j.1,green,81,88
96EW00154,A3291,ch,,133,1,113,j.1,green,121,132
96EW00155,A3293,82,,106,1,88,e.8,red,104,125
96EW00156,A3294,82,,98,1,93,e.8,red,116,130
96EW00157,A3296,ch,,101,1,88,j.0,green,99,114
96EW00158,A3297,81,,92,1,83,e.8,red,93,107
96EW00159,A3270,73,,100,1,74,-FL,red,86,0
96EW00160,A3275,81,,98,1,85,e.9,red,105,121
96EW00161,A3277,ch,,91,1,81,j.6,green,105,124
96EW00162,A3000,81,,104,1,100,e.9,red,114,124
96EW00163,A2812,ch,,118,1,91,j.7,green,111,126
96EW00164,A2800,ch,,79,1,79,j.6,green,91,103
96EW00165,A2804,ch,,103,1,102,j.6,green,116,132
96EW00166,A2807,ch,,95,1,94,j.2,green,108,128
96EW00167,A2830,ch,RAT,106,1,72,j.8,green,85,109
96EW00168,A2839,81,,107,1,115,e.8,red,122,138
96EW00169,A2846,82,4TEATS,112,1,91,e.8,red,106,117
96EW00170,A2848,73,RAT,91,1,73,-FL,red,84,0
96EW00171,A2851,82,ENTR,101,1,91,e.9,red,116,134
96EW00172,A2861,ch,,97,1,88,j.7,green,105,125
96EW00173,A2867,ch,,91,1,86,j.5,green,107,120
96EW00174,A2822,ch,,94,1,85,j.3,green,101,120
96EW00175,A2884,82,,112,1,95,e.9,red,123,138
96EW00176,A2885,81,,105,1,99,e.9,red,126,139
96EW00177,A2888,ch,,104,1,68,j.1,green,81,93
96EW00178,A2889,ch,,105,1,68,j.2,green,80,99
96EW00179,A2893,73,,104,1,84,-FL,red,95,0
96EW00180,A2894,73,,96,1,84,-FL,red,95,0
96EW00181,A2892,73,,97,1,72,-FL,red,85,0
96EW00182,A2899,88,BLACK WETHER,94,1,88,973,red,98,104
96EW00183,A2873,81,4TEATS,104,1,97,e.8,red,121,140
96EW00184,A2879,81,,105,1,96,e.8,red,112,127
96EW00185,A2877,82,,101,1,90,e.9,red,111,129
96EW00186,A2912,81,,112,1,85,e.9,red,112,126
96EW00187,A2919,82,,104,1,92,e.8,red,115,132
96EW00188,A2900,ch,,97,1,89,j.7,green,106,121
96EW00189,A2903,ch,,120,1,79,j.8,green,91,105
96EW00190,A2905,ch,,102,1,94,j.5,green,111,123
96EW00191,A2908,81,,98,1,94,e.8,red,115,126
96EW00192,A2934,81,,104,1,91,e.8,red,110,124
96EW00193,A2949,82,4TEATS,104,1,95,e.9,red,116,137
96EW00194,A2951,73,,101,1,76,-FL,red,83,0
96EW00195,A2956,73,,100,1,88,-FL,red,96,0
96EW00196,A2961,82,,106,1,104,e.8,red,116,131
96EW00197,A2969,81,4TEATS,110,1,95,e.8,red,107,120
96EW00198,A2928,82,,100,1,86,e.9,red,112,122
96EW00199,A2929,73,,99,1,74,-FL,red,85,0
96EW00200,A2986,82,4TEATS,107,1,92,e.9,red,108,122
96EW00201,A2993,73,"DEAD,11/17/96",100,6,78,-FL,red,92,0
96EW00202,A2971,73,,100,1,79,-FL,red,88,0
96EW00203,A2970,81,CURLY,104,1,76,e.9,red,91,102
96EW00204,A2973,73,,99,1,76,-FL,red,88,0
96EW00205,K8499,62,,96,1,102,e.4,red,124,144
96EW00206,K8517,60,,102,1,109,e.4,red,120,133
96EW00207,K8502,61,,98,1,107,e.4,red,114,145
96EW00208,K8534,61,BLK R KNEE OK,111,1,118,e.4,red,139,162
96EW00209,K8535,61,,111,1,114,e.5,red,139,146
96EW00210,K8539,00,"ENTR,4TEATS",0,1,100,e22,red,125,134
96EW00211,K8542,61,,110,1,95,e.4,red,119,143
96EW00212,K8549,62,,103,1,106,e.5,red,122,143
96EW00213,K8558,60,,109,1,97,e.5,red,114,125
96EW00214,K8563,00,,0,1,98,e21,red,118,131
96EW00215,K8520,61,,115,1,120,e.5,red,135,149
96EW00216,K8526,62,,95,1,97,e.4,red,114,130
96EW00217,K8527,62,4TEATS,97,1,101,e.5,red,118,137
96EW00218,K8577,60,,97,1,102,e.5,red,118,126
96EW00219,K8570,00,4TEATS,0,1,121,e22,red,141,163
96EW00220,K8613,00,,0,1,101,e22,red,123,139
96EW00221,K8601,61,,100,1,111,e.4,red,130,158
96EW00222,K8607,60,,96,1,97,e.4,red,123,141
96EW00223,K8630,00,,0,1,87,e22,red,112,129
96EW00224,K8645,00,,0,1,114,e22,red,131,145
96EW00225,K8654,00,NICE,0,1,119,e22,red,135,159
96EW00226,K8656,61,ENTR,99,1,102,e.5,red,115,135
96EW00227,K8659,00,,0,1,104,e21,red,123,135
96EW00228,K8660,00,,0,1,103,e22,red,126,135
96EW00229,K8623,00,,0,1,99,e22,red,119,136
96EW00230,K8625,62,,111,1,102,e.4,red,130,152
96EW00231,K8626,60,,100,1,111,e.5,red,132,141
96EW00232,K8683,00,4TEATS,0,1,103,e21,red,117,123
96EW00233,K8686,00,4TEATS,0,1,113,e22,red,131,142
96EW00234,K8698,61,4TEATS,118,1,107,e.4,red,128,147
96EW00235,K8672,00,ENTR,0,1,92,e22,red,121,133
96EW00236,K8678,61,4TEATS,107,1,132,e.5,red,150,163
96EW00237,K8801,60,4TEATS,87,1,94,e.5,red,102,125
96EW00238,K8808,61,,115,1,117,e.5,red,145,165
96EW00239,K8831,00,,0,1,101,e21,red,120,126
96EW00240,K8833,00,*REBLEED*,0,1,85,e21,red,91,98
96EW00241,K8835,60,,103,1,109,e.4,red,120,136
96EW00242,K8832,00,,0,1,87,e21,red,105,112
96EW00243,K8839,62,,97,1,98,e.4,red,107,117
96EW00244,K8830,00,4TEATS,0,1,96,e21,red,119,128
96EW00245,K8848,60,,99,1,92,e.4,red,107,119
96EW00246,K8847,60,ENTR,106,1,102,e.5,red,122,130
96EW00247,K8851,60,4TEATS,101,1,90,e.5,red,108,125
96EW00248,K8852,61,,100,1,110,e.4,red,133,146
96EW00249,K8865,00,*REBLEED*,0,1,93,e21,red,107,113
96EW00250,K8823,00,,0,1,71,e21,red,89,99
96EW00251,K8822,00,4TEATS,0,1,103,e21,red,126,137
96EW00252,K8881,62,,112,1,114,e.5,red,134,147
96EW00253,K8895,00,,0,1,105,e22,red,111,119
96EW00254,K8896,00,CLPG=3,0,1,85,e21,red,105,112
96EW00255,K8890,00,,0,1,103,e21,red,120,129
96EW00256,K8878,62,,96,1,93,e.4,red,113,124
96EW00257,K8879,00,CLPG=3,0,1,104,e22,red,115,125
96EW00258,K8800,00,4TEATS,0,1,105,e22,red,123,135
96EW00259,K8912,00,,0,1,96,e22,red,114,122
96EW00260,K8900,62,,114,1,104,e.5,red,128,140
96EW00261,K8941,62,,102,1,93,e.5,red,119,138
96EW00262,K8945,00,,0,1,75,e22,red,88,105
96EW00263,K8946,00,,0,1,96,e22,red,110,124
96EW00264,K8942,62,4TEATS,107,1,103,e.4,red,120,136
96EW00265,K8948,00,,0,1,88,e21,red,103,112
96EW00266,K8959,61,,102,1,99,e.5,red,119,138
96EW00267,K8969,61,4TEATS,95,1,97,e.4,red,122,140
96EW00268,K8967,00,ENTR,0,1,106,e22,red,120,131
96EW00269,K8921,62,4TEATS,104,1,102,e.4,red,119,143
96EW00270,K8983,00,,0,1,92,e21,red,114,128
96EW00271,K8989,00,HAIRY,0,1,108,e22,red,116,138
96EW00272,K8995,62,,114,1,113,e.4,red,120,137
96EW00273,K8992,00,,0,1,110,e22,red,134,155
96EW00274,K8999,61,,105,1,103,e.5,red,118,132
96EW00275,K8972,00,,0,1,101,e21,red,115,123
96EW00276,K8718,61,4TEATS,123,1,117,e.5,red,147,165
96EW00277,K8701,00,,0,1,101,e21,red,118,132
96EW00278,K8705,60,"STIFF,GRAFTED",90,1,103,e.4,red,130,144
96EW00279,K8735,62,4TEATS,115,1,104,e.4,red,126,137
96EW00280,K8736,62,,105,1,88,e.5,red,106,118
96EW00281,K8743,61,4TEATS,108,1,93,e.4,red,104,125
96EW00282,K8742,61,,109,1,97,e.5,red,120,137
96EW00283,K8749,00,4TEATS,0,1,94,e22,red,119,131
96EW00284,K8721,62,,102,1,93,e.4,red,107,123
96EW00285,K8785,60,,105,1,105,e.5,red,129,143
96EW00286,K8786,60,,99,1,94,e.4,red,113,132
96EW00287,K8790,00,ENTR,0,1,90,e22,red,108,122
96EW00288,K8771,62,,115,1,89,e.5,red,107,121
96EW00289,K8770,62,,112,1,99,e.4,red,123,141
96EW00290,K8776,00,,0,1,94,e22,red,102,111
96EW00291,K9107,62,4TEATS,119,1,124,e.4,red,144,168
96EW00292,K9136,00,"CLPG=3,ENTR",0,1,84,e22,red,108,117
96EW00293,K9141,00,,0,1,88,e21,red,104,117
96EW00294,K9142,00,4TEATS,0,1,101,e21,red,126,136
96EW00295,K9150,00,4TEATS,0,1,89,e21,red,115,134
96EW00296,K9122,00,,0,1,104,e22,red,122,128
96EW00297,K9127,61,,104,1,92,e.5,red,114,131
96EW00298,K9181,61,ENTR,103,1,91,e.5,red,108,130
96EW00299,K9180,61,BLK EYES,108,1,103,e.4,red,111,131
96EW00300,K9190,62,,116,1,115,e.5,red,124,150
96EW00301,K9194,00,,0,1,89,e22,red,109,126
96EW00302,K9195,00,,0,1,93,e22,red,107,121
96EW00303,K9177,00,,0,1,102,e21,red,118,131
96EW00304,K9019,61,BRN EARS,105,1,97,e.5,red,118,136
96EW00305,K9003,00,*REBLEED*4TTS,0,1,99,e21,red,112,124
96EW00306,K9002,00,,0,1,104,e21,red,116,128
96EW00307,K9032,00,,0,1,83,e21,red,101,109
96EW00308,K9042,60,4TEATS,110,1,96,e.5,red,112,131
96EW00309,K9061,62,4TEATS,100,1,99,e.4,red,125,145
96EW00310,K9063,00,"DEAD,12/9/96",0,6,81,e21,red,91,0
96EW00311,K9064,00,,0,1,110,e21,red,125,135
96EW00312,K9021,00,,0,1,86,e22,red,99,117
96EW00313,K9024,60,,113,1,99,e.4,red,118,134
96EW00314,K9025,60,,100,1,89,e.5,red,111,128
96EW00315,K9026,60,,104,1,101,e.4,red,111,130
96EW00316,K9022,00,,0,1,77,e22,red,91,105
96EW00317,K9084,00,HAIRY,0,1,113,e22,red,140,159
96EW00318,K9088,00,?LAMB JM,0,1,98,e22,red,114,124
96EW00319,K9092,00,4TEATS,0,1,111,e21,red,127,139
96EW00320,K9073,60,"ENTR,4TEATS",106,1,92,e.5,red,113,132
96EW00321,K9072,60,4TEATS,102,1,89,e.4,red,108,127
96EW00322,K9077,00,,0,1,76,e22,red,96,111
96EW00323,K9249,00,"4TEATS,BRNEAR",0,1,106,e21,red,126,137
96EW00324,K9220,00,4TEATS,0,1,103,e22,red,133,148
96EW00325,S6580,ID,,68,1,96,e.3,red,113,125
96EW00326,S6584,11,X WETHER,106,3,112,973,red,136,141
96EW00327,S6587,12,,98,1,77,e.2,red,95,105
96EW00328,S6593,12,NICE,106,1,101,e.3,red,117,128
96EW00329,S6596,10,4TEATS,108,1,91,e.1,red,108,114
96EW00330,S6592,13,,123,1,106,e.0,red,114,129
96EW00331,S6571,12,,98,1,95,e.3,red,111,114
96EW00332,S6577,13,,105,1,98,e.1,red,115,134
96EW00333,S6613,11,,105,1,116,e.0,red,125,133
96EW00334,S6618,10,PNEUMO+NAXCEL,103,1,100,e.0,red,113,133
96EW00335,S6603,10,HAIRY,110,1,97,e.0,red,106,128
96EW00336,S6604,10,HAIRY,109,1,95,e.1,red,109,120
96EW00337,S6631,11,,108,1,106,e.2,red,119,124
96EW00338,S6630,10,,103,1,113,e.1,red,130,143
96EW00339,S6640,13,,101,1,88,e.2,red,105,123
96EW00340,S6648,13,,109,1,91,e.0,red,103,116
96EW00341,S6647,13,4TEATS,107,1,89,e.3,red,97,111
96EW00342,S6650,13,,98,1,87,e.3,red,106,125
96EW00343,S6657,12,,83,1,83,e.1,red,95,108
96EW00344,S6668,12,,104,1,97,e.3,red,125,139
96EW00345,S6624,12,,97,1,83,e.3,red,98,108
96EW00346,S6627,10,,114,1,105,e.1,red,114,124
96EW00347,S6681,12,,92,1,87,e.2,red,102,118
96EW00348,S6686,ID,,104,1,90,e.1,red,102,115
96EW00349,S6682,12,4TEATS,104,1,97,e.2,red,121,139
96EW00350,S6694,ID,,92,1,98,e.0,red,109,121
96EW00351,S6695,10,4TEATS,105,1,101,e.1,red,119,133
96EW00352,S6671,13,,101,1,109,e.1,red,125,141
96EW00353,S6670,13,,99,1,90,e.1,red,96,107
96EW00354,S6673,12,HAIRY,95,1,81,e.2,red,91,103
96EW00355,S6679,11,ENTR,107,1,107,e.0,red,125,148
96EW00356,S6815,13,4TEATS,107,1,85,e.2,red,105,124
96EW00357,S6800,ID,,107,1,80,e.0,red,97,112
96EW00358,S6831,11,ENTR,104,1,96,e.1,red,107,119
96EW00359,S6830,11,,107,1,110,e.0,red,124,133
96EW00360,S6836,ID,,140,1,103,e.0,red,125,149
96EW00361,S6832,11,,112,1,113,e.0,red,134,146
96EW00362,S6838,11,,110,1,93,e.3,red,101,115
96EW00363,S6839,11,,99,1,86,e.2,red,107,116
96EW00364,S6856,12,ENTR,102,1,97,e.3,red,107,124
96EW00365,S6852,13,BLK SPOT ?LOC,110,1,90,e.3,red,94,103
96EW00366,S6859,ID,,134,1,99,e.1,red,123,135
96EW00367,S6861,ID,,107,1,82,e.2,red,91,107
96EW00368,S6864,11,4TEATS,109,1,93,e.1,red,108,117
96EW00369,S6865,11,4TEATS,92,1,85,e.1,red,105,120
96EW00370,S6866,11,4TEATS,101,1,95,e.0,red,120,136
96EW00371,S6880,12,4TEATS,103,1,88,e.0,red,105,127
96EW00372,S6884,13,,101,1,90,e.0,red,119,139
96EW00373,S6893,ID,,108,1,110,e.3,red,124,140
96EW00374,S6892,13,,105,1,83,e.0,red,91,108
96EW00375,S6873,10,4TEATS,115,1,87,e.3,red,99,108
96EW00376,S6874,10,4TEATS,116,1,92,e.0,red,99,112
96EW00377,S6872,11,,100,1,104,e.0,red,116,121
96EW00378,S6879,13,,96,1,96,e.1,red,105,116
96EW00379,S6916,13,,100,1,82,e.2,red,87,104
96EW00380,S6919,ID,,102,1,87,e.0,red,103,117
96EW00381,S6901,12,,104,1,96,e.1,red,120,128
96EW00382,S6908,11,,98,1,82,e.1,red,97,105
96EW00383,S6907,10,,105,1,91,e.3,red,102,107
96EW00384,S6931,13,ENTR,105,1,90,e.3,red,101,112
96EW00385,S6930,10,F3-,103,1,93,e.0,red,109,128
96EW00386,S6933,ID,HAIRY,122,1,93,e.1,red,115,123
96EW00387,S6935,10,4TEATS,103,1,101,e.2,red,109,126
96EW00388,S6938,13,,106,1,96,e.2,red,114,139
96EW00389,S6941,10,,102,1,93,e.0,red,108,128
96EW00390,S6944,11,ENTR,101,1,85,e.2,red,106,122
96EW00391,S6942,10,,102,1,93,e.1,red,111,120
96EW00392,S6949,11,,116,1,98,e.0,red,108,117
96EW00393,S6951,11,,104,1,91,e.2,red,107,115
96EW00394,S6950,11,,102,1,87,e.3,red,104,115
96EW00395,S6958,ID,STIFF WM,126,1,97,e.2,red,112,122
96EW00396,S6959,ID,,119,1,80,e.3,red,104,116
96EW00397,S6960,11,,112,1,98,e.3,red,119,133
96EW00398,S6963,13,,98,1,80,e.0,red,100,107
96EW00399,S6965,11,,97,1,89,e.2,red,100,110
96EW00400,S6921,10,4TEATS,102,1,92,e.1,red,102,113
96EW00401,S6924,12,,105,1,98,e.2,red,118,136
96EW00402,S6984,12,,106,1,86,e.0,red,101,122
96EW00403,S6989,10,,103,1,99,e.1,red,112,118
96EW00404,S6993,12,,111,1,105,e.3,red,114,124
96EW00405,S6994,10,,102,1,93,e.2,red,111,124
96EW00406,S6996,ID,4TEATS,135,1,99,e.0,red,111,125
96EW00407,S6999,12,4TEATS,97,1,95,e.2,red,111,124
96EW00408,S6977,11,,98,1,103,e.1,red,111,121
96EW00409,S6716,13,4TEATS,105,1,93,e.2,red,98,112
96EW00410,S6700,12,,92,1,88,e.3,red,98,110
96EW00411,S6703,13,HAIRY,92,1,84,e.1,red,106,120
96EW00412,S6704,13,4TEATS,92,1,82,e.1,red,93,112
96EW00413,S6702,10,,104,1,105,e.2,red,118,136
96EW00414,S6734,12,,103,1,78,e.3,red,95,112
96EW00415,S6735,12,,103,1,76,e.0,red,96,116
96EW00416,S6739,12,,100,1,98,e.1,red,105,117
96EW00417,S6737,12,4TEATS,102,1,101,e.0,red,115,124
96EW00418,S6740,ID,ENTR,117,1,93,e.2,red,111,126
96EW00419,S6749,ID,,111,1,86,e.3,red,99,113
96EW00420,S6747,10,4TEATS,114,1,101,e.2,red,112,126
96EW00421,S6750,ID,,111,1,84,e.0,red,101,114
96EW00422,S6756,10,,106,1,107,e.3,red,108,125
96EW00423,S6759,12,ENTR SL.,97,1,88,e.0,red,103,117
96EW00424,S6766,ID,4TEATS,119,1,95,e.2,red,114,136
96EW00425,S6721,13,ENTR,109,1,85,e.0,red,99,116
96EW00426,S6720,11,,109,1,108,e.1,red,123,131
96EW00427,S6724,10,F4- OK,106,1,116,e.2,red,138,148
96EW00428,S6780,12,,98,1,84,e.3,red,94,119
96EW00429,S6784,10,,102,1,99,e.3,red,116,138
96EW00430,S6788,11,,103,1,79,e.3,red,93,106
96EW00431,S6794,11,,89,1,85,e.2,red,100,117
96EW00432,S6795,11,ENTR,102,1,96,e.3,red,114,124
96EW00433,S6797,ID,,112,1,85,e.3,red,106,120
96EW00434,S6779,12,,105,1,91,e.2,red,111,131
96EW00435,S7119,12,,105,1,94,e.1,red,111,125
96EW00436,S7134,12,,90,1,85,e.3,red,100,114
96EW00437,S7137,11,,93,1,85,e.1,red,97,105
96EW00438,S7141,10,,110,1,94,e.1,red,108,121
96EW00439,S7148,11,,98,1,77,e.3,red,89,102
96EW00440,S7151,10,,118,1,116,e.1,red,126,154
96EW00441,S7154,13,,101,1,95,e.2,red,109,119
96EW00442,S7157,11,,108,1,95,e.0,red,104,126
96EW00443,S7120,11,,104,1,91,e.1,red,100,111
96EW00444,S7128,12,,103,1,103,e.2,red,123,133
96EW00445,S7191,13,,104,1,93,e.1,red,119,133
96EW00446,S7194,ID,,85,1,82,e.1,red,95,103
96EW00447,S7192,13,,99,1,86,e.2,red,101,123
96EW00448,S7170,ID,,113,1,91,e.3,red,102,109
96EW00449,S7179,10,,106,1,111,e.3,red,123,131
96EW00450,S7018,ID,,129,1,93,e.2,red,109,119
96EW00451,S7019,13,,95,1,95,e.3,red,109,118
96EW00452,S7004,10,4TEATS,109,1,92,e.0,red,111,129
96EW00453,S7031,10,,108,1,98,e.0,red,117,136
