UID,IDLAMB,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,CAUSE,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,C75,DISP,CADAM,CTBR,ABN
70WN00036,70149839,70,1,9839,2,46,460,7487,14,1,26,3,6,72,132,1,7,,1,80,09,10,12,07,032,6,2,2,1,,4,14,9603,14,535,53,26,46,1,5,7,98,94,,3,4,3,
70WN00037,70149840,70,1,9840,2,46,460,5992,14,1,30,3,9,71,131,1,7,,1,79,11,03,12,10,029,2,2,2,1,,4,14,9603,14,525,52,26,46,1,5,6,127,102,,3,5,3,
70WN00038,70149841,70,2,9841,2,46,460,5992,14,1,30,3,9,69,129,1,2,,1,62,09,03,11,07,032,11,2,2,1,,4,14,9603,14,425,42,26,46,1,5,2,116,72,,,5,3,
70WN00039,70149842,70,2,9842,2,46,460,9440,14,1,38,1,2,70,130,1,3,,1,65,09,03,08,08,037,2,2,3,2,,4,14,9603,14,431,43,28,46,1,1,7,123,90,,,2,1,
70WN00040,70149843,70,1,9843,2,35,350,9322,14,1,48,1,2,68,128,1,1,,1,69,09,03,09,08,035,9,2,3,2,,4,14,9373,14,452,45,43,35,1,2,7,129,112,,,2,1,
70WN00041,70149844,70,1,9844,2,46,460,9041,14,1,38,3,3,68,128,1,7,,1,70,08,03,12,09,032,13,2,2,1,,4,14,9603,14,481,48,26,46,1,1,7,129,84,,,3,3,
70WN00042,70149848,70,1,9848,2,46,460,8330,14,1,27,4,4,65,125,1,1,,1,73,07,03,10,07,037,26,2,2,1,,4,14,9603,14,504,50,39,46,1,4,9,143,100,,3,4,3,
70WN00043,70149849,70,2,9849,2,46,460,8330,14,1,27,3,4,65,125,1,3,,1,75,09,03,09,07,035,3,2,2,1,,4,14,9603,14,528,52,39,46,1,8,6,137,90,,,4,3,
70WN00044,70149851,70,1,9851,2,35,350,8287,14,1,40,1,4,60,120,1,7,,4,103,12,03,10,07,036,13,2,2,1,,4,14,9373,14,752,75,35,35,1,2,2,144,128,,3,4,1,
70WN00045,70149852,70,1,9852,2,35,350,9503,14,1,46,1,2,61,121,1,1,,1,61,10,03,11,09,032,3,2,2,1,,4,14,9373,14,413,41,38,35,1,3,6,122,110,,3,2,1,
70WN00046,70149853,70,2,9853,2,46,460,7307,14,1,25,3,6,60,120,1,3,,1,77,10,04,08,06,041,13,2,3,2,,4,14,9603,14,565,56,29,46,1,5,7,130,92,,,4,3,
70WN00047,70149855,70,1,9855,2,35,350,7268,14,1,43,1,6,60,120,1,4,,1,74,11,03,09,07,040,1,2,2,1,,4,14,9373,14,513,51,40,35,1,3,6,128,124,,,4,1,
70WN00048,70149856,70,2,9856,2,46,460,7397,14,1,24,5,6,58,118,1,3,,5,53,11,03,12,10,032,7,2,2,1,,4,14,9603,14,386,38,28,46,1,6,7,111,74,,,4,2,
70WN00049,70149857,70,2,9857,2,46,460,7397,14,1,24,5,6,58,118,1,3,,3,50,08,03,12,11,032,7,2,2,1,,4,14,9603,14,363,36,28,46,1,3,7,126,72,,,4,2,
70WN00050,70149862,70,1,9862,2,46,460,6609,14,1,28,5,7,56,116,1,7,,1,44,12,03,13,12,030,3,2,2,1,,4,14,9603,14,310,31,28,46,1,0,6,117,80,,3,5,2,
70WN00051,70149863,70,1,9863,2,46,460,6609,14,1,28,5,7,56,116,1,6,,1,47,11,03,13,10,030,3,2,2,1,,4,14,9603,14,333,33,28,46,1,3,6,119,84,,3,5,2,
70WN00052,70149864,70,1,9864,2,35,350,7460,14,1,42,1,6,53,113,1,2,,1,71,10,03,09,08,035,5,2,3,2,,4,14,9373,14,512,51,38,35,1,2,7,131,132,,,4,1,
70WN00053,70149865,70,1,9865,2,46,460,7451,14,1,27,5,6,53,113,1,7,,1,72,09,04,11,09,031,3,2,2,1,,4,14,9603,14,533,53,40,46,1,3,6,148,118,&,,4,2,
70WN00054,70149866,70,2,9866,2,46,460,7451,14,1,27,5,6,53,113,1,3,,2,51,10,03,12,11,031,3,2,2,1,,4,14,9603,14,368,36,40,46,1,8,6,129,94,,,4,2,
70WN00055,70149867,70,2,9867,2,46,460,8795,14,1,37,8,3,52,112,1,3,,1,44,07,03,12,11,032,2,2,2,1,,4,14,9603,14,321,32,25,46,1,1,7,131,80,,,3,2,
70WN00056,70149868,70,1,9868,2,46,460,8795,14,1,37,8,3,52,112,1,1,,1,71,09,03,10,09,033,8,2,2,1,,4,14,9603,14,555,55,25,46,1,5,7,146,88,,,3,2,
70WN00057,70149870,70,2,9870,2,35,350,9177,14,1,38,1,3,51,111,1,3,,1,67,10,03,09,07,044,3,2,3,2,,4,14,9373,14,512,51,37,35,1,2,7,136,102,,,3,1,
70WN00058,70184117,70,1,4117,3,78,782,9153,14,1,,1,3,81,141,1,1,,1,86,08,03,05,05,051,16,4,4,1,,4,18,3681,18,539,53,,78,6,9,2,139,100,,3,3,1,
70WN00059,70184118,70,2,4118,3,74,741,7586,14,1,,5,5,81,141,1,1,,1,74,09,03,09,07,037,17,2,2,1,,4,18,3862,18,475,47,,74,6,5,2,132,70,,,4,2,
70WN00060,70184119,70,2,4119,3,74,741,7586,14,1,,5,5,81,141,1,1,,2,61,09,03,10,09,032,4,2,2,1,,4,18,3862,18,390,39,,74,6,0,2,119,60,,,4,2,
70WN00061,70184122,70,1,4122,3,76,760,7822,14,1,,1,5,80,140,1,7,,2,97,09,03,08,05,042,17,2,2,1,,4,18,3528,18,614,61,,76,6,4,2,137,110,,,4,1,
70WN00062,70184123,70,2,4123,3,74,741,9715,14,1,,1,2,80,140,1,1,,1,73,13,03,07,06,045,6,2,2,1,,4,18,3862,18,451,45,,74,6,1,2,109,98,,2,2,1,
70WN00063,70184125,70,1,4125,3,77,770,9763,14,1,,1,2,79,139,1,5,,2,83,12,03,08,08,035,12,2,2,1,,4,18,3382,18,524,52,,77,6,4,2,118,102,,3,2,1,
70WN00064,70184127,70,1,4127,3,78,782,9618,14,1,,3,2,79,139,1,2,,1,87,09,03,08,07,035,24,2,2,1,,4,18,3681,18,567,56,,78,6,7,2,146,82,,,2,3,
70WN00065,70184128,70,1,4128,3,70,701,3114,18,1,,1,2,79,139,1,5,,1,94,08,03,07,07,041,3,2,2,1,,8,18,3817,18,616,61,,70,2,6,2,149,84,,5,2,1,
70WN00066,70184129,70,2,4129,3,77,772,9473,14,1,,1,2,79,139,1,3,,2,74,06,03,08,07,039,7,2,3,2,,4,18,3976,18,456,45,,77,6,6,2,144,106,,,2,1,
70WN00067,70184130,70,2,4130,3,74,740,9538,14,1,,3,2,79,139,1,1,,2,88,09,03,06,05,044,13,2,3,2,,4,18,3578,18,574,57,,74,6,4,2,149,82,,2,2,3,
70WN00068,70184131,70,2,4131,3,74,740,9538,14,1,,3,2,79,139,1,1,,1,85,09,03,07,05,034,22,2,2,1,,4,18,3578,18,554,55,,74,6,4,2,141,80,,,2,3,
70WN00069,70184132,70,2,4132,3,76,761,8291,14,1,,1,4,79,139,1,1,,1,96,09,03,06,04,048,14,2,2,1,,4,18,3930,18,606,60,,76,6,6,2,143,118,,,4,1,
70WN00070,70184134,70,2,4134,3,70,701,2652,18,1,,3,3,79,139,1,3,,3,46,10,03,13,10,030,21,2,2,1,,8,18,3817,18,285,28,,70,2,5,2,112,64,,,3,3,
70WN00071,70184135,70,2,4135,3,73,730,9541,14,1,,1,2,79,139,1,1,,1,80,08,03,09,06,037,25,2,2,1,,4,18,3612,18,509,50,,73,6,9,2,139,92,,,2,1,
70WN00072,70184136,70,1,4136,3,75,751,7799,14,1,,5,5,79,139,1,1,,1,68,08,03,10,07,042,24,3,3,1,,4,18,3942,18,417,41,,75,6,7,2,139,100,,,4,2,
70WN00073,70184137,70,2,4137,3,75,751,7799,14,1,,5,5,79,139,1,1,,1,71,06,03,10,08,030,4,2,2,1,,4,18,3942,18,449,44,,75,6,9,2,141,86,,,4,2,
70WN00074,70184138,70,2,4138,3,70,702,2040,18,1,,5,5,79,139,1,1,,1,67,09,03,10,10,039,25,2,3,2,,8,18,3568,18,417,41,,70,2,7,2,137,90,,2,4,2,
70WN00075,70184139,70,2,4139,3,70,702,2040,18,1,,5,5,79,139,1,1,,1,66,07,03,09,10,035,1,2,2,1,,8,18,3568,18,420,42,,70,2,0,2,139,76,,,4,2,
70WN00076,70184140,70,1,4140,3,76,761,8789,14,1,,1,3,79,139,1,1,,1,106,09,03,07,07,037,18,2,2,1,,4,18,3930,18,681,68,,76,6,1,2,151,114,,,3,1,
70WN00077,70184141,70,2,4141,3,75,750,8866,14,1,,5,3,79,139,1,1,,1,73,06,03,08,08,039,1,2,2,1,,4,18,3476,18,459,45,,75,6,9,2,149,92,,5,3,2,
70WN00078,70184142,70,2,4142,3,75,750,8866,14,1,,5,3,79,139,1,1,,1,63,08,03,12,09,034,25,2,2,1,,4,18,3476,18,390,39,,75,6,0,2,133,88,,,3,2,
70WN00079,70184143,70,2,4143,3,74,740,9780,14,1,,1,2,79,139,1,1,,1,84,10,03,06,06,040,6,2,2,1,,4,18,3578,18,532,53,,74,6,2,2,132,100,,,2,1,
70WN00080,70184144,70,2,4144,3,70,701,3299,18,1,,1,2,79,139,1,1,,1,73,08,03,09,08,037,5,2,2,1,,8,18,3817,18,459,45,,70,2,9,2,134,92,,,2,1,
70WN00081,70184145,70,1,4145,3,78,781,6587,14,1,,5,7,78,138,3,4,,2,83,07,03,08,07,032,6,2,2,1,,4,18,3318,18,526,52,,78,6,6,2,149,104,,,5,2,
70WN00082,70184146,70,2,4146,3,78,781,6587,14,1,,5,7,78,138,1,1,,1,67,09,03,07,07,039,4,2,2,1,,4,18,3318,18,397,39,,78,6,7,2,125,122,,,5,2,
70WN00083,70184147,70,2,4147,3,74,741,9718,14,1,,3,2,78,138,1,1,,1,70,09,03,09,08,041,3,2,2,1,,4,18,3862,18,454,45,,74,6,4,2,137,74,,,2,3,
70WN00084,70184148,70,1,4148,3,74,741,9718,14,1,,4,2,80,140,1,1,,1,78,11,03,08,05,039,26,2,2,1,,4,18,3862,18,507,50,,74,6,7,9,127,70,,3,2,3,
70WN00085,70184149,70,1,4149,3,76,760,8129,14,1,,1,4,78,138,1,6,,1,112,09,03,06,07,045,12,2,2,1,,4,18,3528,18,700,70,,76,6,0,2,159,154,,,4,1,
70WN00086,70184150,70,1,4150,3,76,762,9635,14,1,,1,2,78,138,1,1,,4,98,09,03,05,05,044,23,2,2,1,,4,18,3516,18,619,61,,76,6,9,2,149,126,,3,2,1,
70WN00087,70184151,70,1,4151,3,77,772,9418,14,1,,1,2,78,138,1,6,,1,82,09,03,09,07,037,23,2,2,1,,4,18,3976,18,516,51,,77,6,6,2,133,108,,,2,1,
70WN00088,70184152,70,2,4152,3,73,730,9317,14,1,,1,3,78,138,1,1,,1,90,09,03,06,06,043,12,2,3,2,,4,18,3612,18,572,57,,73,6,2,2,141,110,,,3,1,
70WN00089,70184153,70,2,4153,3,77,772,7816,14,1,,5,5,78,138,1,3,,2,75,09,03,08,06,042,24,2,2,1,,4,18,3976,18,471,47,,77,6,1,2,136,100,,,4,2,
70WN00090,70184154,70,2,4154,3,77,772,7816,14,1,,5,5,78,138,1,1,,1,71,07,03,09,08,036,22,2,2,1,,4,18,3976,18,452,45,,77,6,2,2,143,86,,,4,2,
70WN00091,70184155,70,2,4155,3,76,760,8009,14,1,,5,5,78,138,1,1,,1,81,09,03,08,07,038,25,2,2,1,,4,18,3528,18,513,51,,76,6,3,2,142,102,,5,4,2,
70WN00092,70184156,70,2,4156,3,76,760,8009,14,1,,5,5,78,138,1,1,,1,83,07,03,09,06,034,17,2,2,1,,4,18,3528,18,535,53,,76,6,5,2,148,92,,2,4,2,
70WN00093,70184157,70,2,4157,3,72,900,2593,18,1,,1,4,78,138,1,1,,2,78,09,03,08,05,037,18,2,2,1,,8,18,3149,18,507,50,,72,3,7,2,121,80,,2,4,1,
70WN00094,70184158,70,1,4158,3,72,910,3211,18,1,,1,2,78,138,1,4,,1,83,10,04,08,07,036,7,2,2,1,,8,18,3220,18,517,51,,72,3,7,2,122,116,,,2,1,
70WN00095,70184159,70,1,4159,3,72,840,2560,18,1,,1,4,78,138,1,1,,1,84,12,07,06,06,042,20,2,2,1,,8,18,3287,18,536,53,,72,3,6,2,98,100,,,4,1,
70WN00096,70184161,70,1,4161,3,74,742,6776,14,1,,3,7,78,138,1,5,,1,72,12,03,10,11,031,13,2,2,1,,4,18,4000,18,449,44,,74,6,9,2,114,100,,3,5,3,
70WN00097,70184163,70,2,4163,3,70,702,2327,18,1,,4,4,80,140,1,1,,1,77,09,03,07,07,045,26,2,2,1,,8,18,3568,18,489,48,,70,2,9,9,133,86,,3,4,3,
70WN00098,70184164,70,2,4164,3,76,762,6859,14,1,,3,7,78,138,1,1,,2,85,10,03,06,05,047,8,2,2,1,,4,18,3516,18,551,55,,76,6,1,2,135,90,,,5,3,
70WN00099,70184166,70,2,4166,3,74,742,9382,14,1,,1,2,78,138,1,1,,1,71,09,03,10,08,038,7,2,2,1,,4,18,4000,18,441,44,,74,6,1,2,129,102,,5,2,1,
70WN00100,70184167,70,1,4167,3,72,850,2389,18,1,,5,4,78,138,1,3,,4,70,11,03,10,07,036,22,2,2,1,,8,18,3172,18,438,43,,72,3,8,2,122,96,,,4,2,
70WN00101,70184168,70,1,4168,3,72,850,2389,18,1,,5,4,78,138,1,7,,2,76,12,03,10,09,031,12,2,2,1,,8,18,3172,18,490,49,,72,3,0,2,123,84,,,4,2,
70WN00102,70184169,70,2,4169,3,76,762,7963,14,1,,5,5,78,138,1,1,,2,77,09,03,07,06,046,8,3,3,1,,4,18,3516,18,494,49,,76,6,4,2,138,88,,,4,2,
70WN00103,70184170,70,1,4170,3,76,762,7963,14,1,,5,5,78,138,1,1,,1,77,09,03,08,08,042,20,2,3,2,,4,18,3516,18,490,49,,76,6,0,2,145,94,,,4,2,
70WN00104,70184171,70,2,4171,3,76,760,6363,11,1,,1,3,78,138,1,1,,1,91,10,05,07,05,039,9,2,2,1,,1,18,3528,18,580,58,,76,6,0,2,124,110,,,3,1,
70WN00105,70184172,70,1,4172,3,74,742,9430,14,1,,5,2,78,138,1,5,,1,96,10,04,09,08,041,1,2,2,1,,4,18,4000,18,617,61,,74,6,7,2,153,108,,,2,2,
70WN00106,70184173,70,2,4173,3,74,742,9430,14,1,,5,2,78,138,1,3,,1,56,10,03,11,09,035,20,2,2,1,,4,18,4000,18,357,35,,74,6,7,2,117,68,,2,2,2,
70WN00107,70184174,70,1,4174,3,76,760,8602,14,1,,5,4,78,138,1,7,,2,67,14,03,10,09,032,1,2,2,1,,4,18,3528,18,419,41,,76,6,9,2,103,92,,3,4,2,
70WN00108,70184175,70,2,4175,3,76,760,8602,14,1,,5,4,78,138,1,1,,2,72,11,03,08,06,039,12,2,2,1,,4,18,3528,18,459,45,,76,6,9,2,119,86,1,,4,2,
70WN00109,70184176,70,2,4176,3,77,772,9008,14,1,,1,3,78,138,1,1,,1,84,11,04,07,05,041,16,2,2,1,,4,18,3976,18,528,52,,77,6,8,2,118,112,,,3,1,
70WN00110,70184177,70,2,4177,3,78,782,8752,14,1,,3,3,78,138,1,1,,1,64,11,03,09,08,036,13,2,2,1,,4,18,3681,18,388,38,,78,6,8,2,123,104,,2,3,3,
70WN00111,70184180,70,2,4180,3,78,781,8408,14,1,,3,4,78,138,1,1,,1,88,08,03,05,05,044,8,2,2,1,,4,18,3318,18,580,58,,78,6,0,2,150,80,,5,4,3,
70WN00112,70184182,70,1,4182,3,70,701,2068,18,1,,3,5,78,138,1,4,,1,101,09,03,07,07,040,8,2,2,1,,8,18,3817,18,665,66,,70,2,5,2,157,92,,,4,3,
70WN00113,70184183,70,1,4183,3,74,742,8823,14,1,,1,3,77,137,1,5,,1,88,09,03,09,07,035,13,2,2,1,,4,18,4000,18,569,56,,74,6,9,2,132,100,,3,3,1,
70WN00114,70184184,70,2,4184,3,74,740,8543,14,1,,1,4,77,137,1,1,,1,84,11,03,07,06,042,8,2,2,1,,4,18,3578,18,545,54,,74,6,5,2,122,94,,2,4,1,
70WN00115,70184185,70,2,4185,3,77,771,7777,14,1,,5,5,77,137,1,3,,1,76,10,03,09,07,036,17,2,2,1,,4,18,3410,18,476,47,,77,6,6,2,130,108,,,4,2,
70WN00116,70184186,70,2,4186,3,77,771,7777,14,1,,5,5,77,137,1,1,,1,72,13,03,08,07,036,3,2,2,1,,4,18,3410,18,450,45,,77,6,0,2,109,104,,,4,2,
70WN00117,70184187,70,2,4187,3,72,810,2990,18,1,,5,3,77,137,1,1,,1,76,08,03,07,05,042,7,2,2,1,,8,18,3134,18,488,48,,72,3,8,2,138,92,,5,3,2,
70WN00118,70184188,70,1,4188,3,72,810,2990,18,1,,5,3,77,137,1,7,,2,64,12,04,11,07,033,21,2,2,1,,8,18,3134,18,401,40,,72,3,1,2,107,90,,5,3,2,
70WN00119,70184189,70,2,4189,3,78,782,7870,14,1,,3,5,77,137,1,1,,1,78,09,03,07,05,041,12,2,2,1,,4,18,3681,18,502,50,,78,6,2,2,134,92,,2,4,3,
70WN00120,70184190,70,2,4190,3,78,782,7870,14,1,,3,5,77,137,1,1,,1,70,10,03,08,07,034,25,2,2,1,,4,18,3681,18,447,44,,78,6,7,2,124,88,,2,4,3,
70WN00121,70184191,70,1,4191,3,72,950,3248,18,1,,1,2,77,137,3,1,,2,72,13,03,07,07,041,25,2,2,1,,8,18,3247,18,447,44,,72,3,7,2,107,108,,3,2,1,
70WN00122,70184192,70,1,4192,3,72,870,2734,18,1,,1,3,77,137,1,1,,1,76,10,03,08,05,041,21,2,3,2,,8,18,3087,18,492,49,,72,3,2,2,115,86,,,3,1,
70WN00123,70184193,70,2,4193,3,74,740,9646,14,1,,5,2,77,137,1,1,,1,68,10,03,10,07,035,13,2,2,1,,4,18,3578,18,428,42,,74,6,8,2,123,94,,,2,2,
70WN00124,70184194,70,2,4194,3,74,740,9646,14,1,,5,2,77,137,2,1,,2,59,13,03,10,10,033,3,2,2,1,,4,18,3578,18,366,36,,74,6,6,2,104,88,,,2,2,
70WN00125,70184197,70,2,4197,3,74,741,9378,14,1,,1,2,75,135,1,1,,2,76,12,03,09,06,038,5,2,2,1,,4,18,3862,18,483,48,,74,6,3,2,112,108,,2,2,1,
70WN00126,70184198,70,1,4198,3,76,760,5917,11,1,,1,7,77,137,1,4,,2,91,10,05,07,07,037,19,2,2,1,,1,18,3528,18,577,57,,76,6,7,2,126,120,,3,5,1,
70WN00127,70184199,70,2,4199,3,77,772,8184,14,1,,1,4,77,137,1,3,,1,84,10,03,07,05,043,6,2,2,1,,4,18,3976,18,536,53,,77,6,6,2,125,106,,,4,1,
70WN00128,70184200,70,2,4200,3,72,880,2263,18,1,,5,5,77,137,1,1,,1,69,10,03,08,08,036,12,2,2,1,,8,18,3147,18,453,45,,72,3,3,2,125,70,,,4,2,
70WN00129,70184201,70,2,4201,3,72,880,2263,18,1,,5,5,77,137,1,1,,1,65,08,03,09,08,038,7,2,2,1,,8,18,3147,18,415,41,,72,3,5,2,132,82,,2,4,2,
70WN00130,70184202,70,2,4202,3,72,810,3175,18,1,,5,2,77,137,1,1,,1,64,12,03,11,08,037,16,2,2,1,,8,18,3134,18,415,41,,72,3,5,2,113,72,,5,2,2,
70WN00131,70184203,70,1,4203,3,72,810,3175,18,1,,5,2,77,137,1,1,,6,60,09,03,11,08,032,1,2,2,1,,8,18,3134,18,378,37,,72,3,8,2,121,82,,,2,2,
70WN00132,70184204,70,1,4204,3,70,701,2406,18,1,,1,4,77,137,1,1,,1,90,09,03,07,08,036,25,2,2,1,,8,18,3817,18,571,57,,70,2,1,2,137,118,,,4,1,
70WN00133,70184205,70,2,4205,3,72,850,2036,18,1,,5,5,77,137,1,1,,3,73,09,03,07,07,047,7,2,3,2,,8,18,3172,18,477,47,,72,3,7,2,138,76,,,4,2,
70WN00134,70184206,70,2,4206,3,72,850,2036,18,1,,5,5,77,137,1,1,,1,71,08,03,09,06,039,21,2,2,1,,8,18,3172,18,463,46,,72,3,3,2,135,76,,,4,2,
