UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
19PE00274,19,06,A0619,05,H9879,05,H7592,30,2019060619,2017059879,2012057592
19PE00275,19,06,A0620,05,H9879,05,H7592,30,2019060620,2017059879,2012057592
19PE00276,19,06,A0621,05,H9879,05,H7592,30,2019060621,2017059879,2012057592
19PE00277,19,06,A0622,05,H9917,05,H8955,30,2019060622,2017059917,2015058955
19PE00278,19,06,A0623,05,H9866,05,H9060,30,2019060623,2017059866,2015059060
19PE00279,19,06,A0624,05,H9641,05,H9961,30,2019060624,2017059641,2017059961
19PE00280,19,06,A0625,05,H9879,05,H9865,30,2019060625,2017059879,2017059865
19PE00281,19,06,A0626,05,H9421,05,H8874,30,2019060626,2016059421,2015058874
19PE00282,19,06,A0627,05,H9421,05,H8874,30,2019060627,2016059421,2015058874
19PE00283,19,06,A0628,05,H9866,05,H9424,30,2019060628,2017059866,2016059424
19PE00284,19,06,A0629,05,H9866,05,H9424,30,2019060629,2017059866,2016059424
19PE00285,19,06,A0630,05,H9866,05,H9424,30,2019060630,2017059866,2016059424
19PE00286,19,06,A0631,05,H9845,05,H8492,30,2019060631,2017059845,2014058492
19PE00287,19,06,A0632,05,H9845,05,H8492,30,2019060632,2017059845,2014058492
19PE00288,19,06,A0633,05,H9879,05,H9807,30,2019060633,2017059879,2017059807
19PE00289,19,06,A0634,05,H9866,05,H9357,30,2019060634,2017059866,2016059357
19PE00290,19,06,A0635,05,H9641,05,H8765,30,2019060635,2017059641,2014058765
19PE00291,19,06,A0636,05,H9641,05,H8765,30,2019060636,2017059641,2014058765
19PE00292,19,06,A0637,05,H9866,05,H7848,30,2019060637,2017059866,2012057848
19PE00293,19,06,A0638,05,H9866,05,H7848,30,2019060638,2017059866,2012057848
19PE00294,19,06,A0639,05,H9866,05,H7848,30,2019060639,2017059866,2012057848
19PE00295,19,06,A0640,05,H9845,05,H9393,30,2019060640,2017059845,2016059393
19PE00296,19,06,A0641,05,H9845,05,H9393,30,2019060641,2017059845,2016059393
19PE00297,19,06,A0642,05,H9784,05,H8248,30,2019060642,2017059784,2013058248
19PE00298,19,06,A0643,05,H9421,05,H9583,30,2019060643,2016059421,2017059583
19PE00299,19,06,A0644,05,H9421,05,H9583,30,2019060644,2016059421,2017059583
19PE00300,19,06,A0645,05,H9421,05,H9583,30,2019060645,2016059421,2017059583
19PE00301,19,06,A0646,05,H9866,05,H9953,30,2019060646,2017059866,2017059953
19PE00302,19,06,A0647,05,H9866,05,H9953,30,2019060647,2017059866,2017059953
19PE00303,19,06,A0648,05,H9641,05,H9325,30,2019060648,2017059641,2016059325
19PE00304,19,06,A0649,05,H9879,05,H9437,30,2019060649,2017059879,2016059437
19PE00305,19,06,A0650,05,H9879,05,H9437,30,2019060650,2017059879,2016059437
19PE00306,19,06,A0651,05,H9879,05,H9437,30,2019060651,2017059879,2016059437
19PE00307,19,06,A0652,05,H9641,05,H8892,30,2019060652,2017059641,2015058892
19PE00308,19,06,A0653,05,H9641,05,H8892,30,2019060653,2017059641,2015058892
19PE00309,19,06,A0654,05,H9917,05,H9310,30,2019060654,2017059917,2016059310
19PE00310,19,06,A0655,05,H9917,05,H9310,30,2019060655,2017059917,2016059310
19PE00311,19,06,A0656,05,H9917,05,H9310,30,2019060656,2017059917,2016059310
19PE00312,19,06,A0657,05,H9784,05,H9636,30,2019060657,2017059784,2017059636
19PE00313,19,06,A0658,05,H9879,05,H9756,30,2019060658,2017059879,2017059756
19PE00314,19,06,A0659,05,H9866,05,H9436,30,2019060659,2017059866,2016059436
19PE00315,19,06,A0660,05,H9866,05,H9436,30,2019060660,2017059866,2016059436
19PE00316,19,06,A0661,05,H9684,05,H9630,30,2019060661,2017059684,2017059630
19PE00317,19,06,A0662,05,H9684,05,H9630,30,2019060662,2017059684,2017059630
19PE00318,19,06,A0663,05,H9784,05,H9793,30,2019060663,2017059784,2017059793
19PE00319,19,06,A0664,05,H9866,05,H9013,30,2019060664,2017059866,2015059013
19PE00320,19,06,A0665,05,H9866,05,H9013,30,2019060665,2017059866,2015059013
19PE00321,19,06,A0666,05,H9845,05,H9537,30,2019060666,2017059845,2016059537
19PE00322,19,06,A0667,05,H9845,05,H9537,30,2019060667,2017059845,2016059537
19PE00323,19,06,A0668,05,H9684,05,H8495,30,2019060668,2017059684,2014058495
