UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,PSHDAY,GRFL_365,AGE
06SH00546,2004643014,64,K3014,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,2.0
06SH00547,2000111433,11,R1433,7.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.7,6.0
06SH00548,1999090216,09,90216,9.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.9,7.0
06SH00549,2004114383,11,R4383,9.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00550,2001112550,11,R2550,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.4,5.0
06SH00551,2004114990,11,R4990,6.0,62,3,2,2006-02-18,49,Band1 Ewe,1,TENDER,2005-03-14,6.4,2.0
06SH00552,2004643010,64,K3010,9.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.5,2.0
06SH00553,2000111647,11,R1647,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,6.0
06SH00554,2004115095,11,R5095,8.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.6,2.0
06SH00555,2004114417,11,R4417,7.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00556,2001112357,11,R2357,7.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,5.0
06SH00557,2001112513,11,R2513,10.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.7,5.0
06SH00558,2002642183,64,K2183,9.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.8,4.0
06SH00559,2001112500,11,R2500,8.2,62,3,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-13,8.8,5.0
06SH00560,2002113383,11,R3383,9.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,4.0
06SH00561,2002642679,64,K2679,9.0,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,4.0
06SH00562,2002113268,11,R3268,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.2,4.0
06SH00563,2004114276,11,R4276,9.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00564,2004114303,11,R4303,11.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.4,2.0
06SH00565,2003114155,11,R4155,7.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.5,3.0
06SH00566,2002113078,11,R3078,7.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,7.7,4.0
06SH00567,2003114132,11,R4132,9.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.9,3.0
06SH00568,2003642950,64,K2950,9.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.0,3.0
06SH00569,2001112521,11,R2521,9.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,5.0
06SH00570,2001112281,11,R2281,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,11.0,5.0
06SH00571,2003642828,64,K2828,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,3.0
06SH00572,2000000197,00,00197,9.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,6.0
06SH00573,2002113472,11,R3472,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.2,4.0
06SH00574,2001112220,11,R2220,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.7,5.0
06SH00575,2001112894,11,R2894,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.2,5.0
06SH00576,1998109181,10,S9181,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,8.0
06SH00577,1999640972,64,K0972,7.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.3,7.0
06SH00578,1998008764,00, 8764,10.0,60,4,2,2006-02-18,49,Band1 Ewe,1,?8784 = 8764,2005-03-15,10.7,8.0
06SH00579,2000111826,11,R1826,10.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.7,6.0
06SH00580,2001112811,11,R2811,8.0,62,3,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-13,8.5,5.0
06SH00581,2004114660,11,R4660,11.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.4,2.0
06SH00582,2000111374,11,R1374,7.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,7.5,6.0
06SH00583,2002113933,11,R3933,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,4.0
06SH00584,1999090905,09,90905,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.2,7.0
06SH00585,2002642300,64,K2300,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.2,4.0
06SH00586,2004643164,64,K3164,11.0,54,7,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,2.0
06SH00587,2004114808,11,R4808,11.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,2.0
06SH00588,2003642878,64,K2878,9.8,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.5,3.0
06SH00589,1998008441,00, 8441,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.7,8.0
06SH00590,2003114197,11,R4197,11.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,3.0
06SH00591,2001112446,11,R2446,9.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,5.0
06SH00592,2004114323,11,R4323,9.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.3,2.0
06SH00593,2004643133,64,K3133,7.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,2.0
06SH00594,2001112728,11,R2728,8.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.8,5.0
06SH00595,1998640495,64,K0495,9.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,8.0
06SH00596,2004115109,11,R5109,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00597,2002642653,64,K2653,8.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.8,4.0
06SH00598,2002642523,64,K2523,9.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,4.0
06SH00599,2003642915,64,K2915,9.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.5,3.0
06SH00600,1999090925,09,90925,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.4,7.0
06SH00601,2004114616,11,R4616,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,2.0
06SH00602,2004114290,11,R4290,8.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,2.0
06SH00603,2004114592,11,R4592,7.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,2.0
06SH00604,2002113785,11,R3785,7.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.7,4.0
06SH00605,2004643162,64,K3162,9.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.5,2.0
06SH00606,2001112576,11,R2576,11.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,12.5,5.0
06SH00607,2001112330,11,R2330,8.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,5.0
06SH00608,2004114691,11,R4691,11.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,2.0
06SH00609,2004643140,64,K3140,9.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00610,2004114370,11,R4370,13.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,14.1,2.0
06SH00611,2002642062,64,K2062,7.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.3,4.0
06SH00612,2004643161,64,K3161,10.6,58,5,2,2006-02-18,49,Band1 Ewe,1,?R3161=K3161,2005-03-14,11.3,2.0
06SH00613,2000111201,11,R1201,9.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,6.0
06SH00614,2000641115,64,K1115,10.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.7,6.0
06SH00615,2001112205,11,R2205,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.7,5.0
06SH00616,2001112173,11,R2173,10.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.7,5.0
06SH00617,2001641797,64,K1797,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,5.0
06SH00618,2001112709,11,R2709,9.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.3,5.0
06SH00619,2004643024,64,K3024,10.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
06SH00620,2002642677,64,K2677,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.4,4.0
06SH00621,2004643003,64,K3003,9.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00622,2004115168,11,R5168,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,2.0
06SH00623,2004114486,11,R4486,7.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,2.0
06SH00624,2004643212,64,K3212,9.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00625,2003114089,11,R4089,9.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,3.0
06SH00626,2004114765,11,R4765,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,2.0
06SH00627,2004114515,11,R4515,9.8,62,3,2,2006-02-18,49,Band1 Ewe,1,TENDER,2005-03-14,10.5,2.0
06SH00628,2004114570,11,R4570,10.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
06SH00629,2004114727,11,R4727,10.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,2.0
06SH00630,2004643001,64,K3001,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.3,2.0
06SH00631,2002113448,11,R3448,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.2,4.0
06SH00632,1999110417,11,R0417,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.2,7.0
06SH00633,2004114488,11,R4488,10.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,2.0
06SH00634,2002113664,11,R3664,10.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.7,4.0
06SH00635,2004114603,11,R4603,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00636,2000000647,00,00647,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.2,6.0
06SH00637,2001112878,11,R2878,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.4,5.0
06SH00638,2001641810,64,K1810,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.0,5.0
06SH00639,1999640848,64,K0848,7.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,7.9,7.0
06SH00640,2002113094,11,R3094,11.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.6,4.0
06SH00641,2002642068,64,K2068,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.2,4.0
06SH00642,2000641446,64,K1446,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,6.0
06SH00643,2002113085,11,R3085,10.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.6,4.0
06SH00644,2000000670,00,00670,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,6.0
06SH00645,2002113286,11,R3286,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.7,4.0
06SH00646,1999110170,11,R0170,8.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.8,7.0
06SH00647,2000641302,64,K1302,8.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.4,6.0
06SH00648,1999110330,11,R0330,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.0,7.0
06SH00649,2002113404,11,R3404,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,4.0
06SH00650,2002113013,11,R3013,6.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,7.3,4.0
06SH00651,2004114763,11,R4763,7.8,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.3,2.0
06SH00652,2004643006,64,K3006,11.6,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,12.4,2.0
06SH00653,1998109099,10,S9099,8.8,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,8.0
06SH00654,2002113850,11,R3850,10.8,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,11.6,4.0
06SH00655,2004114442,11,R4442,10.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.7,2.0
06SH00656,2002113598,11,R3598,12.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,13.0,4.0
06SH00657,2000111152,11,R1152,9.6,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.2,6.0
06SH00658,2001641720,64,K1720,7.8,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.3,5.0
06SH00659,2003642806,64,K2806,10.4,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.1,3.0
06SH00660,1998008601,00, 8601,8.2,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.7,8.0
06SH00661,2002113484,11,R3484,8.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,8.8,4.0
06SH00662,2002113303,11,R3303,11.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.9,4.0
06SH00663,2001112524,11,R2524,7.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,7.5,5.0
06SH00664,2004115185,11,R5185,10.0,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.7,2.0
06SH00665,2002113490,11,R3490,8.8,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,4.0
06SH00666,2002113076,11,R3076,12.2,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,13.0,4.0
06SH00667,1998109215,10,S9215,7.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,SHORT,2005-03-14,7.7,8.0
06SH00668,2001112549,11,R2549,8.4,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.0,5.0
06SH00669,2002113927,11,R3927,9.0,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,9.6,4.0
06SH00670,1999090386,09,90386,8.4,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,9.0,7.0
06SH00671,2002642383,64,K2383,8.2,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.7,4.0
06SH00672,2002113900,11,R3900,8.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,9.4,4.0
06SH00673,2000641159,64,K1159,7.2,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,7.7,6.0
06SH00674,2000641355,64,K1355,9.4,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,10.0,6.0
06SH00675,2002113794,11,R3794,9.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.5,4.0
06SH00676,2001112502,11,R2502,9.4,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,10.0,5.0
06SH00677,1999090061,09,90061,7.4,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,7.9,7.0
06SH00678,2002113712,11,R3712,9.6,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.2,4.0
06SH00679,2002642521,64,K2521,11.4,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,12.1,4.0
06SH00680,2000641267,64,K1267,9.8,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,10.4,6.0
06SH00681,2002113592,11,R3592,9.4,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.0,4.0
06SH00682,2001641928,64,K1928,9.4,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,10.0,5.0
06SH00683,2000641123,64,K1123,11.2,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.9,6.0
06SH00684,2000000795,00,00795,10.4,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.1,6.0
06SH00685,2000112079,11,R2079,9.0,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,9.6,6.0
06SH00686,2001641659,64,K1659,8.0,56,6,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.5,5.0
06SH00687,1999110624,11,R0624,8.2,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.8,7.0
06SH00688,2000000589,00,00589,8.2,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.7,6.0
06SH00689,2002113125,11,R3125,10.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,10.9,4.0
06SH00690,2000001015,00,01015,9.2,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.8,6.0
06SH00691,2000001242,00,01242,9.0,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,9.6,6.0
06SH00692,1999110710,11,R0710,7.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,SHORT,2005-03-14,8.3,7.0
06SH00693,2001112897,11,R2897,8.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.5,5.0
06SH00694,2002113678,11,R3678,7.6,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.1,4.0
06SH00695,2001112839,11,R2839,9.6,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.2,5.0
06SH00696,2001641722,64,K1722,12.0,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,12.8,5.0
06SH00697,1998109193,10,S9193,8.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.8,8.0
06SH00698,2004114824,11,R4824,8.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,2.0
06SH00699,2001112227,11,R2227,9.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,SHORT,2005-03-13,10.4,5.0
06SH00700,1999110875,11,R0875,8.6,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.2,7.0
06SH00701,2001112800,11,R2800,10.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.5,5.0
06SH00702,2000111086,11,R1086,8.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.5,6.0
06SH00703,2002113288,11,R3288,8.6,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.2,4.0
06SH00704,1999110141,11,R0141,7.8,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.3,7.0
06SH00705,2002113474,11,R3474,10.0,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.7,4.0
06SH00706,2002113495,11,R3495,9.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.6,4.0
06SH00707,2002642199,64,K2199,11.8,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,12.6,4.0
06SH00708,1999640697,64,K0697,10.4,54,7,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.1,7.0
06SH00709,2004643004,64,K3004,10.2,56,6,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.9,2.0
06SH00710,2000111277,11,R1277,10.2,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.9,6.0
06SH00711,2000000816,00,00816,10.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,10.9,6.0
06SH00712,2002113508,11,R3508,10.0,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,10.7,4.0
06SH00713,2004114549,11,R4549,8.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,2.0
06SH00714,2002112988,11,R2988,8.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.5,4.0
06SH00715,1999090276,09,90276,7.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.3,7.0
06SH00716,2002113260,11,R3260,11.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,12.0,4.0
06SH00717,1999110258,11,R0258,8.8,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,7.0
06SH00718,2001641842,64,K1842,11.4,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,12.1,5.0
06SH00719,2004114299,11,R4299,11.2,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,12.0,2.0
06SH00720,2002113432,11,R3432,9.0,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.6,4.0
06SH00721,2004114762,11,R4762,12.4,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,13.2,2.0
06SH00722,2000447885,44,T7885,10.0,60,4,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-13,10.6,6.0
06SH00723,1998109453,10,S9453,8.8,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,8.0
06SH00724,1999046640,04,A6640,8.8,58,5,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-14,9.4,7.0
06SH00725,1999447400,44,T7400,7.4,60,4,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-13,7.9,7.0
06SH00726,1999110519,11,R0519,8.0,56,6,2,2006-02-19,50,Band1/2 Ewe,1,SOPHIA,2005-03-14,8.5,7.0
06SH00727,1999447102,44,T7102,8.4,60,4,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-13,8.9,7.0
06SH00728,1998109175,10,S9175,8.4,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,9.0,8.0
06SH00729,1999090071,09,90071,9.0,58,5,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-14,9.6,7.0
06SH00730,2002049071,04,A9071,8.2,60,4,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-14,8.8,4.0
06SH00731,1999447080,44,T7080,8.2,62,3,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-13,8.7,7.0
06SH00732,2000111789,11,R1789,12.2,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,13.1,6.0
06SH00733,1999091058,09,91058,10.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,10.9,7.0
06SH00734,2002049134,04,A9134,7.6,60,4,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-14,8.1,4.0
06SH00735,1999046300,04,A6300,4.4,62,3,2,2006-02-19,50,Band1/2 Ewe,2,SHORT,2005-03-14,4.7,7.0
06SH00736,2002050083,05,P0083,4.4,60,4,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-15,4.7,4.0
06SH00737,2000111089,11,R1089,10.0,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,10.6,6.0
06SH00738,2000001372,00,01372,12.0,58,5,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,12.8,6.0
06SH00739,2004050834,05,H0834,7.2,58,5,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-14,7.7,2.0
06SH00740,2002113752,11,R3752,8.4,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.0,4.0
06SH00741,2002113001,11,R3001,6.0,64,2,2,2006-02-19,50,Band1/2 Ewe,1,SHORT,2005-03-14,6.4,4.0
06SH00742,2004114328,11,R4328,8.8,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.4,2.0
06SH00743,1999090392,09,90392,6.6,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,7.0,7.0
06SH00744,1998109511,10,S9511,7.6,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,8.1,8.0
06SH00745,2004114484,11,R4484,9.6,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,10.2,2.0
06SH00746,2003114101,11,R4101,10.4,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-15,11.1,3.0
06SH00747,2004114946,11,R4946,7.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,7.7,2.0
06SH00748,2002448997,44,T8997,8.8,58,5,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-13,9.4,4.0
06SH00749,2004114617,11,R4617,7.2,64,2,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,7.7,2.0
06SH00750,2002449314,44,T9314,8.2,62,3,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-13,8.7,4.0
06SH00751,2001112166,11,R2166,11.2,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,11.9,5.0
06SH00752,2004115222,11,R5222,9.2,60,4,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-14,9.8,2.0
06SH00753,2002049275,04,A9275,6.4,56,6,2,2006-02-19,50,Band1/2 Ewe,2,,2005-03-14,6.8,4.0
06SH00754,2000001161,00,01161,7.6,62,3,2,2006-02-19,50,Band1/2 Ewe,1,,2005-03-13,8.1,6.0
06SH00755,2005450585,45,T0585,6.2,62,3,2,2006-02-19,50,B4 SeStudy,4,,2005-04-12,7.2,1.0
06SH00756,2005051608,05,H1608,3.8,58,5,2,2006-02-19,50,B4 SeStudy,4,,2005-04-14,4.5,1.0
06SH00757,2005450253,45,T0253,4.6,60,4,2,2006-02-19,50,B4 SeStudy,4,,2005-03-29,5.1,1.0
06SH00758,2005051425,05,H1425,4.2,58,5,2,2006-02-19,50,B4 SeStudy,4,,2005-04-01,4.7,1.0
06SH00759,2005450714,45,T0714,5.4,62,3,2,2006-02-19,50,B4 SeStudy,4,,2005-04-17,6.4,1.0
06SH00760,2005051903,05,H1903,5.0,58,5,2,2006-02-19,50,B4 SeStudy,4,,2005-04-21,6.0,1.0
06SH00761,2005051732,05,H1732,3.8,62,3,2,2006-02-19,50,B4 SeStudy,4,,2005-04-17,4.5,1.0
06SH00762,2005051787,05,H1787,4.0,60,4,2,2006-02-19,50,B4 SeStudy,4,,2005-04-18,4.8,1.0
