ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
D14LA00011,14LA00011,14,H5836,05,,42,Z0000,83,4.0,4,30,SC,1,0,Y,.,030914,68,0,0,1,.,.,7.4,5,1,.,,,,0,68,27,,,.,IMM,1,1,..,MP,J,1,,1,1,1,0,0,0.0,0,2014-03-09,0.0,,,,,
2014502001,14LA00012,14,R8407,11,,41,Z0000,83,4.0,4,07,97,1,0,Y,.,031014,69,8,3,1,.,.,8.3,5,1,Y2001,50,,00,6,70,27,,,SLS.MORE,1ST,6,4,..,MPG,J,1,,1,1,2,1,0,0.0,0,2014-03-10,0.0,,,,,
2014502002,14LA00013,14,R8407,11,,41,Z0000,83,4.0,4,07,97,1,0,Y,.,031014,69,8,3,1,.,.,7.8,5,1,Y2002,50,,00,6,70,27,,,.,2ND,1,1,..,MPG,J,2,,0,0,0,1,0,0.0,0,2014-03-10,0.0,,,,,
D14LA00014,14LA00014,14,Z1713,83,,e1,Z0370,83,1.0,1,T3,SC,4,,N,,031014,69,2,2,2,.,.,5.8,5,1,.,,,,0,69,27,,,.,1ST,1,1,..,OR,J,1,,1,1,2,0,0,0.0,0,2014-03-10,0.002,,,,,
D14LA00015,14LA00015,14,Z1713,83,,e1,Z0370,83,1.0,1,T3,SC,4,,N,,031014,69,2,2,2,.,.,5.1,5,1,.,,,,0,69,27,,,.,2ND,3,4,..,OR,J,2,,0,0,0,0,0,0.0,0,2014-03-10,0.002,,,,,
D14LA00016,14LA00016,14,Z0670,83,,BRT,X0000,82,3.0,3,33,97,5,7,Y,.,031114,70,3,0,1,.,.,6.7,5,1,.,,,,1,70,44,,,DIED,CUT.OUT.OF.EWE,C,S,..,HMP,J,1,,1,1,4,0,0,0.0,0,2014-03-11,0.0,,,,,
D14LA00017,14LA00017,14,Z0670,83,,BRT,X0000,82,3.0,3,33,97,5,7,Y,.,031114,70,3,0,1,.,.,9.3,5,1,.,,,,1,70,44,,,.,CUT.OUT.OF.EWE,C,S,..,HMP,J,2,,0,0,0,0,0,0.0,0,2014-03-11,0.0,,,,,
D14LA00018,14LA00018,14,Z0670,83,,BRT,X0000,82,3.0,3,33,97,5,7,Y,.,031114,70,3,0,1,.,.,8.4,5,1,.,,,,1,70,44,,,.,CUT.OUT.OF.EWE,C,S,..,HMP,J,3,,0,0,0,0,0,0.0,0,2014-03-11,0.0,,,,,
D14LA00019,14LA00019,14,Z0670,83,,BRT,X0000,82,3.0,3,33,97,5,7,Y,.,031114,70,3,0,2,.,.,9.8,5,1,.,,,,1,70,44,,,.,CUT.OUT.OF.EWE,C,S,..,HMP,J,4,,0,0,0,0,0,0.0,0,2014-03-11,0.0,,,,,
D14LA00020,14LA00020,14,Z0605,83,,42,Z0000,83,3.0,3,R3,SC,1,0,Y,.,031114,70,0,0,.,.,.,0.0,.,.,.,,,,0,70,27,,,.,NOT.FOUND,1,1,..,MP,J,1,,1,1,1,0,0,0.0,0,2014-03-11,0.0,,,,,
D14LA00021,14LA00021,14,T4344,45,,35,T4422,45,2.0,2,02,02,2,0,N,,031114,70,0,0,.,.,.,0.0,.,.,.,,,,0,70,27,,,.,NOT.FOUND,1,1,..,CTL,J,1,,1,1,1,0,0,0.0,0,2014-03-11,0.036,,,,,
2014832255,14LA00022,14,R9585,11,,e12,Z0000,83,1.0,1,07,97,4,,Y,,031214,71,5,2,2,0,4,10.2,5,1,Z2255,83,,00,,,,,,.,80BRN,1,1,..,.,J,1,,1,1,1,1,1,1.0,88,2014-03-12,0.0,40,121,1,,
D14LA00023,14LA00023,14,Z1839,83,,e2,Z1226,83,1.0,1,CM,CM,4,0,N,,031214,71,2,1,1,0,2,6.2,1,1,.,,,,0,71,27,,,Dystocia/Abort,1ST,1,1,..,OR,J,1,,1,1,2,0,0,0.0,0,2014-03-12,0.051,,,,,
D14LA00024,14LA00024,14,Z1839,83,,e2,Z1226,83,1.0,1,CM,CM,4,0,N,,031214,71,2,1,2,0,2,4.2,1,1,.,,,,0,71,27,,,.,BreachW/1LegOut,7,4,..,OR,J,2,,0,0,0,0,0,0.0,0,2014-03-12,0.051,,,,,
D14LA00025,14LA00025,14,H8005,05,,e9,H7881,05,1.0,1,30,30,4,,Y,,031214,71,2,2,1,0,2,9.2,1,1,.,,,,0,71,27,,,DRY,.,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2014-03-12,0.043,,,,,
D14LA00026,14LA00026,14,H8005,05,,e9,H7881,05,1.0,1,30,30,4,,Y,,031214,71,2,2,2,0,2,6.8,1,1,.,,,,0,71,27,,,.,.,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-12,0.043,,,,,
D14LA00027,14LA00027,14,T5182,45,,e6,T4336,45,1.0,1,02,02,4,,N,,031214,71,0,1,2,0,2,4.0,1,1,.,,,,0,71,27,,,.,.,1,2,..,CTL,J,1,,1,1,1,0,0,0.0,0,2014-03-12,0.05,,,,,
D14LA00028,14LA00028,14,H8155,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031214,71,9,2,1,0,2,6.5,1,1,.,,,,0,71,27,,,DRY,IMM,1,1,..,.,J,1,,1,1,3,0,0,0.0,0,2014-03-12,0.04,,,,,
D14LA00029,14LA00029,14,H8155,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031214,71,9,2,1,0,2,6.2,1,1,.,,,,0,71,27,,,.,IMM,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-12,0.04,,,,,
D14LA00030,14LA00030,14,H8155,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031214,71,9,2,2,0,2,5.2,1,1,.,,,,0,71,27,,,.,IMM WATERBELY,1,1,..,.,J,3,,0,0,0,0,0,0.0,0,2014-03-12,0.04,,,,,
2014058462,14LA00031,14,H8054,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031314,72,7,2,3,0,2,8.9,1,1,H8462,05,,30,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,84,2014-03-13,0.04,37,121,1,,
D14LA00032,14LA00032,14,H8054,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031314,72,7,2,2,.,.,7.3,1,1,.,,,,1,72,44,,,.,DAB,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-13,0.04,,,,,
2014502003,14LA00033,14,Z0754,83,,42,Z0000,83,3.0,3,R3,SC,1,0,Y,.,031314,72,5,3,3,0,4,9.5,2,1,Y2003,50,,00,,,,,,.,BR.LIPS.EARS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,97,2014-03-13,0.0,46,121,1,,
D14LA00034,14LA00034,14,H7958,05,,e8,H7543,05,1.0,1,30,30,4,,Y,,031414,73,2,2,1,.,.,8.3,1,1,.,,,,0,73,27,,,DRY,IMM,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2014-03-14,0.039,,,,,
D14LA00035,14LA00035,14,H7958,05,,e8,H7543,05,1.0,1,30,30,4,,Y,,031414,73,2,2,2,.,.,5.0,1,1,.,,,,0,73,27,,,.,IMM,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-14,0.039,,,,,
D14LA00036,14LA00036,14,L1191,70,,e7,L0289,70,1.0,1,PC,PC,4,0,N,,031414,73,4,1,1,.,.,7.9,1,1,.,,,,1,73,44,,,LameRR.SmallEwe,1ST.DILATIONPRB,3,4,..,OR,J,1,,1,1,2,0,0,0.0,0,2014-03-14,0.004,,,,,
D14LA00037,14LA00037,14,L1191,70,,e7,L0289,70,1.0,1,PC,PC,4,0,N,,031414,73,4,1,2,.,.,8.6,5,1,.,,,,1,73,44,,,.,2ND,4,4,..,OR,J,2,,0,0,0,0,0,0.0,0,2014-03-14,0.004,,,,,
D14LA00038,14LA00038,14,R8500,11,,43,K0000,64,4.0,4,07,06,1,0,Y,.,031414,73,7,4,2,.,.,8.0,1,1,.,,,,1,73,44,,,.,1ST.BIG.HEAD,8,4,..,MP,J,1,,1,1,2,0,0,0.0,0,2014-03-14,0.0,,,,,
2014502004,14LA00039,14,R8500,11,,43,K0000,64,4.0,4,07,06,1,0,Y,.,031414,73,7,4,1,0,3,7.9,1,1,Y2004,50,,00,6,73,42,,,.,2ND.Aspiration,1,1,..,MP,J,2,,0,0,0,1,0,0.0,0,2014-03-14,0.0,,,,,
2014502005,14LA00040,14,H6632,05,,42,Z0000,83,3.0,3,30,SC,1,0,Y,.,031414,73,5,4,2,2,4,7.2,1,1,Y2005,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,1,1,1,1.0,99,2014-03-14,0.0,41,121,1,,
2014832256,14LA00041,14,K4783,64,,8,Z1455,00,3.0,3,06,97,1,0,N,.,031514,74,7,1,2,0,2,4.5,5,1,Z2256,83,,SC,6,97,66,,,.,90BLK.ADR,1,1,..,OR,J,1,,1,1,2,1,0,0.0,0,2014-03-15,0.0,,,,,
D14LA00042,14LA00042,14,K4783,64,,8,Z1455,00,3.0,3,06,97,1,0,N,.,031514,74,7,1,1,.,.,5.6,5,1,.,,,,1,74,44,,,.,DAB,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2014-03-15,0.0,,,,,
D14LA00043,14LA00043,14,K4951,64,,e11,K4858,64,1.0,1,06,06,4,0,N,,031514,74,0,2,2,.,.,4.5,1,1,.,,,,0,74,27,,,.,IMM,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2014-03-15,0.028,,,,,
2014058463,14LA00044,14,H6755,05,,12,H7783,05,3.0,3,30,30,1,0,N,.,031514,74,6,0,2,0,3,2.1,1,1,H8463,05,,30,6,76,27,,8,.,1ST,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2014-03-15,0.042,,,,,
D14LA00045,14LA00045,14,H6755,05,,12,H7783,05,3.0,3,30,30,1,0,N,.,031514,74,6,0,2,.,.,2.8,1,1,.,,,,0,74,27,,,.,2ND.IMM,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-15,0.042,,,,,
D14LA00046,14LA00046,14,T4309,45,,32,T4543,45,2.0,2,02,02,2,0,N,,031514,74,0,1,.,.,.,0.0,.,.,.,,,,0,74,27,,,SM.BAG,NOT.FOUND,1,1,..,CTL,J,1,,1,1,1,0,0,0.0,0,2014-03-15,0.036,,,,,
D14LA00047,14LA00047,14,Z1473,83,,e10,Z1449,00,1.0,1,97,97,4,0,N,,031514,74,4,1,2,.,.,7.0,6,1,.,,,,1,74,44,,,SM.BAG,1ST.DAB,5,4,..,GRN,J,1,,1,1,2,0,0,0.0,0,2014-03-15,0.0,,,,,
D14LA00048,14LA00048,14,Z1473,83,,e10,Z1449,00,1.0,1,97,97,4,0,N,,031514,74,4,1,2,.,.,9.8,6,1,.,,,,1,74,44,,,.,2ND.DAB,4,4,..,GRN,J,2,,0,0,0,0,0,0.0,0,2014-03-15,0.0,,,,,
2014832257,14LA00049,14,R9663,11,,e12,Z0000,83,1.0,1,07,97,4,0,Y,,031614,75,5,3,2,0,4,10.0,5,1,Z2257,83,,00,,,,,,SM.EWE,LG.LAMB,8,4,..,.,J,1,,1,1,1,1,1,1.0,86,2014-03-16,0.0,41,121,1,,
D14LA00050,14LA00050,14,L1117,70,,e7,L0289,70,1.0,1,PC,PC,4,0,N,,031614,75,0,1,2,.,.,4.5,2,7,.,,,,0,75,27,,,FOUL.U.CONTENT,IMM,4,4,..,OR,J,1,,1,1,1,0,0,0.0,0,2014-03-16,0.003,,,,,
2014832258,14LA00051,14,K4498,64,,V,Z0785,83,5.0,5,06,00,5,,Y,,031614,75,5,3,2,L,4,8.6,5,1,Z2258,83,,00,6,75,42,,,LambDyspnea,FetalStress,3,3,..,VLG,J,1,,1,1,1,1,0,0.0,0,2014-03-16,0.0,,,,,
2014832259,14LA00052,14,X7431,82,,7,Z1454,00,5.0,5,97,97,1,7,N,,031614,75,5,3,2,0,2,13.4,6,1,Z2259,83,,97,,,,,,.,NICE LAMB,8,4,..,GRN,J,1,,1,1,1,1,1,1.0,122,2014-03-16,0.0,59,121,H,,
D14LA00053,14LA00053,14,H7379,05,,43,K0000,64,3.0,3,30,06,1,0,Y,.,031614,75,4,0,2,.,.,11.5,1,1,.,,,,1,75,44,,,TITS.PLUGGED?,.,1,1,..,MP,J,1,,1,1,2,0,0,0.0,0,2014-03-16,0.0,,,,,
D14LA00054,14LA00054,14,H7379,05,,43,K0000,64,3.0,3,30,06,1,0,Y,.,031614,75,4,0,2,.,.,6.6,1,1,.,,,,1,75,44,,,RP.LAME.LF,.,1,1,..,MP,J,2,,0,0,0,0,0,0.0,0,2014-03-16,0.0,,,,,
2014701515,14LA00055,14,Z1580,83,,26,X9661,82,1.0,1,C3,S3,4,0,N,,031614,75,5,3,2,0,2,9.3,5,1,L1515,70,,PC,6,76,42,,,LambNoNurseOrph,HyprtrophyHeart,1,1,..,OR,J,1,,1,1,1,1,0,0.0,0,2014-03-16,0.0,,,,,
D14LA00056,14LA00056,14,R9835,11,,e12,Z0000,83,1.0,1,07,97,4,0,Y,,031714,76,0,0,1,.,.,4.1,5,1,.,,,,0,76,27,,,JUMPER,IMM.GROSS,5,5,..,.,J,1,,1,1,1,0,0,0.0,0,2014-03-17,0.0,,,,,
2014058464,14LA00057,14,H7947,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031714,76,7,1,3,0,2,8.6,8,1,H8464,05,,30,6,79,54,H8389,-,.,FxRibsEuth,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2014-03-17,0.047,,,,,
D14LA00058,14LA00058,14,H7947,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031714,76,7,1,1,.,.,8.0,9,1,.,,,,1,76,44,,,.,DAB,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-17,0.047,,,,,
2014502006,14LA00059,14,Z0732,83,,40,Z0000,83,3.0,3,R3,CS,1,0,Y,.,031714,76,8,2,2,2,4,10.5,5,1,Y2006,50,,00,,,,,,.,VHAIRY,1,1,..,MP,J,1,,1,1,2,1,1,1.0,82,2014-03-17,0.0,34,121,1,,
2014502007,14LA00060,14,Z0732,83,,40,Z0000,83,3.0,3,R3,CS,1,0,Y,.,031714,76,8,2,3,R,4,9.9,2,1,Y2007,50,,00,,,,,,.,VHAIRY,1,1,..,MP,J,2,,0,0,0,1,1,1.0,89,2014-03-17,0.0,35,121,1,,
2014701516,14LA00061,14,X9984,82,,25,X9851,82,3.0,3,S3,C3,1,0,N,.,031714,76,5,3,1,0,2,17.7,5,1,L1516,70,,PC,,,,,,.,40BLK.NICE,1,1,..,OR,J,1,,1,1,1,1,1,1.0,131,2014-03-17,0.01,59,121,H,,
2014502008,14LA00062,14,X9515,82,,41,Z0000,83,4.0,4,R3,97,1,0,Y,.,031714,76,8,2,2,0,4,11.4,5,1,Y2008,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,80,2014-03-17,0.0,35,121,1,,
2014502009,14LA00063,14,X9515,82,,41,Z0000,83,4.0,4,R3,97,1,0,Y,.,031714,76,8,2,3,0,3,12.3,5,1,Y2009,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,71,2014-03-17,0.0,29,121,1,,
2014058465,14LA00064,14,H8389,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031714,76,8,2,1,0,2,8.5,1,1,H8465,05,,30,6,76,42,H8464,+,.,1ST.FetalStress,7,4,..,.,J,1,,1,1,2,1,0,0.0,0,2014-03-17,0.03,,,,,
2014058466,14LA00065,14,H8389,05,,e9,H7881,05,1.0,1,30,30,4,0,Y,,031714,76,8,2,1,0,2,6.7,1,1,H8466,05,,30,6,76,42,,,.,PericardlEffusn,8,1,..,.,J,2,,0,0,0,1,0,0.0,0,2014-03-17,0.03,,,,,
2014058467,14LA00066,14,H4017,05,84,16,H7410,00,6.0,6,30,30,1,,N,,031814,77,9,2,2,0,2,7.4,1,1,H8467,05,,30,,,,,,.,.,8,4,..,.,J,1,,1,1,3,1,1,1.0,70,2014-03-18,0.0,31,121,1,,
2014058468,14LA00067,14,H4017,05,84,16,H7410,00,6.0,6,30,30,1,,N,,031814,77,9,2,2,0,2,7.6,1,1,H8468,05,,30,,,,,,.,.,8,4,..,.,J,2,,0,0,0,1,1,1.0,74,2014-03-18,0.0,29,121,1,,
2014058469,14LA00068,14,H4017,05,84,16,H7410,00,6.0,6,30,30,1,,N,,031814,77,9,2,1,0,2,8.6,1,1,H8469,05,,30,6,77,67,,,.,BicavtyEffusion,8,4,..,.,J,3,,0,0,0,1,0,0.0,0,2014-03-18,0.0,,,,,
2014058470,14LA00069,14,H7426,05,,16,H7410,00,2.0,2,30,30,1,7,N,,031814,77,8,2,1,0,2,9.4,1,1,H8470,05,,30,,,,,,.,NICE LAMB,1,1,..,.,J,1,,1,1,2,1,1,1.0,80,2014-03-18,0.0,31,121,1,,
2014058471,14LA00070,14,H7426,05,,16,H7410,00,2.0,2,30,30,1,7,N,,031814,77,8,2,1,0,2,10.5,1,1,H8471,05,,30,,,,,,.,NICE LAMB,1,1,..,.,J,2,,0,0,0,1,1,1.0,89,2014-03-18,0.0,31,121,1,,
2014058472,14LA00071,14,H7405,05,,10,H5934,05,3.0,3,30,30,1,0,N,.,031814,77,5,2,2,0,2,6.0,1,1,H8472,05,,30,,,,,,.,Conjunctivitis,2,2,..,.,J,1,,1,1,1,1,1,1.0,81,2014-03-18,0.03,29,121,1,,
2014502010,14LA00072,14,H6094,05,,40,Z0000,83,4.0,4,30,CS,1,0,Y,.,031814,77,9,2,2,0,2,7.9,2,1,Y2010,50,,00,,,,,,.,L.KNEE.PRBLM,1,1,..,MPG,J,1,,1,1,3,1,1,1.0,55,2014-03-18,0.0,27,121,2,,
2014502011,14LA00073,14,H6094,05,,40,Z0000,83,4.0,4,30,CS,1,0,Y,.,031814,77,9,2,3,0,2,7.1,2,1,Y2011,50,,00,,,,,,.,BL.EYES,1,1,..,MPG,J,2,,0,0,0,1,1,1.0,79,2014-03-18,0.0,21,121,1,,
2014502012,14LA00074,14,H6094,05,,40,Z0000,83,4.0,4,30,CS,1,0,Y,.,031814,77,9,2,3,0,3,7.1,2,1,Y2012,50,,00,,,,,,.,BL.EYES,1,1,..,MPG,J,3,,0,0,0,1,1,1.0,73,2014-03-18,0.0,24,121,1,,
2014502013,14LA00075,14,Z0586,83,,41,Z0000,83,3.0,3,R3,97,1,0,Y,.,031814,77,5,2,2,0,2,13.6,5,1,Y2013,50,,00,,,,,,.,VHAIRY,1,1,..,MP,J,1,,1,1,1,1,1,1.0,113,2014-03-18,0.0,52,121,1,,
2014502014,14LA00076,14,X9036,82,,41,Z0000,83,4.0,4,R3,97,1,0,Y,.,031814,77,8,2,2,0,4,9.5,2,1,Y2014,50,,00,,,,,,.,VHAIRY,1,1,..,MP,J,1,,1,1,2,1,1,1.0,74,2014-03-18,0.0,26,121,1,,
2014502015,14LA00077,14,X9036,82,,41,Z0000,83,4.0,4,R3,97,1,0,Y,.,031814,77,8,2,2,2,4,9.8,5,1,Y2015,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,82,2014-03-18,0.0,33,121,1,,
2014832260,14LA00078,14,X7246,82,,9,Z1460,00,5.0,5,97,97,1,,N,,031814,77,9,3,1,0,2,10.1,6,1,Z2260,83,,97,6,147,10,,,.,NICE LAMB,1,1,..,GRN,J,1,,1,1,3,1,0,,,2014-03-18,0.0,35,121,H,,
2014832261,14LA00079,14,X7246,82,,9,Z1460,00,5.0,5,97,97,1,,N,,031814,77,9,3,2,0,2,10.5,6,1,Z2261,83,,97,3,181,93,,8,.,NICE.LameLF,1,1,..,GRN,J,2,,0,0,0,1,0,0.0,0,2014-03-18,0.0,,,,,
2014832262,14LA00080,14,X7246,82,,9,Z1460,00,5.0,5,97,97,1,,N,,031814,77,9,3,2,0,2,10.3,6,1,Z2262,83,,97,,,,,,.,NICE LAMB,1,1,..,GRN,J,3,,0,0,0,1,1,1.0,108,2014-03-18,0.0,40,121,H,,
2014058473,14LA00081,14,H4114,05,83,15,H7508,05,6.0,6,30,30,1,,Y,,031814,77,5,2,3,0,2,6.8,1,1,H8473,05,,30,,,,,,.,PINK,1,1,..,.,J,1,,1,1,1,1,1,1.0,88,2014-03-18,0.027,34,121,1,,
2014058474,14LA00082,14,H8310,05,,e9,H7881,05,1.0,1,30,30,4,7,Y,,031814,77,5,2,3,0,2,13.2,1,1,H8474,05,,30,6,79,54,,,.,FxRibsLSideEuth,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2014-03-18,0.038,,,,,
D14LA00083,14LA00083,14,T5132,45,,e6,T4336,45,1.0,1,02,02,4,7,N,,031914,78,2,0,2,0,2,8.0,1,1,.,,,,0,78,27,,,DRY,.,1,1,..,CTL,J,1,,1,1,2,0,0,0.0,0,2014-03-19,0.051,,,,,
D14LA00084,14LA00084,14,T5132,45,,e6,T4336,45,1.0,1,02,02,4,7,N,,031914,78,2,0,1,0,2,7.2,1,1,.,,,,0,78,27,,,.,.,1,1,..,CTL,J,2,,0,0,0,0,0,0.0,0,2014-03-19,0.051,,,,,
2014058475,14LA00085,14,H7436,05,,16,H7410,00,2.0,2,30,30,1,0,N,,031914,78,8,3,1,0,4,5.8,1,1,H8475,05,,30,6,81,66,,8,H8475CryptSmSac,BADCROOKEDLEGS,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2014-03-19,0.0,,,,,
2014058476,14LA00086,14,H7436,05,,16,H7410,00,2.0,2,30,30,1,0,N,,031914,78,8,3,3,0,4,10.0,1,1,H8476,05,,30,3,94,93,,,LameRF,DamEuthMastitis,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2014-03-19,0.0,,,,,
D14LA00087,14LA00087,14,H7448,05,,10,H5934,05,2.0,2,30,30,1,0,Y,,031914,78,2,3,1,0,2,10.9,1,1,.,,,,1,78,44,,,.,WATERBELLY 1ST,8,3,..,.,J,1,,1,1,2,0,0,0.0,0,2014-03-19,0.02,,,,,
D14LA00088,14LA00088,14,H7448,05,,10,H5934,05,2.0,2,30,30,1,0,Y,,031914,78,2,3,1,0,2,6.2,1,1,.,,,,0,78,27,,,.,2ND,3,3,..,.,J,2,,0,0,0,0,0,0.0,0,2014-03-19,0.02,,,,,
2014502016,14LA00089,14,R8803,11,,43,K0000,64,3.0,3,07,06,1,0,Y,.,031914,78,8,3,3,0,2,12.0,1,1,Y2016,50,,00,,,,,,BIG TEATS,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,103,2014-03-19,0.0,39,121,1,,
2014502017,14LA00090,14,R8803,11,,43,K0000,64,3.0,3,07,06,1,0,Y,.,031914,78,8,3,3,0,2,11.2,1,1,Y2017,50,,00,6,82,01,,,.,.,1,1,..,MP,J,2,,0,0,0,1,0,0.0,0,2014-03-19,0.0,,,,,
D14LA00091,14LA00091,14,L1010,70,,e7,L0289,70,1.0,1,PC,PC,4,0,N,,031914,78,2,1,2,0,2,2.2,1,1,.,,,,0,78,27,,,DRY.FEVER,BLOB,1,1,..,OR,J,1,,1,1,2,0,0,0.0,0,2014-03-19,0.003,,,,,
D14LA00092,14LA00092,14,L1010,70,,e7,L0289,70,1.0,1,PC,PC,4,0,N,,031914,78,2,1,2,0,2,6.2,5,1,.,,,,0,78,27,,,.,.,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2014-03-19,0.003,,,,,
2014058477,14LA00093,14,H6601,05,,14,H7835,05,3.0,3,30,30,1,0,N,.,031914,78,8,3,2,L,4,10.4,1,1,H8477,05,,30,,,,,,.,1E,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,78,2014-03-19,0.035,32,121,1,,
2014058478,14LA00094,14,H6601,05,,14,H7835,05,3.0,3,30,30,1,0,N,.,031914,78,8,3,2,0,4,13.0,1,1,H8478,05,,30,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,75,2014-03-19,0.035,33,121,1,,
