raw_id,source_files,roles
103114187,PEDI2003.csv,lamb
103114188,PEDI2003.csv,lamb
103114189,PEDI2003.csv,lamb
103114190,PEDI2003.csv,lamb
103114191,PEDI2003.csv,lamb
103114192,PEDI2003.csv,lamb
103114193,PEDI2003.csv,lamb
103114194,PEDI2003.csv,lamb
103114195,PEDI2003.csv,lamb
103114196,PEDI2003.csv,lamb
103114197,PEDI2003.csv|PEDI2004.csv|PEDI2006.csv,dam|lamb
103114198,PEDI2003.csv,lamb
103114199,PEDI2003.csv,lamb
103114200,PEDI2003.csv,lamb
103114201,PEDI2003.csv,lamb
103114202,PEDI2003.csv|PEDI2005.csv|PEDI2006.csv,lamb|sire
103114203,PEDI2003.csv,lamb
103114204,PEDI2003.csv,lamb
103114205,PEDI2003.csv,lamb
103114206,PEDI2003.csv,lamb
103114207,PEDI2003.csv|PEDI2004.csv,dam|lamb
103114208,PEDI2003.csv,lamb
103114209,PEDI2003.csv,lamb
103114210,PEDI2003.csv,lamb
103114211,PEDI2003.csv,lamb
103114212,PEDI2003.csv,lamb
103114213,PEDI2003.csv|PEDI2004.csv,dam|lamb
103114214,PEDI2003.csv,lamb
103114215,PEDI2003.csv,lamb
103114216,PEDI2003.csv|PEDI2004.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103114217,PEDI2003.csv,lamb
103114218,PEDI2003.csv,lamb
103114219,PEDI2003.csv|PEDI2004.csv|PEDI2006.csv,dam|lamb
103114220,PEDI2003.csv,lamb
103114221,PEDI2003.csv,lamb
103114222,PEDI2003.csv,lamb
103114223,PEDI2003.csv,lamb
103114224,PEDI2003.csv,lamb
103114225,PEDI2003.csv,lamb
103114226,PEDI2003.csv,lamb
103114227,PEDI2003.csv,lamb
103114228,PEDI2003.csv,lamb
103114229,PEDI2003.csv,lamb
103114230,PEDI2003.csv,lamb
103114231,PEDI2003.csv,lamb
103114232,PEDI2003.csv,lamb
103114233,PEDI2003.csv,lamb
103114234,PEDI2003.csv,lamb
103114235,PEDI2003.csv,lamb
103114236,PEDI2003.csv,lamb
103114237,PEDI2003.csv,lamb
103114238,PEDI2003.csv,lamb
103114239,PEDI2003.csv,lamb
103114240,PEDI2003.csv,lamb
103114241,PEDI2003.csv,lamb
103114242,PEDI2003.csv,lamb
103114243,PEDI2003.csv,lamb
103440000,PEDI2005.csv,sire
103449440,PEDI2003.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449441,PEDI2003.csv,lamb
103449442,PEDI2003.csv,lamb
103449443,PEDI2003.csv,lamb
103449444,PEDI2003.csv,lamb
103449445,PEDI2003.csv,lamb
103449446,PEDI2003.csv,lamb
103449447,PEDI2003.csv,lamb
103449448,PEDI2003.csv,lamb
103449449,PEDI2003.csv,lamb
103449450,PEDI2003.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449451,PEDI2003.csv,lamb
103449452,PEDI2003.csv,lamb
103449453,PEDI2003.csv,lamb
103449454,PEDI2003.csv,lamb
103449455,PEDI2003.csv,lamb
103449456,PEDI2003.csv,lamb
103449457,PEDI2003.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449458,PEDI2003.csv,lamb
103449459,PEDI2003.csv|PEDI2004.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449460,PEDI2003.csv,lamb
103449461,PEDI2003.csv,lamb
103449462,PEDI2003.csv,lamb
103449463,PEDI2003.csv,lamb
103449464,PEDI2003.csv|PEDI2004.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449465,PEDI2003.csv,lamb
103449466,PEDI2003.csv,lamb
103449467,PEDI2003.csv,lamb
103449468,PEDI2003.csv,lamb
103449469,PEDI2003.csv,lamb
103449470,PEDI2003.csv,lamb
103449471,PEDI2003.csv,lamb
103449472,PEDI2003.csv,lamb
103449473,PEDI2003.csv|PEDI2005.csv,lamb|sire
103449474,PEDI2003.csv,lamb
103449475,PEDI2003.csv,lamb
103449476,PEDI2003.csv,lamb
103449477,PEDI2003.csv,lamb
103449478,PEDI2003.csv,lamb
103449479,PEDI2003.csv,lamb
103449480,PEDI2003.csv,lamb
103449481,PEDI2003.csv,lamb
103449482,PEDI2003.csv,lamb
103449483,PEDI2003.csv,lamb
103449484,PEDI2003.csv,lamb
103449485,PEDI2003.csv,lamb
103449486,PEDI2003.csv,lamb
103449487,PEDI2003.csv,lamb
103449488,PEDI2003.csv,lamb
103449489,PEDI2003.csv,lamb
103449490,PEDI2003.csv,lamb
103449491,PEDI2003.csv,lamb
103449492,PEDI2003.csv|PEDI2004.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449493,PEDI2003.csv,lamb
103449494,PEDI2003.csv,lamb
103449495,PEDI2003.csv,lamb
103449496,PEDI2003.csv,lamb
103449497,PEDI2003.csv,lamb
103449498,PEDI2003.csv,lamb
103449499,PEDI2003.csv|PEDI2005.csv,dam|lamb
103449500,PEDI2003.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449501,PEDI2003.csv,lamb
103449502,PEDI2003.csv,lamb
103449503,PEDI2003.csv|PEDI2004.csv|PEDI2006.csv,dam|lamb
103449504,PEDI2003.csv,lamb
103449505,PEDI2003.csv,lamb
103449506,PEDI2003.csv|PEDI2004.csv|PEDI2005.csv|PEDI2006.csv,dam|lamb
103449507,PEDI2003.csv,lamb
103449508,PEDI2003.csv,lamb
103449509,PEDI2003.csv,lamb
103449510,PEDI2003.csv,lamb
103449511,PEDI2003.csv,lamb
103449512,PEDI2003.csv,lamb
103449513,PEDI2003.csv,lamb
103449514,PEDI2003.csv,lamb
103449515,PEDI2003.csv,lamb
103449516,PEDI2003.csv,lamb
103449517,PEDI2003.csv,lamb
