UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
75LA00029,75,,,0,76,761,4828,62,6,,,20,,,06,,,0,,,0,,,,,,,,2,62,4725,62,1,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00030,75,,,0,77,771,4830,62,6,,,20,,,06,,,0,,,0,,,,,,,,2,62,5119,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00031,75,,,0,78,782,3505,62,6,,1,30,,,06,,,0,,,0,,,,,,,,2,62,5002,62,1,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00032,75,,,0,77,771,3779,62,6,,1,30,,,06,,,0,,,0,,,,,,,,2,62,5119,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00033,75,,,0,75,751,3947,62,6,,2,30,,,06,,,0,,8,0,,,,,,,,2,62,4382,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00034,75,,,0,78,780,4009,62,6,,1,30,,,06,,,0,,8,0,,,,,,,,2,62,4492,62,1,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00035,75,,,0,77,772,4090,62,6,,1,30,,,06,,,0,,,0,,,,,,,,2,62,5261,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00036,75,,,0,78,782,4112,62,6,,1,30,,,06,,,0,,8,0,,,,,,,,2,62,5002,62,1,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00037,75,,,0,77,770,2213,62,6,,2,40,,,06,,,0,,8,0,,,,,,,,2,62,5441,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00038,75,,,0,76,760,2489,62,6,,1,40,,,06,,,0,,,0,,,,,,,,2,62,4941,62,1,0,76,6,0,,0,0,0.0,0,,,1,,06
75LA00039,75,,,0,75,750,2564,62,6,,2,40,,,06,,,0,,,0,,,,,,,,2,62,4905,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00040,75,,,0,75,752,2676,62,6,,1,40,,,06,,,0,,,0,,,,,,,,2,62,4782,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00041,75,,,0,75,750,2787,62,6,,1,40,,,06,,,0,,,0,,,,,,,,2,62,4905,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00042,75,,,0,75,751,2830,62,6,,1,40,,,06,,,0,,,0,,,,,,,,2,62,4382,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00043,75,,,0,78,781,2962,62,6,,1,40,,,06,,,0,,,0,,,,,,,,2,62,4788,62,1,0,78,6,0,,0,0,0.0,0,,,1,,06
75LA00044,75,,,0,77,771,2981,62,6,,2,40,,,06,,,0,,8,0,,,,,,,,2,62,5119,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00045,75,,,0,77,772,1221,62,6,,5,50,,,06,,,0,,8,0,,,,,,,,2,62,5261,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00046,75,,,0,75,752,0707,62,6,,2,60,,,06,,,0,,,0,,,,,,,,2,62,4782,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00047,75,,,0,75,752,9291,61,6,,2,70,,,06,,,0,,4,0,,,,,,,,1,62,4782,62,1,0,75,6,0,,0,0,0.0,0,,,1,,06
75LA00048,75,,,0,77,772,9172,61,6,,2,80,,,06,,,0,,4,0,,,,,,,,1,62,5261,62,1,0,77,6,0,,0,0,0.0,0,,,1,,06
75LA00049,75,1,6028,6,78,780,2014,62,6,,2,50,,1,06,,1,107,8,,248,1,,7,,,&,,2,62,4492,62,0,0,78,6,1,97,0,0,9.0,0,02,,2,1975-04-17,06
75LA00050,75,1,6002,6,75,752,1169,62,6,,4,50,,1,06,,1,106,8,8,0,4,,,,,,,2,62,4782,62,1,87,75,6,1,,1,2,10.8,10,,,1,1975-04-16,06
75LA00051,75,1,6550,6,77,772,4904,62,6,,,20,,1,06,,1,121,8,,121,1,,6,,,&,,2,62,5261,62,0,0,77,6,1,21,0,0,3.4,0,,,2,1975-05-01,06
75LA00052,75,1,6547,6,77,772,1505,62,6,,1,50,,1,06,,1,121,8,,123,3,,6,,,&,,2,62,5261,62,0,0,77,6,1,23,0,0,11.0,0,,,2,1975-05-01,06
75LA00053,75,1,6521,6,77,770,0362,62,6,,2,60,,1,06,,1,120,8,,119,4,,6,,,,,2,62,5441,62,0,0,77,6,1,29,0,0,13.5,0,78,,2,1975-04-30,06
75LA00054,75,1,6534,6,77,770,4887,62,6,,,20,,1,06,,1,120,5,8,0,4,,,,,,,2,62,5441,62,1,93,77,6,1,,1,1,13.6,10,,,1,1975-04-30,06
75LA00055,75,1,6538,6,78,780,4660,62,6,,,20,,1,06,,1,120,5,,0,4,,,,,,,2,62,4492,62,1,61,78,6,1,,1,1,14.8,10,,,1,1975-04-30,06
75LA00056,75,2,6545,6,78,781,4622,62,6,,,20,,1,06,,1,121,5,,248,4,,7,,,,,2,62,4788,62,1,0,78,6,1,97,1,1,11.4,0,,,1,1975-05-01,06
75LA00057,75,1,6549,6,77,772,4904,62,6,,,20,,1,06,,1,121,8,,0,1,,,,,,,2,62,5261,62,1,82,77,6,1,,1,2,10.4,10,,,1,1975-05-01,06
75LA00058,75,2,6552,6,76,760,4827,62,6,,,20,,1,06,,1,122,8,,230,4,,6,,,,,2,62,4941,62,1,0,76,6,1,10,1,2,10.5,0,,,1,1975-05-02,06
75LA00059,75,2,6554,6,76,760,4954,62,6,,,20,,1,06,,1,122,8,,170,1,,6,,,&,,2,62,4941,62,1,0,76,6,1,01,1,2,8.5,0,,,1,1975-05-02,06
75LA00060,75,1,6555,6,76,760,4954,62,6,,,20,,1,06,,1,122,8,,0,1,,,,,,,2,62,4941,62,0,79,76,6,1,,0,0,12.4,10,,,2,1975-05-02,06
75LA00061,75,2,6510,6,78,780,5033,62,6,,,20,,1,06,,1,120,8,,0,4,,,,,,,2,62,4492,62,1,77,78,6,1,,1,2,9.0,10,,,1,1975-04-30,06
75LA00062,75,1,6511,6,78,780,5033,62,6,,,20,,1,06,,1,120,8,,0,4,,,,625442,-,,2,62,4492,62,0,74,78,6,1,,0,0,7.6,5,,,2,1975-04-30,06
75LA00063,75,2,6512,6,75,752,4792,62,6,,,20,,1,06,,1,120,8,8,0,3,,,,,,,2,62,4782,62,1,84,75,6,1,,1,2,11.6,10,,,1,1975-04-30,06
75LA00064,75,1,6513,6,75,752,4792,62,6,,,20,,1,06,,1,120,8,8,0,3,,,,,,,2,62,4782,62,0,83,75,6,1,,0,0,12.8,10,,,2,1975-04-30,06
75LA00065,75,1,6514,6,75,752,4383,62,6,,,20,,1,06,,1,120,5,,0,3,,,,,,,2,62,4782,62,1,88,75,6,1,,1,1,11.6,10,,,1,1975-04-30,06
75LA00066,75,2,6528,6,76,760,4834,62,6,,1,20,,1,06,,1,120,5,,0,3,,,,,,,2,62,4941,62,1,93,76,6,1,,1,1,12.5,10,,,1,1975-04-30,06
75LA00067,75,1,6531,6,78,782,5032,62,6,,,20,,1,06,,1,120,5,8,0,4,,,,,,,2,62,5002,62,1,92,78,6,1,,1,1,7.4,10,,,1,1975-04-30,06
75LA00068,75,2,6532,6,75,750,4865,62,6,,,20,,1,06,,1,120,5,8,0,3,,,,,,,2,62,4905,62,1,86,75,6,1,,1,1,13.4,10,,,1,1975-04-30,06
75LA00069,75,2,6553,6,76,760,4827,62,6,,,20,,1,06,,1,122,8,,0,4,,,,,,,2,62,4941,62,0,80,76,6,1,,0,0,9.8,10,,,2,1975-05-02,06
75LA00070,75,2,6565,6,77,770,4457,62,6,,,20,,1,06,,1,123,5,,0,4,,,,,,,2,62,5441,62,1,97,77,6,1,,1,1,12.5,10,,,1,1975-05-03,06
75LA00071,75,1,6517,6,78,782,3970,62,6,,1,30,,1,06,,1,120,8,8,0,4,,,,,,,2,62,5002,62,0,73,78,6,1,,0,0,9.8,10,,,2,1975-04-30,06
75LA00072,75,2,6516,6,78,782,3970,62,6,,1,30,,1,06,,1,120,8,8,0,4,,,,,,,2,62,5002,62,1,81,78,6,1,,1,2,10.6,10,,,1,1975-04-30,06
75LA00073,75,2,6535,6,76,760,3267,62,6,,2,30,,1,06,,1,120,5,,0,4,,,,,,,2,62,4941,62,1,81,76,6,1,,1,1,12.4,10,,,1,1975-04-30,06
75LA00074,75,2,6556,6,75,751,3633,62,6,,2,30,,1,06,,1,122,5,8,0,2,,,,,,,2,62,4382,62,1,76,75,6,1,,1,1,12.0,10,,,1,1975-05-02,06
75LA00075,75,2,6564,6,76,760,4120,62,6,,2,30,,1,06,,1,122,5,,0,4,,,,,,,2,62,4941,62,1,89,76,6,1,,1,1,12.5,10,,,1,1975-05-02,06
75LA00076,75,1,6522,6,76,761,2281,62,6,,3,40,,1,06,,1,120,8,8,0,3,,,,,,,2,62,4725,62,1,49,76,6,1,,1,2,11.6,10,,,1,1975-04-30,06
75LA00077,75,1,6523,6,76,761,2281,62,6,,3,40,,1,06,,1,120,8,8,248,3,,7,,,,,2,62,4725,62,0,0,76,6,1,97,0,0,10.8,0,,,2,1975-04-30,06
75LA00078,75,1,6541,6,78,781,3002,62,6,,2,40,,1,06,,1,121,8,8,248,2,,7,,,,,2,62,4788,62,1,0,78,6,1,97,1,2,10.5,0,,,1,1975-05-01,06
75LA00079,75,1,6542,6,78,781,3002,62,6,,2,40,,1,06,,1,121,8,8,0,2,,,,,,,2,62,4788,62,0,74,78,6,1,,0,0,11.0,10,,,2,1975-05-01,06
75LA00080,75,1,5831,6,76,762,4364,62,6,,,20,,1,06,,1,99,7,,100,3,,6,,,&,,2,62,4640,62,0,0,76,6,1,19,0,0,7.2,0,,,2,1975-04-09,06
75LA00081,75,,,0,76,760,7217,42,4,,2,30,,,02,,,0,,8,0,,,,,,,,2,43,9354,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00082,75,,,0,76,762,7249,42,4,,4,30,,,02,,,0,,8,0,,,,,,,,2,43,9306,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00083,75,,,0,76,760,7565,42,4,,1,30,,,02,,,0,,,0,,,,,,,,2,43,9354,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00084,75,,,0,75,750,8105,42,4,,1,30,,,02,,,0,,8,0,,,,,,,,2,43,9833,42,0,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00085,75,,,0,74,742,6237,42,4,,4,40,,,02,,,0,,8,0,,,,,,,,2,43,9198,42,0,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00086,75,,,0,75,751,6302,42,4,,2,40,,,02,,,0,,8,0,,,,,,,,2,43,9619,42,0,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00087,75,,,0,76,761,4610,42,4,,3,50,,,02,,,0,,,0,,,,,,,,2,43,9567,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00088,75,,,0,76,760,4668,42,4,,1,50,,,02,,,0,,8,0,,,,,,,,2,43,9354,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00089,75,,,0,74,740,4722,42,4,,2,50,,,02,,,0,,,0,,,,,,,,2,43,9366,42,0,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00090,75,,,0,76,760,4991,42,4,,1,50,,,02,,,0,,8,0,,,,,,,,2,43,9354,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00091,75,,,0,76,760,5399,42,4,,2,50,,,02,,,0,,,0,,,,,,,,2,43,9354,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00092,75,,,0,73,732,3801,42,4,,2,60,,,02,,,0,,,0,,,,,,,,2,43,9926,42,0,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00093,75,,,0,75,750,4002,42,4,,2,60,,,02,,,0,,,0,,,,,,,,2,43,9833,42,0,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00094,75,,,0,76,760,2483,42,4,,2,70,,,02,,,0,,2,0,,,,,,,,2,43,9354,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00095,75,,,0,73,732,2605,42,4,,2,70,,,02,,,0,,2,0,,,,,,,,2,43,9926,42,0,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00096,75,,,0,73,731,2837,42,4,,3,70,,,02,,,0,,2,0,,,,,,,,2,43,9701,42,0,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00097,75,,,0,76,761,2871,42,4,,2,70,,,02,,,0,,4,0,,,,,,,,2,43,9567,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00098,75,,,0,76,762,2914,42,4,,4,70,,,02,,,0,,2,0,,,,,,,,2,43,9306,42,0,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00099,75,,,0,74,740,1528,42,4,,5,80,,,02,,,0,,2,0,,,,,,,,2,43,9366,42,0,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00100,75,,,0,73,730,1616,42,4,,2,80,,,02,,,0,,2,0,,,,,,,,2,43,9300,42,0,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00101,75,,,0,73,730,1749,42,4,,3,80,,,02,,,0,,4,0,,,,,,,,2,43,9300,42,0,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00102,75,,,0,75,752,8246,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00103,75,,,0,75,750,8255,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00104,75,,,0,75,752,8298,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00105,75,,,0,75,752,8375,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00106,75,,,0,75,750,8378,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00107,75,,,0,76,761,8556,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9567,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00108,75,,,0,73,730,8571,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9300,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00109,75,,,0,75,750,8603,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00110,75,,,0,75,752,8617,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00111,75,,,0,74,741,8635,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9706,42,1,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00112,75,,,0,75,751,8759,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9619,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00113,75,,,0,76,762,8801,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9306,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00114,75,,,0,76,761,8931,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9567,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00115,75,,,0,75,751,8944,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9619,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00116,75,,,0,76,762,8990,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9306,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00117,75,,,0,76,760,8999,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9354,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00118,75,,,0,74,741,9026,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9706,42,1,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00119,75,,,0,76,762,9077,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9306,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00120,75,,,0,76,762,9095,42,4,,,20,,,02,,,0,,8,0,,,,,,,,2,43,9306,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00121,75,,,0,74,740,9115,42,4,,,20,,,02,,,0,,,0,,,,,,,,2,43,9366,42,1,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00122,75,,,0,76,761,7002,42,4,,1,30,,,02,,,0,,8,0,,,,,,,,2,43,9567,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00123,75,,,0,75,750,7153,42,4,,2,30,,,02,,,0,,8,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00124,75,,,0,73,731,7246,42,4,,1,30,,,02,,,0,,,0,,,,,,,,2,43,9701,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00125,75,,,0,76,762,7403,42,4,,1,30,,,02,,,0,,,0,,,,,,,,2,43,9306,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00126,75,,,0,73,732,7896,42,4,,1,30,,,02,,,0,,,0,,,,,,,,2,43,9926,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00127,75,,,0,73,730,6252,42,4,,1,40,,,02,,,0,,8,0,,,,,,,,2,43,9300,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00128,75,,,0,75,750,6323,42,4,,2,40,,,02,,,0,,,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00129,75,,,0,76,762,6354,42,4,,1,40,,,02,,,0,,,0,,,,,,,,2,43,9306,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00130,75,,,0,75,750,6471,42,4,,2,40,,,02,,,0,,8,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00131,75,,,0,75,752,6859,42,4,,2,40,,,02,,,0,,,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00132,75,,,0,76,761,6867,42,4,,3,40,,,02,,,0,,,0,,,,,,,,2,43,9567,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00133,75,,,0,73,731,4667,42,4,,2,50,,,02,,,0,,,0,,,,,,,,2,43,9701,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00134,75,,,0,73,730,4911,42,4,,2,50,,,02,,,0,,8,0,,,,,,,,2,43,9300,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00135,75,,,0,74,741,4913,42,4,,2,50,,,02,,,0,,8,0,,,,,,,,2,43,9706,42,1,0,74,6,0,,0,0,0.0,0,,,1,,02
75LA00136,75,,,0,75,752,4931,42,4,,2,50,,,02,,,0,,,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00137,75,,,0,75,750,4942,42,4,,2,50,,,02,,,0,,,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00138,75,,,0,75,752,5508,42,4,,2,50,,,02,,,0,,8,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00139,75,,,0,76,761,3425,42,4,,6,60,,,02,,,0,,,0,,,,,,,,2,43,9567,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00140,75,,,0,75,752,3719,42,4,,2,60,,,02,,,0,,,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00141,75,,,0,73,732,2468,42,4,,6,70,,,02,,,0,,2,0,,,,,,,,2,43,9926,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00142,75,,,0,75,752,3043,42,4,,1,70,,,02,,,0,,4,0,,,,,,,,2,43,9578,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00143,75,,,0,76,760,1532,42,4,,2,80,,,02,,,0,,4,0,,,,,,,,2,43,9354,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00144,75,,,0,75,750,1607,42,4,,3,80,,,02,,,0,,1,0,,,,,,,,2,43,9833,42,1,0,75,6,0,,0,0,0.0,0,,,1,,02
75LA00145,75,,,0,73,731,1626,42,4,,2,80,,,02,,,0,,1,0,,,,,,,,2,43,9701,42,1,0,73,6,0,,0,0,0.0,0,,,1,,02
75LA00146,75,,,0,76,761,1771,42,4,,3,80,,,02,,,0,,1,0,,,,,,,,2,43,9567,42,1,0,76,6,0,,0,0,0.0,0,,,1,,02
75LA00147,75,2,0075,4,76,760,2413,42,4,,3,70,,1,02,,1,104,8,2,0,4,,,,,,,2,43,9354,42,1,63,76,6,1,,1,2,10.9,10,,,1,1975-04-14,02
75LA00148,75,2,0199,4,75,752,2615,42,4,,3,70,,1,02,,1,109,8,4,0,4,,,,,,,2,43,9578,42,1,66,75,6,1,,1,2,11.6,10,,,1,1975-04-19,02
75LA00149,75,2,0200,4,75,752,2615,42,4,,3,70,,1,02,,1,109,8,4,0,4,,,,,,,2,43,9578,42,0,73,75,6,1,,0,0,11.5,10,,,2,1975-04-19,02
75LA00150,75,2,0167,4,76,761,1595,42,4,,4,80,,1,02,,1,108,5,3,115,4,10,6,,012543,+,,2,43,9567,42,1,0,76,6,1,01,1,1,14.1,5,,,1,1975-04-18,02
75LA00151,75,1,0134,4,75,751,8520,42,4,,,20,,1,02,,1,107,5,,108,4,,6,,208393,+,,2,43,9619,42,1,0,75,6,1,21,1,1,10.9,5,,,1,1975-04-17,02
75LA00152,75,2,0184,4,74,740,7989,42,4,,1,30,,1,02,,1,108,5,,113,2,04,6,,,,,2,43,9366,42,1,0,74,6,1,21,1,1,14.6,0,,,1,1975-04-18,02
75LA00153,75,2,0195,4,74,742,7777,42,4,,2,30,,1,02,,1,109,5,,111,3,,6,,,,,2,43,9198,42,1,0,74,6,1,21,1,1,12.6,0,,,1,1975-04-19,02
75LA00154,75,1,0198,4,76,762,4960,42,4,,2,50,,1,02,,1,109,8,8,116,3,,6,,,,,2,43,9306,42,0,0,76,6,1,21,0,0,12.5,0,,,2,1975-04-19,02
