UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,CODE,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CODE2,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
70LA00020,70,1,6472,1,32,320,5941,11,1,28,,70,,2,07,,1,103,5,,0,4,,,31,,,,1,11,6381,11,1,85,32,1,1,,1,1,13.0,10,,7,1,1970-04-13,07
70LA00021,70,2,4994,3,78,781,5944,11,1,,,70,,1,07,,1,110,8,,114,4,,6,,,,,1,18,3318,18,1,0,78,6,1,,1,2,10.0,0,,,1,1970-04-20,07
70LA00022,70,3,4995,3,78,781,5944,11,1,,,70,,3,07,,1,110,8,,0,4,,,,,&,,1,18,3318,18,0,77,78,6,1,,0,0,11.6,5,,,2,1970-04-20,07
70LA00023,70,2,5031,3,77,770,5963,11,1,,,70,,1,07,,1,112,8,,0,4,,,,,,,1,18,3382,18,1,71,77,6,1,,1,2,10.6,10,,,1,1970-04-22,07
70LA00024,70,1,5032,3,77,770,5963,11,1,,,70,,1,07,,1,112,8,,0,4,,6,,,,,1,18,3382,18,0,0,77,6,1,,0,0,10.6,0,,,2,1970-04-22,07
70LA00025,70,,,0,75,752,5968,11,1,,,70,,,07,1,,136,,,0,,,,,,,,1,18,3873,18,1,0,75,6,0,,0,0,0.0,0,,,1,1970-05-16,07
70LA00026,70,3,7806,9,00,752,5968,11,1,,,70,,5,40,2,1,136,8,,0,5,,,,,,,1,90,0000,98,1,60,75,0,1,,1,2,13.6,10,,,1,1970-05-16,07
70LA00027,70,2,7807,9,00,752,5968,11,1,,,70,,5,40,2,1,136,8,,0,5,,,,,,,1,90,0000,98,0,53,75,0,1,,0,0,12.0,10,,,2,1970-05-16,07
70LA00028,70,2,6459,1,32,320,5970,11,1,30,,70,,1,07,,1,95,5,,0,5,,,35,,,,1,11,6381,11,1,73,32,1,1,,1,1,11.0,10,,6,1,1970-04-05,07
70LA00029,70,1,6473,1,24,240,5979,11,1,41,,60,,1,07,,1,105,8,,0,4,11,,31,,,,1,11,6255,11,1,78,24,1,1,,1,2,9.4,10,,7,1,1970-04-15,07
70LA00030,70,2,6474,1,24,240,5979,11,1,41,,60,,1,07,,1,105,8,,0,4,,,31,,,,1,11,6255,11,0,60,24,1,1,,0,0,8.0,10,,7,2,1970-04-15,07
70LA00031,70,1,6455,1,24,240,6010,11,1,43,,60,,1,07,,1,93,8,,0,4,,,38,,,,1,11,6255,11,1,82,24,1,1,,1,2,10.0,10,,6,1,1970-04-03,07
70LA00032,70,2,6456,1,24,240,6010,11,1,43,,60,,1,07,,1,93,8,,0,4,,,38,,,,1,11,6255,11,0,72,24,1,1,,0,0,10.2,10,,6,2,1970-04-03,07
70LA00033,70,1,6483,1,24,240,6024,11,1,42,,60,,1,07,,1,108,8,,0,4,07,,32,,,,1,11,6255,11,1,68,24,1,1,,1,2,12.6,10,,7,1,1970-04-18,07
70LA00034,70,2,6484,1,24,240,6024,11,1,42,,60,,1,07,,1,108,8,,0,4,,,32,,,,1,11,6255,11,0,70,24,1,1,,0,0,10.0,10,,7,2,1970-04-18,07
70LA00035,70,1,6470,1,24,240,6071,11,1,41,,60,,1,07,,1,102,5,,0,5,,,31,,,,1,11,6255,11,1,89,24,1,1,,1,1,12.2,10,,6,1,1970-04-12,07
70LA00036,70,2,6461,1,24,240,6088,11,1,39,,60,,1,07,,1,99,8,,0,3,,,28,,,,1,11,6255,11,1,81,24,1,1,,1,2,10.8,10,,7,1,1970-04-09,07
70LA00037,70,1,6462,1,24,240,6088,11,1,39,,60,,1,07,,1,99,8,,104,3,,6,28,,,,1,11,6255,11,0,0,24,1,1,,0,0,10.0,0,,7,2,1970-04-09,07
70LA00038,70,1,6457,1,24,240,6100,11,1,40,,60,,1,07,,1,95,8,,0,3,,,30,,,,1,11,6255,11,1,82,24,1,1,,1,2,7.6,10,,6,1,1970-04-05,07
70LA00039,70,2,6458,1,24,240,6100,11,1,40,,60,,1,07,,1,95,8,,0,3,,,30,260118,-,,1,11,6255,11,0,74,24,1,1,,0,0,6.4,5,,6,2,1970-04-05,07
70LA00040,70,,,0,24,240,6103,11,1,43,,60,,,07,,,150,,,0,,,,33,,,,1,11,6255,11,1,0,24,1,0,,0,0,0.0,0,,7,1,1970-05-30,07
70LA00041,70,2,6460,1,24,240,6105,11,1,41,,60,,1,07,,1,96,5,,0,4,,,29,,,,1,11,6255,11,1,81,24,1,1,,1,1,8.2,10,,6,1,1970-04-06,07
70LA00042,70,2,6464,1,32,320,6110,11,1,34,,60,,2,07,,1,100,8,,102,3,,6,26,,,,1,11,6381,11,1,0,32,1,1,,1,2,8.4,0,,6,1,1970-04-10,07
70LA00043,70,2,6465,1,32,320,6110,11,1,34,,60,,1,07,,1,100,8,,0,3,,,26,,,,1,11,6381,11,0,49,32,1,1,,0,0,8.4,10,,6,2,1970-04-10,07
70LA00044,70,2,6480,1,32,320,6122,11,1,33,,60,,1,07,,1,106,5,,0,4,,,28,,,,1,11,6381,11,1,84,32,1,1,,1,1,10.6,10,,7,1,1970-04-16,07
70LA00045,70,,,0,24,240,6150,11,1,41,,60,,,07,,,86,,,0,,,,31,,,,1,11,6255,11,0,0,24,1,0,,0,0,0.0,0,,7,1,1970-03-27,07
70LA00046,70,1,6469,1,32,320,6152,11,1,49,,60,,1,07,,1,102,5,,0,4,,,35,,,,1,11,6381,11,1,58,32,1,1,,1,1,11.0,10,,7,1,1970-04-12,07
70LA00047,70,1,4249,3,74,742,6159,11,1,,,50,,1,07,,1,95,8,,0,4,,,,,,,1,18,4000,18,1,76,74,6,1,,1,2,10.8,10,,,1,1970-04-05,07
70LA00048,70,2,4250,3,74,742,6159,11,1,,,50,,1,07,,1,95,8,,0,4,,,,,,,1,18,4000,18,0,84,74,6,1,,0,0,11.4,10,,,2,1970-04-05,07
70LA00049,70,1,7711,9,97, 91,6167,11,1,,,50,,1,51,,1,106,5,,0,5,,,,,,,1,90,0003,95,1,87,73,8,1,,1,1,10.8,10,,,1,1970-04-16,07
70LA00050,70,2,5004,3,78,782,6171,11,1,,,50,,1,07,,1,111,8,,0,3,,,,,&,,1,18,3681,18,1,69,78,6,1,,1,2,8.4,5,,,1,1970-04-21,07
70LA00051,70,2,5005,3,78,782,6171,11,1,,,50,,1,07,,1,111,8,,0,3,,,,,,,1,18,3681,18,0,76,78,6,1,,0,0,9.6,10,,,2,1970-04-21,07
70LA00052,70,2,7755,9,97, 90,6173,11,1,,,50,,1,51,,1,116,8,,0,4,,,,,,,1,90,0002,95,1,73,74,8,1,,1,2,9.2,10,,,1,1970-04-26,07
70LA00053,70,2,7756,9,97, 90,6173,11,1,,,50,,1,51,,1,116,8,,0,4,,,,,,,1,90,0002,95,0,70,74,8,1,,0,0,8.8,10,,,2,1970-04-26,07
70LA00054,70,2,4566,3,76,762,6180,11,1,,,50,,1,07,,1,102,5,,230,5,,7,,,,,1,18,3516,18,1,0,76,6,1,,1,1,15.2,0,,,1,1970-04-12,07
70LA00055,70,2,4919,3,75,752,6181,11,1,,,50,,1,07,,1,108,8,,0,4,,,,,,,1,18,3873,18,1,64,75,6,1,,1,2,10.8,10,,,1,1970-04-18,07
70LA00056,70,2,4920,3,75,752,6181,11,1,,,50,,1,07,,,108,8,,0,4,,,,,,,1,18,3873,18,0,66,75,6,1,,0,0,9.8,10,,,2,1970-04-18,07
70LA00057,70,2,6463,1,24,240,6185,11,1,34,,50,,1,07,,1,99,5,,0,4,,,30,,,,1,11,6255,11,1,89,24,1,1,,1,1,12.0,10,,7,1,1970-04-09,07
70LA00058,70,,,0,78,782,6186,11,1,,,50,,,07,,,41,,,0,,,,,,,,1,18,3681,18,0,0,78,6,0,,0,0,0.0,0,,,1,,07
70LA00059,70,1,4840,3,76,760,6190,11,1,,,50,,1,07,,1,107,8,,0,4,,,,,,,1,18,3528,18,1,71,76,6,1,,1,2,11.6,10,,,1,1970-04-17,07
70LA00060,70,2,4841,3,76,760,6190,11,1,,,50,,1,07,,1,107,8,,0,4,,,,,,,1,18,3528,18,0,57,76,6,1,,0,0,11.6,10,,,2,1970-04-17,07
70LA00061,70,2,4416,3,77,770,6196,11,1,,,50,,1,07,,1,98,8,,0,4,,,,,,,1,18,3382,18,1,76,77,6,1,,1,2,11.2,10,,,1,1970-04-08,07
70LA00062,70,1,4417,3,77,770,6196,11,1,,,50,,1,07,,1,98,8,,0,4,,,,,,,1,18,3382,18,0,68,77,6,1,,0,0,11.2,10,,,2,1970-04-08,07
70LA00063,70,1,7736,9,97,090,6197,11,1,,,50,,1,51,,1,113,8,,0,3,,,,,,,1,90,0002,95,1,75,75,8,1,,1,2,8.6,10,,,1,1970-04-23,07
70LA00064,70,3,7737,9,97,090,6197,11,1,,,50,,1,51,,1,113,8,,0,3,,,,,&,,1,90,0002,95,0,74,75,8,1,,0,0,8.4,5,,,2,1970-04-23,07
70LA00065,70,2,5058,3,77,772,6203,11,1,,,50,,1,07,,1,113,5,,0,4,,,,,,,1,18,3976,18,1,72,77,6,1,,1,1,12.8,10,,,1,1970-04-23,07
70LA00066,70,1,6466,1,24,240,6204,11,1,32,,50,,1,07,,1,101,5,,0,4,,,27,,,,1,11,6255,11,1,99,24,1,1,,1,1,12.8,10,,6,1,1970-04-11,07
70LA00067,70,,,0,77,772,6230,11,1,,,50,,,07,1,,132,,,0,,,,,,,,1,18,3976,18,1,0,77,6,0,,0,0,0.0,0,,,1,1970-05-12,07
70LA00068,70,2,7782,9,00,772,6230,11,1,,,50,,5,40,2,1,132,8,,0,3,,,,,,,1,90,0000,98,1,37,77,0,1,,1,2,10.0,10,,,1,1970-05-12,07
70LA00069,70,3,7783,9,00,772,6230,11,1,,,50,,5,40,2,1,132,8,,0,3,,,,,,,1,90,0000,98,0,68,77,0,1,,0,0,12.2,10,,,2,1970-05-12,07
70LA00070,70,1,4480,3,77,770,6243,11,1,,,40,,1,07,,1,100,8,,0,4,,,,,,,1,18,3382,18,1,67,77,6,1,,1,2,11.4,10,,,1,1970-04-10,07
70LA00071,70,2,4481,3,77,770,6243,11,1,,,40,,1,07,,1,100,8,,0,4,,,,,,,1,18,3382,18,0,53,77,6,1,,0,0,7.8,10,,,2,1970-04-10,07
70LA00072,70,1,4705,3,75,752,6244,11,1,,,40,,1,07,,1,104,8,,0,4,,,,,,,1,18,3873,18,1,55,75,6,1,,1,2,9.0,10,,,1,1970-04-14,07
70LA00073,70,2,4706,3,75,752,6244,11,1,,,40,,1,07,,1,104,8,,0,4,,,,,,,1,18,3873,18,0,65,75,6,1,,0,0,8.8,10,,,2,1970-04-14,07
70LA00074,70,1,6490,1,32,320,6247,11,1,32,,40,,1,07,,1,115,5,,0,4,,,26,,,,1,11,6381,11,1,67,32,1,1,,1,1,11.2,10,,6,1,1970-04-25,07
70LA00075,70,1,4543,3,78,780,6253,11,1,,,40,,1,07,,1,101,5,,0,3,,,,,,,1,18,3453,18,1,80,78,6,1,,1,1,10.2,10,,,1,1970-04-11,07
70LA00076,70,2,6486,1,24,240,6259,11,1,33,,40,,1,07,,1,109,8,,0,4,,,27,,,,1,11,6255,11,1,64,24,1,1,,1,2,9.4,10,,7,1,1970-04-19,07
70LA00077,70,1,6487,1,24,240,6259,11,1,33,,40,,1,07,,1,109,8,,0,4,,,27,,,,1,11,6255,11,0,72,24,1,1,,0,0,9.4,10,,7,2,1970-04-19,07
70LA00078,70,,,0,32,320,6270,11,1,32,,40,,,07,,,150,,,0,,,,24,,,,1,11,6381,11,1,0,32,1,0,,0,0,0.0,0,,7,1,1970-05-30,07
70LA00079,70,2,5107,3,77,770,6271,11,1,,,40,,1,07,,1,116,5,,0,4,,,,,,,1,18,3382,18,1,74,77,6,1,,1,1,12.2,10,,,1,1970-04-26,07
70LA00080,70,1,6493,1,32,320,6273,11,1,33,,40,,1,07,,1,125,5,,213,2,,6,36,,,,1,11,6381,11,1,0,32,1,1,,1,1,9.8,0,,6,1,1970-05-05,07
70LA00081,70,2,4260,3,78,781,6276,11,1,,,40,,1,07,,1,95,5,,0,4,09,,,,,,1,18,3318,18,1,69,78,6,1,,1,1,8.8,10,,,1,1970-04-05,07
70LA00082,70,1,4214,3,77,772,6285,11,1,,,40,,1,07,,1,94,5,,0,4,,,,,,,1,18,3976,18,1,90,77,6,1,,1,1,9.8,10,,,1,1970-04-04,07
70LA00083,70,1,4851,3,74,740,6297,11,1,,,40,,1,07,,1,107,8,,0,4,,,,,,,1,18,3578,18,1,72,74,6,1,,1,2,9.8,10,,,1,1970-04-17,07
70LA00084,70,1,4852,3,74,740,6297,11,1,,,40,,1,07,,1,107,8,,0,4,,,,,,,1,18,3578,18,0,65,74,6,1,,0,0,8.0,10,,,2,1970-04-17,07
70LA00085,70,1,5160,3,73,731,6298,11,1,,,40,,1,07,,1,123,8,,0,4,,,,,,,1,18,3427,18,1,62,73,6,1,,1,2,8.2,10,,,1,1970-05-03,07
70LA00086,70,1,5161,3,73,731,6298,11,1,,,40,,1,07,,1,123,8,,0,4,,,,,,,1,18,3427,18,0,59,73,6,1,,0,0,8.6,10,,,2,1970-05-03,07
70LA00087,70,2,6489,1,32,320,6305,11,1,37,,30,,1,07,,1,114,5,,0,4,,,29,,,,1,11,6381,11,1,64,32,1,1,,1,1,10.0,10,,6,1,1970-04-24,07
70LA00088,70,1,6477,1,24,240,6314,11,1,39,,30,,1,07,,1,106,8,,0,5,,,41,,,,1,11,6255,11,1,68,24,1,1,,1,2,10.8,10,,7,1,1970-04-16,07
70LA00089,70,1,6478,1,24,240,6314,11,1,39,,30,,1,07,,1,106,8,,0,5,,,41,,,,1,11,6255,11,0,61,24,1,1,,0,0,8.0,10,,7,2,1970-04-16,07
70LA00090,70,,,0,76,760,6319,11,1,,,30,,,07,,,150,,,0,,,,,,,,1,18,3528,18,1,0,76,6,0,,0,0,0.0,0,,,1,1970-05-30,07
70LA00091,70,1,4597,3,77,772,6321,11,1,,,30,,1,07,,1,103,5,,0,3,,,,,,,1,18,3976,18,1,96,77,6,1,,1,1,11.2,10,,,1,1970-04-13,07
70LA00092,70,2,6471,1,24,240,6334,11,1,39,,30,,1,07,,1,102,5,,0,4,,,34,,,,1,11,6255,11,1,83,24,1,1,,1,1,11.8,10,,6,1,1970-04-12,07
70LA00093,70,1,4586,3,75,751,6337,11,1,,,30,,1,07,,1,102,8,,0,3,,,,,,,1,18,3942,18,1,78,75,6,1,,1,2,8.6,10,,,1,1970-04-12,07
70LA00094,70,2,4587,3,75,751,6337,11,1,,,30,,1,07,,1,102,8,,125,3,,6,,,&,,1,18,3942,18,0,0,75,6,1,,0,0,6.4,0,,,2,1970-04-12,07
70LA00095,70,3,4945,3,78,781,6345,11,1,,,30,,1,07,,1,109,5,,0,5,,,,493118,+,,1,18,3318,18,1,73,78,6,1,,1,1,7.6,10,,,1,1970-04-19,07
70LA00096,70,2,4605,3,76,762,6346,11,1,,,30,,1,07,,1,103,8,,0,4,,,,,,,1,18,3516,18,1,74,76,6,1,,1,2,8.6,10,,,1,1970-04-13,07
70LA00097,70,2,4606,3,76,762,6346,11,1,,,30,,1,07,,1,103,8,,230,4,,7,,,,,1,18,3516,18,0,0,76,6,1,,0,0,9.8,0,,,2,1970-04-13,07
70LA00098,70,1,4504,3,77,770,6361,11,1,,,30,,1,07,,1,100,5,,104,5,,6,,122062,+,,1,18,3382,18,1,0,77,6,1,,1,1,8.2,5,,,1,1970-04-10,07
70LA00099,70,2,4171,3,76,760,6363,11,1,,,30,,1,07,,4,93,5,,0,4,,,,,,,1,18,3528,18,1,91,76,6,1,,1,1,11.0,10,,,1,1970-04-03,07
70LA00100,70,1,4284,3,75,751,6372,11,1,,,30,,1,07,,2,95,5,,0,4,,,,,,,1,18,3942,18,1,88,75,6,1,,1,1,8.4,10,,,1,1970-04-05,07
70LA00101,70,2,5124,3,74,740,6373,11,1,,,30,,1,07,,1,117,8,,0,3,,,,,,,1,18,3578,18,0,64,74,6,1,,0,0,7.8,10,,,2,1970-04-27,07
70LA00102,70,1,5123,3,74,740,6373,11,1,,,30,,1,07,,1,117,8,,0,3,,,,,,,1,18,3578,18,1,56,74,6,1,,1,2,7.4,10,59,,1,1970-04-27,07
70LA00103,70,1,6494,1,32,320,6382,11,1,43,,20,,1,07,,1,127,5,,0,2,,,30,,,,1,11,6381,11,1,43,32,1,1,,1,1,10.0,10,,7,1,1970-05-07,07
70LA00104,70,2,6492,1,32,320,6383,11,1,40,,20,,1,07,,2,118,5,,0,3,,,29,,,,1,11,6381,11,1,43,32,1,1,,1,1,7.4,10,59,6,1,1970-04-28,07
70LA00105,70,1,6481,1,32,320,6384,11,1,40,,20,,1,07,,1,107,8,,0,4,,,29,,&,,1,11,6381,11,1,64,32,1,1,,1,2,10.2,5,,7,1,1970-04-17,07
70LA00106,70,2,6482,1,32,320,6384,11,1,40,,20,,1,07,,1,107,8,,111,4,,6,29,,,,1,11,6381,11,0,0,32,1,1,,0,0,11.0,0,,7,2,1970-04-17,07
70LA00107,70,,,0,32,320,6386,11,1,39,,20,,,07,1,,144,,,0,,,,30,,,,1,11,6381,11,1,0,32,1,0,,0,0,0.0,0,,6,1,1970-05-24,07
70LA00108,70,2,7901,9,00,320,6386,11,1,,,20,,5,40,2,1,144,5,,0,2,,,30,,,,1,90,0000,98,1,31,32,0,1,,1,1,10.2,10,,6,1,1970-05-24,07
70LA00109,70,2,6454,1,32,320,6391,11,1,40,,20,,1,07,,1,93,5,,0,4,,,29,,,,1,11,6381,11,1,71,32,1,1,,1,1,9.8,10,,7,1,1970-04-03,07
70LA00110,70,,,0,78,780,6395,11,1,,,20,,,07,1,,140,,,0,,,,,,,,1,18,3453,18,1,0,78,6,0,,0,0,0.0,0,,,1,1970-05-20,07
70LA00111,70,2,7852,9,00,780,6395,11,1,,,20,,5,40,2,1,140,5,,106,2,,6,,,,,1,90,0000,98,1,0,78,0,1,,1,1,7.6,0,,,1,1970-05-20,07
70LA00112,70,1,4571,3,77,771,6398,11,1,,,20,,1,07,,1,102,5,,0,5,,,,,,,1,18,3410,18,1,87,77,6,1,,1,1,12.2,10,,,1,1970-04-12,07
70LA00113,70,2,6485,1,32,320,6401,11,1,39,,20,,3,07,,1,108,5,,212,2,,6,28,,,,1,11,6381,11,1,0,32,1,1,,1,1,8.0,0,03,6,1,1970-04-18,07
70LA00114,70,2,6491,1,32,320,6406,11,1,39,,20,,1,07,,1,117,5,,117,0,,6,30,,,,1,11,6381,11,1,0,32,1,1,,1,1,6.0,0,05,7,1,1970-04-27,07
70LA00115,70,1,9871,2,46,460,4924,14,1,26,,-0,,1,07,,3,127,7,,145,2,,6,34,,,,4,14,9603,14,1,0,46,1,1,,1,2,9.8,0,,7,1,1970-05-07,07
70LA00116,70,2,,0,46,460,4924,14,1,26,,-0,,1,07,,,127,7,,0,2,,1,34,,,,4,14,9603,14,0,0,46,1,0,,0,0,8.8,0,,7,2,1970-05-07,07
70LA00117,70,,,0,35,350,5210,14,1,34,,00,,,07,1,,143,,,0,,,,24,,,,4,14,9373,14,1,0,35,1,0,,0,0,0.0,0,,7,1,1970-05-23,07
70LA00118,70,3,7884,9,00,350,5210,14,1,,,00,,5,40,2,1,143,9,,0,2,,,24,,,,4,90,0000,98,1,33,35,0,1,,1,3,9.4,10,,7,1,1970-05-23,07
70LA00119,70,2,7885,9,00,350,5210,14,1,,,00,,5,40,2,1,143,9,,145,2,,6,24,,,,4,90,0000,98,0,0,35,0,1,,0,0,4.8,0,,7,2,1970-05-23,07
70LA00120,70,3,7886,9,00,350,5210,14,1,,,00,,5,40,2,1,143,9,,145,2,,6,24,,,,4,90,0000,98,0,0,35,0,1,,0,0,5.2,0,,7,3,1970-05-23,07
70LA00121,70,,,0,46,460,5408,14,1,38,,00,,,07,1,,131,,,0,,,,18,,,,4,14,9603,14,1,0,46,1,0,,0,0,0.0,0,,6,1,1970-05-11,07
70LA00122,70,2,7779,9,00,460,5408,14,1,,,00,,4,40,2,1,131,5,,0,2,,,18,,,,4,90,0000,98,1,46,46,0,1,,1,1,9.4,10,,6,1,1970-05-11,07
70LA00123,70,,,0,35,350,5801,14,1,42,,90,,,07,,,150,,,0,,,,35,,,,4,14,9373,14,1,0,35,1,0,,0,0,0.0,0,,6,1,1970-05-30,07
70LA00124,70,1,9840,2,46,460,5992,14,1,30,,90,,1,07,,1,102,8,,0,3,,,26,,,,4,14,9603,14,1,79,46,1,1,,1,2,10.2,10,,6,1,1970-04-12,07
70LA00125,70,2,9841,2,46,460,5992,14,1,30,,90,,1,07,,1,102,8,,0,3,,,26,967314,-,,4,14,9603,14,0,62,46,1,1,,0,0,7.2,5,59,6,2,1970-04-12,07
70LA00126,70,1,,0,46,460,6282,14,1,26,,80,,1,07,,1,103,1,,0,2,04,1,34,461518,+,,4,14,9603,14,1,0,46,1,0,,1,1,7.0,0,,7,1,1970-04-13,07
70LA00127,70,,,0,35,350,6527,14,1,39,,80,,,07,1,,142,,,0,,,,38,,,,4,14,9373,14,1,0,35,1,0,,0,0,0.0,0,,6,1,1970-05-22,07
70LA00128,70,2,7866,9,00,350,6527,14,1,,,80,,5,40,2,1,142,8,,173,4,,6,38,,,,4,90,0000,98,1,0,35,0,1,,1,2,11.2,0,,6,1,1970-05-22,07
70LA00129,70,2,7867,9,00,350,6527,14,1,,,80,,5,40,2,1,142,8,,0,4,,,38,,,,4,90,0000,98,0,43,35,0,1,,0,0,9.6,10,,6,2,1970-05-22,07
70LA00130,70,,,0,73,731,6549,14,1,,,70,,,07,1,,144,,,0,,,,,,,,4,18,3427,18,1,0,73,6,0,,0,0,0.0,0,,,1,1970-05-24,07
70LA00131,70,3,7895,9,00,731,6549,14,1,,,70,,5,40,2,1,144,8,,230,4,,7,,,,,4,90,0000,98,1,0,73,0,1,,1,2,11.2,0,,,1,1970-05-24,07
70LA00132,70,2,7896,9,00,731,6549,14,1,,,70,,5,40,2,1,144,8,,0,4,,,,,,,4,90,0000,98,0,64,73,0,1,,0,0,9.4,10,,,2,1970-05-24,07
70LA00133,70,2,4487,3,78,781,6552,14,1,,,70,,1,07,,1,100,8,,0,4,,,,,,,4,18,3318,18,1,61,78,6,1,,1,2,9.4,10,,,1,1970-04-10,07
70LA00134,70,2,4488,3,78,781,6552,14,1,,,70,,1,07,,1,100,8,,0,4,,,,,,,4,18,3318,18,0,75,78,6,1,,0,0,10.8,10,,,2,1970-04-10,07
70LA00135,70,,,0,75,752,6555,14,1,,,70,,,07,1,,139,,,0,,,,,,,,4,18,3873,18,1,0,75,6,0,,0,0,0.0,0,,,1,1970-05-19,07
70LA00136,70,3,7836,9,00,752,6555,14,1,,,70,,5,40,2,1,139,5,,230,3,,7,,,,,4,90,0000,98,1,0,75,0,1,,1,1,6.0,0,,,1,1970-05-19,07
70LA00137,70,,,0,73,732,6556,14,1,,,70,,,07,1,,155,,,0,,,,,,,,4,18,4010,18,1,0,73,6,0,,0,0,0.0,0,,,1,1970-06-04,07
70LA00138,70,3,7965,9,00,732,6556,14,1,,,70,,5,40,2,1,155,5,,0,4,,,,,,,4,90,0000,98,1,67,73,0,1,,1,1,11.8,10,,,1,1970-06-04,07
70LA00139,70,1,4535,3,78,782,6559,14,1,,,70,,1,07,,1,101,5,,0,5,,,,,,,4,18,3681,18,1,84,78,6,1,,1,1,14.0,10,,,1,1970-04-11,07
