UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DATE,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,ABLMB,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,SBRD,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
55LA00707,55,1,2406,2,49,490,1995,13,2,22,1,4,,1,07,,1,407,97,7,,0,4,,,14,,,,,3,14,1037,2,,81,49,1,1,,9.8,,,14,,1,1,1,2,1,10,1955-04-07
55LA00708,55,1,,,49,490,1995,13,2,22,1,4,,1,07,,1,407,97,7,,0,4,,,14,,,,,3,14,1037,2,,,49,1,,,4.0,,1,14,,2,1,1,2,0,0,1955-04-07
55LA00709,55,1,2383,2,47,470,1998,13,2,26,1,4,,1,07,,2,406,96,5,,0,4,,,16,,,,,3,14,1604,2,,85,47,1,1,,10.0,,,13,,1,1,1,1,1,10,1955-04-06
55LA00710,55,2,2358,2,28,280,8278,13,2,15,1,9,,1,07,,1,406,96,8,,0,1,,,08,8744,13,-,,3,14,0908,2,,73,28,1,1,,9.2,,,14,,1,1,1,2,1,10,1955-04-06
55LA00711,55,2,2359,2,28,280,8278,13,2,15,1,9,,1,07,,1,406,96,8,,0,1,,,08,,,,,3,14,0908,2,,62,28,1,1,,8.8,,,14,,2,1,1,2,1,10,1955-04-06
55LA00712,55,2,2801,2,28,280,8305,13,2,18,1,9,,1,07,,1,419,109,5,,0,4,,,07,,,,,3,14,0908,2,,85,28,1,5,,11.6,,,14,,1,1,1,1,1,10,1955-04-19
55LA00713,55,2,2565,2,82,355,8361,13,2,,1,9,,1,07,,3,411,101,5,,0,3,,,19,,,,,3,14,0781,2,,94,46,7,1,,12.2,,,14,,1,1,1,1,1,10,1955-04-11
55LA00714,55,,,,82,355,8551,13,2,,1,8,,,07,,,515,135,-,,0,,,,,,,,,3,14,0781,2,,,39,7,,,0.0,,,14,,1,1,0,0,0,0,1955-05-15
55LA00715,55,2,2614,2,45,450,8617,13,2,00,1,8,,1,07,,3,413,103,8,,0,3,,,12,,,,,3,14,0117,,,68,45,1,1,,8.4,,,91,,1,1,1,2,1,10,1955-04-13
55LA00716,55,2,2615,2,45,450,8617,13,2,00,1,8,,1,07,,1,413,103,8,,0,3,,,12,,,,,3,14,0117,,,61,45,1,1,,7.6,,,91,,2,1,1,2,1,10,1955-04-13
55LA00717,55,1,2374,2,51,510,8632,13,2,18,1,8,,1,07,,1,406,96,8,,0,3,,,09,,,,,3,14,0069,2,,69,51,1,1,,9.4,,,14,,1,1,1,2,1,10,1955-04-06
55LA00718,55,2,2375,2,51,510,8632,13,2,18,1,8,,1,07,,1,406,96,8,,0,3,,,09,,,,,3,14,0069,2,,55,51,1,1,,11.0,,,14,,2,1,1,2,1,10,1955-04-06
55LA00719,55,1,,,63,670,8651,13,2,,1,8,,1,07,,1,410,100,5,,0,4,,,,9236,40,+,,3,14,1231,2,72,,54,6,,,9.0,1,5,14,,1,1,1,1,1,0,1955-04-10
55LA00720,55,1,2467,2,49,490,8717,13,2,16,1,8,,1,07,,1,409,99,5,,0,4,,,08,,,,,3,14,1037,2,,96,49,1,1,,13.4,,,14,,1,1,1,1,1,10,1955-04-09
55LA00721,55,1,,,82,354,8744,13,2,,1,8,,1,07,,1,406,96,1,,0,4,,,,2358,14,+,,3,14,0511,2,,,39,7,,,10.4,,1,14,,1,1,1,1,0,0,1955-04-06
55LA00722,55,2,2829,2,53,530,8755,13,2,08,1,8,,1,07,,1,420,110,8,,230,4,,,06,,,,,3,14,0528,2,,,53,1,5,,10.4,,7,14,,1,1,1,2,1,0,1955-04-20
55LA00723,55,1,2830,2,53,530,8755,13,2,08,1,8,,1,07,,1,420,110,8,,0,4,,,06,,,,,3,14,0528,2,,71,53,1,5,,9.6,,,14,,2,1,1,2,1,10,1955-04-20
55LA00724,55,1,2627,2,28,280,8771,13,2,36,1,8,,1,07,,1,413,103,5,,0,4,,,14,,,,,3,14,0908,2,,70,28,1,1,,10.8,,,14,,1,1,1,1,1,10,1955-04-13
55LA00725,55,,,,45,450,8888,13,2,00,1,8,,,07,,,515,135,-,,0,,,,12,,,,,3,14,0117,,,,45,1,,,0.0,,,91,,1,1,0,0,0,0,1955-05-15
55LA00726,55,1,2419,2,25,250,8890,13,2,00,1,8,,1,07,,1,408,98,8,,0,2,,,19,,,,,3,14,0116,,,80,25,1,1,,9.8,,,91,,1,1,1,2,1,10,1955-04-08
55LA00727,55,1,2420,2,25,250,8890,13,2,00,1,8,,1,07,,1,408,98,8,,0,2,,,19,1957,13,-,,3,14,0116,,,81,25,1,1,,9.0,,,91,,2,1,1,2,1,10,1955-04-08
55LA00728,55,,,,26,260,8901,13,2,19,1,8,,,07,,,515,135,-,,0,,,,12,,,,,3,14,1008,2,,,26,1,,,0.0,,,14,,1,1,0,0,0,0,1955-05-15
55LA00729,55,1,2821,2,46,461,8952,13,2,17,1,8,,1,07,,1,420,110,5,,0,5,,,10,,,,,3,14,1323,2,,90,46,1,5,,13.0,,,14,,1,1,1,1,1,10,1955-04-20
55LA00730,55,1,2347,2,47,470,8994,13,2,15,1,8,,1,07,,1,406,96,8,,97,1,,,13,,,,,3,14,1604,2,,,47,1,,,8.6,,2,13,,1,1,1,2,1,0,1955-04-06
55LA00731,55,1,2348,2,47,470,8994,13,2,15,1,8,,1,07,,1,406,96,8,,96,1,,,13,,,,,3,14,1604,2,,,47,1,,,6.4,,2,13,,2,1,1,2,1,0,1955-04-06
55LA00732,55,2,2252,2,29,290,9017,13,2,00,1,8,,1,07,,2,401,91,8,,0,4,,,19,,,,,3,14,7166,3,,78,29,1,1,,12.0,,,17,,1,1,1,2,1,10,1955-04-01
55LA00733,55,2,2253,2,29,290,9017,13,2,00,1,8,,1,07,,1,401,91,8,,0,4,,,19,,,,,3,14,7166,3,,84,29,1,1,,12.2,,,17,,2,1,1,2,1,10,1955-04-01
55LA00734,55,1,2708,2,63,630,9025,13,2,,1,8,,1,07,,1,416,106,8,,0,1,09,,06,,,,,3,14,1088,2,,73,53,6,5,,8.2,,,14,,1,1,1,2,1,10,1955-04-16
55LA00735,55,2,2709,2,63,630,9025,13,2,,1,8,,1,07,,1,416,106,8,,230,1,09,,06,,,,,3,14,1088,2,,,53,6,5,,5.4,,7,14,,2,1,1,2,1,0,1955-04-16
55LA00736,55,1,2393,2,29,290,9141,13,2,00,1,8,,1,07,,1,407,97,5,,0,4,,,12,,,,,3,14,7166,3,,88,29,1,1,,14.0,,,17,,1,1,1,1,1,10,1955-04-07
55LA00737,55,1,2546,2,26,261,9156,13,2,17,1,8,,1,07,,1,411,101,8,,126,4,,,09,,,,,3,14,1505,2,,,26,1,,,9.2,,6,14,,1,1,1,2,1,0,1955-04-11
55LA00738,55,1,2547,2,26,261,9156,13,2,17,1,8,,1,07,,1,411,101,8,,0,4,,,09,,,,,3,14,1505,2,,85,26,1,1,,9.6,,,14,,2,1,1,2,1,10,1955-04-11
55LA00739,55,1,2660,2,82,365,9169,13,2,,1,8,,1,07,,1,414,104,5,,0,4,,,13,,,,,3,14,1348,2,,86,49,7,5,,10.8,,,14,,1,1,1,1,1,10,1955-04-14
55LA00740,55,2,2683,2,39,390,9217,13,2,08,1,7,,1,07,,1,415,105,8,,0,3,,,06,,,,,3,14,0396,2,,66,39,1,5,,9.6,,,14,,2,1,1,2,1,10,1955-04-15
55LA00741,55,1,2839,2,50,500,9224,13,2,10,1,7,,1,07,,1,421,111,5,,0,2,,,19,,,,,3,14,0412,2,,66,50,1,5,,5.6,,,14,,1,1,1,1,1,10,1955-04-21
55LA00742,55,1,2315,2,82,404,9252,13,2,,1,7,,1,07,,1,404,94,5,,0,4,,,06,,,,,3,14,1209,2,,92,49,7,1,,11.4,,,14,,1,1,1,1,1,10,1955-04-04
55LA00743,55,1,2521,2,63,640,9290,13,2,,1,7,,1,07,,1,410,100,8,,115,4,,,03,,,,,3,14,0974,2,,,53,6,,,10.0,,6,14,,1,1,1,2,1,0,1955-04-10
55LA00744,55,1,2522,2,63,640,9290,13,2,,1,7,,1,07,,1,410,100,8,,0,4,,,03,,,,,3,14,0974,2,,79,53,6,1,,9.8,,,14,,2,1,1,2,1,10,1955-04-10
55LA00745,55,1,2409,2,29,290,9316,13,2,00,1,7,,1,07,,1,407,97,5,,0,4,,,22,,,,,3,14,7166,3,,84,29,1,1,,13.6,,,17,,1,1,1,1,1,10,1955-04-07
55LA00746,55,1,2304,2,53,530,9354,13,2,14,1,7,,1,07,,1,404,94,8,,0,4,,,06,,,,,3,14,0528,2,,71,53,1,1,,10.0,,,14,,1,1,1,2,1,10,1955-04-04
55LA00747,55,1,2305,2,53,530,9354,13,2,14,1,7,,1,07,,1,404,94,8,,0,4,,,06,,,,,3,14,0528,2,,67,53,1,1,,9.4,,,14,,2,1,1,2,1,10,1955-04-04
55LA00748,55,1,2511,2,53,530,9359,13,2,07,1,7,,1,07,,1,410,100,8,,0,3,,,03,,,,,3,14,0528,2,,85,53,1,1,,10.2,,,14,,1,1,1,2,1,10,1955-04-10
55LA00749,55,2,2512,2,53,530,9359,13,2,07,1,7,,1,07,,1,410,100,8,,118,3,,,03,,,,,3,14,0528,2,,,53,1,,,11.4,,6,14,,2,1,1,2,1,0,1955-04-10
55LA00750,55,1,2817,2,25,250,9366,13,2,00,1,7,,1,07,,1,420,110,8,,0,2,,,13,,,,,3,14,0116,,,73,25,1,5,,9.0,,,91,,1,1,1,2,1,10,1955-04-20
55LA00751,55,1,2818,2,25,250,9366,13,2,00,1,7,,1,07,,1,420,110,8,,111,2,,,13,,,,,3,14,0116,,,,25,1,,,9.6,,6,91,,2,1,1,2,1,0,1955-04-20
55LA00752,55,1,2538,2,53,530,9371,13,2,21,1,7,,1,07,,1,411,101,8,,0,1,,,16,7298,17,-,,3,14,0528,2,,82,53,1,1,,10.4,,,14,,1,1,1,2,1,10,1955-04-11
55LA00753,55,2,2539,2,53,530,9371,13,2,21,1,7,,1,07,,1,411,101,8,,105,1,,,16,,,,,3,14,0528,2,,,53,1,,,10.6,,6,14,,2,1,1,2,1,0,1955-04-11
55LA00754,55,2,2807,2,82,405,9376,13,2,,1,7,,1,07,,1,419,109,8,,0,4,,,03,,,,,3,14,0935,2,,71,49,7,5,,10.0,,,14,,1,1,1,2,1,10,1955-04-19
55LA00755,55,2,2808,2,82,405,9376,13,2,,1,7,,1,07,,1,419,109,8,,0,4,,,03,,,,,3,14,0935,2,,70,49,7,5,,10.6,,,14,,2,1,1,2,1,10,1955-04-19
55LA00756,55,1,2844,2,49,490,9380,13,2,14,1,7,,1,07,,1,422,112,5,,0,3,,,04,,,,,3,14,1037,2,,75,49,1,5,,11.6,,,14,,1,1,1,1,1,10,1955-04-22
55LA00757,55,2,2814,2,82,354,9401,13,2,,1,7,,1,07,,1,420,110,5,,0,2,,,12,,,,,3,14,0511,2,,54,46,7,5,,9.8,,,14,,1,1,1,1,1,10,1955-04-20
55LA00758,55,2,2657,2,47,470,9405,13,2,13,1,7,,1,07,,1,414,104,8,,0,4,,,08,,,,,3,14,1604,2,,60,47,1,5,,12.0,,,13,,1,1,1,2,1,10,1955-04-14
55LA00759,55,2,2658,2,47,470,9405,13,2,13,1,7,,1,07,,2,414,104,8,,0,4,,,08,,,,,3,14,1604,2,,75,47,1,5,,8.6,,,13,,2,1,1,2,1,10,1955-04-14
55LA00760,55,2,2417,2,82,264,9411,13,2,,1,7,,1,07,,1,408,98,8,,0,3,,,03,,,,,3,14,1008,2,,61,39,7,1,,9.0,,,14,,1,1,1,2,1,10,1955-04-08
55LA00761,55,1,2418,2,82,264,9411,13,2,,1,7,,1,07,,1,408,98,8,,0,3,,,03,,,,,3,14,1008,2,,67,39,7,1,,9.4,,,14,,2,1,1,2,1,10,1955-04-08
55LA00762,55,1,2721,2,39,391,9420,13,2,17,1,7,,1,07,,1,416,106,5,,0,4,,,05,,,,,3,14,1240,2,,82,39,1,5,,10.2,,,14,,1,1,1,1,1,10,1955-04-16
55LA00763,55,2,2434,2,40,401,9423,13,2,24,1,7,,1,07,,3,408,98,8,,116,3,,,11,,,,,3,14,0935,2,,,40,1,,,11.0,,6,14,,1,1,1,2,1,0,1955-04-08
55LA00764,55,1,2435,2,40,401,9423,13,2,24,1,7,,1,07,,1,408,98,8,,0,3,,,11,,,,,3,14,0935,2,,83,40,1,1,,9.2,,,14,,2,1,1,2,1,10,1955-04-08
55LA00765,55,2,2300,2,49,490,9433,13,2,15,1,7,,1,07,,1,404,94,8,,0,3,,,06,,,,,3,14,1037,2,,66,49,1,1,,7.4,,,14,,1,1,1,2,1,10,1955-04-04
55LA00766,55,2,2301,2,49,490,9433,13,2,15,1,7,,1,07,,1,404,94,8,,0,3,,,06,,,,,3,14,1037,2,,59,49,1,1,,8.2,,,14,,2,1,1,2,1,10,1955-04-04
55LA00767,55,1,2628,2,63,690,9447,13,2,,1,7,,1,07,,1,413,103,5,,0,5,,,12,,,,,3,14,1045,2,,74,54,6,1,,10.8,,,14,,1,1,1,1,1,10,1955-04-13
55LA00768,55,2,2833,2,45,450,9451,13,2,00,1,7,,1,07,,1,420,110,8,,0,2,,,12,,,,,3,14,0117,,,70,45,1,5,,9.2,,,91,,1,1,1,2,1,10,1955-04-20
55LA00769,55,2,2834,2,45,450,9451,13,2,00,1,7,,1,07,,1,420,110,8,,0,2,,,12,0181,13,-,,3,14,0117,,,76,45,1,9,,9.0,,,91,,2,1,1,2,1,10,1955-04-20
55LA00770,55,1,2805,2,25,250,9459,13,2,00,1,7,,1,07,,1,419,109,8,,0,2,,,14,,,,,3,14,0116,,,86,25,1,5,,10.0,,,91,,1,1,1,2,1,10,1955-04-19
55LA00771,55,1,2806,2,25,250,9459,13,2,00,1,7,,1,07,,1,419,109,8,,0,2,,,14,9128,60,-,,3,14,0116,,,67,25,1,5,,7.4,,,91,,2,1,1,2,1,10,1955-04-19
55LA00772,55,1,2466,2,50,500,9508,13,2,11,1,7,,2,07,,1,409,99,5,,0,4,,,04,,,,,3,14,0412,2,,85,50,1,1,,11.0,,,14,,1,1,1,1,1,10,1955-04-09
55LA00773,55,2,,,40,400,9520,13,2,26,1,7,,1,07,,1,416,106,0,,0,3,,,27,,,,,3,14,1209,2,,,40,1,,,6.0,,0,14,,1,1,1,1,0,0,1955-04-16
55LA00774,55,1,2289,2,49,490,9524,13,2,12,1,7,,1,07,,1,403,93,5,,0,4,,,01,,,,,3,14,1037,2,,87,49,1,1,,12.0,,,14,,1,1,1,1,1,10,1955-04-03
55LA00775,55,2,2399,2,29,290,9529,13,2,01,1,7,,1,07,,1,407,97,8,,126,3,,,14,,,,,3,14,7166,3,,,29,1,,,7.8,,6,17,,1,1,1,2,1,0,1955-04-07
55LA00776,55,1,2400,2,29,290,9529,13,2,01,1,7,,1,07,,1,407,97,8,,114,3,,,14,,,,,3,14,7166,3,,,29,1,,,7.6,,6,17,,2,1,1,2,1,0,1955-04-07
55LA00777,55,,,,45,450,9570,13,2,00,1,7,,,07,,,519,139,1,,0,1,,,19,,,,,3,14,0117,,,,45,1,,,0.0,,1,91,,1,1,1,1,0,0,1955-05-19
55LA00778,55,1,2283,2,63,660,9590,13,2,,1,7,,1,07,,1,403,93,5,,0,4,,,06,,,,,3,14,0549,2,,85,53,6,1,,9.4,,,14,,1,1,1,1,1,10,1955-04-03
55LA00779,55,2,2364,2,37,370,9604,13,2,01,1,7,,1,07,,1,406,96,5,,0,3,,,20,,,,,3,14,3685,1,,76,37,1,1,,12.4,,,11,,1,1,1,1,1,10,1955-04-06
55LA00780,55,2,2514,2,51,510,9620,13,2,16,1,7,,1,07,,1,410,100,5,,0,5,,,11,,,,,3,14,0069,2,,70,51,1,1,,7.8,,,14,,1,1,1,1,1,10,1955-04-10
55LA00781,55,2,2616,2,26,261,9635,13,2,16,1,7,,1,07,,1,413,103,8,,0,3,,,09,,,,,3,14,1505,2,,57,26,1,1,,8.8,,,14,,1,1,1,2,1,10,1955-04-13
55LA00782,55,1,2617,2,26,261,9635,13,2,16,1,7,,1,07,,1,413,103,8,,0,3,,,09,,,,,3,14,1505,2,,57,26,1,1,,10.4,,,14,,2,1,1,2,1,10,1955-04-13
55LA00783,55,2,2311,2,26,260,9642,13,2,48,1,7,,1,07,,2,404,94,8,,0,4,,,19,,,,,3,14,1008,2,,71,26,1,1,,8.2,,,14,,1,1,1,2,1,10,1955-04-04
55LA00784,55,2,2312,2,26,260,9642,13,2,48,1,7,,2,07,,1,404,94,8,,118,4,,,19,2833,11,-,,3,14,1008,2,,,26,1,,,8.0,,6,14,,2,1,1,2,1,0,1955-04-04
55LA00785,55,1,2412,2,35,351,9647,13,2,25,1,7,,1,07,,1,407,97,5,,0,4,,,20,,,,,3,14,0781,2,,80,35,1,1,,10.8,,,14,,1,1,1,1,1,10,1955-04-07
55LA00786,55,2,2428,2,40,400,9648,13,2,24,1,7,,1,07,,1,408,98,8,,118,4,,6,08,,,,,3,14,1209,2,,,40,1,,,9.2,,6,14,,1,1,1,2,1,0,1955-04-08
55LA00787,55,2,2429,2,40,400,9648,13,2,24,1,7,,1,07,,1,408,98,8,,149,4,,,08,,,,,3,14,1209,2,,,40,1,,,11.0,,6,14,,2,1,1,2,1,0,1955-04-08
55LA00788,55,1,2464,2,45,450,9651,13,2,00,1,7,,1,07,,1,408,98,5,,0,3,,,12,,,,,3,14,0117,,,94,45,1,1,,9.8,,,91,,1,1,1,1,1,10,1955-04-08
55LA00789,55,1,2368,2,35,351,9712,13,2,26,1,7,,1,07,,1,406,96,8,,0,3,,,23,,,,,3,14,0781,2,,94,35,1,1,,10.8,,,14,,1,1,1,2,1,10,1955-04-06
55LA00790,55,2,2369,2,35,351,9712,13,2,26,1,7,,1,07,,1,406,96,8,,116,3,,,23,,,,,3,14,0781,2,,,35,1,,,8.2,,6,14,,2,1,1,2,1,0,1955-04-06
55LA00791,55,2,2608,2,25,250,9713,13,2,00,1,7,,1,07,,1,413,103,8,,149,4,,,00,,,,,3,14,0116,,,,25,1,,,9.8,,6,91,,1,1,1,2,1,0,1955-04-13
55LA00792,55,1,2609,2,25,250,9713,13,2,00,1,7,,1,07,,3,413,103,8,,0,4,,,00,,,,,3,14,0116,,,101,25,1,1,,12.0,,,91,,2,1,1,2,1,10,1955-04-13
55LA00793,55,1,2652,2,51,510,9750,13,2,18,1,7,,1,07,,1,414,104,5,,0,5,,,17,,,,,3,14,0069,2,,87,51,1,1,,13.4,,,14,,1,1,1,1,1,10,1955-04-14
55LA00794,55,2,2340,2,39,391,9752,13,2,09,1,7,,1,07,,1,405,95,8,,0,3,,,05,,,,,3,14,1240,2,,65,39,1,1,,10.2,,,14,,1,1,1,2,1,10,1955-04-05
55LA00795,55,1,2341,2,39,391,9752,13,2,09,1,7,,1,07,,2,405,95,8,,0,3,,,05,,,,,3,14,1240,2,,84,39,1,1,,10.4,,,14,,2,1,1,2,1,10,1955-04-05
55LA00796,55,2,2258,2,00,390,9753,13,2,10,1,7,,1,00,3,1,401,91,5,,0,4,,,05,,,,,3,14,0000,,,79,39,0,1,,10.6,,,00,,1,1,1,1,1,10,1955-04-01
55LA00797,55,1,2774,2,45,450,9762,13,2,00,1,7,,1,07,,1,418,108,5,,0,4,,,12,,,,,3,14,0117,,,93,45,1,5,,12.4,,,91,,1,1,1,1,1,10,1955-04-18
55LA00798,55,2,2503,2,25,250,9764,13,2,00,1,7,,1,07,,1,410,100,5,,0,3,,,20,,,,,3,14,0116,,,84,25,1,1,,12.4,,,91,,1,1,1,1,1,10,1955-04-10
55LA00799,55,1,2346,2,25,250,9800,13,2,00,1,7,,1,07,,1,405,95,5,,0,4,,,09,,,,,3,14,0116,,,96,25,1,1,,13.0,,,91,,1,1,1,1,1,10,1955-04-05
55LA00800,55,1,2328,2,82,265,9813,13,2,,1,7,,1,07,,1,405,95,5,,113,2,,6,24,,,,,3,14,1505,2,,,39,7,,,9.6,,6,14,,1,1,1,1,1,0,1955-04-05
55LA00801,55,2,2749,2,47,470,9864,13,2,14,1,7,,1,07,,1,417,107,5,,0,4,,,18,,,,,3,14,1604,2,,89,47,1,5,,11.8,,,13,,1,1,1,1,1,10,1955-04-17
55LA00802,55,2,2759,2,36,361,9874,13,2,24,1,7,,1,07,,1,417,107,8,,0,2,,,05,,,,,3,14,1348,2,,41,36,1,5,,7.2,,,14,,1,1,1,2,1,10,1955-04-17
55LA00803,55,2,2760,2,36,361,9874,13,2,24,1,7,,1,07,,1,417,107,8,,0,2,,,05,,,,,3,14,1348,2,16,35,36,1,5,,6.0,2,,14,,2,1,1,2,1,10,1955-04-17
55LA00804,55,1,2379,2,35,350,9885,13,2,12,1,7,,1,07,,1,406,96,5,,0,4,,,00,,,,,3,14,0511,2,,88,35,1,1,,10.8,,,14,,1,1,1,1,1,10,1955-04-06
55LA00805,55,2,2421,2,50,500,9902,13,2,10,1,7,,1,07,,2,408,98,8,,0,3,,,04,,,,,3,14,0412,2,,64,50,1,1,,9.8,,,14,,1,1,1,2,1,10,1955-04-08
55LA00806,55,2,2422,2,50,500,9902,13,2,10,1,7,,1,07,,3,408,98,8,,0,3,,,04,,,,,3,14,0412,2,,62,50,1,1,,9.0,,,14,,2,1,1,2,1,10,1955-04-08
55LA00807,55,1,2851,2,51,510,9907,13,2,18,1,7,,1,07,,1,423,113,5,,119,4,,,17,,,,,3,14,0069,2,,,51,1,,,12.6,,6,14,,1,1,1,1,1,0,1955-04-23
55LA00808,55,1,2651,2,25,250,9909,13,2,00,1,7,,1,07,,1,414,104,5,,0,4,,,13,,,,,3,14,0116,,,90,25,1,1,,12.6,,,91,,1,1,1,1,1,10,1955-04-14
55LA00809,55,2,2697,2,49,490,9927,13,2,24,1,7,,1,07,,2,415,105,8,,108,4,,,16,,,,,3,14,1037,2,,,49,1,,,6.0,,6,14,,1,1,1,2,1,0,1955-04-15
55LA00810,55,2,2698,2,49,490,9927,13,2,24,1,7,,1,07,,2,415,105,8,,106,4,,,16,,,,,3,14,1037,2,,,49,1,,,4.6,,6,14,,2,1,1,2,1,0,1955-04-15
55LA00811,55,2,2455,2,53,530,9943,13,2,14,1,6,,3,07,,2,408,98,8,,100,4,,,03,,,,,3,14,0528,2,,,53,1,,,7.6,,2,14,,1,1,1,2,1,0,1955-04-08
55LA00812,55,2,2456,2,53,530,9943,13,2,14,1,6,,1,07,,1,408,98,8,,0,4,,,03,,,,,3,14,0528,2,,70,53,1,1,,9.6,,,14,,2,1,1,2,1,10,1955-04-08
55LA00813,55,2,2544,2,26,260,9947,13,2,16,1,6,,1,07,,1,411,101,8,,0,3,,,09,,,,,3,14,1008,2,,61,26,1,1,,9.0,,,14,,1,1,1,2,1,10,1955-04-11
55LA00814,55,1,2545,2,26,260,9947,13,2,16,1,6,,1,07,,1,411,101,8,,230,3,,,09,,,,,3,14,1008,2,,,26,1,1,,9.6,,7,14,,2,1,1,2,1,0,1955-04-11
55LA00815,55,1,2338,2,54,540,9952,13,2,11,1,6,,1,07,,1,405,95,8,,0,4,,,20,,,,,3,14,0549,2,,73,54,1,1,,9.8,,,14,,1,1,1,2,1,10,1955-04-05
55LA00816,55,2,2339,2,54,540,9952,13,2,11,1,6,,1,07,,1,405,95,8,,0,4,,,20,,,,,3,14,0549,2,16,59,54,1,1,,10.0,2,,14,,2,1,1,2,1,10,1955-04-05
55LA00817,55,1,2349,2,50,500,9970,13,2,30,1,6,,1,07,,1,406,96,8,,96,2,,,21,,,,,3,14,0412,2,,,50,1,,,7.6,,6,14,,1,1,1,2,1,0,1955-04-06
55LA00818,55,2,2350,2,50,500,9970,13,2,30,1,6,,1,07,,1,406,96,8,,0,2,,,21,,,,,3,14,0412,2,,69,50,1,1,,9.0,,,14,,2,1,1,2,1,10,1955-04-06
55LA00819,55,1,2787,2,82,364,9981,13,2,,1,6,,1,07,,1,418,108,8,,0,4,,,13,,,,,3,14,0939,2,,72,49,7,5,,8.6,,,14,,1,1,1,2,1,10,1955-04-18
55LA00820,55,1,2788,2,82,364,9981,13,2,,1,6,,1,07,,1,418,108,8,,0,4,,,13,,,,,3,14,0939,2,,71,49,7,5,,8.6,,,14,,2,1,1,2,1,10,1955-04-18
55LA00821,55,1,2390,2,45,450,9993,13,2,00,1,6,,1,07,,1,407,97,5,,0,2,,,22,,,,,3,14,0117,,,90,45,1,1,,10.6,,,91,,1,1,1,1,1,10,1955-04-07
55LA00822,55,2,2553,2,82,265,0003,14,2,,1,4,,1,07,,1,411,101,8,,0,5,,,12,,,,,4,14,1505,2,,69,46,7,1,,8.4,,,14,,1,1,1,2,1,10,1955-04-11
55LA00823,55,2,2554,2,82,265,0003,14,2,,1,4,,2,07,,2,411,101,8,,0,5,,,12,,,,,4,14,1505,2,16,70,46,7,1,,8.2,2,,14,,2,1,1,2,1,10,1955-04-11
55LA00824,55,2,2440,2,35,350,0016,14,2,14,1,4,,1,07,,1,408,98,5,,0,5,,,14,,,,,4,14,0511,2,,86,35,1,1,,11.2,,,14,,1,1,1,1,1,10,1955-04-08
55LA00825,55,1,2343,2,29,290,0037,14,2,00,1,4,,1,07,,2,405,95,5,,0,4,,,25,,,,,4,14,7166,3,,95,29,1,1,,12.4,,,17,,1,1,1,1,1,10,1955-04-05
55LA00826,55,2,2710,2,36,361,0045,14,2,29,1,4,,1,07,,1,416,106,8,,108,2,,,30,,,,,4,14,1348,2,,,36,1,,,7.8,,6,14,,1,1,1,2,1,0,1955-04-16
55LA00827,55,1,2711,2,36,361,0045,14,2,29,1,4,,1,07,,1,416,106,8,,0,2,,,30,,,,,4,14,1348,2,,68,36,1,5,,9.0,,,14,,2,1,1,2,1,10,1955-04-16
55LA00828,55,1,2672,2,82,354,0056,14,2,,1,4,,1,07,,1,415,105,8,,0,3,,,00,,,,,4,14,0511,2,,82,39,7,5,,11.8,,,14,,1,1,1,2,1,10,1955-04-15
55LA00829,55,1,2673,2,82,354,0056,14,2,,1,4,,1,07,,1,415,105,8,,0,3,,,00,,,,,4,14,0511,2,60,80,39,7,5,,9.6,,,14,,2,1,1,2,1,10,1955-04-15
55LA00830,55,1,2425,2,50,500,0070,14,2,26,1,4,,1,07,,1,408,98,8,,0,4,,,08,,,,,4,14,0412,2,,67,50,1,1,,9.8,,,14,,1,1,1,2,1,10,1955-04-08
55LA00831,55,1,2426,2,50,500,0070,14,2,26,1,4,,1,07,,1,408,98,8,,0,4,,,08,,,,,4,14,0412,2,,62,50,1,1,,8.8,,,14,,2,1,1,2,1,10,1955-04-08
55LA00832,55,,,,50,500,0071,14,2,26,1,4,,,07,,,515,135,-,,0,,,,08,,,,,4,14,0412,2,,,50,1,,,0.0,,,14,,1,1,0,0,0,0,1955-05-15
55LA00833,55,2,2475,2,22,220,0073,14,2,31,1,4,,1,07,,2,409,99,5,,0,3,,,17,,,,,4,14,0546,2,,78,22,1,1,,12.4,,,14,,1,1,1,1,1,10,1955-04-09
55LA00834,55,2,2780,2,45,450,0075,14,2,00,1,4,,1,07,,1,418,108,5,,0,3,,,13,,,,,4,14,0117,,,75,45,1,5,,9.4,,,91,,1,1,1,1,1,10,1955-04-18
55LA00835,55,1,2560,2,46,460,0078,14,2,24,1,4,,1,07,,1,411,101,8,,114,4,,,21,,,,,4,14,0693,2,,,46,1,,,9.6,,6,14,,1,1,1,2,1,0,1955-04-11
55LA00836,55,1,2561,2,46,460,0078,14,2,24,1,4,,1,07,,1,411,101,8,,0,4,,,21,,,,,4,14,0693,2,,93,46,1,1,,11.0,,,14,,2,1,1,2,1,10,1955-04-11
