UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,X2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABEWE,DISP,INBD,FONO,FOBR,FOPU,X3,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,X4,Y2,Y3,BRWT,Y5,ABLMB,X5,CDNO,DATEBN
65LA00015,65,2,0499,4,10,108,9487,40,4,,,0, 7,1,02,,1,115,5,,230,4,,7,14,,,,,0,42,8069,41,1,,16,7,1,,1,1,9.4,0,,,1,1965-04-25
65LA00016,65,1,0390,4,18,181,9509,40,4,18,,0, 7,1,02,,2,113,8,,0,4,,,04,,,,,0,42,7890,41,1,50,18,1,1,,1,2,10.0,10,,,1,1965-04-23
65LA00017,65,1,0391,4,18,181,9509,40,4,18,,0, 7,1,02,,1,113,8,,0,4,,,04,,,,,0,42,7890,41,1,65,18,1,1,,1,2,9.8,10,,,2,1965-04-23
65LA00018,65,2,9983,4,07,078,9584,40,4,,,0, 5,2,02,,1,103,5,,0,4,,,19,,,,,0,41,8304,41,1,57,12,7,1,,1,1,12.2,10,,,1,1965-04-13
65LA00019,65,2,0533,4,16,169,9622,40,4,,,0, 7,1,02,,1,116,5,,0,3,,,03,,,,,0,42,7841,41,1,76,17,7,1,,1,1,11.0,10,,,1,1965-04-26
65LA00020,65,2,0220,4,02,021,9705,40,4,31,,0, 8,1,02,,3,108,5,,0,4,,,25,,,,,0,42,8763,41,1,65,02,1,1,,1,1,9.7,10,,,1,1965-04-18
65LA00021,65,2,0456,4,17,171,9770,40,4,18,,0, 7,1,02,,1,114,5,,0,4,,,05,,,,,0,42,8726,41,1,74,17,1,1,,1,1,10.8,10,,,1,1965-04-24
65LA00022,65,1,9878,4,12,122,9872,40,4,16,,0, 5,1,02,,1,100,8,,0,4,,,28,,,,,0,41,8731,41,1,88,12,1,1,,1,2,13.2,10,,,1,1965-04-10
65LA00023,65,1,9879,4,12,122,9872,40,4,16,,0, 5,1,02,,1,100,8,,116,4,,6,28,,,,,0,41,8731,41,1,,12,1,1,,1,2,10.4,0,,,2,1965-04-10
65LA00024,65,1,0088,4,01,019,9980,40,4,,,0, 5,1,02,,1,105,5,,0,3,11,,10,,,,,0,42,8162,41,1,77,04,7,1,,1,1,12.6,10,,,1,1965-04-15
65LA00025,65,2,0271,4,14,148,0080,41,4,,,0, 6,1,02,,1,109,8,,0,3,,,06,,,,,1,42,8625,41,1,79,09,7,1,,1,2,12.0,10,,,1,1965-04-19
65LA00026,65,2,0272,4,14,148,0080,41,4,,,0, 6,1,02,,1,109,8,,0,3,,,06,6338,41,-,,1,42,8625,41,1,90,09,7,1,,1,2,12.4,5,,,2,1965-04-19
65LA00027,65,2,0361,4,04,048,0158,41,4,,,0, 5,1,02,,1,112,8,,0,3,,,18,,,,,1,42,7879,41,1,40,07,7,1,,1,2,9.4,10,,,1,1965-04-22
65LA00028,65,2,0362,4,04,048,0158,41,4,,,0, 5,1,02,,1,112,8,,0,3,,,18,,,,,1,42,7879,41,1,43,07,7,1,,1,2,9.8,10,,,2,1965-04-22
65LA00029,65,2,0495,4,09,098,0168,41,4,,,0, 6,1,02,,1,115,8,,0,4,,,17,,,,,1,42,8333,41,1,73,03,7,1,,1,2,11.0,10,,,1,1965-04-25
65LA00030,65,1,0496,4,09,098,0168,41,4,,,0, 6,1,02,,2,115,8,,0,4,,,17,,,,,1,42,8333,41,1,64,03,7,1,,1,2,11.2,10,,,2,1965-04-25
65LA00031,65,1,0433,4,09,099,0426,41,4,,,9, 6,1,02,,1,113,8,,0,4,,,14,,,,,1,42,8231,41,1,69,11,7,1,,1,2,12.2,10,,,1,1965-04-23
65LA00032,65,1,0434,4,09,099,0426,41,4,,,9, 6,1,02,,1,113,8,,0,4,,,14,,,,,1,42,8231,41,1,62,11,7,1,,1,2,11.7,10,,,2,1965-04-23
65LA00033,65,2,0221,4,08,082,0477,41,4,22,,9, 6,3,02,,1,108,8,,0,3,04,,19,,,,,1,42,7798,41,1,63,08,1,1,,1,2,9.8,10,,,1,1965-04-18
65LA00034,65,1,0222,4,08,082,0477,41,4,22,,9, 6,1,02,,1,108,8,,109,3,,6,19,,,,,1,42,7798,41,1,,08,1,1,,1,2,12.0,0,78,,2,1965-04-18
65LA00035,65,2,0547,4,09,098,0510,41,4,,,9, 6,1,02,,2,117,8,,0,3,,,22,,,,,1,42,8333,41,1,63,08,7,1,,1,2,10.0,10,,,1,1965-04-27
65LA00036,65,2,0548,4,09,098,0510,41,4,,,9, 6,1,02,,1,117,8,,0,3,,,22,,,,,1,42,8333,41,1,34,08,7,1,,1,2,10.6,10,,,2,1965-04-27
65LA00037,65,2,0014,4,08,082,0687,41,4,25,,9, 6,1,02,,1,103,5,,0,4,,,27,,,,,1,42,7798,41,1,74,08,1,1,,1,1,12.6,10,,,1,1965-04-13
65LA00038,65,1,9840,4,07,078,0688,41,4,,,9, 5,1,02,,1,100,8,,0,4,,,12,,,,,1,41,8304,41,1,76,15,7,1,,1,2,10.6,10,,,1,1965-04-10
65LA00039,65,1,9841,4,07,078,0688,41,4,,,9, 5,1,02,,1,100,8,,0,4,,,12,,,,,1,41,8304,41,1,87,15,7,1,,1,2,11.3,10,,,2,1965-04-10
65LA00040,65,1,0147,4,05,059,0690,41,4,,,9, 8,1,02,,1,107,8,,0,2,04,,21,4715,11,-,,1,42,8273,41,1,83,02,7,1,,1,2,11.8,5,,,1,1965-04-17
65LA00041,65,1,0148,4,05,059,0690,41,4,,,9, 8,1,02,,1,107,8,,0,2,,,21,,,,,1,42,8273,41,1,75,02,7,1,,1,2,11.0,10,,,2,1965-04-17
65LA00042,65,2,0333,4,13,139,0760,41,4,,,9, 7,1,02,,1,111,5,,0,4,,,19,,,,,1,42,7978,41,1,71,16,7,1,,1,1,12.6,10,,,1,1965-04-21
65LA00043,65,2,9960,4,17,178,0799,41,4,,,9, 7,1,02,,1,103,8,,0,4,,,05,,,,,1,41,8029,41,1,46,10,7,1,,1,2,9.3,10,,,1,1965-04-13
65LA00044,65,1,9961,4,17,178,0799,41,4,,,9, 7,1,02,,1,103,8,,230,4,,7,05,,,,,1,41,8029,41,1,,10,7,1,,1,2,10.2,0,,,2,1965-04-13
65LA00045,65,1,9881,4,12,128,0820,41,4,,,9, 5,1,02,,1,100,8,,0,4,,,16,,,,,1,41,8731,41,1,80,15,7,1,,1,2,11.4,10,,,1,1965-04-10
65LA00046,65,2,9882,4,12,128,0820,41,4,,,9, 5,1,02,,1,100,8,,0,4,,,16,,,,,1,41,8731,41,1,73,15,7,1,,1,2,11.2,10,,,2,1965-04-10
65LA00047,65,2,9925,4,07,072,0833,41,4,24,,9, 5,1,02,,1,102,8,,0,3,,,20,3322,41,-,,1,41,8304,41,1,77,07,1,1,,1,2,10.3,5,,,1,1965-04-12
65LA00048,65,1,9926,4,07,072,0833,41,4,24,,9, 5,1,02,,1,102,8,,0,3,,,20,,,,,1,41,8304,41,1,98,07,1,1,,1,2,11.3,10,,,2,1965-04-12
65LA00049,65,2,0373,4,03,039,0982,41,4,,,9, 6,1,02,,1,112,8,,0,4,,,06,,,,,1,42,7963,41,1,81,09,7,1,,1,2,8.8,10,,,1,1965-04-22
65LA00050,65,1,0374,4,03,039,0982,41,4,,,9, 6,1,02,,1,112,8,,112,4,,2,06,,,,,1,42,7963,41,1,,09,7,1,,1,2,11.2,0,,,2,1965-04-22
65LA00051,65,2,0342,4,10,109,1028,41,4,,,9, 7,1,02,,1,111,5,,0,4,04,,12,,,,,1,42,8405,41,1,81,13,7,1,,1,1,13.2,10,,,1,1965-04-21
65LA00052,65,2,0182,4,13,131,1038,41,4,16,,9, 7,1,02,,1,107,8,,0,4,09,,18,,,,,1,42,7978,41,1,74,13,1,1,,1,2,11.8,10,35,,1,1965-04-17
65LA00053,65,2,0183,4,13,131,1038,41,4,16,,9, 7,1,02,,1,107,8,,109,4,,6,18,,,,,1,42,7978,41,1,,13,1,1,,1,2,10.2,0,,,2,1965-04-17
65LA00054,65,2,0350,4,08,089,1060,41,4,,,9, 6,1,02,,1,111,5,,0,5,,,03,,,,,1,42,8517,41,1,82,09,7,1,,1,1,12.2,10,,,1,1965-04-21
65LA00055,65,1,0636,4,18,188,1089,41,4,,,9, 7,1,02,,1,129,8,,0,3,,,08,,,,,1,42,8738,41,1,72,10,7,1,,1,2,12.2,10,,,1,1965-05-09
65LA00056,65,1,0637,4,18,188,1089,41,4,,,9, 7,1,02,,1,129,8,,0,3,,,08,,,,,1,42,8738,41,1,72,10,7,1,,1,2,12.6,10,,,2,1965-05-09
65LA00057,65,2,9943,4,15,152,1099,41,4,18,,9, 5,2,02,,2,102,8,,0,4,,,11,,,,,1,41,8184,41,1,77,15,1,1,,1,2,9.4,10,16,,1,1965-04-12
65LA00058,65,2,9944,4,15,152,1099,41,4,18,,9, 5,1,02,,1,102,8,,102,4,,2,11,,,,,1,41,8184,41,1,,15,1,1,,1,2,8.4,0,,,2,1965-04-12
65LA00059,65,2,0371,4,14,149,1100,41,4,,,9, 6,1,02,,1,112,5,,230,4,11,7,17,4789,14,-,,1,42,8666,41,1,,11,7,1,,1,1,17.0,0,79,,1,1965-04-22
65LA00060,65,1,0337,4,01,019,1154,41,4,,,9, 5,1,02,,1,111,5,,230,4,,7,08,,,,,1,42,8162,41,1,,12,7,1,,1,1,12.6,0,,,1,1965-04-21
65LA00061,65,2,9857,4,17,178,1155,41,4,,,9, 7,1,02,,1,100,5,,0,4,,,17,,,,,1,41,8029,41,1,70,16,7,1,,1,1,11.4,10,,,1,1965-04-10
65LA00062,65,2,0343,4,18,188,1156,41,4,,,9, 7,1,02,,2,111,5,,0,4,,,17,,,,,1,42,8738,41,1,74,16,7,1,,1,1,12.2,10,,,1,1965-04-21
65LA00063,65,1,0196,4,12,128,1214,41,4,,,9, 5,1,02,,1,108,8,,0,4,,,20,,,,,1,42,8731,41,1,84,07,7,1,,1,2,11.4,10,,,1,1965-04-18
65LA00064,65,1,0197,4,12,128,1214,41,4,,,9, 5,1,02,,1,108,8,,0,4,,,20,0586,18,-,,1,42,8731,41,1,62,07,7,1,,1,2,11.4,5,,,2,1965-04-18
65LA00065,65,1,9863,4,11,118,1259,41,4,,,9, 6,1,02,,1,100,5,,0,5,,,22,,,,,1,41,8247,41,1,105,03,7,1,,1,1,12.8,10,,,1,1965-04-10
65LA00066,65,1,0145,4,04,041,1444,41,4,31,,8, 5,1,02,,1,107,5,,0,5,,,27,,,,,1,42,8699,41,1,95,04,1,1,,1,1,12.8,10,,,1,1965-04-17
65LA00067,65,1,0549,4,01,019,1451,41,4,,,8, 5,1,02,,2,117,5,,0,3,,,14,,,,,1,42,8162,41,1,97,15,7,1,,1,1,12.3,10,,,1,1965-04-27
65LA00068,65,1,9842,4,14,148,1460,41,4,,,8, 6,1,02,,1,100,5,,0,4,,,10,,,,,1,41,8625,41,1,125,03,7,1,,1,1,13.5,10,,,1,1965-04-10
65LA00069,65,2,0584,4,12,129,1466,41,4,,,8, 5,1,02,,1,121,5,,0,5,,,31,,,,,1,42,8435,41,1,95,01,7,1,,1,1,14.8,10,,,1,1965-05-01
65LA00070,65,2,0283,4,70,722,1479,41,4,,,8,,1,02,,1,110,8,,0,4,,,,,,,,1,42,6164,41,1,66,70,2,1,,1,2,11.8,10,,,1,1965-04-20
65LA00071,65,2,0284,4,70,722,1479,41,4,,,8,,1,02,,1,110,8,,0,4,,,,,,,,1,42,6164,41,1,65,70,2,1,,1,2,11.2,10,,,2,1965-04-20
65LA00072,65,2,0097,4,04,049,1505,41,4,,,8, 5,1,02,,1,106,5,,0,3,,,15,,,,,1,42,8699,41,1,87,15,7,1,,1,1,10.4,10,,,1,1965-04-16
65LA00073,65,2,0110,4,07,079,1585,41,4,,,8, 5,1,02,,1,106,5,,0,3,,,31,,,,,1,42,8388,41,1,78,04,7,1,,1,1,11.7,10,,,1,1965-04-16
65LA00074,65,2,0588,4,07,079,1590,41,4,,,8, 5,1,02,,3,122,5,,0,4,,,12,,,,,1,42,8388,41,1,94,15,7,1,,1,1,14.8,10,,,1,1965-05-02
65LA00075,65,2,9928,4,18,189,1616,41,4,,,8, 7,1,02,,1,102,8,,0,3,04,,06,4165,41,-,,1,41,7890,41,1,98,17,7,1,,1,2,11.4,5,,,1,1965-04-12
65LA00076,65,1,9929,4,18,189,1616,41,4,,,8, 7,1,02,,1,102,8,,0,3,,,06,,,,,1,41,7890,41,1,106,17,7,1,,1,2,12.7,10,,,2,1965-04-12
65LA00077,65,1,9895,4,15,151,1657,41,4,20,,8, 5,1,02,,1,101,5,,0,3,,,14,,,,,1,41,8264,41,1,45,15,1,1,,1,1,10.1,10,,,1,1965-04-11
65LA00078,65,2,9947,4,11,118,1679,41,4,,,8, 6,1,02,,1,102,5,,0,3,,,31,,,,,1,41,8247,41,1,90,08,7,1,,1,1,12.0,10,,,1,1965-04-12
65LA00079,65,1,9847,4,70,712,1730,41,4,,,8,,1,02,,1,100,5,,0,5,,,,,,,,1,41,7712,41,1,109,70,2,1,,1,1,17.8,10,,,1,1965-04-10
65LA00080,65,1,0245,4,70,732,1762,41,4,,,8,,1,02,,2,109,5,,0,4,,,,,,,,1,42,7502,41,1,110,70,2,1,,1,1,14.4,10,,,1,1965-04-19
65LA00081,65,2,9822,4,15,158,1776,41,4,,,8, 5,1,02,,1,99,8,,102,2,06,2,23,,,,,1,41,8184,41,1,,07,7,1,,1,2,8.8,0,,,1,1965-04-09
65LA00082,65,1,9823,4,15,158,1776,41,4,,,8, 5,1,02,,1,99,8,,0,2,,,23,,,,,1,41,8184,41,1,83,07,7,1,,1,2,11.0,10,,,2,1965-04-09
65LA00083,65,2,0491,4,01,019,1791,41,4,,,8, 5,1,02,,1,115,8,,0,4,,,27,,,,,1,42,8162,41,1,73,07,7,1,,1,2,10.6,10,,,1,1965-04-25
65LA00084,65,1,0492,4,01,019,1791,41,4,,,8, 5,1,02,,1,115,8,,0,4,,,27,6271,61,-,,1,42,8162,41,1,87,07,7,1,,1,2,11.0,5,,,2,1965-04-25
65LA00085,65,2,0614,4,09,091,1820,41,4,23,,8, 6,2,02,,1,125,5,,0,4,,,04,,,,,1,42,8231,41,1,76,09,1,1,,1,1,13.4,10,,,1,1965-05-05
65LA00086,65,1,0240,4,70,732,1826,41,4,,,8,,1,02,,2,109,9,,0,4,,,,,,,,1,42,7502,41,1,80,70,2,1,,1,3,11.2,10,,,1,1965-04-19
65LA00087,65,2,0241,4,70,732,1826,41,4,,,8,,1,02,,1,109,9,,0,4,,,,,,,,1,42,7502,41,1,72,70,2,1,,1,3,11.3,10,,,2,1965-04-19
65LA00088,65,2,0242,4,70,732,1826,41,4,,,8,,1,02,,1,109,9,,0,4,,2,,,,,,1,42,7502,41,1,,70,2,1,,1,3,9.2,0,,,3,1965-04-19
65LA00089,65,1,0320,4,03,038,1828,41,4,,,8, 6,1,02,,1,110,6,,0,4,,,11,,,,,1,42,8111,41,1,68,11,7,1,,1,2,10.4,15,,,1,1965-04-20
65LA00090,65,2,9887,4,04,049,1836,41,4,,,8, 5,1,02,,1,101,8,,0,4,,,09,,,,,1,41,8699,41,1,75,12,7,1,,1,2,10.5,10,,,1,1965-04-11
65LA00091,65,1,9888,4,04,049,1836,41,4,,,8, 5,1,02,,1,101,8,,0,4,,,09,,,,,1,41,8699,41,1,95,12,7,1,,1,2,13.9,10,,,2,1965-04-11
65LA00092,65,2,0195,4,04,049,1886,41,4,,,8, 5,1,02,,1,108,5,,0,4,,,27,,,,,1,42,8699,41,1,75,07,7,1,,1,1,9.0,10,,,1,1965-04-18
65LA00093,65,1,0561,4,12,129,1903,41,4,,,8, 5,1,02,,2,118,5,,138,2,,2,32,,,,,1,42,8435,41,1,,04,7,1,,1,1,12.0,0,,,1,1965-04-28
65LA00094,65,2,0264,4,70,722,1916,41,4,,,8,,1,02,,1,109,8,,0,4,,,,,,,,1,42,6164,41,1,68,70,2,1,,1,2,12.4,10,60,,1,1965-04-19
65LA00095,65,2,0265,4,70,722,1916,41,4,,,8,,3,02,,1,109,8,,0,4,,,,,,,,1,42,6164,41,1,43,70,2,1,,1,2,12.8,10,,,2,1965-04-19
65LA00096,65,2,0550,4,07,079,1918,41,4,,,8, 5,1,02,,1,117,8,,0,3,,,12,,,,,1,42,8388,41,1,63,12,7,1,,1,2,9.4,10,,,1,1965-04-27
65LA00097,65,2,0551,4,07,079,1918,41,4,,,8, 5,1,02,,1,117,8,,0,3,,,12,,,,,1,42,8388,41,1,73,12,7,1,,1,2,11.0,10,,,2,1965-04-27
65LA00098,65,1,0076,4,14,142,1940,41,4,18,,8, 6,1,02,,1,105,8,,107,4,,2,19,,,,,1,42,8625,41,1,,14,1,1,,1,2,10.5,0,,,1,1965-04-15
65LA00099,65,2,0077,4,14,142,1940,41,4,18,,8, 6,1,02,,1,105,8,,110,4,,6,19,,,,,1,42,8625,41,1,,14,1,1,,1,2,10.4,0,,,2,1965-04-15
65LA00100,65,2,9999,4,11,119,1973,41,4,,,8, 6,1,02,,1,103,7,,110,1,,6,04,,,,,1,41,8642,41,1,,09,7,1,,1,2,9.0,0,,,1,1965-04-13
65LA00101,65,1,9965,4,14,148,2003,41,4,,,8, 6,1,02,,4,103,5,,104,3,,2,19,,,,,1,41,8625,41,1,,08,7,1,,1,1,14.2,0,,,1,1965-04-13
65LA00102,65,1,0415,4,16,169,2046,41,4,,,8, 7,1,02,,1,113,5,,0,4,,,13,,,,,1,42,7841,41,1,98,13,7,1,,1,1,14.0,10,,,1,1965-04-23
65LA00103,65,2,9864,4,10,109,2091,41,4,,,8, 7,1,02,,1,100,5,,0,4,,,20,,,,,1,41,8405,41,1,88,16,7,1,,1,1,11.9,10,,,1,1965-04-10
65LA00104,65,1,0005,4,10,108,2099,41,4,,,8, 7,1,02,,1,103,8,,111,3,,6,02,,,,,1,42,8069,41,1,,17,7,1,,1,2,10.4,0,,,1,1965-04-13
65LA00105,65,2,0006,4,10,108,2099,41,4,,,8, 7,1,02,,1,103,8,,104,3,,2,02,,,,,1,42,8069,41,1,,17,7,1,,1,2,8.8,0,,,2,1965-04-13
65LA00106,65,2,9972,4,17,178,2108,41,4,,,8, 7,1,02,,1,103,8,,0,4,,,11,,,,,1,41,8029,41,1,79,18,7,1,,1,2,10.3,10,,,1,1965-04-13
65LA00107,65,1,9973,4,17,178,2108,41,4,,,8, 7,1,02,,2,103,8,,0,4,,,11,,,,,1,41,8029,41,1,76,18,7,1,,1,2,9.5,10,,,2,1965-04-13
65LA00108,65,1,0359,4,10,101,2121,41,4,10,,8, 7,1,02,,1,112,9,,114,2,,6,04,,,,,1,42,8405,41,1,,10,1,1,,1,3,8.4,0,,,1,1965-04-22
65LA00109,65,2,0360,4,10,101,2121,41,4,10,,8, 7,1,02,,1,112,9,,112,2,,2,04,,,,,1,42,8405,41,1,,10,1,1,,1,3,7.8,0,,,2,1965-04-22
65LA00110,65,1,0218,4,03,039,2143,41,4,,,8, 6,1,02,,1,108,8,,0,4,,,23,,,,,1,42,7963,41,1,80,08,7,1,,1,2,12.6,10,,,1,1965-04-18
65LA00111,65,2,0219,4,03,039,2143,41,4,,,8, 6,1,02,,1,108,8,,0,4,,,23,,,,,1,42,7963,41,1,85,08,7,1,,1,2,10.8,10,,,2,1965-04-18
65LA00112,65,1,0015,4,70,712,2152,41,4,,,8,,1,02,,1,103,8,,0,3,04,,,,,,,1,42,7712,41,1,85,70,2,1,,1,2,12.4,10,,,1,1965-04-13
65LA00113,65,2,0016,4,70,712,2152,41,4,,,8,,1,02,,1,103,8,,104,3,,2,,,,,,1,42,7712,41,1,,70,2,1,,1,2,8.4,0,,,2,1965-04-13
65LA00114,65,2,0395,4,05,058,2243,41,4,,,8, 8,1,02,,4,113,5,,113,1,,2,28,,,,,1,42,8046,41,1,,02,7,1,,1,1,6.0,0,,,1,1965-04-23
65LA00115,65,2,0467,4,70,722,2253,41,4,,,8,,1,02,,1,114,5,,0,4,,,,,,,,1,42,6164,41,1,89,70,2,1,,1,1,11.4,10,,,1,1965-04-24
65LA00116,65,2,0368,4,14,149,2260,41,4,,,8, 6,1,02,,1,112,8,,0,5,,,05,,,,,1,42,8666,41,1,72,09,7,1,,1,2,11.0,10,,,1,1965-04-22
65LA00117,65,1,0369,4,14,149,2260,41,4,,,8, 6,1,02,,1,112,8,,0,5,,,05,,,,,1,42,8666,41,1,63,09,7,1,,1,2,11.5,10,,,2,1965-04-22
65LA00118,65,1,9980,4,15,159,2464,41,4,,,7, 5,1,02,,1,103,5,,0,4,,,36,,,,,1,41,8264,41,1,100,01,7,1,,1,1,13.8,10,,,1,1965-04-13
65LA00119,65,1,9812,4,13,139,2469,41,4,,,7, 7,1,02,,1,99,5,,0,4,,,05,,,,,1,41,7978,41,1,105,10,7,1,,1,1,15.6,10,,,1,1965-04-09
65LA00120,65,1,0438,4,72,872,2492,41,4,,,7,,2,02,,1,113,8,,0,5,11,,,5575,14,-,,1,42,7823,41,1,73,71,3,1,,1,2,11.5,5,,,1,1965-04-23
65LA00121,65,1,0439,4,72,872,2492,41,4,,,7,,2,02,,1,113,8,,115,5,,6,,,,,,1,42,7823,41,0,,71,3,1,,0,0,11.2,0,,,2,1965-04-23
65LA00122,65,1,0427,4,72,912,2502,41,4,,,7,,9,02,,1,113,8,,0,4,,,,,,,,1,42,8549,41,1,65,71,3,1,,1,2,12.7,10,,,1,1965-04-23
65LA00123,65,2,0428,4,72,912,2502,41,4,,,7,,1,02,,1,113,8,,0,4,,,,,,,,1,42,8549,41,0,54,71,3,1,,0,0,9.9,10,,,2,1965-04-23
65LA00124,65,1,0430,4,05,052,2504,41,4,25,,7, 8,1,02,,1,113,8,,230,3,,7,24,,,,,1,42,8046,41,1,,05,1,1,,1,2,7.8,0,,,1,1965-04-23
65LA00125,65,2,0431,4,05,052,2504,41,4,25,,7, 8,1,02,,1,113,8,,0,3,,,24,,,,,1,42,8046,41,0,57,05,1,1,,0,0,7.4,10,,,2,1965-04-23
65LA00126,65,2,9872,4,04,048,2509,41,4,,,7, 5,1,02,,1,100,8,,0,4,,,15,,,,,1,41,7879,41,1,75,15,7,1,,1,2,9.6,10,,,1,1965-04-10
65LA00127,65,2,9873,4,04,048,2509,41,4,,,7, 5,1,02,,1,100,8,,0,4,,,15,,,,,1,41,7879,41,0,79,15,7,1,,0,0,10.4,10,,,2,1965-04-10
65LA00128,65,2,0217,4,16,169,2519,41,4,,,7, 7,1,02,,1,108,5,,0,4,,,13,,,,,1,42,7841,41,1,87,10,7,1,,1,1,12.0,10,,,1,1965-04-18
65LA00129,65,2,9941,4,72,892,2543,41,4,,,7,,1,02,,1,102,8,,0,3,,,,,,,,1,41,7911,41,1,72,71,3,1,,1,2,9.8,10,,,1,1965-04-12
65LA00130,65,1,9942,4,72,892,2543,41,4,,,7,,1,02,,1,102,8,,0,3,,,,,,,,1,41,7911,41,0,59,71,3,1,,0,0,9.0,10,,,2,1965-04-12
65LA00131,65,2,0202,4,03,038,2548,41,4,,,7, 6,1,02,,1,108,8,,0,3,,,16,,,,,1,42,8111,41,1,49,09,7,1,,1,2,9.7,10,,,1,1965-04-18
65LA00132,65,2,0203,4,03,038,2548,41,4,,,7, 6,1,02,,2,108,8,,0,3,,,16,,,,,1,42,8111,41,0,56,09,7,1,,0,0,8.4,10,,,2,1965-04-18
65LA00133,65,2,0616,4,70,732,2575,41,4,,,7,,3,02,,1,125,8,,0,4,,,,,,,,1,42,7502,41,1,75,70,2,1,,1,2,11.2,10,,,1,1965-05-05
65LA00134,65,1,0617,4,70,732,2575,41,4,,,7,,2,02,,1,125,8,,0,4,,,,,,,,1,42,7502,41,0,83,70,2,1,,0,0,12.6,10,,,2,1965-05-05
65LA00135,65,2,0383,4,17,179,2656,41,4,,,7, 7,1,02,,1,112,5,,118,4,,2,10,,,,,1,42,8726,41,1,,10,7,1,,1,1,8.0,0,,,1,1965-04-22
65LA00136,65,2,9912,4,70,712,2660,41,4,,,7,,1,02,,1,101,8,,0,4,,,,,,,,1,41,7712,41,1,72,70,2,1,,1,2,11.1,10,,,1,1965-04-11
65LA00137,65,1,9913,4,70,712,2660,41,4,,,7,,1,02,,1,101,8,,0,4,,,,,,,,1,41,7712,41,0,95,70,2,1,,0,0,10.0,10,,,2,1965-04-11
65LA00138,65,2,0565,4,09,099,2663,41,4,,,7, 6,1,02,,1,118,5,,0,3,04,,21,,,,,1,42,8231,41,1,78,14,7,1,,1,1,16.2,10,,,1,1965-04-28
