UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DATE,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,X3,ABLMB,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
56LA00753,56,1,3135,2,40,400,0631,14,2,25,1,4,,1,07,,1,409,100,5,,0,3,,,18,,,,,4,14,0935,2,14,74,40,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-09
56LA00754,56,1,3162,2,36,360,0634,14,2,32,1,4,09,1,07,,1,410,101,5,,0,4,98,,30,,,,,4,14,2092,2,14,72,36,1,,,11.2,,,,,1,1,1,1,1,10,1956-04-10
56LA00755,56,2,3358,2,47,471,0636,14,2,26,1,4,,1,07,,1,416,107,8,,0,4,,,12,,,,,4,14,1939,2,14,63,47,1,,,12.0,,,,,1,1,1,2,1,10,1956-04-16
56LA00756,56,2,3359,2,47,471,0636,14,2,26,1,4,,1,07,,1,416,107,8,,0,4,,,12,,,,,4,14,1939,2,14,48,47,1,,,9.6,,,,,2,1,1,2,1,10,1956-04-16
56LA00757,56,,,,28,280,0652,14,2,25,1,4,,,07,,,329,89,0,,0,0,,,13,,,,,4,14,0908,2,14,,28,1,,,0.0,,0,,,1,1,1,1,0,0,1956-03-29
56LA00758,56,2,2945,2,46,460,0655,14,2,28,1,4,,1,07,,1,403,94,5,,0,4,,,18,,,,,4,14,1994,2,14,69,46,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-03
56LA00759,56,1,3340,2,82,404,0665,14,2,,1,4,,1,07,,2,415,106,8,,0,4,,,03,,,,,4,14,0935,2,14,70,39,7,,,8.6,,,,,1,1,1,2,1,10,1956-04-15
56LA00760,56,1,3341,2,82,404,0665,14,2,,1,4,,1,07,,1,415,106,8,,230,4,,,03,,,,,4,14,0935,2,14,,39,7,,,9.0,,7,,,2,1,1,2,1,0,1956-04-15
56LA00761,56,2,3415,2,47,470,0668,14,2,28,1,4,,1,07,,2,420,111,5,,0,4,,,12,,,,,4,14,0603,2,14,65,47,1,,,10.0,2,,,16,1,1,1,1,1,10,1956-04-20
56LA00762,56,1,3226,2,28,280,0674,14,2,25,1,4,,1,07,,1,412,103,5,,0,4,,,18,,,,,4,14,0908,2,14,81,28,1,,,13.4,,,,,1,1,1,1,1,10,1956-04-12
56LA00763,56,2,3316,2,82,475,0680,14,2,,1,4,,1,07,,1,414,105,8,,0,3,,,12,,,,,4,14,1939,2,14,44,49,7,,,7.6,,,,,1,1,1,2,1,10,1956-04-14
56LA00764,56,1,3317,2,82,475,0680,14,2,,1,4,,1,07,,2,414,105,8,,0,3,,,12,,,,,4,14,1939,2,14,82,49,7,,,12.2,2,,,16,2,1,1,2,1,10,1956-04-14
56LA00765,56,1,3407,2,37,370,0681,14,2,15,1,4,09,1,07,,1,419,110,5,,0,4,98,,26,,,,,4,14,1755,2,14,79,37,1,,,12.6,,,,,1,1,1,1,1,10,1956-04-19
56LA00766,56,1,2987,2,49,490,0682,14,2,21,1,4,,1,07,,1,405,96,8,,0,3,,,12,,,,,4,14,1825,2,14,86,49,1,,,8.2,,,,,1,1,1,2,1,10,1956-04-05
56LA00767,56,1,2988,2,49,490,0682,14,2,21,1,4,,1,07,,1,405,96,8,,96,3,,,12,,,,,4,14,1825,2,14,,49,1,,,6.0,,6,,,2,1,1,2,1,0,1956-04-05
56LA00768,56,,,,29,290,0691,14,2,17,1,4,,,07,,,305,65,-,,0,,,,27,,,,,4,14,1908,2,14,,29,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00769,56,2,3330,2,50,500,0694,14,2,22,1,4,,1,07,,1,415,106,8,,0,3,,,08,,,,,4,14,1705,2,14,59,50,1,,,9.2,,,,,1,1,1,2,1,10,1956-04-15
56LA00770,56,1,3331,2,50,500,0694,14,2,22,1,4,,1,07,,1,415,106,8,,0,3,,,08,9979,60,-,,4,14,1705,2,14,74,50,1,,,11.4,,,,,2,1,1,2,1,10,1956-04-15
56LA00771,56,,,,22,220,0696,14,2,35,1,4,,,07,1,,0,,-,,0,,,,30,,,,,4,14,1739,2,14,,22,1,,,0.0,,,,,1,1,0,0,0,0,
56LA00772,56,1,2049,5,00,220,0696,14,2,,1,4,,1,04,2,1,510,131,8,,230,2,,,30,,,,,4,48,0000,,61,,22,0,,,9.0,,7,,,1,1,1,2,1,0,1956-05-10
56LA00773,56,1,2050,5,00,220,0696,14,2,,1,4,,1,04,2,1,510,131,8,,0,2,,,30,,,,,4,48,0000,,61,62,22,0,,,10.4,,,,,2,1,1,2,1,10,1956-05-10
56LA00774,56,2,3445,2,44,441,0704,14,2,17,1,4,,1,07,,1,428,119,8,,0,4,,,20,,,,,4,14,2190,2,14,77,44,1,,,10.4,,,,,1,1,1,2,1,10,1956-04-28
56LA00775,56,2,3446,2,44,441,0704,14,2,17,1,4,,1,07,,1,428,119,8,,230,4,,,20,,,,,4,14,2190,2,14,,44,1,,,9.0,,7,,,2,1,1,2,1,0,1956-04-28
56LA00776,56,2,2883,2,36,360,0721,14,2,32,1,4,,1,07,,1,329,89,8,,0,3,,,26,,,,,4,14,2092,2,14,77,36,1,,,11.4,,,,,1,1,1,2,1,10,1956-03-29
56LA00777,56,1,2884,2,36,360,0721,14,2,32,1,4,,1,07,,1,329,89,8,,0,3,,,26,,,,,4,14,2092,2,14,44,36,1,,,9.4,,,,,2,1,1,2,1,10,1956-03-29
56LA00778,56,1,3293,2,82,324,0723,14,2,,1,4,,1,07,,1,413,104,5,,0,4,,,19,,,,,4,14,4164,1,11,84,46,7,,,14.4,,,,,1,1,1,1,1,10,1956-04-13
56LA00779,56,1,3112,2,53,530,0726,14,2,19,1,4,,1,07,,1,408,99,8,,0,4,,,06,,,,,4,14,0528,2,14,58,53,1,,,9.0,,,,,1,1,1,2,1,10,1956-04-08
56LA00780,56,2,3113,2,53,530,0726,14,2,19,1,4,,1,07,,1,408,99,8,,0,4,,,06,,,,,4,14,0528,2,14,63,53,1,,,9.0,,,,,2,1,1,2,1,10,1956-04-08
56LA00781,56,2,3366,2,46,460,0729,14,2,30,1,4,,2,07,,1,416,107,8,,0,2,,,26,,,,,4,14,1994,2,14,68,46,1,,,10.6,,,,,1,1,1,2,1,10,1956-04-16
56LA00782,56,2,3367,2,46,460,0729,14,2,30,1,4,,1,07,,1,416,107,8,,121,2,,,26,6298,17,-,,4,14,1994,2,14,,46,1,,,10.0,,2,,,2,1,1,2,1,0,1956-04-16
56LA00783,56,2,2994,2,51,510,0734,14,2,23,1,4,,1,07,,1,405,96,8,,99,4,,,39,,,,,4,14,1722,2,14,,51,1,,,5.0,,6,,,1,1,1,2,1,0,1956-04-05
56LA00784,56,1,2995,2,51,510,0734,14,2,23,1,4,,1,07,,1,405,96,8,,0,4,,,39,,,,,4,14,1722,2,14,70,51,1,,,7.8,,,,,2,1,1,2,1,10,1956-04-05
56LA00785,56,1,2889,2,49,490,0735,14,2,18,1,4,,1,07,,1,330,90,5,,0,4,,,15,,,,,4,14,1825,2,14,72,49,1,,,9.8,,,,,1,1,1,1,1,10,1956-03-30
56LA00786,56,,,,36,360,0737,14,2,32,1,4,,,07,,,305,65,-,,0,,,,30,,,,,4,14,2092,2,14,,36,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00787,56,1,3028,2,35,350,0738,14,2,32,1,4,,1,07,,1,406,97,5,,102,3,,,20,,,,,4,14,0781,2,14,,35,1,,,9.0,,6,,,1,1,1,1,1,0,1956-04-06
56LA00788,56,1,3362,2,51,510,0745,14,2,22,1,4,,1,07,,1,416,107,5,,0,4,,,11,,,,,4,14,1722,2,14,67,51,1,,,11.8,,,,,1,1,1,1,1,10,1956-04-16
56LA00789,56,,,,29,290,0752,14,2,17,1,4,,,07,,,305,65,-,,0,,,,27,,,,,4,14,1908,2,14,,29,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00790,56,1,3159,2,25,250,0753,14,2,11,1,4,,1,07,,1,410,101,5,,0,4,,,18,,,,,4,14,2083,2,14,69,25,1,,,10.4,,,,,1,1,1,1,1,10,1956-04-10
56LA00791,56,1,3395,2,63,670,0757,14,2,,1,4,,1,07,,1,418,109,5,,0,4,,,17,,,,,4,14,1857,2,14,85,54,6,,,12.0,,,,,1,1,1,1,1,10,1956-04-18
56LA00792,56,1,3188,2,63,680,0758,14,2,,1,4,,1,07,,1,411,102,8,,0,4,,,17,,,,,4,14,1876,2,14,56,54,6,,,9.4,,,,,1,1,1,2,1,10,1956-04-11
56LA00793,56,2,3189,2,63,680,0758,14,2,,1,4,,1,07,,1,411,102,8,,0,4,,,17,,,,,4,14,1876,2,14,54,54,6,,,9.2,,,,,2,1,1,2,1,10,1956-04-11
56LA00794,56,2,3438,2,36,360,0765,14,2,32,1,4,,1,07,,1,427,118,5,,0,4,,,30,,,,,4,14,2092,2,14,55,36,1,,,11.0,,,,,1,1,1,1,1,10,1956-04-27
56LA00795,56,1,3018,2,46,460,0772,14,2,27,1,4,,1,07,,2,406,97,5,,0,3,,,20,,,,,4,14,1994,2,14,69,46,1,,,12.0,,,,,1,1,1,1,1,10,1956-04-06
56LA00796,56,2,3240,2,29,290,0775,14,2,16,1,4,,1,07,,1,412,103,5,,0,3,,,23,,,,,4,14,1908,2,14,65,29,1,,,7.2,,,,,1,1,1,1,1,10,1956-04-12
56LA00797,56,2,2900,2,36,360,0801,14,2,30,1,4,,1,07,,1,331,91,5,,0,4,,,25,,,,,4,14,2092,2,14,76,36,1,,,9.2,,,,,1,1,1,1,1,10,1956-03-31
56LA00798,56,,,,49,491,0817,14,2,15,1,4,,,07,,,502,123,0,,0,0,,,09,,,,,4,14,2103,2,14,,49,1,,,0.0,,0,,,1,1,1,1,0,0,1956-05-02
56LA00799,56,1,3380,2,47,471,0833,14,2,26,1,4,,1,07,,3,417,108,5,,0,4,,,12,,,,,4,14,1939,2,14,76,47,1,,,12.4,,,,,1,1,1,1,1,10,1956-04-17
56LA00800,56,1,3133,2,53,530,0835,14,2,18,1,4,,1,07,,1,409,100,8,,0,4,,,07,,,,,4,14,0528,2,14,62,53,1,,,10.0,,,,,1,1,1,2,1,10,1956-04-09
56LA00801,56,1,3134,2,53,530,0835,14,2,18,1,4,,1,07,,1,409,100,8,,0,4,,,07,,,,,4,14,0528,2,14,56,53,1,,,8.6,,,,,2,1,1,2,1,10,1956-04-09
56LA00802,56,,,,46,461,0839,14,2,27,1,4,,,07,,,305,65,-,,0,,,,21,,,,,4,14,1700,2,14,,46,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00803,56,,,,46,461,0862,14,2,28,1,4,,,07,,,305,65,-,,0,,,,22,,,,,4,14,1700,2,14,,46,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00804,56,1,,,36,360,0867,14,2,32,1,4,,1,07,,1,413,104,1,,0,3,,,22,8613,17,+,,4,14,2092,2,14,,36,1,,,11.0,,1,,,1,1,1,1,0,0,1956-04-13
56LA00805,56,1,3220,2,44,441,0879,14,2,21,1,3,,1,07,,1,411,102,5,,0,5,,,16,,,,,4,14,2190,2,14,89,44,1,,,14.6,,,,,1,1,1,1,1,10,1956-04-11
56LA00806,56,1,2913,2,26,260,0881,14,2,30,1,3,,3,07,,1,402,93,5,,0,4,,,27,,,,,4,14,1605,2,14,72,26,1,,,11.2,6,,,05,1,1,1,1,1,10,1956-04-02
56LA00807,56,2,3010,2,63,700,0889,14,2,,1,3,,1,07,,1,406,97,5,,0,4,,,23,,,,,4,14,1621,2,14,73,54,6,,,10.8,,,,,1,1,1,1,1,10,1956-04-06
56LA00808,56,2,2908,2,28,280,0897,14,2,24,1,3,,3,07,,1,401,92,5,,0,4,,,10,,,,,4,14,0908,2,14,76,28,1,,,9.4,,,,,1,1,1,1,1,10,1956-04-01
56LA00809,56,2,3410,2,50,500,0903,14,2,20,1,3,,1,07,,1,419,110,5,,0,4,,,17,,,,,4,14,1705,2,14,56,50,1,,,8.6,,,,,1,1,1,1,1,10,1956-04-19
56LA00810,56,2,3029,2,50,500,0906,14,2,28,1,3,,1,07,,1,406,97,5,,0,4,,,24,,,,,4,14,1705,2,14,61,50,1,,,6.8,,,,,1,1,1,1,1,10,1956-04-06
56LA00811,56,2,2960,2,63,640,0914,14,2,,1,3,,1,07,,1,404,95,5,,0,3,,,08,,,,,4,14,2243,2,14,64,53,6,,,11.0,,,,,1,1,1,1,1,10,1956-04-04
56LA00812,56,2,3405,2,44,440,0915,14,2,24,1,3,,1,07,,1,419,110,5,,0,3,,,21,,,,,4,14,2548,2,14,79,44,1,,,10.8,,,,,1,1,1,1,1,10,1956-04-19
56LA00813,56,1,3266,2,45,450,0919,14,2,00,1,3,,1,07,,1,413,104,8,,0,4,,,14,,,,,4,14,0117,,91,57,45,1,,,12.6,,,,,1,1,1,2,1,10,1956-04-13
56LA00814,56,2,3267,2,45,450,0919,14,2,00,1,3,,1,07,,1,413,104,8,,0,4,,,14,,,,,4,14,0117,,91,49,45,1,,,9.2,,,,,2,1,1,2,1,10,1956-04-13
56LA00815,56,,,,22,220,0921,14,2,34,1,3,,,07,,,305,65,-,,0,,,,20,,,,,4,14,1739,2,14,,22,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00816,56,,,,22,220,0922,14,2,34,1,3,,,07,,,305,65,-,,0,,,,20,,,,,4,14,1739,2,14,,22,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00817,56,1,3432,2,49,490,0925,14,2,15,1,3,,1,07,,2,426,117,5,,0,3,,,37,,,,,4,14,1825,2,14,92,49,1,,,10.0,,,,,1,1,1,1,1,10,1956-04-26
56LA00818,56,2,3148,2,35,350,0928,14,2,18,1,3,,1,07,,1,409,100,5,,102,4,,,13,8466,17,+,,4,14,0781,2,14,,35,1,,,12.0,,6,,,1,1,1,1,1,0,1956-04-09
56LA00819,56,,,,82,345,0938,14,2,,1,3,,,07,,,305,65,-,,0,,,,25,,,,,4,14,4218,1,11,,46,7,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00820,56,1,3299,2,28,280,0941,14,2,29,1,3,,1,07,,1,414,105,5,,0,2,,,24,,,,,4,14,0908,2,14,73,28,1,,,12.2,,,,,1,1,1,1,1,10,1956-04-14
56LA00821,56,1,3157,2,26,260,0943,14,2,37,1,3,,1,07,,1,409,100,8,,0,4,,,18,,,,,4,14,1605,2,14,62,26,1,,,9.0,,,,,1,1,1,2,1,10,1956-04-09
56LA00822,56,2,3158,2,26,260,0943,14,2,37,1,3,,1,07,,1,409,100,8,,0,4,,,18,,,,,4,14,1605,2,14,59,26,1,,,8.4,,,,,2,1,1,2,1,10,1956-04-09
56LA00823,56,1,3417,2,39,390,0949,14,2,15,1,3,,1,07,,1,421,112,8,,0,4,,,04,,,,,4,14,0396,2,14,72,39,1,,,10.8,,,,,1,1,1,2,1,10,1956-04-21
56LA00824,56,2,3418,2,39,390,0949,14,2,15,1,3,,1,07,,1,421,112,8,,230,4,,,04,,,,,4,14,0396,2,14,,39,1,,,9.0,,7,,,2,1,1,2,1,0,1956-04-21
56LA00825,56,1,,,49,490,0952,14,2,18,1,3,,1,07,,1,405,96,1,,0,3,,,17,4658,11,+,,4,14,1825,2,14,,49,1,,,11.0,,1,,,1,1,1,1,0,0,1956-04-05
56LA00826,56,2,2927,2,45,450,0956,14,2,00,1,3,,1,07,,1,403,94,5,,0,2,,,16,,,,,4,14,0117,,91,68,45,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-03
56LA00827,56,2,3184,2,50,500,0962,14,2,29,1,3,,1,07,,1,410,101,5,,0,5,,,24,,,,,4,14,1705,2,14,63,50,1,,,9.0,,,,,1,1,1,1,1,10,1956-04-10
56LA00828,56,1,3305,2,40,401,0965,14,2,31,1,3,,1,07,,1,414,105,7,,146,4,,,29,,,,,4,14,1596,2,14,,40,1,,,10.0,,6,,,1,1,1,2,1,0,1956-04-14
56LA00829,56,2,,,40,401,0965,14,2,31,1,3,,1,07,,1,414,105,7,,0,4,,,29,,,,,4,14,1596,2,14,,40,1,,,8.0,,1,, 5,2,1,1,2,0,0,1956-04-14
56LA00830,56,2,2976,2,36,360,0970,14,2,29,1,3,,1,07,,2,404,95,5,,0,4,,,24,,,,,4,14,2092,2,14,64,36,1,,,10.8,,,,,1,1,1,1,1,10,1956-04-04
56LA00831,56,1,3292,2,51,510,0978,14,2,22,1,3,,1,07,,1,413,104,5,,0,3,,,19,,,,,4,14,1722,2,14,68,51,1,,,8.8,,,,,1,1,1,1,1,10,1956-04-13
56LA00832,56,1,2930,2,25,250,0980,14,2,17,1,3,,2,07,,1,403,94,5,,0,4,,,26,,,,,4,14,2083,2,14,100,25,1,,,13.2,,,,,1,1,1,1,1,10,1956-04-03
56LA00833,56,1,3105,2,35,350,0981,14,2,24,1,3,,1,07,,1,408,99,5,,0,3,,,20,,,,,4,14,0781,2,14,70,35,1,,,11.0,,,,,1,1,1,1,1,10,1956-04-08
56LA00834,56,1,,,26,260,0982,14,2,16,1,3,,1,07,,1,402,93,1,,0,4,,,18,0229,41,+,,4,14,1605,2,14,,26,1,,,10.0,,1,,,1,1,1,1,0,0,1956-04-02
56LA00835,56,1,3132,2,45,450,0984,14,2,00,1,3,,1,07,,1,409,100,5,,0,4,,,18,,,,,4,14,0117,,91,86,45,1,,,14.4,,,,,1,1,1,1,1,10,1956-04-09
56LA00836,56,,,,53,530,0985,14,2,08,1,3,,,07,,,429,120,-,,0,,,,22,,,,,4,14,0528,2,14,,53,1,,,0.0,,,,,1,1,0,0,0,0,1956-04-29
56LA00837,56,1,3431,2,82,405,0986,14,2,,1,3,,1,07,,1,425,116,5,,0,4,,,24,,,,,4,14,1596,2,14,67,46,7,,,9.4,,,,,1,1,1,1,1,10,1956-04-25
56LA00838,56,1,2909,2,45,450,0990,14,2,00,1,3,,1,07,,1,401,92,5,,0,4,,,15,,,,,4,14,0117,,91,64,45,1,,,11.0,,,,,1,1,1,1,1,10,1956-04-01
56LA00839,56,2,2961,2,82,404,0992,14,2,,1,3,,1,07,,1,404,95,5,,0,4,,,24,,,,,4,14,0935,2,14,82,46,7,,,12.8,,,,,1,1,1,1,1,10,1956-04-04
56LA00840,56,2,,,46,460,0993,14,2,27,1,3,,1,07,,1,418,109,1,,0,4,,,24,3169,14,+,,4,14,1994,2,14,,46,1,,,11.0,,1,,,1,1,1,1,0,0,1956-04-18
56LA00841,56,1,3214,2,22,220,0995,14,2,34,1,3,,2,07,,4,411,102,5,,0,4,,,22,,,,,4,14,1739,2,14,74,22,1,,,10.2,,,,,1,1,1,1,1,10,1956-04-11
56LA00842,56,,,,82,324,0996,14,2,,1,3,,,07,,,408,99,-,,0,,,,13,,,,,4,14,4164,1,11,,49,7,,,0.0,,,,,1,1,0,0,0,0,1956-04-08
56LA00843,56,1,2902,2,49,491,1004,14,2,26,1,3,,1,07,,1,331,91,5,,142,3,,,14,,,,,4,14,2103,2,14,,49,1,,,8.0,,6,,,1,1,1,1,1,0,1956-03-31
56LA00844,56,2,2940,2,26,260,1007,14,2,32,1,3,,1,07,,1,403,94,8,,0,3,,,37,,,,,4,14,1605,2,14,59,26,1,,,8.8,,,,,1,1,1,2,1,10,1956-04-03
56LA00845,56,2,2941,2,26,260,1007,14,2,32,1,3,,1,07,,1,403,94,8,,0,3,,,37,,,,,4,14,1605,2,14,77,26,1,,,8.8,,,,,2,1,1,2,1,10,1956-04-03
56LA00846,56,1,3382,2,51,510,1014,14,2,24,1,3,,1,07,,1,417,108,5,,0,3,,,23,,,,,4,14,1722,2,14,81,51,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-17
56LA00847,56,2,2917,2,39,390,1020,14,2,16,1,3,,1,07,,1,402,93,8,,0,4,,,07,,,,,4,14,0396,2,14,61,39,1,,,8.4,,,,,1,1,1,2,1,10,1956-04-02
56LA00848,56,2,2918,2,39,390,1020,14,2,16,1,3,,1,07,,1,402,93,8,,0,4,,,07,,,,,4,14,0396,2,14,65,39,1,,,7.8,,,,,2,1,1,2,1,10,1956-04-02
56LA00849,56,,,,44,441,1024,14,2,31,1,3,,,07,,,408,99,-,,0,,,,17,,,,,4,14,2190,2,14,,44,1,,,0.0,,,,,1,1,0,0,0,0,1956-04-08
56LA00850,56,2,3447,2,22,220,1027,14,2,32,1,3,04,1,07,,1,428,119,5,,0,3,07,,19,,,,,4,14,1739,2,14,68,22,1,,,10.4,,,,,1,1,1,1,1,10,1956-04-28
56LA00851,56,1,3291,2,25,250,1032,14,2,15,1,3,,1,07,,2,413,104,5,,0,4,,,18,,,,,4,14,2083,2,14,76,25,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-13
56LA00852,56,,,,51,510,1034,14,2,22,1,3,,,07,,,327,87,0,,0,0,,,17,,,,,4,14,1722,2,14,,51,1,,,0.0,,0,,,1,1,1,1,0,0,1956-03-27
56LA00853,56,2,3033,2,51,510,1035,14,2,22,1,3,,1,07,,1,407,98,8,,0,3,,,17,,,,,4,14,1722,2,14,68,51,1,,,7.8,,,,,1,1,1,2,1,10,1956-04-07
56LA00854,56,2,3035,2,51,510,1035,14,2,22,1,3,,2,07,,1,407,98,8,,98,3,,,17,,,,,4,14,1722,2,14,,51,1,,,7.0,1,2,,05,2,1,1,2,1,0,1956-04-07
56LA00855,56,1,3110,2,49,490,1046,14,2,17,1,3,,1,07,,1,408,99,8,,230,4,,,19,,,,,4,14,1825,2,14,,49,1,,,7.0,,7,,,1,1,1,2,1,0,1956-04-08
56LA00856,56,1,3111,2,49,490,1046,14,2,17,1,3,,1,07,,1,408,99,8,,0,4,,,19,,,,,4,14,1825,2,14,72,49,1,,,8.4,,,,,2,1,1,2,1,10,1956-04-08
56LA00857,56,2,3354,2,37,370,1050,14,2,12,1,3,,5,07,,1,416,107,5,,0,3,,,21,,,,,4,14,1755,2,14,62,37,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-16
56LA00858,56,1,2996,2,47,470,1054,14,2,18,1,3,,1,07,,1,405,96,8,,0,3,,,14,,,,,4,14,0603,2,14,89,47,1,,,10.4,,,,,1,1,1,2,1,10,1956-04-05
56LA00859,56,1,2997,2,47,470,1054,14,2,18,1,3,,1,07,,1,405,96,8,,0,3,,,14,,,,,4,14,0603,2,14,,47,1,,,13.0,,6,,,2,1,1,2,1,0,1956-04-05
56LA00860,56,1,2907,2,36,360,1061,14,2,35,1,3,,1,07,,1,401,92,5,,0,4,,,29,,,,,4,14,2092,2,14,82,36,1,,,10.4,,,,,1,1,1,1,1,10,1956-04-01
56LA00861,56,1,3450,2,40,401,1064,14,2,31,1,3,,1,07,,1,503,124,5,,230,4,,,30,,,,,4,14,1596,2,14,,40,1,,,12.0,,7,,,1,1,1,1,1,0,1956-05-03
56LA00862,56,2,3300,2,46,461,1074,14,2,27,1,3,,1,07,,1,414,105,5,,0,3,,,28,,,,,4,14,1700,2,14,74,46,1,,,10.0,,,,,1,1,1,1,1,10,1956-04-14
56LA00863,56,2,3160,2,47,470,1075,14,2,15,1,3,,1,07,,1,410,101,5,,0,3,,,23,,,,,4,14,0603,2,14,69,47,1,,,12.8,,,,,1,1,1,1,1,10,1956-04-10
56LA00864,56,2,2970,2,47,471,1080,14,2,13,1,3,,1,07,,1,404,95,5,,0,4,,,23,,,,,4,14,1939,2,14,74,47,1,,,12.0,,,,,1,1,1,1,1,10,1956-04-04
56LA00865,56,2,3404,2,40,400,1100,14,2,21,1,3,,1,07,,1,418,109,5,,0,4,,,19,,,,,4,14,0935,2,14,73,40,1,,,11.2,,,,,1,1,1,1,1,10,1956-04-18
56LA00866,56,2,3263,2,37,370,1104,14,2,13,1,3,,1,07,,1,412,103,5,,0,4,,,22,,,,,4,14,1755,2,14,77,37,1,,,11.4,,,,,1,1,1,1,1,10,1956-04-12
56LA00867,56,1,3066,2,50,500,1105,14,2,20,1,3,,1,07,,1,407,98,5,,0,5,,,17,,,,,4,14,1705,2,14,90,50,1,,,10.4,,,,,1,1,1,1,1,10,1956-04-07
56LA00868,56,2,3044,2,28,280,1112,14,2,25,1,3,,1,07,,1,407,98,8,,98,3,,,13,,,,,4,14,0908,2,14,,28,1,,,10.0,,2,,,1,1,1,2,1,0,1956-04-07
56LA00869,56,2,3045,2,28,280,1112,14,2,25,1,3,,1,07,,1,407,98,8,,0,3,,,13,,,,,4,14,0908,2,14,59,28,1,,,7.4,,,,,2,1,1,2,1,10,1956-04-07
56LA00870,56,2,3131,2,47,470,1133,14,2,14,1,3,11,1,07,,1,409,100,5,,0,5,06,,23,,,,,4,14,0603,2,14,77,47,1,,,12.0,,,,,1,1,1,1,1,10,1956-04-09
56LA00871,56,2,3259,2,44,441,1134,14,2,23,1,3,,1,07,,1,412,103,5,,0,4,,,17,,,,,4,14,2190,2,14,76,44,1,,,9.8,,,,,1,1,1,1,1,10,1956-04-12
56LA00872,56,,,,22,220,1135,14,2,36,1,3,,,07,,,305,65,-,,0,,,,31,,,,,4,14,1739,2,14,,22,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00873,56,2,3100,2,50,500,1149,14,2,27,1,3,,1,07,,1,408,99,5,,0,4,,,23,,,,,4,14,1705,2,14,70,50,1,,,11.0,,,,,1,1,1,1,1,10,1956-04-08
56LA00874,56,2,3017,2,45,450,1159,14,2,00,1,3,,1,07,,1,406,97,5,,0,3,,,16,,,,,4,14,0117,,91,68,45,1,,,9.8,,,,,1,1,1,1,1,10,1956-04-06
56LA00875,56,,,,53,530,1170,14,2,13,1,3,,,07,,,305,65,-,,0,,,,11,,,,,4,14,0528,2,14,,53,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00876,56,,,,22,220,1182,14,2,34,1,3,,,07,,,305,65,-,,0,,,,23,,,,,4,14,1739,2,14,,22,1,,,0.0,,,,,1,1,0,0,0,0,1956-03-05
56LA00877,56,2,2912,2,39,391,1192,14,2,19,1,3,,1,07,,1,402,93,5,,0,3,,,27,,,,,4,14,1714,2,14,58,39,1,,,7.8,,,,,1,1,1,1,1,10,1956-04-02
56LA00878,56,2,2901,2,39,391,1193,14,2,16,1,3,,1,07,,1,331,91,5,,0,3,,,07,,,,,4,14,1714,2,14,76,39,1,,,9.6,,,,,1,1,1,1,1,10,1956-03-31
56LA00879,56,2,2934,2,44,440,1197,14,2,22,1,3,,1,07,,1,403,94,8,,0,2,,,21,,,,,4,14,2548,2,14,74,44,1,,,8.2,,,,,1,1,1,2,1,10,1956-04-03
56LA00880,56,1,2935,2,44,440,1197,14,2,22,1,3,,1,07,,1,403,94,8,,94,2,,,21,,,,,4,14,2548,2,14,,44,1,,,7.0,,2,,,2,1,1,2,1,0,1956-04-03
56LA00881,56,1,3260,2,22,220,1203,14,2,32,1,3,,1,07,,1,412,103,5,,0,4,,,19,,,,,4,14,1739,2,14,78,22,1,,,11.2,,,,,1,1,1,1,1,10,1956-04-12
56LA00882,56,1,3429,2,22,220,1204,14,2,32,1,3,,1,07,,1,424,115,8,,230,3,,,19,,,,,4,14,1739,2,14,,22,1,,,10.0,,7,,,1,1,1,2,1,0,1956-04-24
56LA00883,56,1,3430,2,22,220,1204,14,2,32,1,3,,1,07,,1,424,115,8,,0,3,,,19,,,,,4,14,1739,2,14,66,22,1,,,9.4,,,,,2,1,1,2,1,10,1956-04-24
56LA00884,56,2,3444,2,63,690,1216,14,2,,1,3,,1,07,,1,428,119,5,,0,4,,,16,,,,,4,14,1854,2,14,79,54,6,,,9.0,,,,,1,1,1,1,1,10,1956-04-28
