ID10,NOTE,YR,DAY,UID,NOTEID
2008054302,SRSMORE,10,101,10LA03354,NOTEE10LA03354
2007053188,SLSMORE,10,101,10LA03366,NOTEE10LA03366
2007053467,BLOODYMLKLSD,10,102,10LA03410,NOTEE10LA03410
2007053449,SLSMORERTEATVLG,10,102,10LA03414,NOTEE10LA03414
2003050702,Mast 1+(L)2+(R),10,102,10LA03427,NOTEE10LA03427
2007053152,LG TEATS,10,102,10LA03444,NOTEE10LA03444
2007053370,SRSMORELTEATLG,10,102,10LA03447,NOTEE10LA03447
2008054561,SLSSLMORE,10,102,10LA03451,NOTEE10LA03451
2005051525,Mastitis,10,102,10LA03461,NOTEE10LA03461
2008053871,SLSMORE,10,101,10LA03483,NOTEE10LA03483
2007053104,SLSSLMORE,10,102,10LA03487,NOTEE10LA03487
2006052309,RSIDEHDNOMILK,10,103,10LA03508,NOTEE10LA03508
2009054676,R PL,10,103,10LA03510,NOTEE10LA03510
2007053253,SRSMORE,10,103,10LA03544,NOTEE10LA03544
2008054492,SRSMORE,10,103,10LA03569,NOTEE10LA03569
2007053366,SRSMOREWARTYTEA,10,103,10LA03586,NOTEE10LA03586
2007053374,LGTEATS,10,103,10LA03590,NOTEE10LA03590
2005051970,SLSMORE,10,103,10LA03616,NOTEE10LA03616
2008054363,SRSSLMORE,10,104,10LA03622,NOTEE10LA03622
2007053534,SRSMORE,10,104,10LA03645,NOTEE10LA03645
2005051561,LT,10,104,10LA03649,NOTEE10LA03649
2005051561,RESP DISTRESS,10,104,10LA03651,NOTEE10LA03651
2007053407,MASTITISRSIDE,10,104,10LA03670,NOTEE10LA03670
2007053708,WATCH BAG,10,104,10LA03673,NOTEE10LA03673
2008054068,LTClinMastRSide,10,104,10LA03686,NOTEE10LA03686
2006052245,SUCK.1.SIDE,10,104,10LA03709,NOTEE10LA03709
2005051778,WARTY,10,105,10LA03753,NOTEE10LA03753
2007053416,WARTY TITS,10,105,10LA03803,NOTEE10LA03803
2005051546,NICE PAIR,10,106,10LA03898,NOTEE10LA03898
2008053883,FRECKLED NOSE,10,107,10LA03916,NOTEE10LA03916
2009055484,SRSMORESMUDDER,10,107,10LA03932,NOTEE10LA03932
2006052906,SRSMUCHMORE,10,107,10LA03945,NOTEE10LA03945
2006052906,DEAD,10,107,10LA03946,NOTEE10LA03946
2009054845,SLSMORE,10,115,10LA04133,NOTEE10LA04133
2009054776,SLSMORE,10,123,10LA04286,NOTEE10LA04286
2009055229,DILATIONPRBLMS,10,124,10LA04291,NOTEE10LA04291
2006116481,FIBROUSLSIDE,10,88,10LA01307,NOTEE10LA01307
2007116758,SLSMORE,10,88,10LA01416,NOTEE10LA01416
2008117351,MAMMOTHTEATS,10,89,10LA01432,NOTEE10LA01432
2004114411,LSIDEFIBROUS,10,89,10LA01453,NOTEE10LA01453
2007117077,SRSSLMORE,10,89,10LA01489,NOTEE10LA01489
2005115965,SRSMORE,10,90,10LA01584,NOTEE10LA01584
2008117275,S.T,10,90,10LA01655,NOTEE10LA01655
2002113448,SWING BAG,10,92,10LA01975,NOTEE10LA01975
2007116995,HOTDOGTITS,10,93,10LA02101,NOTEE10LA02101
2004114559,CHUNKYMILKLSIDE,10,93,10LA02104,NOTEE10LA02104
2002113484,RTEATWARTY,10,93,10LA02116,NOTEE10LA02116
2008117390,SRSMORE,10,93,10LA02117,NOTEE10LA02117
2005115762,SPIKES,10,93,10LA02139,NOTEE10LA02139
2005115961,SRSMORE,10,93,10LA02152,NOTEE10LA02152
2006116407,SRSSLMORE LT,10,94,10LA02194,NOTEE10LA02194
2006116407,DRY,10,94,10LA02195,NOTEE10LA02195
2004114592,SLSMOREBIGTITS,10,94,10LA02200,NOTEE10LA02200
2005115724,HARDBAG,10,94,10LA02229,NOTEE10LA02229
2005115724,REYESCRAPEDUP,10,94,10LA02230,NOTEE10LA02230
2007116823,FIRM BAG,10,94,10LA02264,NOTEE10LA02264
2004115195,FIBROUS BAG,10,94,10LA02292,NOTEE10LA02292
2005115695,WARTY TEATS,10,95,10LA02323,NOTEE10LA02323
2001112689,SRSMORE,10,95,10LA02375,NOTEE10LA02375
2005116012,RTEATWARTY,10,95,10LA02376,NOTEE10LA02376
2006116326,SRSSLMORE,10,95,10LA02391,NOTEE10LA02391
2007117061,LUMPLEFTJAW,10,95,10LA02405,NOTEE10LA02405
2007117061,CL ABSCESS,10,95,10LA02406,NOTEE10LA02406
2005115750,SLSSLMORE,10,95,10LA02411,NOTEE10LA02411
2004114277,SLSMORE,10,96,10LA02478,NOTEE10LA02478
2004114742,SRSMORE,10,96,10LA02493,NOTEE10LA02493
2004114418,SRSMORE,10,96,10LA02508,NOTEE10LA02508
2005116096,RED   DOT,10,96,10LA02512,NOTEE10LA02512
2007116838,SRSMORE,10,96,10LA02537,NOTEE10LA02537
2003114060,THIN,10,96,10LA02570,NOTEE10LA02570
2006116422,SRSMORE,10,96,10LA02582,NOTEE10LA02582
2006116159,SLSMORE,10,96,10LA02597,NOTEE10LA02597
2005115774,LT,10,97,10LA02618,NOTEE10LA02618
2005115402,SLSMORE,10,97,10LA02655,NOTEE10LA02655
2005115402,HUGERTEAT/BAG,10,97,10LA02656,NOTEE10LA02656
2006116288,B.W.T,10,97,10LA02692,NOTEE10LA02692
2006116288,LT,10,97,10LA02693,NOTEE10LA02693
2008117153,RED DOT,10,97,10LA02696,NOTEE10LA02696
2004114895,S1S,10,98,10LA02783,NOTEE10LA02783
2002113830,THIN,10,98,10LA02882,NOTEE10LA02882
2006116333,RT.SD.HARD.NONF,10,98,10LA02923,NOTEE10LA02923
2004114594,RUPTURE,10,99,10LA02974,NOTEE10LA02974
2004115036,1 TEAT,10,99,10LA02979,NOTEE10LA02979
2006116531,STARTHARDBAG,10,100,10LA03146,NOTEE10LA03146
2005115390,V FRECKLED FACE,10,100,10LA03166,NOTEE10LA03166
2002113271,THICKMILK,10,100,10LA03179,NOTEE10LA03179
2007117006,MASTITIS,10,100,10LA03223,NOTEE10LA03223
2008117403,SLSMORE,10,100,10LA03228,NOTEE10LA03228
2002113794,RSIDENOMILK,10,100,10LA03234,NOTEE10LA03234
2002113794,1 TEAT BAD,10,100,10LA03235,NOTEE10LA03235
2007116866,SRSMORE,10,101,10LA03242,NOTEE10LA03242
2009117506,SCURS STUPID,10,101,10LA03244,NOTEE10LA03244
2004114533,HDBAGLGTEATS,10,101,10LA03253,NOTEE10LA03253
2003114159,FRECKLEDFACE,10,101,10LA03255,NOTEE10LA03255
2008117145,Clinicalmastiti,10,101,10LA03279,NOTEE10LA03279
2006116262,SLSMORE,10,101,10LA03310,NOTEE10LA03310
2004114471,WATCHFORMAST?,10,101,10LA03315,NOTEE10LA03315
2004114471,MASTITIS,10,101,10LA03316,NOTEE10LA03316
2008117156,LOW MILK,10,101,10LA03339,NOTEE10LA03339
2004114620,RTEATVLARGE,10,101,10LA03343,NOTEE10LA03343
2007117032,SRSMORE,10,101,10LA03371,NOTEE10LA03371
2003114085,SRSSLMOREFRNOSE,10,102,10LA03416,NOTEE10LA03416
2007116641,LSDBLOODYMLK,10,102,10LA03419,NOTEE10LA03419
2006116299,3+mastitislftsd,10,102,10LA03422,NOTEE10LA03422
2008117404,SRSMORE,10,102,10LA03554,NOTEE10LA03554
2007116743,SRSMORELSDHD,10,102,10LA03457,NOTEE10LA03457
2005115984,FIBROUS BAG,10,102,10LA03465,NOTEE10LA03465
2004114577,SWING BAG,10,102,10LA03468,NOTEE10LA03468
2008117313,SRSMORELTEATLG,10,102,10LA03497,NOTEE10LA03497
2008117358,SRSMORESPIKES,10,103,10LA03525,NOTEE10LA03525
2004114819,CHUNKYMILKRSIDE,10,103,10LA03527,NOTEE10LA03527
2006116425,From dry pen,10,103,10LA03530,NOTEE10LA03530
2006116250,SRSMORE,10,103,10LA03594,NOTEE10LA03594
2009117464,BLOODYMILKLSIDE,10,103,10LA03619,NOTEE10LA03619
2006116608,SRSMORE,10,104,10LA03637,NOTEE10LA03637
2009117561,FRCKLDNOSE/EYES,10,104,10LA03654,NOTEE10LA03654
2009117887,V TEAR LOW MILK,10,105,10LA03744,NOTEE10LA03744
2006116482,S1S,10,105,10LA03758,NOTEE10LA03758
2004114691,LT,10,105,10LA03781,NOTEE10LA03781
2004114603,SPIKES,10,106,10LA03851,NOTEE10LA03851
2007116780,S1S LOTS MILK,10,106,10LA03889,NOTEE10LA03889
2007116831,SMUDDER FRECNOS,10,107,10LA03937,NOTEE10LA03937
2006116376,SRSMORE,10,107,10LA03938,NOTEE10LA03938
2004114450,SRSMOREWATCHBAG,10,107,10LA03943,NOTEE10LA03943
2006116469,SPIKESSRSMORE,10,108,10LA03964,NOTEE10LA03964
2006116552,SRSMORE LT,10,108,10LA03983,NOTEE10LA03983
2006116221,SRSMORE LT,10,108,10LA03986,NOTEE10LA03986
2004114823,FRECKLY NOSE,10,108,10LA03997,NOTEE10LA03997
2009117517,FRECKLY NOSE,10,108,10LA03999,NOTEE10LA03999
2008117204,THIN,10,108,10LA04003,NOTEE10LA04003
2003114108,SRSMORE LVLG,10,109,10LA04006,NOTEE10LA04006
2005115396,SLSMORE,10,109,10LA04007,NOTEE10LA04007
2008117274,SLSMORE,10,109,10LA04013,NOTEE10LA04013
2008117399,LSDSTARTFIBROUS,10,110,10LA04036,NOTEE10LA04036
2007116888,SLSMORERTEATVLG,10,110,10LA04039,NOTEE10LA04039
2006116354,MASTITIS,10,110,10LA04059,NOTEE10LA04059
2004114904,RVLT,10,111,10LA04076,NOTEE10LA04076
2009117709,BLINDTEATSCULL,10,111,10LA04081,NOTEE10LA04081
2004115185,NOMILKLSD,10,115,10LA04135,NOTEE10LA04135
2004114522,WARTYTEATS,10,122,10LA04261,NOTEE10LA04261
2005450343,PINK,10,73,10LA00141,NOTEE10LA00141
2008452296,RSIDEONLY,10,74,10LA00180,NOTEE10LA00180
2008452071,BAG SL HARD,10,75,10LA00197,NOTEE10LA00197
2008451941,SMALL,10,77,10LA00285,NOTEE10LA00285
2007451300,LOWMILK,10,77,10LA00321,NOTEE10LA00321
2007451366,VLTS,10,77,10LA00323,NOTEE10LA00323
2002448938,LOWMLK,10,77,10LA00340,NOTEE10LA00340
2002448938,BUMBLE FOOT,10,77,10LA00341,NOTEE10LA00341
2006451160,LT,10,78,10LA00372,NOTEE10LA00372
2008452326,BLDY.RT.SD,10,78,10LA00375,NOTEE10LA00375
2008452326,3/20 GOOD,10,78,10LA00376,NOTEE10LA00376
2004450155,FIBBAG.RT.SD,10,78,10LA00445,NOTEE10LA00445
2004450155,PNEUMONIA,10,78,10LA00446,NOTEE10LA00446
2008452080,THIN,10,78,10LA00451,NOTEE10LA00451
2008452080,DRY?,10,78,10LA00452,NOTEE10LA00452
2005450456,HARDRT.SD,10,78,10LA00468,NOTEE10LA00468
2006451089,MASTITIS.LFT.SD,10,79,10LA00470,NOTEE10LA00470
2006450852,MASTITIS.LFT.SD,10,79,10LA00475,NOTEE10LA00475
2006451131,BAG SL HARD,10,79,10LA00521,NOTEE10LA00521
2008451854,POOR MOM,10,79,10LA00532,NOTEE10LA00532
2006451093,LS SL FIBROUS,10,79,10LA00538,NOTEE10LA00538
2005450538,RTEATSLLRG,10,80,10LA00558,NOTEE10LA00558
2007451787,LTEATLG,10,80,10LA00560,NOTEE10LA00560
2005450313,LG TEATS,10,80,10LA00563,NOTEE10LA00563
2004449842,LAME R REAR,10,80,10LA00565,NOTEE10LA00565
2004449842,BUMBLE FOOT,10,80,10LA00566,NOTEE10LA00566
2002449325,NOMILKLSIDE,10,80,10LA00578,NOTEE10LA00578
2008452062,SRSIDEMORE,10,80,10LA00585,NOTEE10LA00585
2007451732,LOWMILK3/23/10,10,80,10LA00586,NOTEE10LA00586
2007451732,DRY,10,80,10LA00587,NOTEE10LA00587
2007451520,LOW MILK DRY,10,80,10LA00600,NOTEE10LA00600
2008451907,BLOODYMLKLSIDE,10,80,10LA00606,NOTEE10LA00606
2006451110,BAG FIRM,10,80,10LA00610,NOTEE10LA00610
2004450106,LT,10,80,10LA00613,NOTEE10LA00613
2006451090,LSIDESLFIBROUS,10,80,10LA00615,NOTEE10LA00615
2008452248,RSIDESUCKMORE,10,80,10LA00624,NOTEE10LA00624
2007451309,EUTHNOSCORES,10,80,10LA00636,NOTEE10LA00636
2005450253,LUMP IN BAG,10,80,10LA00655,NOTEE10LA00655
2005450408,MASTRSIDEMKDRY,10,80,10LA00661,NOTEE10LA00661
2005450599,LOW MILK,10,81,10LA00716,NOTEE10LA00716
2008452144,SRSMORELSHARD,10,81,10LA00749,NOTEE10LA00749
2005450238,BIGTITS,10,81,10LA00757,NOTEE10LA00757
2008452300,BLDYMILK,10,81,10LA00768,NOTEE10LA00768
2006451127,R PL,10,82,10LA00793,NOTEE10LA00793
2007451738,SLSIDEMORE,10,82,10LA00805,NOTEE10LA00805
2006451196,LT VERY LG,10,82,10LA00819,NOTEE10LA00819
2008452227,LOW MILK?WATCH,10,82,10LA00830,NOTEE10LA00830
2007451708,SRSIDEMORE,10,82,10LA00832,NOTEE10LA00832
2007451809,SLSIDESLMORE,10,82,10LA00839,NOTEE10LA00839
2009452800,NO MILK DRY,10,83,10LA00886,NOTEE10LA00886
2008452146,LOW MILK DRY,10,83,10LA00887,NOTEE10LA00887
2005450541,LSIDELUMPY,10,83,10LA00912,NOTEE10LA00912
2005450541,MASTITIS,10,83,10LA00913,NOTEE10LA00913
2008452317,DRY,10,83,10LA00918,NOTEE10LA00918
2008452122,SLSMORE,10,83,10LA00930,NOTEE10LA00930
2004449903,MASTITIST.LS,10,83,10LA00947,NOTEE10LA00947
2005450304,LT,10,83,10LA00950,NOTEE10LA00950
2006450791,P.MIX,10,83,10LA00957,NOTEE10LA00957
2007451343,P.MIX,10,83,10LA00959,NOTEE10LA00959
2005450406,DEAD,10,83,10LA00965,NOTEE10LA00965
2005450509,WARTY.TEAT,10,83,10LA00967,NOTEE10LA00967
2007451669,SMALLBAG,10,84,10LA01002,NOTEE10LA01002
2006450943,BADRTEAT RHARD,10,84,10LA01008,NOTEE10LA01008
2006450838,LOW MILK,10,84,10LA01035,NOTEE10LA01035
2009452508,DRY,10,85,10LA01066,NOTEE10LA01066
2007451380,LT,10,85,10LA01110,NOTEE10LA01110
2005450498,LTS,10,85,10LA01113,NOTEE10LA01113
2008452147,DRY,10,86,10LA01143,NOTEE10LA01143
2005450685,BIGTEATS,10,86,10LA01145,NOTEE10LA01145
2003449506,BIGTITS,10,86,10LA01197,NOTEE10LA01197
2007451552,TAIL CHEWER,10,87,10LA01221,NOTEE10LA01221
2008452023,THICKMILK,10,87,10LA01227,NOTEE10LA01227
2008451985,SRSMORELTEATLG,10,87,10LA01251,NOTEE10LA01251
2008452170,SRSMORE,10,87,10LA01272,NOTEE10LA01272
2006450805,SLSSLMORE,10,87,10LA01280,NOTEE10LA01280
2008451998,TAIL CHEWER,10,87,10LA01289,NOTEE10LA01289
2006451140,SLSMORE,10,88,10LA01331,NOTEE10LA01331
2005450243,SRSMORE,10,88,10LA01336,NOTEE10LA01336
2005450577,SLSMORE,10,88,10LA01344,NOTEE10LA01344
2008451961,SLSMORE,10,88,10LA01355,NOTEE10LA01355
2008451905,CHEST ABSCESS,10,88,10LA01389,NOTEE10LA01389
2004450194,WARTYTEATS,10,89,10LA01445,NOTEE10LA01445
2006450924,SRSMORE,10,89,10LA01449,NOTEE10LA01449
2006450798,R PL  LT,10,89,10LA01463,NOTEE10LA01463
2007451538,SLSMORE,10,89,10LA01472,NOTEE10LA01472
2005450537,SRSSLMORE,10,89,10LA01480,NOTEE10LA01480
2009452770,SRSMORE,10,89,10LA01510,NOTEE10LA01510
2006451162,BIG UDDER,10,89,10LA01515,NOTEE10LA01515
2006450891,SRSMORE,10,90,10LA01554,NOTEE10LA01554
2006450894,SRSMORE,10,90,10LA01566,NOTEE10LA01566
2007451740,LOW MILK,10,90,10LA01623,NOTEE10LA01623
2006451122,LT   LOTS MILK,10,90,10LA01635,NOTEE10LA01635
2006450780,LT,10,91,10LA01679,NOTEE10LA01679
2004450098,MAMMOTH TEATS,10,91,10LA01709,NOTEE10LA01709
2003449459,LT,10,91,10LA01741,NOTEE10LA01741
2006451163,FAT.TEATS,10,91,10LA01779,NOTEE10LA01779
2008452270,START.SWINGBAG,10,91,10LA01789,NOTEE10LA01789
2007451647,START.HARD.LT.S,10,91,10LA01803,NOTEE10LA01803
2003449492,THIN,10,91,10LA01816,NOTEE10LA01816
2008451957,2X4632LAMBSHERE,10,92,10LA01825,NOTEE10LA01825
2006450803,START.HARDBAG,10,92,10LA01837,NOTEE10LA01837
2006451006,SMALL PELVIS,10,92,10LA01841,NOTEE10LA01841
2006451171,RT.SD.HARD,10,92,10LA01927,NOTEE10LA01927
2007451384,HUMPHREY,10,92,10LA01978,NOTEE10LA01978
2007451621,BADLF.SD,10,93,10LA02073,NOTEE10LA02073
2002448887,WARTYTEATS,10,93,10LA02125,NOTEE10LA02125
2005450494,SRSMORE,10,94,10LA02209,NOTEE10LA02209
2007451548,SLSMORE,10,94,10LA02220,NOTEE10LA02220
2008451892,SLSMORE,10,94,10LA02224,NOTEE10LA02224
2008452072,NOMILKLAMBSORPH,10,94,10LA02269,NOTEE10LA02269
2009452455,SRSMORE,10,95,10LA02383,NOTEE10LA02383
2003449638,NOT A BITCH,10,95,10LA02399,NOTEE10LA02399
2007451843,LG TEATS,10,95,10LA02426,NOTEE10LA02426
2005450291,SRSMORE,10,95,10LA02454,NOTEE10LA02454
2006451243,SLSMORE,10,96,10LA02536,NOTEE10LA02536
2009452746,LOW MILK,10,99,10LA02960,NOTEE10LA02960
2009452567,DRY,10,100,10LA03148,NOTEE10LA03148
2009452787,TAIL CHEWER,10,102,10LA03402,NOTEE10LA03402
2009452803,TAIL CHEWER,10,102,10LA03480,NOTEE10LA03480
2009452667,SRSMORE,10,103,10LA03524,NOTEE10LA03524
2009452345,TLCHEWERUPROLPS,10,104,10LA03640,NOTEE10LA03640
2009452484,Bloody milk,10,104,10LA03697,NOTEE10LA03697
2009452641,DRY,10,105,10LA03766,NOTEE10LA03766
2009452682,ClinicalmastRSd,10,107,10LA03925,NOTEE10LA03925
2009452378,LOW MILK,10,109,10LA04012,NOTEE10LA04012
2009452677,SRSSLMORE,10,116,10LA04154,NOTEE10LA04154
2009452553,LSIDE BLOODY,10,116,10LA04160,NOTEE10LA04160
2006643586,THIN,10,73,10LA00146,NOTEE10LA00146
2008644241,THIN  LOWMILK,10,77,10LA00329,NOTEE10LA00329
2004643035,UTERINE INERTIA,10,77,10LA00330,NOTEE10LA00330
2005643499,BIG.TITS,10,79,10LA00500,NOTEE10LA00500
2008644148,SUCK1SIDEONLY,10,80,10LA00656,NOTEE10LA00656
2007643872,WARTY TEATS,10,81,10LA00751,NOTEE10LA00751
2005643292,SRSIDEONLY,10,82,10LA00783,NOTEE10LA00783
2004643029,RSIDEHARD,10,82,10LA00799,NOTEE10LA00799
2007643991,S1S,10,82,10LA00825,NOTEE10LA00825
2005643305,S1S MEAN CULL,10,82,10LA00848,NOTEE10LA00848
2005643305,LAMB BRK LFLEG,10,82,10LA00849,NOTEE10LA00849
2004643074,SLSMORE,10,87,10LA01208,NOTEE10LA01208
2009644525,SRSMORE  DRY,10,87,10LA01228,NOTEE10LA01228
2006643760,STUPIDWRTYTITS,10,87,10LA01260,NOTEE10LA01260
2008644185,TAIL CHEWER,10,88,10LA01298,NOTEE10LA01298
2009644505,SRSSLMORE,10,88,10LA01303,NOTEE10LA01303
2005643393,#3PRBLMBNDOFF,10,88,10LA01381,NOTEE10LA01381
2005643342,SLSMORE BITCH,10,88,10LA01397,NOTEE10LA01397
2007644060,SRSMORE,10,88,10LA01414,NOTEE10LA01414
2009644513,SRSMORE,10,89,10LA01425,NOTEE10LA01425
2006643723,LT,10,90,10LA01665,NOTEE10LA01665
2008644232,BLOODY.MILK.RT.,10,92,10LA01946,NOTEE10LA01946
2009644506,JUMPER,10,94,10LA02244,NOTEE10LA02244
2009644439,DRY,10,97,10LA02679,NOTEE10LA02679
2009644602,DRY,10,98,10LA02832,NOTEE10LA02832
2009644449,RT.SD.BLOODMILK,10,106,10LA03868,NOTEE10LA03868
2009644446,S1S V PROLAPSE,10,111,10LA04073,NOTEE10LA04073
2009644564,SLSSLMORE,10,114,10LA04124,NOTEE10LA04124
