ID10,YR,DAY,NOTE,NOTEID
2022061661,22,81,3RD.HAIRY,LNOTE22LA01136
2022061662,22,81,HAIRY,LNOTE22LA01148
2022061664,22,81,HAIRY,LNOTE22LA01152
2022061665,22,81,HAIRY,LNOTE22LA01221
2022061666,22,81,HAIRY,LNOTE22LA01222
2022061667,22,81,HAIRY,LNOTE22LA01223
2022061670,22,81,HAIRY,LNOTE22LA01239
2022061671,22,81,HAIRY,LNOTE22LA01240
2022061672,22,81,HAIRY,LNOTE22LA01241
2022061673,22,82,HAIRY,LNOTE22LA01252
2022061674,22,82,HAIRY,LNOTE22LA01253
2022061675,22,82,HAIRY,LNOTE22LA01254
2022061676,22,82,1ST.DamDied,LNOTE22LA01300
2022061677,22,82,2ND.H.DamDied,LNOTE22LA01301
2022061678,22,82,HAIRY,LNOTE22LA01307
2022061680,22,82,HAIRY,LNOTE22LA01309
2022061681,22,82,2ND.2@ONCE,LNOTE22LA01334
2022061682,22,82,3RD.BACKWARDS,LNOTE22LA01335
2022061683,22,82,1ST,LNOTE22LA01336
2022061684,22,82,2ND+2@ONCE,LNOTE22LA01337
2022061693,22,82,HAIRY,LNOTE22LA01399
2022061705,22,83,HAIRY,LNOTE22LA01450
2022061710,22,83,1ST Sick,LNOTE22LA01547
2022061711,22,83,2ND,LNOTE22LA01548
2022061712,22,83,3RD,LNOTE22LA01549
2022061732,22,85,Poor,LNOTE22LA01825
2022061735,22,86,Omphalitis,LNOTE22LA01861
2022061742,22,86,1ST,LNOTE22LA01945
2022061743,22,86,2ND,LNOTE22LA01946
2022061746,22,87,2@ONCE,LNOTE22LA01990
2022061747,22,87,3RD.THIN,LNOTE22LA01991
2022061748,22,87,2@ONCE.THIN,LNOTE22LA01992
2022061751,22,87,1ST,LNOTE22LA01997
2022061752,22,87,HAIRY,LNOTE22LA02045
2022061753,22,87,HAIRY,LNOTE22LA02046
2022061754,22,87,HAIRY,LNOTE22LA02047
2022061757,22,88,HAIRY,LNOTE22LA02091
2022061758,22,88,HAIRY,LNOTE22LA02092
2022061759,22,88,HAIRY,LNOTE22LA02127
2022061760,22,88,HAIRY,LNOTE22LA02138
2022061761,22,88,HAIRY,LNOTE22LA02139
2022061763,22,90,FxRibs,LNOTE22LA02351
2022123862,22,73,HypthermRespTx,LNOTE22LA00285
2022123864,22,74,Hypothermia,LNOTE22LA00394
2022123865,22,75,HAIRY,LNOTE22LA00508
2022123869,22,76,WEAKCANTSTAND,LNOTE22LA00605
2022123879,22,78,DeformedJawNose,LNOTE22LA00764
2022123882,22,78,JointInfxn,LNOTE22LA00781
2022123884,22,78,THINNER,LNOTE22LA00798
2022123885,22,78,NO.R.NUT,LNOTE22LA00799
2022123890,22,78,THIN,LNOTE22LA00844
2022123891,22,78,"FxRibs,Poor",LNOTE22LA00845
2022123892,22,79,THIN,LNOTE22LA00897
2022123904,22,79,THIN,LNOTE22LA00939
2022123905,22,79,1ST,LNOTE22LA00958
2022123906,22,79,2ND.2@ONCE,LNOTE22LA00959
2022123907,22,79,3RD.2@ONCE,LNOTE22LA00960
2022123914,22,80,JointInfxn,LNOTE22LA01009
2022123915,22,80,UGLY,LNOTE22LA01010
2022123916,22,80,UGLY,LNOTE22LA01011
2022123917,22,80,2ND,LNOTE22LA01013
2022123920,22,80,THIN,LNOTE22LA01022
2022123922,22,80,3RD,LNOTE22LA01024
2022123926,22,80,H.Bronchopneu,LNOTE22LA01053
2022123927,22,80,HAIRY,LNOTE22LA01054
2022123928,22,80,1ST.HAIRY,LNOTE22LA01057
2022123929,22,80,2ND.HAIRY,LNOTE22LA01058
2022123930,22,80,HAIRY,LNOTE22LA01061
2022123931,22,80,HAIRY,LNOTE22LA01081
2022123933,22,81,HAIRY.FxRibs,LNOTE22LA01090
2022123934,22,81,Orph->Dead,LNOTE22LA01091
2022123937,22,81,CRYPTORCHID,LNOTE22LA01115
2022123939,22,81,HAIRY,LNOTE22LA01143
2022123940,22,81,HAIRY,LNOTE22LA01154
2022123942,22,81,HAIRY,LNOTE22LA01158
2022123947,22,81,Poor,LNOTE22LA01179
2022123949,22,81,HAIRY,LNOTE22LA01186
2022123950,22,81,HAIRY,LNOTE22LA01187
2022123951,22,81,HAIRY,LNOTE22LA01188
2022123952,22,81,HAIRY,LNOTE22LA01193
2022123953,22,81,H.FallingDown,LNOTE22LA01194
2022123954,22,81,HAIRY,LNOTE22LA01208
2022123955,22,81,HAIRY,LNOTE22LA01209
2022123956,22,81,HAIRY,LNOTE22LA01210
2022123957,22,81,HAIRY,LNOTE22LA01211
2022123959,22,81,PINK,LNOTE22LA01218
2022123964,22,81,+FailPassivXfer,LNOTE22LA01246
2022123967,22,82,PINK,LNOTE22LA01256
2022123968,22,82,HAIRY,LNOTE22LA01260
2022123970,22,82,Bronchopneu,LNOTE22LA01262
2022123972,22,82,HAIRY,LNOTE22LA01266
2022123974,22,82,HAIRY,LNOTE22LA01271
2022123975,22,82,HAIRY,LNOTE22LA01282
2022123979,22,82,HAIRY,LNOTE22LA01290
2022123982,22,82,HAIRY,LNOTE22LA01294
2022123983,22,82,HAIRY,LNOTE22LA01298
2022123984,22,82,HAIRY+Diarrhea,LNOTE22LA01299
2022123987,22,82,HAIRY,LNOTE22LA01305
2022123990,22,82,Down,LNOTE22LA01317
2022123995,22,82,HAIRY,LNOTE22LA01322
2022123997,22,82,HAIRY,LNOTE22LA01324
2022123998,22,82,HAIRY,LNOTE22LA01325
2022124005,22,82,AspirationPneu,LNOTE22LA01350
2022124007,22,82,PulmHemorrhage,LNOTE22LA01360
2022124016,22,82,HAIRY,LNOTE22LA01386
2022124029,22,82,BRNHEAD,LNOTE22LA01415
2022124040,22,83,PINK,LNOTE22LA01460
2022124044,22,83,1ST.THINBroncho,LNOTE22LA01518
2022124045,22,83,2ND.EUTH.FX.RIB,LNOTE22LA01519
2022124050,22,83,LAID.ON,LNOTE22LA01537
2022124051,22,83,1ST.2LEGSBACK,LNOTE22LA01540
2022124057,22,84,THIN,LNOTE22LA01563
2022124065,22,84,LAID.ON,LNOTE22LA01601
2022124068,22,84,Gastroenteritis,LNOTE22LA01634
2022124076,22,84,DUMB,LNOTE22LA01662
2022124082,22,85,Poor,LNOTE22LA01686
2022124085,22,85,DUMB,LNOTE22LA01691
2022124098,22,85,SPLITSCROTUM,LNOTE22LA01748
2022124106,22,85,Synovitis+Ompha,LNOTE22LA01770
2022124107,22,85,THIN,LNOTE22LA01773
2022124109,22,85,NO.L.NUT,LNOTE22LA01775
2022124115,22,85,1ST,LNOTE22LA01786
2022124116,22,85,2ND.EUTHFXRIBS,LNOTE22LA01787
2022124129,22,86,Omphalitis+FPT,LNOTE22LA01858
2022124133,22,86,MILD.FX.RIBS,LNOTE22LA01870
2022124134,22,86,1ST,LNOTE22LA01889
2022124135,22,86,2ND,LNOTE22LA01890
2022124141,22,86,1ST,LNOTE22LA01904
2022124142,22,86,2ND,LNOTE22LA01905
2022124145,22,86,1HRNOPROGRESS,LNOTE22LA01923
2022124146,22,86,1ST.2@ONCE,LNOTE22LA01924
2022124147,22,86,2ND.2@ONCE,LNOTE22LA01925
2022124148,22,86,2ND,LNOTE22LA01927
2022124149,22,86,3RD,LNOTE22LA01937
2022124150,22,86,1ST.2@ONCE,LNOTE22LA01938
2022124151,22,86,1ST,LNOTE22LA01943
2022124152,22,86,2ND,LNOTE22LA01944
2022124156,22,86,THIN,LNOTE22LA01967
2022124171,22,87,Omphalitis,LNOTE22LA02013
2022124172,22,87,THINOmphalitis,LNOTE22LA02014
2022124179,22,87,BLSPOTLSD,LNOTE22LA02023
2022124188,22,87,CRYPTORCHID,LNOTE22LA02058
2022124190,22,87,HAIRY,LNOTE22LA02065
2022124191,22,87,HAIRY,LNOTE22LA02066
2022124193,22,87,PINK,LNOTE22LA02074
2022124194,22,88,HAIRY,LNOTE22LA02080
2022124197,22,88,H.+Omphalitis,LNOTE22LA02098
2022124198,22,88,1ST,LNOTE22LA02100
2022124199,22,88,HAIRY,LNOTE22LA02103
2022124200,22,88,FungalDisease?,LNOTE22LA02104
2022124201,22,88,Lame&RespTx,LNOTE22LA02106
2022124202,22,88,HAIRY,LNOTE22LA02107
2022124204,22,88,HAIRY,LNOTE22LA02113
2022124207,22,88,HAIRY,LNOTE22LA02120
2022124208,22,88,HAIRY,LNOTE22LA02125
2022124210,22,88,HAIRY,LNOTE22LA02132
2022124211,22,88,HAIRY,LNOTE22LA02133
2022124212,22,88,HAIRY,LNOTE22LA02136
2022124213,22,88,H.+LungAbscess,LNOTE22LA02140
2022124214,22,88,+Omphalitis,LNOTE22LA02141
2022124216,22,88,PINK,LNOTE22LA02147
2022124217,22,88,3RD.Orph401,LNOTE22LA02151
2022124218,22,88,HAIRY,LNOTE22LA02152
2022124219,22,88,HAIRY,LNOTE22LA02153
2022124220,22,88,HAIRY,LNOTE22LA02154
2022124221,22,88,HAIRY,LNOTE22LA02155
2022124222,22,88,HAIRY,LNOTE22LA02159
2022124228,22,89,HAIRY,LNOTE22LA02183
2022124231,22,89,+Omphalitis,LNOTE22LA02191
2022124232,22,89,Bronchopneu,LNOTE22LA02192
2022124233,22,89,HAIRY,LNOTE22LA02193
2022124242,22,89,1ST.HAIRY,LNOTE22LA02213
2022124243,22,89,2ND.HAIRY,LNOTE22LA02214
2022124245,22,89,+Lameness,LNOTE22LA02226
2022124250,22,89,Gastroenteritis,LNOTE22LA02233
2022124258,22,89,1ST,LNOTE22LA02252
2022124259,22,89,2ND,LNOTE22LA02253
2022124266,22,90,LameLHNotHealng,LNOTE22LA02279
2022124267,22,90,PINK,LNOTE22LA02280
2022124268,22,90,HAIRY,LNOTE22LA02289
2022124269,22,90,HAIRY,LNOTE22LA02290
2022124271,22,90,Orph402->Effusn,LNOTE22LA02297
2022124276,22,90,HAIRY,LNOTE22LA02305
2022124294,22,91,V.STUPID,LNOTE22LA02355
2022124295,22,91,V.STUPID,LNOTE22LA02356
2022124305,22,91,NO.NUTS,LNOTE22LA02381
2022124309,22,91,ADR Omphalitis,LNOTE22LA02408
2022124310,22,91,L/D,LNOTE22LA02409
2022124311,22,91,TEENY,LNOTE22LA02416
2022124314,22,91,1ST,LNOTE22LA02422
2022124321,22,91,THIN,LNOTE22LA02440
2022124322,22,91,+Omphalitis,LNOTE22LA02441
2022124341,22,92,REJECTED.Ompha,LNOTE22LA02471
2022124344,22,92,HAIRY,LNOTE22LA02485
2022124346,22,92,BR.EARS,LNOTE22LA02487
2022124348,22,92,3RD.THIN,LNOTE22LA02489
2022124355,22,92,2@ONCE,LNOTE22LA02513
2022124356,22,92,2@ONCE,LNOTE22LA02514
2022124358,22,92,Orph->FxLeg,LNOTE22LA02516
2022124362,22,92,2ND,LNOTE22LA02526
2022124364,22,92,THIN.NO.R.NUT,LNOTE22LA02529
2022124377,22,93,FosterRejected,LNOTE22LA02564
2022124386,22,93,3RD,LNOTE22LA02587
2022124391,22,93,HAIRY,LNOTE22LA02595
2022124392,22,93,CarcassScavengd,LNOTE22LA02603
2022124395,22,93,BR.L.EYE,LNOTE22LA02607
2022124406,22,93,WEAK.Omphalitis,LNOTE22LA02652
2022124407,22,93,THIN,LNOTE22LA02659
2022124411,22,94,THIN,LNOTE22LA02665
2022124425,22,94,WEAK.FTT+Ompha,LNOTE22LA02698
2022124426,22,94,FailureToThrive,LNOTE22LA02699
2022124432,22,94,HAIRY,LNOTE22LA02717
2022124435,22,94,1ST.HAIRY,LNOTE22LA02727
2022124436,22,94,2ND.HAIRY,LNOTE22LA02728
2022124440,22,94,HAIRY,LNOTE22LA02732
2022124442,22,94,4TH,LNOTE22LA02734
2022124443,22,94,HAIRY,LNOTE22LA02737
2022124444,22,94,HAIRY,LNOTE22LA02738
2022124445,22,94,H.Underdevelop,LNOTE22LA02739
2022124451,22,95,HAIRY,LNOTE22LA02767
2022124452,22,95,HAIRY,LNOTE22LA02768
2022124457,22,95,1ST,LNOTE22LA02781
2022124458,22,95,2ND.HAIRY,LNOTE22LA02782
2022124459,22,95,3RD,LNOTE22LA02783
2022124460,22,95,HAIRY,LNOTE22LA02788
2022124466,22,95,1ST,LNOTE22LA02803
2022124467,22,95,2ND,LNOTE22LA02804
2022124469,22,95,HAIRY,LNOTE22LA02806
2022124474,22,95,PINK,LNOTE22LA02817
2022124475,22,96,HAIRY,LNOTE22LA02822
2022124477,22,96,HAIRY,LNOTE22LA02824
2022124486,22,96,+FPT,LNOTE22LA02843
2022124487,22,96,1ST,LNOTE22LA02845
2022124488,22,96,2ND,LNOTE22LA02846
2022124489,22,96,1ST.H.Gastroent,LNOTE22LA02855
2022124496,22,96,1ST,LNOTE22LA02873
2022124497,22,96,3RD.2@ONCE,LNOTE22LA02875
2022124498,22,96,4TH,LNOTE22LA02876
2022124513,22,97,GraftRejection,LNOTE22LA02906
2022124514,22,97,1ST,LNOTE22LA02910
2022124515,22,97,2ND,LNOTE22LA02911
2022124520,22,98,NO.R.NUT,LNOTE22LA02927
2022124527,22,99,NOT.FULL,LNOTE22LA02947
2022457934,22,73,Neurologic,LNOTE22LA00294
2022457935,22,75,HAIRY,LNOTE22LA00470
2022457944,22,78,THIN,LNOTE22LA00806
2022457945,22,78,NO.R.NUT,LNOTE22LA00825
2022457946,22,78,1ST,LNOTE22LA00826
2022457947,22,78,2ND,LNOTE22LA00827
2022457950,22,79,Orph321UmbHem,LNOTE22LA00875
2022457962,22,80,REJECTED,LNOTE22LA01008
2022457964,22,80,BREARSNOT.T,LNOTE22LA01019
2022457970,22,80,HAIRY,LNOTE22LA01048
2022457976,22,81,T7975Broken,LNOTE22LA01137
2022457977,22,81,HAIRY,LNOTE22LA01138
2022457978,22,81,H.CROOKEDLEG,LNOTE22LA01149
2022457979,22,81,HAIRY,LNOTE22LA01150
2022457980,22,81,HAIRY,LNOTE22LA01181
2022457981,22,81,HAIRY,LNOTE22LA01182
2022457985,22,81,HAIRY,LNOTE22LA01201
2022457986,22,81,HAIRY,LNOTE22LA01212
2022457987,22,81,1ST,LNOTE22LA01213
2022457988,22,81,2NDCRYPTORCHID,LNOTE22LA01214
2022457989,22,81,HAIRY,LNOTE22LA01234
2022457990,22,81,HAIRY,LNOTE22LA01235
2022457993,22,82,HAIRY,LNOTE22LA01296
2022457994,22,82,HAIRY,LNOTE22LA01297
2022457998,22,83,0,LNOTE22LA01441
2022458000,22,83,DamDied,LNOTE22LA01457
2022458003,22,83,Orph325 FPT,LNOTE22LA01475
2022458004,22,83,1ST,LNOTE22LA01490
2022458005,22,83,2ND,LNOTE22LA01491
2022458006,22,83,3RD,LNOTE22LA01492
2022458007,22,83,1ST.THIN,LNOTE22LA01516
2022458008,22,83,2ND.BR.EARS,LNOTE22LA01517
2022458009,22,83,1ST.2@ONCE,LNOTE22LA01532
2022458020,22,85,Neuro+pneu,LNOTE22LA01694
2022458027,22,85,BL.R.THIGH,LNOTE22LA01738
2022458032,22,85,2ND,LNOTE22LA01771
2022458033,22,85,1STInternlHemrg,LNOTE22LA01772
2022458045,22,86,+Gastroent,LNOTE22LA01878
2022458046,22,86,1ST,LNOTE22LA01881
2022458047,22,86,2ND.HUNGRY,LNOTE22LA01882
2022458057,22,86,THIN,LNOTE22LA01942
2022458058,22,86,2ND,LNOTE22LA01955
2022458061,22,87,+LiverAbscess,LNOTE22LA01983
2022458066,22,87,HAIRY,LNOTE22LA02039
2022458068,22,87,PINK+Enteritis,LNOTE22LA02041
2022458070,22,87,PINK,LNOTE22LA02069
2022458071,22,88,1ST,LNOTE22LA02084
2022458072,22,88,2ND,LNOTE22LA02085
2022458075,22,88,HAIRY,LNOTE22LA02123
2022458080,22,88,HAIRY,LNOTE22LA02171
2022458082,22,89,HAIRY,LNOTE22LA02185
2022458085,22,89,HAIRY,LNOTE22LA02206
2022458087,22,89,DamEuth,LNOTE22LA02254
2022458097,22,90,NervePrblmsBack,LNOTE22LA02340
2022458104,22,91,2ND,LNOTE22LA02400
2022458105,22,91,1ST,LNOTE22LA02401
2022458106,22,91,2ND,LNOTE22LA02404
2022458107,22,91,1ST,LNOTE22LA02406
2022458108,22,91,2ND,LNOTE22LA02407
2022458109,22,91,1ST.THIN,LNOTE22LA02413
2022458110,22,91,2ND,LNOTE22LA02414
2022458111,22,91,DamDied,LNOTE22LA02425
2022458112,22,91,DamDied,LNOTE22LA02426
2022458122,22,92,NO.R.NUT,LNOTE22LA02541
2022458124,22,92,Gastroenteritis,LNOTE22LA02550
2022458126,22,92,SepticRHTarsal,LNOTE22LA02555
2022458128,22,93,1ST.2@ONCE,LNOTE22LA02578
2022458129,22,93,2ND.2@ONCE,LNOTE22LA02579
2022458131,22,93,1ST,LNOTE22LA02633
2022458132,22,93,2ND,LNOTE22LA02634
2022458136,22,94,1ST,LNOTE22LA02681
2022458137,22,94,2ND,LNOTE22LA02682
2022458138,22,94,3RD,LNOTE22LA02683
2022458139,22,94,LEAST.FULL,LNOTE22LA02686
2022458144,22,94,3RDBLSPOTLEYE,LNOTE22LA02711
2022458146,22,94,FailureToThrive,LNOTE22LA02735
2022458151,22,95,HoofAbscess,LNOTE22LA02754
2022458153,22,95,Clostridial?,LNOTE22LA02785
2022458154,22,95,HAIRY,LNOTE22LA02787
2022458157,22,95,1ST,LNOTE22LA02798
2022458158,22,95,HAIRY,LNOTE22LA02799
2022458160,22,95,BOWEDFLEGS,LNOTE22LA02807
2022458161,22,95,PASTURNPROB,LNOTE22LA02808
2022458164,22,96,HAIRY,LNOTE22LA02820
2022458165,22,96,HAIRY,LNOTE22LA02827
2022510648,22,71,DamEuth,LNOTE22LA00129
2022510649,22,73,2ND.Gastroent,LNOTE22LA00252
2022510650,22,73,1ST,LNOTE22LA00253
2022510658,22,76,1ST.Hypothermia,LNOTE22LA00551
2022510659,22,76,2ND,LNOTE22LA00552
2022510665,22,80,ADR.CANTSTAND,LNOTE22LA00998
2022510669,22,85,GI/Clostridial,LNOTE22LA01680
2022510672,22,85,LEAST.FULL,LNOTE22LA01790
2022510673,22,85,V.FULL,LNOTE22LA01791
2022510675,22,85,"FEVER,premature",LNOTE22LA01797
2022510683,22,87,Clostridial,LNOTE22LA01982
2022510688,22,88,HAIRY,LNOTE22LA02077
2022510689,22,88,HAIRY,LNOTE22LA02121
2022520157,22,70,+Premature,LNOTE22LA00097
2022520160,22,74,NEUROLOGICOrph,LNOTE22LA00328
2022520161,22,75,FTT,LNOTE22LA00459
2022520165,22,77,Orph->FTT,LNOTE22LA00640
2022520166,22,77,BRSPOTNECK,LNOTE22LA00714
2022520167,22,78,DK.BRN,LNOTE22LA00753
2022520168,22,78,BRSPOTNECK,LNOTE22LA00774
2022520177,22,80,BRSPOTNECK,LNOTE22LA00993
2022520189,22,81,Colic,LNOTE22LA01219
2022520197,22,82,"FTT,Hypthermic",LNOTE22LA01413
2022520216,22,85,Pleuropneu,LNOTE22LA01818
2022520223,22,86,NecrotcAbomasts,LNOTE22LA01868
2022520227,22,86,"Sick, thin",LNOTE22LA01970
2022520231,22,87,1ST.DEFORMED,LNOTE22LA02054
2022520232,22,87,2ND,LNOTE22LA02055
2022520236,22,87,PossObstruction,LNOTE22LA02071
2022520245,22,88,1ST,LNOTE22LA02156
2022520246,22,88,2ND,LNOTE22LA02157
2022520247,22,88,3RD,LNOTE22LA02158
2022520251,22,89,GRAY.NoY0250,LNOTE22LA02231
2022520264,22,89,AllGraftsFailed,LNOTE22LA02276
2022520274,22,91,NEURO Malformtn,LNOTE22LA02421
2022520275,22,93,1STAbdmHemorrhg,LNOTE22LA02572
2022520276,22,93,3RD.Sick,LNOTE22LA02573
2022520283,22,93,3RD.BACKWARDS,LNOTE22LA02632
2022520289,22,95,HeadLacertnFxLg,LNOTE22LA02812
2022520290,22,96,Bronchopneu,LNOTE22LA02821
2022520291,22,96,Sick,LNOTE22LA02829
2022520297,22,97,TesteBandInfxn,LNOTE22LA02901
2022645452,22,71,2ND,LNOTE22LA00167
2022645465,22,75,HAIRY,LNOTE22LA00495
2022645466,22,75,HAIRY,LNOTE22LA00522
2022645467,22,75,HAIRY,LNOTE22LA00523
2022645468,22,75,HAIRY,LNOTE22LA00524
2022645469,22,76,HAIRY,LNOTE22LA00543
2022645472,22,77,DUMB,LNOTE22LA00659
2022645475,22,77,FULL,LNOTE22LA00710
2022645486,22,78,THIN,LNOTE22LA00855
2022645491,22,82,HAIRY,LNOTE22LA01328
2022645499,22,87,HUNGRIEST,LNOTE22LA02005
2022645502,22,87,DamDied,LNOTE22LA02027
2022645503,22,87,DamDied,LNOTE22LA02028
2022645504,22,89,HAIRY,LNOTE22LA02189
2022645505,22,89,HAIRY,LNOTE22LA02190
2022703169,22,69,1ST+/-Clostrid,LNOTE22LA00048
2022703170,22,69,2ND.Synovitis,LNOTE22LA00049
2022703171,22,69,1ST,LNOTE22LA00055
2022703172,22,69,2ND,LNOTE22LA00056
2022703182,22,70,POSSWRONGDAM,LNOTE22LA00079
2022703186,22,70,FX.LH,LNOTE22LA00085
2022703192,22,70,SepticLElbow,LNOTE22LA00113
2022703197,22,70,1ST,LNOTE22LA00118
2022703198,22,70,2@ONCE,LNOTE22LA00119
2022703199,22,70,2@ONCE,LNOTE22LA00120
2022703214,22,72,Dam mastitis,LNOTE22LA00183
2022703216,22,72,FOOTCHEWEDOFF,LNOTE22LA00197
2022703217,22,72,NICE LAMB,LNOTE22LA00198
2022703219,22,72,1ST,LNOTE22LA00203
2022703220,22,72,2ND,LNOTE22LA00204
2022703221,22,72,1ST,LNOTE22LA00207
2022703222,22,72,2ND.Clostridial,LNOTE22LA00208
2022703225,22,72,BADSHOULDER,LNOTE22LA00216
2022703227,22,72,InUteroInfx,LNOTE22LA00226
2022703229,22,72,THIN,LNOTE22LA00231
2022703237,22,73,THIN.DUMB,LNOTE22LA00256
2022703251,22,74,Clostridial?,LNOTE22LA00350
2022703253,22,74,1ST,LNOTE22LA00373
2022703254,22,74,2ND.NOPROGRESS,LNOTE22LA00374
2022703256,22,74,RenalDisease,LNOTE22LA00376
2022703257,22,74,2ND,LNOTE22LA00377
2022703260,22,74,"+Abomasitis,Ent",LNOTE22LA00385
2022703261,22,74,1ST,LNOTE22LA00395
2022703262,22,74,2ND,LNOTE22LA00396
2022703263,22,74,3RD,LNOTE22LA00397
2022703266,22,74,1ST,LNOTE22LA00412
2022703267,22,74,2ND,LNOTE22LA00413
2022703276,22,75,HAIRY,LNOTE22LA00446
2022703279,22,75,HAIRY,LNOTE22LA00452
2022703280,22,75,HAIRY,LNOTE22LA00453
2022703283,22,75,PEARS,LNOTE22LA00465
2022703284,22,75,HAIRY,LNOTE22LA00477
2022703285,22,75,HAIRY,LNOTE22LA00478
2022703287,22,75,HAIRY,LNOTE22LA00497
2022703289,22,75,HAIRY,LNOTE22LA00506
2022703293,22,75,HAIRY,LNOTE22LA00518
2022703295,22,75,Sick,LNOTE22LA00520
2022703300,22,75,GIDeformity,LNOTE22LA00529
2022703301,22,75,HAIRY,LNOTE22LA00530
2022703303,22,76,HAIRY,LNOTE22LA00532
2022703304,22,76,HAIRY,LNOTE22LA00533
2022703307,22,76,1ST,LNOTE22LA00555
2022703308,22,76,SpinalAbscess,LNOTE22LA00556
2022703309,22,76,HAIRY,LNOTE22LA00567
2022703310,22,76,HAIRY,LNOTE22LA00568
2022703317,22,76,"Lame,resp.",LNOTE22LA00591
2022703319,22,76,2ND,LNOTE22LA00614
2022703320,22,76,CardiacAbnrmlty,LNOTE22LA00626
2022703321,22,77,WRYNECKNOEYE,LNOTE22LA00630
2022703323,22,77,FxRFNotHealing,LNOTE22LA00632
2022703325,22,77,1ST,LNOTE22LA00646
2022703326,22,77,2ND.Clostridial,LNOTE22LA00647
2022703335,22,77,LIMBDEFORMITY,LNOTE22LA00670
2022703336,22,77,THIN,LNOTE22LA00671
2022703340,22,77,HOBBLED,LNOTE22LA00675
2022703346,22,77,FULL,LNOTE22LA00700
2022703347,22,77,FULL,LNOTE22LA00701
2022703356,22,77,StifleUnstable,LNOTE22LA00731
2022703360,22,77,SynovitisLame,LNOTE22LA00748
2022703363,22,78,THIN,LNOTE22LA00757
2022703367,22,78,2ND.NO.L.NUT,LNOTE22LA00784
2022703368,22,78,1ST,LNOTE22LA00786
2022703369,22,78,2ND,LNOTE22LA00787
2022703370,22,78,THIN.DUMB,LNOTE22LA00807
2022703386,22,79,DUMB,LNOTE22LA00871
2022703388,22,79,1ST,LNOTE22LA00884
2022703389,22,79,2ND.THIN,LNOTE22LA00885
2022703392,22,79,THIN.FxLegs,LNOTE22LA00889
2022703393,22,79,1ST,LNOTE22LA00890
2022703394,22,79,2ND,LNOTE22LA00891
2022703395,22,79,2ND,LNOTE22LA00893
2022703396,22,79,3RD,LNOTE22LA00894
2022703397,22,79,1ST,LNOTE22LA00900
2022703398,22,79,2ND,LNOTE22LA00901
2022703402,22,79,Clostridial,LNOTE22LA00913
2022703403,22,79,1ST,LNOTE22LA00914
2022703404,22,79,2ND,LNOTE22LA00915
2022703405,22,79,FX.LH,LNOTE22LA00925
2022703410,22,79,FxRibs,LNOTE22LA00943
2022703413,22,79,THIN,LNOTE22LA00948
2022703422,22,80,Hypothermia,LNOTE22LA00978
2022703423,22,79,FxLF+BWHernia,LNOTE22LA00944
2022703424,22,80,DUMB,LNOTE22LA00983
2022703432,22,80,GI&RespDisease,LNOTE22LA01017
2022703433,22,80,THIN,LNOTE22LA01025
2022703435,22,80,THIN,LNOTE22LA01035
