ID10,YR,DAY,NOTE,NOTEID
2012057782,13,88,RCORNEALULCER,ENOTE13LA02005
2012057450,13,88,NOT.OPEN!,ENOTE13LA02029
2012057450,13,88,BORN @ML,ENOTE13LA02030
2008054486,13,89,RSDBLOODYOKNOW,ENOTE13LA02125
2010056310,13,89,LONGWARTYTITS,ENOTE13LA02128
2009055431,13,89,CHECK PARENTS,ENOTE13LA02143
2011056746,13,89,SLS.MORE SNOTTY,ENOTE13LA02150
2011056746,13,89,RSIDE.MASTITIS,ENOTE13LA02151
2007053160,13,90,WARTS,ENOTE13LA02257
2012057529,13,90,LAMB SCOURS,ENOTE13LA02264
2008054201,13,90,CHUNKYBOTHSIDES,ENOTE13LA02298
2008054317,13,90,CHECK PARENTS,ENOTE13LA02314
2008054317,13,90,CHECK PARENTS,ENOTE13LA02315
2007053104,13,90,BLOODY.SNOT,ENOTE13LA02322
2008053857,13,90,PNEU,ENOTE13LA02336
2010056066,13,90,FROM.SICK.PEN,ENOTE13LA02358
2010056231,13,91,LSDHARDNOMILK,ENOTE13LA02491
2010056231,13,91,RUPTURE EUTH,ENOTE13LA02492
2012057679,13,92,2@ONCE + DYS3,ENOTE13LA02520
2012057679,13,92,LAMB DYS 3,ENOTE13LA02521
2007053002,13,93,SNOT NOSE,ENOTE13LA02622
2007053002,13,93,BUG EYED EWE,ENOTE13LA02623
2010056481,13,93,L.T. OK4/4,ENOTE13LA02656
2011057346,13,93,DRY,ENOTE13LA02660
2012057735,13,93,SM.UDDER,ENOTE13LA02667
2012057460,13,93,SM.UDDER,ENOTE13LA02711
2008054302,13,94,L.T.,ENOTE13LA02749
2005051627,13,94,INCR.RR<>INC.RE,ENOTE13LA02813
2010055582,13,94,WARTS,ENOTE13LA02833
2008054107,13,95,ULCER.L.CORNEA,ENOTE13LA02870
2011056951,13,95,SNOTTY.NOSE,ENOTE13LA02899
2008054187,13,95,RESP.ISSUES,ENOTE13LA02933
2012057767,13,95,LSDBLOODYOKNOW,ENOTE13LA02946
2009054776,13,95,LTITBEENPLUGGED,ENOTE13LA02966
2012057774,13,96,TAIL.CHEWER,ENOTE13LA03010
2011057081,13,96,CHUNKYMILK?,ENOTE13LA03018
2006052371,13,96,LAMB.PNEU.EUTH,ENOTE13LA03028
2006052371,13,96,DEAD,ENOTE13LA03029
2007053490,13,96,WARTS,ENOTE13LA03052
2005051761,13,97,WARTS,ENOTE13LA03155
2010055844,13,97,CHECK PARENTS,ENOTE13LA03173
2010055685,13,98,SNOT NOSE,ENOTE13LA03225
2010056032,13,98,RP,ENOTE13LA03260
2009055408,13,99,L.T.,ENOTE13LA03318
2012057877,13,99,SM.UDDER,ENOTE13LA03326
2012057481,13,102,TAIL.CHEWER,ENOTE13LA03485
2012057440,13,103,PINK,ENOTE13LA03514
2012057506,13,110,SRS.SL.MORE,ENOTE13LA03638
2012057420,13,111,SMALL EWE,ENOTE13LA03650
2012057801,13,111,VERY BLOODY MIL,ENOTE13LA03653
2012119135,13,81,SMBAG.GOODMILK,ENOTE13LA00803
2009117779,13,82,SRS.MORE,ENOTE13LA00958
2010118279,13,82,SRS.MORE,ENOTE13LA00980
2010118466,13,82,WARTS.SRSMORE,ENOTE13LA01034
2012119151,13,82,LAMB SCOURS,ENOTE13LA01036
2009117880,13,83,WARTS,ENOTE13LA01081
2008117215,13,83,SNOT NOSE,ENOTE13LA01210
2010118071,13,84,SLS.MORE,ENOTE13LA01216
2011118943,13,84,PINK.FOR.RPINK.,ENOTE13LA01261
2009117810,13,85,SLS.MORE,ENOTE13LA01383
2009117685,13,85,SW.BAG.SLS.MORE,ENOTE13LA01414
2011118775,13,85,VLTS.SLS.MORE,ENOTE13LA01434
2007116915,13,86,ADR.EUTH,ENOTE13LA01598
2006116539,13,87,WARTS,ENOTE13LA01829
2009117726,13,87,SLS.SL.MORE,ENOTE13LA01878
2009117726,13,87,LAMBRFLACERATED,ENOTE13LA01879
2009117869,13,87,LAMB ATRESIAANI,ENOTE13LA01890
2009117869,13,87,HORN=4,ENOTE13LA01891
2008117302,13,88,SRS.MORE,ENOTE13LA01901
2008117210,13,88,LTITBLOCKEDOKNO,ENOTE13LA01931
2008117210,13,88,NOMILK LSIDE330,ENOTE13LA01932
2010118572,13,88,SRS.MORE,ENOTE13LA02020
2009117913,13,88,LUMPYJAW.SNOTTY,ENOTE13LA02031
2007116978,13,88,WARTS,ENOTE13LA02034
2010118477,13,88,ADR.LMASTITIS,ENOTE13LA02047
2006116469,13,89,HORNSCORE6,ENOTE13LA02108
2010118073,13,89,LSDBLOODYOKNOW,ENOTE13LA02162
2007116991,13,90,SRS.MORE,ENOTE13LA02253
2011118961,13,91,TAIL CHEWER,ENOTE13LA02438
2010118346,13,91,HORN=5,ENOTE13LA02441
2009117466,13,91,LAMB SCOURS,ENOTE13LA02488
2009117466,13,91,LAMB SCOURS,ENOTE13LA02489
2010118070,13,92,LTS,ENOTE13LA02503
2006116260,13,92,LAMB WRY NEURO,ENOTE13LA02540
2012119270,13,92,SM.UDDER,ENOTE13LA02583
2011118721,13,93,LAMB.EUTH,ENOTE13LA02608
2010118507,13,94,CHUNKYMASTITIS,ENOTE13LA02717
2009117786,13,94,RUPTURED.LSMORE,ENOTE13LA02800
2008117374,13,95,METALTAGS=R7174,ENOTE13LA02860
2006116475,13,95,LAMB.FX.LH,ENOTE13LA02950
2007117089,13,96,LAMB SCOURS,ENOTE13LA03001
2008117337,13,96,LSMORE,ENOTE13LA03037
2006116492,13,96,RSDBLOODY,ENOTE13LA03039
2006116492,13,96,MASS RFLANK,ENOTE13LA03040
2006116306,13,97,WARTS.SRSMORE,ENOTE13LA03102
2011118744,13,97,CHUNKYLSDOKNOW,ENOTE13LA03145
2006116594,13,97,HARDBAG.SNOTTY,ENOTE13LA03202
2006116161,13,99,SRS.MORE,ENOTE13LA03298
2009117755,13,99,MAST.L.SIDE,ENOTE13LA03321
2009117802,13,99,SM.UDDER,ENOTE13LA03338
2012119206,13,100,RSIDEBLOODY,ENOTE13LA03378
2006116541,13,102,RUPTURED,ENOTE13LA03478
2007116939,13,102,RECUMBENT.WARTS,ENOTE13LA03483
2005115920,13,102,SRS.MORE,ENOTE13LA03493
2011118835,13,103,BLOODYLSIDE,ENOTE13LA03517
2012119519,13,108,FACE4HORN3,ENOTE13LA03616
2012119165,13,117,FACE4+,ENOTE13LA03708
2012119535,13,118,SM.UDDER,ENOTE13LA03719
2010453437,13,69,RP,ENOTE13LA00034
2007451305,13,71,LAMB FEVER EUTH,ENOTE13LA00089
2010453065,13,72,RUPTUR.TENDON,ENOTE13LA00129
2010453065,13,72,DEAD,ENOTE13LA00130
2007451398,13,72,T4691EUTH,ENOTE13LA00141
2011454016,13,72,PREGTOX.THIN,ENOTE13LA00170
2011454016,13,72,HYPOCALCEMIC,ENOTE13LA00171
2009452577,13,73,BL.AROUND.EYES,ENOTE13LA00214
2007451385,13,73,INCR.RESP.RATE,ENOTE13LA00227
2007451302,13,74,CHUNKY.MILK,ENOTE13LA00233
2007451302,13,74,STINKYVAGDSCHRG,ENOTE13LA00234
2010453320,13,74,SCOURS,ENOTE13LA00235
2010453320,13,74,L.JAW.ABSCESS,ENOTE13LA00236
2011453964,13,74,HDBAG.LTITBLOOD,ENOTE13LA00245
2008452151,13,74,HIGH1/LOW2,ENOTE13LA00258
2011453724,13,74,3ABDOMNLHERNIAS,ENOTE13LA00267
2006451130,13,74,LSIDEHDon317,ENOTE13LA00281
2010453243,13,75,SRS.MORE,ENOTE13LA00283
2007451712,13,75,SW.BAG.SCOURS,ENOTE13LA00290
2011454074,13,75,SMBAG.THICKCOL,ENOTE13LA00294
2006450788,13,75,THICK.COLOSTRUM,ENOTE13LA00302
2009452663,13,75,WARTY.TEATS,ENOTE13LA00308
2011453666,13,75,MISSED.FLWT,ENOTE13LA00315
2011454015,13,75,LTS,ENOTE13LA00319
2010453362,13,75,LTS,ENOTE13LA00322
2011453598,13,75,RSD.BLOODYMAST,ENOTE13LA00325
2010453122,13,75,FEVER,ENOTE13LA00331
2009452800,13,75,FEVER,ENOTE13LA00341
2009452484,13,75,SRS.MORE,ENOTE13LA00350
2008451961,13,76,BLOODYRSD,ENOTE13LA00352
2009452662,13,76,BL.L.EYELID,ENOTE13LA00364
2011453629,13,76,LAMB2SCROTUMS,ENOTE13LA00372
2007451299,13,76,LGWARTYTEATS,ENOTE13LA00374
2007451299,13,76,PENDULOUSBAG,ENOTE13LA00375
2009452794,13,76,SLS.SL.MORE,ENOTE13LA00380
2011453976,13,76,BIG.BAG.RSMORE,ENOTE13LA00381
2011453976,13,76,MASTITIS LSIDE,ENOTE13LA00382
2007451769,13,76,LGWARTYTEATS,ENOTE13LA00383
2007451507,13,76,PNEU,ENOTE13LA00410
2009452634,13,76,BIG.BAG,ENOTE13LA00435
2009452667,13,77,LUMPMIDBAG,ENOTE13LA00456
2008452306,13,77,THIN.LLS,ENOTE13LA00465
2008452170,13,77,WARTY.TEATS,ENOTE13LA00485
2009452711,13,77,FEVER.LambLame,ENOTE13LA00490
2008452248,13,77,LGWARTYTITS,ENOTE13LA00503
2010453098,13,77,THIN.SICK.LLS,ENOTE13LA00509
2010453098,13,77,EUTHANIZED,ENOTE13LA00510
2009452508,13,77,RP,ENOTE13LA00494
2009452426,13,78,WARTYTEATS,ENOTE13LA00518
2007451647,13,78,7 BRK RIBS LAMB,ENOTE13LA00525
2010452950,13,78,DEAD,ENOTE13LA00531
2011453725,13,78,BOTTLE.JAW.CL,ENOTE13LA00535
2011453725,13,78,PARASITES.EUTH,ENOTE13LA00536
2008452149,13,78,LSIDEBLANK,ENOTE13LA00540
2008452149,13,78,DRIED,ENOTE13LA00541
2010453124,13,78,WARTYTEATS,ENOTE13LA00551
2010453213,13,79,MAYBE RUPTURED,ENOTE13LA00674
2012454416,13,80,SM.UDDER.RPDEAD,ENOTE13LA00698
2010453378,13,80,LONG TEATS,ENOTE13LA00699
2009452731,13,80,SNOTTY,ENOTE13LA00701
2009452347,13,80,BRMILKRSD.OKNOW,ENOTE13LA00746
2009452347,13,80,WARTS,ENOTE13LA00747
2011453566,13,80,SLS.MORE,ENOTE13LA00752
2009452781,13,80,SNOTTY,ENOTE13LA00762
2011453656,13,81,LOW MILK,ENOTE13LA00774
2011453853,13,81,WATERYMILK.LLS,ENOTE13LA00793
2011454032,13,81,SLS.MORE,ENOTE13LA00818
2006450924,13,81,SLS.MORE,ENOTE13LA00831
2011453563,13,81,SLS.SL.MORE,ENOTE13LA00854
2008452071,13,81,RUPTURED,ENOTE13LA00856
2008452071,13,81,LTEAT PINK MILK,ENOTE13LA00857
2007451708,13,81,SRS.SL.MORE,ENOTE13LA00898
2007451708,13,81,CASEOUSLSHLDR,ENOTE13LA00899
2009452460,13,81,SRS.MORE,ENOTE13LA00915
2009452460,13,81,LAMB.EUTH,ENOTE13LA00916
2009452821,13,82,LTS.SLSMORE,ENOTE13LA00929
2009452727,13,82,SLS.SL.MORE,ENOTE13LA00931
2007451537,13,82,LAMB HERNIA,ENOTE13LA00956
2008452334,13,82,WEAK,ENOTE13LA01046
2011453848,13,83,CHUNKYMILK,ENOTE13LA01089
2011453848,13,83,MAST DRY,ENOTE13LA01090
2010453176,13,83,SRS.MORE,ENOTE13LA01113
2011453753,13,83,LG.VESTIG.TEATS,ENOTE13LA01147
2010453422,13,83,CHUNKYMILKOKNOW,ENOTE13LA01166
2009452835,13,83,MASTITIS RSIDE,ENOTE13LA01185
2007451359,13,83,EWE TIRED SO,ENOTE13LA01189
2007451376,13,83,LTS.RSMORE,ENOTE13LA01205
2009452397,13,84,RP,ENOTE13LA01221
2009452465,13,84,RUPTURED,ENOTE13LA01281
2008451890,13,84,FEVER.ADR.PNEU,ENOTE13LA01290
2011453953,13,84,LSD.SL.BLOODY,ENOTE13LA01307
2006451089,13,84,LTS,ENOTE13LA01337
2012454219,13,85,GONNAGODRY,ENOTE13LA01417
2011453553,13,85,BLOODYLSIDE,ENOTE13LA01450
2011453553,13,85,DOWN,ENOTE13LA01451
2007451598,13,85,L.T.,ENOTE13LA01487
2010453165,13,86,L.T.FIBERS,ENOTE13LA01557
2006451087,13,86,HOTDOG TEATS,ENOTE13LA01616
2008452300,13,86,LT L BAG,ENOTE13LA01632
2008452300,13,86,ONLY SUCKRS,ENOTE13LA01633
2011453931,13,86,SM UDDER,ENOTE13LA01639
2009452684,13,86,SNOT NOSE,ENOTE13LA01652
2012454360,13,86,SM.UDDER,ENOTE13LA01665
2012454427,13,86,LAMB 2EYE ULCER,ENOTE13LA01673
2010453093,13,86,SNOT NOSE,ENOTE13LA01683
2011453557,13,86,LOW MILK,ENOTE13LA01701
2009452746,13,87,CHECK PARENTS,ENOTE13LA01767
2008451876,13,87,WARTS,ENOTE13LA01841
2010452875,13,87,DOESNTLIKELAMBS,ENOTE13LA01871
2011453865,13,88,LOW MILK3/31,ENOTE13LA01915
2008452330,13,88,SLS.MORE,ENOTE13LA01972
2011453814,13,88,T5125.RESP.PRBL,ENOTE13LA01986
2009452638,13,88,SRS.MORE,ENOTE13LA02013
2005450498,13,88,RUPTURED,ENOTE13LA02039
2009452819,13,88,LTS,ENOTE13LA02053
2007451399,13,89,SLS MUCH MORE,ENOTE13LA02106
2009452751,13,89,BLDY RTEAT,ENOTE13LA02152
2007451633,13,89,SNOT NOSE,ENOTE13LA02154
2007451625,13,89,LTS SNOT NOSE,ENOTE13LA02156
2006450986,13,89,SLS.MORE,ENOTE13LA02191
2009452552,13,90,LTS,ENOTE13LA02237
2009452552,13,90,DEAD,ENOTE13LA02238
2009452558,13,90,SRS.MORE,ENOTE13LA02243
2007451518,13,90,WARTS RP,ENOTE13LA02260
2009452434,13,90,PINKMILKRSIDE,ENOTE13LA02275
2006451065,13,90,BLOODYLSD.SWBAG,ENOTE13LA02279
2010452957,13,90,RP,ENOTE13LA02283
2010452888,13,90,LSDBLOODYOKNOW,ENOTE13LA02288
2007451785,13,90,RUPTURED,ENOTE13LA02301
2009452704,13,90,INCRESP.LGLJAW,ENOTE13LA02351
2008451912,13,90,RUPTURED,ENOTE13LA02362
2007451313,13,90,POOR.BCS,ENOTE13LA02375
2008452217,13,90,FAT,ENOTE13LA02379
2006450845,13,91,HARSHLUNGSOUNDS,ENOTE13LA02405
2012454344,13,92,DRY,ENOTE13LA02555
2012454288,13,93,SM.UDDER,ENOTE13LA02640
2012454522,13,93,BLDY L TEAT,ENOTE13LA02659
2008451998,13,93,OVERGROWNHOOVES,ENOTE13LA02688
2010453461,13,94,L.CORNEAL.ULCER,ENOTE13LA02779
2012454506,13,95,LAMBDOWNEUTH,ENOTE13LA02891
2012454209,13,95,LSDBLOODYOKNOW,ENOTE13LA02932
2012454247,13,95,CHUNKYMILKOKNOW,ENOTE13LA02971
2012454567,13,97,RSDBLOODYOKNOW,ENOTE13LA03124
2012454102,13,97,DOESNTLIKELAMBS,ENOTE13LA03133
2012454611,13,98,NO.METAL.TAGS,ENOTE13LA03257
2012454184,13,98,LAMB VSD SMLUNG,ENOTE13LA03270
2012454181,13,99,LAMB.DOWN.EUTH,ENOTE13LA03271
2012454320,13,99,SM UDDER,ENOTE13LA03333
2012454226,13,100,SCOURS,ENOTE13LA03383
2012454234,13,100,SM.UDDER,ENOTE13LA03390
2012454587,13,100,SM.UDDER,ENOTE13LA03393
2012454289,13,105,U.PROLAPSE,ENOTE13LA03562
2012454603,13,105,DOWN.EUTH.417,ENOTE13LA03565
2012454651,13,106,SM.UDDER,ENOTE13LA03575
2012454250,13,107,SM.UDDER,ENOTE13LA03586
2012454365,13,108,BLOOD2SDS.VPRO,ENOTE13LA03606
2012454438,13,117,NOMETALTAGS,ENOTE13LA03707
2012454468,13,118,HARD PULL,ENOTE13LA03715
2012454103,13,119,BLOODY2SIDES,ENOTE13LA03720
2009055528,13,77,TERM.C.SEC,ENOTE13LA00475
2011057245,13,78,GRAFTSLSMORE,ENOTE13LA00574
2010118600,13,78,LF.LAME,ENOTE13LA00575
2009827962,13,80,RP,ENOTE13LA00731
2011118720,13,80,Lamb umbilical,ENOTE13LA00744
2011118720,13,80,DRY 3/24,ENOTE13LA00745
2011056597,13,80,SRS.MORE,ENOTE13LA00769
2011056597,13,80,HAD.FEVER,ENOTE13LA00770
2010056459,13,81,SLS.MORE,ENOTE13LA00789
2010829598,13,81,SLS.SL.MORE,ENOTE13LA00813
2011118691,13,81,LSMORE.HORN=4,ENOTE13LA00821
2009828195,13,81,BEEN.SICK,ENOTE13LA00840
2009054627,13,81,CHUNKYMILKOKNOW,ENOTE13LA00872
2010056215,13,82,SRS.MORE,ENOTE13LA00934
2010829052,13,82,SRS.SL.MORE,ENOTE13LA00959
2010055603,13,82,SNOT NOSE LAME,ENOTE13LA00965
2010055956,13,82,BIG.BAG,ENOTE13LA00978
2011830621,13,82,SLS.MORE,ENOTE13LA00997
2011830446,13,82,BEEN.SCIK,ENOTE13LA01003
2011057331,13,82,PINK,ENOTE13LA01051
2011119061,13,83,SLS.MORE,ENOTE13LA01097
2009828021,13,83,Y1331DownEuth,ENOTE13LA01112
2011830553,13,83,METRITIS.,ENOTE13LA01115
2011830687,13,83,LAMB RFLAME,ENOTE13LA01137
2011830728,13,84,RSIDEBLANK?,ENOTE13LA01224
2011830532,13,84,HARD BAG?,ENOTE13LA01278
2011119086,13,84,SRS.MORE,ENOTE13LA01316
2010118419,13,85,LAMB.FEVER,ENOTE13LA01374
2011056632,13,85,LAMB REYEULCER,ENOTE13LA01394
2009117567,13,85,FEVER,ENOTE13LA01433
2011056882,13,85,PINK MILK,ENOTE13LA01472
2011056882,13,85,MASTITIS.EUTH,ENOTE13LA01473
2011119120,13,85,SNOT NOSE,ENOTE13LA01476
2010056262,13,86,SNOT NOSE,ENOTE13LA01577
2009117964,13,86,LT,ENOTE13LA01588
2010056164,13,86,BLOODRSD.LAMELH,ENOTE13LA01699
2010056164,13,86,SNOT.RESPRBLM,ENOTE13LA01700
2009055047,13,87,SLS MORE,ENOTE13LA01733
2010056415,13,87,SNOT NOSE,ENOTE13LA01772
2010056415,13,87,LAMBEUTHCONTRCT,ENOTE13LA01773
2011119053,13,87,RT.TEAT LG.,ENOTE13LA01801
2009055493,13,87,WARTS,ENOTE13LA01833
2010118407,13,87,SLSMORE.FACE=4,ENOTE13LA01882
2009117837,13,87,FEVER.INCR.RESP,ENOTE13LA01883
2011118886,13,88,SRS.MORE,ENOTE13LA01930
2010829327,13,88,SNOT NOSE,ENOTE13LA01993
2010056010,13,88,WARTS,ENOTE13LA02003
2010829332,13,88,SRS.MORE,ENOTE13LA02064
2009827687,13,89,SRS.MORE,ENOTE13LA02088
2010055751,13,89,SRS.MORE,ENOTE13LA02113
2009055306,13,89,SRS.MORE SNOTTY,ENOTE13LA02144
2011119108,13,89,SRS MORE,ENOTE13LA02316
2011830732,13,89,RSIDECHUNKYMAST,ENOTE13LA02197
2011830732,13,89,MASTITIS,ENOTE13LA02198
2010118284,13,89,HORNSCORE5,ENOTE13LA02204
2011830590,13,89,Y1640SCOURS,ENOTE13LA02215
2009055186,13,90,WARTS,ENOTE13LA02246
2010118415,13,90,CHECK PARENTS,ENOTE13LA02249
2010118415,13,90,CHECK PARENTS,ENOTE13LA02250
2010829564,13,90,RSIDEBLOODY,ENOTE13LA02266
2010118182,13,90,SLSMORE.RTITLG,ENOTE13LA02268
2010118182,13,90,RTEAT HOTDOG,ENOTE13LA02269
2009117921,13,90,RH.LAME,ENOTE13LA02293
2010055812,13,90,SNOT NOSE,ENOTE13LA02311
2010055805,13,90,LAMB FEVER,ENOTE13LA02352
2009117508,13,90,BLOODYLSIDE,ENOTE13LA02354
2010118188,13,90,RUPTURED,ENOTE13LA02364
2011830422,13,90,SLS.MORE,ENOTE13LA02367
2010118460,13,90,SCURS,ENOTE13LA02380
2010118359,13,91,SRS.MORE,ENOTE13LA02391
2011830568,13,91,LSCHUNKY OKNOW,ENOTE13LA02423
2011118803,13,91,LSMORE.HORN=4,ENOTE13LA02427
2009117749,13,91,HORNSCORE5OR6,ENOTE13LA02450
2009117968,13,91,LSDCHUNKSOKNOW,ENOTE13LA02466
2011119026,13,91,SLS.MORE,ENOTE13LA02475
2009828205,13,92,SRS.MORE,ENOTE13LA02508
2009054767,13,92,WARTS,ENOTE13LA02553
2009054993,13,92,LTS,ENOTE13LA02548
2010828937,13,92,SNOT NOSE,ENOTE13LA02578
2010056272,13,92,SNOT NOSE,ENOTE13LA02581
2009055468,13,92,SNOT NOSE,ENOTE13LA02590
2009827984,13,92,L.SIDE HARD,ENOTE13LA02594
2010829312,13,93,MASTITIS RSIDE,ENOTE13LA02603
2011830678,13,93,SNOT NOSE,ENOTE13LA02650
2010055725,13,93,Y1815EUTHBLIND,ENOTE13LA02662
2009827859,13,93,RUPT.ABDO.EUTH.,ENOTE13LA02671
2009827859,13,93,CANCER,ENOTE13LA02672
2009055470,13,93,LOW MILK FOR 3,ENOTE13LA02685
2010056382,13,94,L.T.,ENOTE13LA02719
2009054626,13,94,INCR.RR<>INC.RE,ENOTE13LA02737
2011118857,13,94,MANDIBLESWELLAM,ENOTE13LA02755
2010056094,13,94,CHUNKYMILKOKNOW,ENOTE13LA02810
2010055798,13,94,RUPTURED.RSMORE,ENOTE13LA02823
2009827942,13,94,Bloated,ENOTE13LA02839
2011118739,13,94,MAST.DOWN.EUTH,ENOTE13LA02850
2011118739,13,94,THICKBLOODLSIDE,ENOTE13LA02851
2010055703,13,95,SRS.MORE,ENOTE13LA02864
2010056509,13,95,NOMILKLSIDE,ENOTE13LA02867
2010056509,13,95,LTEAT BLANK,ENOTE13LA02868
2009055214,13,95,INCR.RESP.RATE,ENOTE13LA02884
2009118024,13,95,LSDBLOODY,ENOTE13LA02917
2011830579,13,95,LMASTITIS,ENOTE13LA02960
2010056119,13,95,NOT.DILATED,ENOTE13LA02976
2009055187,13,96,CLOUDY.EYE,ENOTE13LA02992
2011118899,13,96,THIN,ENOTE13LA03047
2011119114,13,96,THIN.ADR,ENOTE13LA03059
2011119114,13,96,FEVER,ENOTE13LA03060
2011056669,13,96,HIGH1/LOW2,ENOTE13LA03061
2011057082,13,97,LAMBLAMERH,ENOTE13LA03107
2010118350,13,97,HORN=2,ENOTE13LA03112
2010055686,13,97,DUPLICATE.EWE,ENOTE13LA03149
2006643725,13,72,NICE UDDER,ENOTE13LA00153
2005643381,13,76,SRS.SL.MORE,ENOTE13LA00355
2007643933,13,81,LAMBCNTRD TENDO,ENOTE13LA00845
2007643933,13,81,SRS MORE,ENOTE13LA00846
2009644498,13,81,SRS.MORE,ENOTE13LA00887
2010644712,13,82,SRS.MORE,ENOTE13LA01017
2008644170,13,83,SNOT NOSE,ENOTE13LA01095
2005643469,13,84,SNOT NOSE,ENOTE13LA01355
2007643991,13,86,LAME,ENOTE13LA01606
2009644500,13,87,CHUNKYMILKOKNOW,ENOTE13LA01828
2009644422,13,87,NICE.LOOKING,ENOTE13LA01855
2007643937,13,89,LTS.SLS.MORE,ENOTE13LA02227
2006643696,13,90,LTS.WARTS,ENOTE13LA02277
2012644874,13,90,BLDYMLK2SDFACE4,ENOTE13LA02327
2005643528,13,91,NOMILKLSD,ENOTE13LA02396
2007644081,13,91,A2PEN.WARTS,ENOTE13LA02481
2012644883,13,98,NICE.K,ENOTE13LA03226
2012644872,13,99,DRY,ENOTE13LA03296
2012644917,13,113,NICE,ENOTE13LA03678
2011830077,13,68,U.PROLAPSE,ENOTE13LA00018
2011830077,13,68,DEAD,ENOTE13LA00019
2011700517,13,68,HIGH1/LOW2,ENOTE13LA00021
2011700517,13,68,PNEU LF LAME,ENOTE13LA00022
2011700349,13,69,MYO AA,ENOTE13LA00025
2009827277,13,69,FAT PNEUMONIA,ENOTE13LA00031
2010828580,13,70,LAMB SCOURS,ENOTE13LA00039
2010700049,13,70,L1006RFLAME,ENOTE13LA00046
2011700407,13,70,L.CORNEAL.ULCER,ENOTE13LA00053
2011700283,13,70,U.PROLAPSE,ENOTE13LA00055
2011700470,13,70,SOLE.ABSCESS,ENOTE13LA00058
2010700046,13,70,BITCH.TAILCHEWR,ENOTE13LA00059
2010700164,13,70,TERM.C.SECTION,ENOTE13LA00073
2008825951,13,71,DRY EWE,ENOTE13LA00080
2009700029,13,71,DYSTOCIA,ENOTE13LA00092
2011829850,13,71,SM.MILK CHUNKS,ENOTE13LA00098
2009827458,13,72,DRIED.RP,ENOTE13LA00125
2009827236,13,72,L1045REYEULCER,ENOTE13LA00150
2011830135,13,72,LEFTSIDESPOILED,ENOTE13LA00151
2011830135,13,72,DEAD,ENOTE13LA00152
2007824446,13,73,MAST.LEFT SIDE,ENOTE13LA00177
2010700142,13,73,LG.BAG,ENOTE13LA00181
2008826377,13,73,R SIDE MASTITIS,ENOTE13LA00191
2008826377,13,73,L1061NotSucking,ENOTE13LA00192
2009700014,13,73,BIG.UDDER,ENOTE13LA00213
2008826831,13,73,SM.UDDER,ENOTE13LA00228
2010700080,13,74,UPRO.NoMetalTag,ENOTE13LA00244
2009827310,13,74,BOTHLAMBSSCOURS,ENOTE13LA00249
2011830103,13,74,RF LAME,ENOTE13LA00265
2007824930,13,74,HIGH1/LOW2?,ENOTE13LA00276
2011830137,13,75,SRS.MORE,ENOTE13LA00300
2008826873,13,76,DRIED,ENOTE13LA00390
2009827557,13,76,SCARTISSUERTIT,ENOTE13LA00394
2011700428,13,76,MYO AA,ENOTE13LA00403
2008826235,13,76,KETOSIS CL ABSC,ENOTE13LA00404
